A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
2;20170200012071;2;2;13;04;7;1;6;4;71.330582934
1;20170101027991;2;2;13;16;1;2;6;4;186.82253613
2;20170200006222;2;2;13;04;1;1;1;4;54.306042752
1;20170200011526;2;4;13;10;1;1;6;4;31.951388304
1;20170200005361;2;2;13;13;8;1;6;4;105.44528474
2;20170200012026;2;2;13;04;8;1;6;4;71.330582934
1;20170200001695;2;2;13;09;2;3;6;6;17.734764833
2;20170101023971;3;3;13;04;0;1;1;1;75.67881892
2;20170200000681;2;2;13;05;1;1;1;5;230.8009783
2;20170200009942;2;1;13;01;1;1;6;6;172.9753823
2;20170200004756;3;2;13;04;0;5;6;1;43.578315873
1;20170200010983;2;2;13;10;1;1;6;3;78.41524683
1;20170100013006;2;2;13;09;8;1;6;3;498.15690859
2;20170200012019;2;2;13;04;1;1;6;3;113.09173045
1;20170200005788;3;3;13;09;0;1;1;1;24.219691529
1;20170100027973;2;2;13;16;8;1;6;4;111.73823885
2;20170100023971;3;3;13;04;0;1;1;1;75.67881892
1;20170200008807;3;3;13;09;0;1;1;1;75.67881892
2;20170200012025;2;2;13;04;1;1;6;4;54.668236922
1;20170128013010;2;2;13;09;2;1;6;3;496.91612339
1;20150400076106;2;1;13;13;1;1;1;4;422.60133004
2;20170200008001;2;2;13;16;2;1;6;3;63.187302375
2;20170200009800;3;2;13;98;0;5;0;1;167.58144115
1;20170200010398;2;2;13;01;2;1;6;4;159.84706908
2;20170200003404;2;2;13;13;1;1;6;3;133.68622666
1;20170200008800;3;3;13;09;0;1;1;1;75.67881892
2;20170200004678;2;2;13;04;8;1;6;4;71.330582934
2;20170200011178;2;2;13;10;2;1;6;4;38.419853424
2;20170200006219;2;2;13;04;1;1;6;4;54.668236922
1;20170200009665;2;2;13;04;9;1;6;4;158.36770534
2;20170200012073;2;2;13;04;1;1;6;3;54.668236922
2;20170200007882;3;2;13;98;0;5;0;1;279.64524375
1;20170200028593;2;2;13;05;2;1;6;4;261.25952709
1;20170200019792;2;2;13;05;1;1;6;5;224.59095577
1;20170200022240;2;2;13;04;1;1;6;4;54.668236922
1;20170200022288;2;2;13;04;1;1;6;4;54.668236922
1;20170200018580;2;2;13;10;1;1;6;3;58.624356224
2;20170200023209;2;2;13;09;1;2;6;3;142.21192798
1;20170200022625;2;2;13;10;8;1;6;4;32.229507364
2;20170200015673;2;2;13;09;1;1;1;4;165.77420622
2;20170200014976;2;2;13;01;8;5;6;4;86.721961271
1;20170201001816;2;2;13;09;1;2;6;4;18.910070736
1;20170200021002;2;2;13;13;1;1;6;4;174.64712408
1;20170200019425;2;2;13;09;1;1;1;4;183.77697634
2;20170201004757;2;2;13;04;1;1;1;3;54.306042752
2;20170201006222;2;2;13;04;1;1;1;4;54.306042752
1;20170200018514;2;2;13;10;8;1;6;4;38.515786687
1;20170200023904;2;2;13;05;1;1;6;5;232.34030551
1;20170200015549;2;2;13;10;1;1;6;4;55.303351995
1;20170200027661;2;2;13;08;8;1;6;3;191.12545724
1;20170200022225;2;2;13;04;1;1;1;3;54.306042752
1;20170200022279;2;2;13;04;1;1;6;4;54.668236922
1;20170200022483;2;2;13;10;1;1;6;4;49.056095776
1;20170200027378;2;2;13;14;8;1;6;6;79.359080415
1;20170200028927;2;2;13;13;8;1;6;4;105.44528474
1;20170200028471;2;2;13;05;1;1;1;4;230.8009783
1;20170200020846;2;2;13;13;8;1;6;4;101.79846219
1;20170200016182;3;3;13;09;0;1;1;1;75.67881892
1;20170200022227;2;2;13;04;1;1;6;3;54.668236922
1;20170201005788;3;3;13;09;0;1;1;1;24.219691529
1;20170201009139;2;2;13;05;1;1;6;4;315.60427071
1;20170200022236;2;2;13;04;1;1;1;5;54.306042752
2;20170201000033;2;2;13;05;1;1;1;6;230.8009783
1;20170200022281;2;2;13;04;2;1;6;4;71.15291616
1;20170200028926;2;2;13;02;1;1;6;4;247.05042902
2;20170201009450;2;2;13;01;8;4;6;4;198.85179668
1;20170200019193;2;2;13;10;8;1;6;4;62.259009565
1;20170200019876;2;2;13;13;1;2;6;3;233.99563246
1;20170201008800;3;3;13;09;0;1;1;1;75.67881892
1;20170200026923;2;2;13;09;2;1;6;4;131.3748698
1;20170200028948;3;2;13;98;0;1;6;1;120.8939465
2;20170200013921;2;1;13;01;7;1;6;6;88.498462326
1;20170200022276;2;2;13;04;8;1;6;3;71.330582934
1;20170200026830;2;2;13;09;1;1;6;3;140.46794225
1;20170201008807;3;3;13;09;0;1;1;1;75.67881892
1;20170200028977;2;2;13;13;1;1;6;4;180.90367312
2;20170200017709;2;2;13;16;8;4;6;5;10.075941631
1;20170200022280;2;2;13;04;8;1;6;5;71.330582934
1;20170201008758;3;3;13;09;0;1;1;1;75.67881892
2;20170200022216;2;2;13;04;8;2;6;5;146.6457104
2;20170200023793;2;2;13;16;8;4;6;6;16.619674093
2;20170200021276;2;2;13;04;8;4;6;4;147.05052052
1;20170201009665;2;2;13;04;9;1;6;4;158.36770534
1;20170200019874;2;2;13;13;2;2;6;4;136.051853
1;20170200022274;2;2;13;04;1;1;1;4;54.306042752
2;20170200021793;2;2;13;14;8;4;6;3;79.084548246
1;20170200022241;2;2;13;04;1;1;1;4;54.306042752
1;20170200022292;2;2;13;04;1;1;1;4;54.306042752
1;20170200022289;2;2;13;04;1;1;1;4;54.306042752
1;20170200027607;2;2;13;09;2;1;6;3;133.83610637
1;20170200022219;2;2;13;04;1;1;6;4;54.668236922
2;20170200020086;2;2;13;04;1;1;1;4;54.306042752
2;20170201008001;2;2;13;16;2;1;6;3;63.187302375
1;20170200028924;2;2;13;13;1;1;6;2;180.90367312
1;20170200023240;2;2;13;16;8;4;6;4;63.125945378
1;20170200020868;2;2;13;13;2;1;6;4;101.5449075
2;20170201007882;3;2;13;98;0;5;0;1;279.64524375
1;20170201005857;3;3;13;01;0;1;6;1;24.219691529
2;20170200023211;2;2;13;16;9;2;6;3;142.56461826
1;20170200022223;2;2;13;04;1;1;6;4;54.668236922
1;20170200022277;2;2;13;04;8;1;6;4;71.330582934
2;20170200024152;2;2;13;05;1;1;6;5;232.34030551
1;20170200028994;3;2;13;98;0;1;6;1;120.8939465
1;20170200023226;2;2;13;16;1;2;6;6;105.91081869
1;20170200028468;2;2;13;05;1;1;1;5;230.8009783
1;20170200016179;3;3;13;09;0;1;1;1;75.67881892
1;20170200019772;2;2;13;13;8;1;6;3;137.24284783
1;20170200022287;2;2;13;04;7;1;6;6;71.330582934
1;20170200022283;2;2;13;04;1;1;6;4;54.668236922
1;20170200028479;2;2;13;05;1;1;1;5;230.8009783
1;20170200022221;2;2;13;04;1;1;1;4;54.306042752
1;20170200015650;2;2;13;09;1;1;6;4;123.75148353
1;20170200018520;2;2;13;10;1;1;6;3;58.624356224
2;20170201003404;2;2;13;13;1;1;6;3;133.68622666
1;20170200022286;2;2;13;04;1;1;1;4;54.306042752
1;20170200022238;2;2;13;04;1;1;1;5;54.306042752
1;20170201009390;2;2;13;13;2;1;6;4;103.5623945
1;20170200028574;2;2;13;05;4;1;6;5;231.16504805
1;20170200019892;2;2;13;13;8;1;6;6;137.24284783
1;20170200022246;2;2;13;04;1;1;1;4;54.306042752
2;20170201006268;2;2;13;04;1;1;6;4;54.668236922
1;20170200019901;2;2;13;13;2;1;6;3;136.90100997
1;20170200019880;2;2;13;13;1;1;6;5;235.45609784
1;20170200022496;2;2;13;10;1;1;6;4;49.056095776
1;20170200027481;2;2;13;10;8;1;6;6;67.396147806
2;20170201009800;3;2;13;98;0;5;0;1;167.58144115
2;20170200020945;2;2;13;09;1;1;6;5;112.15118757
1;20170200019877;2;2;13;09;1;1;6;5;190.65263242
1;20170200019899;2;2;13;13;1;1;6;3;235.45609784
1;20170200022243;2;2;13;04;1;1;1;4;54.306042752
1;20170200021013;2;2;13;13;1;2;6;3;173.563839
2;20170201000681;2;2;13;05;1;1;1;5;230.8009783
1;20170200022224;2;2;13;04;1;2;6;4;54.329145819
1;20170200028460;2;2;13;05;2;1;1;5;259.52860099
1;20170200022497;2;2;13;10;1;2;6;3;48.751815146
1;20170200028923;3;2;13;98;0;1;6;1;120.8939465
1;20170200022285;2;2;13;04;8;1;6;4;71.330582934
1;20170200028978;2;2;13;13;1;1;6;3;180.90367312
2;20170201004678;2;2;13;04;8;1;6;4;71.330582934
1;20170200028586;2;2;13;05;2;1;6;5;261.25952709
1;20170200018581;2;2;13;10;1;1;6;5;58.624356224
1;20170201010398;2;2;13;01;2;1;6;4;159.84706908
2;20170200023210;2;2;13;01;1;1;1;4;186.46936957
2;20170200020499;2;1;13;14;9;1;6;4;161.24970605
2;20170200023212;2;2;13;09;1;1;6;3;143.09953258
1;20170200022229;2;2;13;04;1;1;1;5;54.306042752
1;20170200028992;3;2;13;98;0;1;6;1;120.8939465
1;20170200027604;2;2;13;09;8;1;6;3;134.17029126
1;20170200019898;2;2;13;05;2;1;6;4;252.54562166
1;20170201022223;2;2;13;04;1;1;6;4;54.668236922
2;20170206006222;2;2;13;04;1;1;1;4;54.306042752
1;20170201015650;2;2;13;09;1;1;6;4;123.75148353
2;20170203004678;2;2;13;04;8;1;6;4;71.330582934
2;20170203024152;2;2;13;05;1;1;6;5;232.34030551
1;20170206022236;2;2;13;04;1;1;1;5;54.306042752
1;20170205028923;3;2;13;98;0;1;6;1;120.8939465
2;20170206004678;2;2;13;04;8;1;6;4;71.330582934
1;20170201022280;2;2;13;04;8;1;6;5;71.330582934
1;20170202022236;2;2;13;04;1;1;1;5;54.306042752
1;20170202018580;2;2;13;10;1;1;6;3;58.624356224
1;20170201027604;2;2;13;09;8;1;6;3;134.17029126
1;20170201018520;2;2;13;10;1;1;6;3;58.624356224
1;20170201022274;2;2;13;04;1;1;1;4;54.306042752
1;20170202009139;2;2;13;05;1;1;6;4;315.60427071
2;20170201012027;2;2;13;04;1;4;1;3;54.11817823
1;20170202005788;3;3;13;09;0;1;1;1;24.219691529
1;20170201022281;2;2;13;04;2;1;6;4;71.15291616
1;20170202009390;2;2;13;13;2;1;6;4;103.5623945
2;20170202020945;2;2;13;09;1;1;6;5;112.15118757
1;20170203022243;2;2;13;04;1;1;1;4;54.306042752
1;20170203020868;2;2;13;13;2;1;6;4;101.5449075
2;20170201012073;2;2;13;04;1;1;6;3;54.668236922
1;20170201019792;2;2;13;05;1;1;6;5;224.59095577
1;20170203005788;3;3;13;09;0;1;1;1;24.219691529
2;20170207004678;2;2;13;04;8;1;6;4;71.330582934
1;20170202022240;2;2;13;04;1;1;6;4;54.668236922
2;20170205006222;2;2;13;04;1;1;1;4;54.306042752
1;20170207005788;3;3;13;09;0;1;1;1;24.219691529
2;20170201012072;2;2;13;04;1;1;1;4;42.702822343
1;20170201028479;2;2;13;05;1;1;1;5;230.8009783
2;20170202024152;2;2;13;05;1;1;6;5;232.34030551
1;20170201026830;2;2;13;09;1;1;6;3;140.46794225
2;20170201011178;2;2;13;10;2;1;6;4;38.419853424
2;20170201015673;2;2;13;09;1;1;1;4;165.77420622
1;20170201028923;3;2;13;98;0;1;6;1;120.8939465
1;20170201019898;2;2;13;05;2;1;6;4;252.54562166
2;20170204004678;2;2;13;04;8;1;6;4;71.330582934
1;20170201021002;2;2;13;13;1;1;6;4;174.64712408
1;20170203022240;2;2;13;04;1;1;6;4;54.668236922
1;20170203022277;2;2;13;04;8;1;6;4;71.330582934
2;20170203006222;2;2;13;04;1;1;1;4;54.306042752
1;20170203005857;3;3;13;01;0;1;6;1;24.219691529
2;20170208004678;2;2;13;04;8;1;6;4;71.330582934
1;20170201028460;2;2;13;05;2;1;1;5;259.52860099
1;20170202005857;3;3;13;01;0;1;6;1;24.219691529
2;20170203012027;2;2;13;04;1;4;1;3;54.11817823
1;20170201027607;2;2;13;09;2;1;6;3;133.83610637
1;20170201022221;2;2;13;04;1;1;1;4;54.306042752
1;20170201016182;3;3;13;09;0;1;1;1;75.67881892
1;20170203022236;2;2;13;04;1;1;1;5;54.306042752
2;20170202012025;2;2;13;04;1;1;6;4;54.668236922
1;20170201022246;2;2;13;04;1;1;1;4;54.306042752
1;20170205022236;2;2;13;04;1;1;1;5;54.306042752
1;20170201011095;2;2;13;10;2;5;6;5;51.212165736
2;20170201020086;2;2;13;04;1;1;1;4;54.306042752
1;20170201022287;2;2;13;04;7;1;6;6;71.330582934
1;20170201019425;2;2;13;09;1;1;1;4;183.77697634
2;20170201021793;2;2;13;14;8;4;6;3;79.084548246
2;20170202004678;2;2;13;04;8;1;6;4;71.330582934
1;20170201019876;2;2;13;13;1;2;6;3;233.99563246
1;20170202020868;2;2;13;13;2;1;6;4;101.5449075
2;20170201012071;2;2;13;04;7;1;6;4;71.330582934
1;20170201018581;2;2;13;10;1;1;6;5;58.624356224
1;20170201023904;2;2;13;05;1;1;6;5;232.34030551
1;20170201011100;2;2;13;10;1;1;6;4;78.41524683
2;20170201023210;2;2;13;01;1;1;1;4;186.46936957
2;20170202006222;2;2;13;04;1;1;1;4;54.306042752
1;20170201022289;2;2;13;04;1;1;1;4;54.306042752
1;20170201022277;2;2;13;04;8;1;6;4;71.330582934
1;20170202008800;3;3;13;09;0;1;1;1;75.67881892
1;20170201028574;2;2;13;05;4;1;6;5;231.16504805
1;20170202028923;3;2;13;98;0;1;6;1;120.8939465
1;20170201028471;2;2;13;05;1;1;1;4;230.8009783
1;20170201022236;2;2;13;04;1;1;1;5;54.306042752
1;20170201018514;2;2;13;10;8;1;6;4;38.515786687
1;20170201022229;2;2;13;04;1;1;1;5;54.306042752
2;20170204006222;2;2;13;04;1;1;1;4;54.306042752
1;20170201022219;2;2;13;04;1;1;6;4;54.668236922
1;20170202018581;2;2;13;10;1;1;6;5;58.624356224
1;20170201019899;2;2;13;13;1;1;6;3;235.45609784
2;20170201020945;2;2;13;09;1;1;6;5;112.15118757
1;20170201028978;2;2;13;13;1;1;6;3;180.90367312
2;20170201024152;2;2;13;05;1;1;6;5;232.34030551
1;20170201015549;2;2;13;10;1;1;6;4;55.303351995
1;20170201028586;2;2;13;05;2;1;6;5;261.25952709
1;20170205005788;3;3;13;09;0;1;1;1;24.219691529
1;20170207022236;2;2;13;04;1;1;1;5;54.306042752
1;20170204005788;3;3;13;09;0;1;1;1;24.219691529
1;20170206005788;3;3;13;09;0;1;1;1;24.219691529
1;20170202022277;2;2;13;04;8;1;6;4;71.330582934
1;20170201022496;2;2;13;10;1;1;6;4;49.056095776
1;20170201028468;2;2;13;05;1;1;1;5;230.8009783
1;20170201022240;2;2;13;04;1;1;6;4;54.668236922
2;20170203012025;2;2;13;04;1;1;6;4;54.668236922
2;20170205004678;2;2;13;04;8;1;6;4;71.330582934
1;20170201016179;3;3;13;09;0;1;1;1;75.67881892
1;20170201022497;2;2;13;10;1;2;6;3;48.751815146
1;20170203018520;2;2;13;10;1;1;6;3;58.624356224
1;20170201019772;2;2;13;13;8;1;6;3;137.24284783
1;20170204028923;3;2;13;98;0;1;6;1;120.8939465
1;20170201022241;2;2;13;04;1;1;1;4;54.306042752
1;20170204022236;2;2;13;04;1;1;1;5;54.306042752
1;20170205008758;3;3;13;09;0;1;1;1;75.67881892
1;20170201018580;2;2;13;10;1;1;6;3;58.624356224
1;20170201022225;2;2;13;04;1;1;1;3;54.306042752
2;20170202012027;2;2;13;04;1;4;1;3;54.11817823
1;20170201022243;2;2;13;04;1;1;1;4;54.306042752
1;20170201022292;2;2;13;04;1;1;1;4;54.306042752
1;20170201020868;2;2;13;13;2;1;6;4;101.5449075
1;20170204005857;3;3;13;01;0;1;6;1;24.219691529
1;20170201010987;2;2;13;10;1;1;1;4;77.89572129
1;20170201019901;2;2;13;13;2;1;6;3;136.90100997
1;20170203018581;2;2;13;10;1;1;6;5;58.624356224
1;20170201022238;2;2;13;04;1;1;1;5;54.306042752
1;20170201022286;2;2;13;04;1;1;1;4;54.306042752
1;20170202018520;2;2;13;10;1;1;6;3;58.624356224
1;20170201028926;2;2;13;02;1;1;6;4;247.05042902
1;20170201010983;2;2;13;10;1;1;6;3;78.41524683
1;20170204008758;3;3;13;09;0;1;1;1;75.67881892
1;20170201022227;2;2;13;04;1;1;6;3;54.668236922
2;20170201012025;2;2;13;04;1;1;6;4;54.668236922
1;20170202008758;3;3;13;09;0;1;1;1;75.67881892
1;20170202022243;2;2;13;04;1;1;1;4;54.306042752
1;20170203008758;3;3;13;09;0;1;1;1;75.67881892
1;20170203009139;2;2;13;05;1;1;6;4;315.60427071
1;20170203018580;2;2;13;10;1;1;6;3;58.624356224
1;20170203028923;3;2;13;98;0;1;6;1;120.8939465
1;20170201022288;2;2;13;04;1;1;6;4;54.668236922
1;20170203005215;2;2;2;09;1;1;6;4;65.728064981
1;20170203016080;3;3;2;98;0;4;6;1;141.13395264
2;20170202000167;2;2;2;14;1;5;6;3;10.867406843
2;20170201019949;2;2;2;04;1;1;6;3;11.399201962
1;20170203018446;2;2;2;06;8;4;6;3;9.7554179968
2;20170201027790;2;2;2;06;8;4;6;5;16.090989179
1;20170202025868;2;2;2;05;1;1;1;4;62.92451989
2;20170202027538;3;2;2;10;0;1;6;1;60.354872269
2;20170203013995;2;2;2;10;1;1;6;6;65.341745695
1;20170201017436;2;2;2;09;8;1;6;4;33.927082522
2;20170205001657;2;2;2;10;1;2;6;4;33.615533013
1;20170202018452;2;2;2;06;8;1;6;3;9.7892827165
1;20170205008335;2;2;2;05;1;1;1;4;142.59394801
1;20170201013439;2;2;2;04;1;1;1;4;11.323678684
1;20170201016080;3;3;2;98;0;4;6;1;141.13395264
1;20170201019097;2;2;2;10;7;1;6;3;60.278501467
1;20170201019176;2;2;2;10;7;1;6;6;60.278501467
1;20170203010461;2;2;2;01;1;1;6;4;63.33093209
1;20170203010472;2;2;2;01;1;2;6;4;62.93810882
2;20170205007670;2;2;2;09;1;2;6;3;65.320372997
1;20170201026649;2;2;2;13;8;1;6;3;61.791739325
1;20170202025316;2;2;2;10;1;1;1;4;145.1304288
1;20170201017565;2;2;2;09;1;1;6;3;25.770173345
1;20170210005217;2;2;2;09;1;1;6;3;65.728064981
2;20170205012627;2;2;2;01;2;1;6;5;102.98154379
1;20170202002388;2;2;2;05;1;1;6;5;63.344194996
2;20170201016337;2;2;2;10;2;1;6;6;134.44171197
1;20170202005101;2;2;2;09;1;1;6;3;65.728064981
1;20170201019116;2;2;2;10;1;1;6;5;65.341745695
1;20170206004804;2;2;2;03;8;1;6;4;16.146847046
1;20170201010975;2;2;2;10;1;1;6;5;19.030896513
1;20170201019087;2;2;2;10;7;1;6;5;60.278501467
1;20170201011270;2;2;2;09;2;1;6;4;23.615585406
1;20170202008324;2;2;2;05;1;1;1;5;142.59394801
1;20170201025208;2;2;2;10;1;1;1;6;145.1304288
1;20170202005212;2;2;2;09;1;1;6;3;65.728064981
1;20170204010973;2;2;2;10;1;1;6;3;19.030896513
1;20170201013248;2;2;2;10;7;1;6;3;13.686955487
1;20170211006168;2;2;2;01;1;5;6;5;8.4523361477
1;20170201018387;2;2;2;07;1;1;6;4;11.729229274
1;20170202009535;2;2;2;14;2;1;6;4;5.0146353718
1;20170203025889;2;2;2;05;1;1;1;4;62.92451989
1;20170201019186;2;2;2;10;7;1;6;3;60.278501467
1;20170203025313;2;2;2;10;1;1;1;5;145.1304288
2;20170201027538;3;2;2;10;0;1;6;1;60.354872269
2;20170201027537;2;2;2;10;2;1;6;4;60.128362684
1;20170201010973;2;2;2;10;1;1;6;3;19.030896513
1;20170204011270;2;2;2;09;2;1;6;4;23.615585406
1;20170202005098;2;2;2;10;1;1;6;5;85.173469695
1;20170201017426;2;2;2;09;1;1;6;3;25.770173345
1;20170206006093;2;2;2;12;8;1;6;3;108.85286086
1;20170201017562;2;2;2;09;1;1;6;3;25.770173345
1;20170201011075;2;2;2;10;1;4;6;4;18.965061662
1;20170202010472;2;2;2;01;1;2;6;4;62.93810882
2;20170201013235;2;2;2;10;1;1;6;6;8.3787463547
1;20170201019173;2;2;2;10;7;1;6;5;60.278501467
1;20170203006093;2;2;2;12;8;1;6;3;108.85286086
1;20170202005093;2;2;2;09;2;1;6;3;86.317122295
2;20170202001657;2;2;2;10;1;2;6;4;33.615533013
2;20170201013955;2;2;2;10;7;1;6;4;60.278501467
1;20170203008335;2;2;2;05;1;1;1;4;142.59394801
2;20170201023122;2;2;2;09;1;3;1;4;49.195426446
1;20170208009499;2;2;2;01;1;5;1;4;4.6376713446
1;20170201019122;2;2;2;10;7;1;6;3;60.278501467
1;20170202008327;2;2;2;05;1;1;1;4;142.59394801
1;20170206005217;2;2;2;09;1;1;6;3;65.728064981
1;20170201013436;2;2;2;04;2;1;6;4;20.832582593
1;20170201011271;2;2;2;09;1;1;1;3;17.863464814
1;20170203005090;2;2;2;09;8;1;6;3;86.532653654
2;20170202009095;2;2;2;09;1;1;6;3;25.770173345
1;20170201013301;2;2;2;10;7;1;6;6;13.686955487
1;20170203005205;2;2;2;09;1;1;1;3;65.292595991
1;20170201014267;2;2;2;01;1;1;6;3;104.91479335
1;20170201011341;2;2;2;09;1;1;6;2;17.982605199
2;20170207023122;2;2;2;09;1;3;1;4;49.195426446
1;20170201026631;3;2;2;98;0;1;6;1;73.17244578
2;20170201012654;2;2;2;01;1;5;6;3;104.55185459
1;20170207005217;2;2;2;09;1;1;6;3;65.728064981
1;20170201011337;2;2;2;09;1;1;6;3;17.982605199
1;20170201019095;2;2;2;10;1;1;6;5;65.341745695
1;20170204011267;2;2;2;09;1;1;6;3;17.982605199
2;20170212001657;2;2;2;10;1;2;6;4;33.615533013
1;20170202011339;2;2;2;09;1;1;6;3;17.982605199
1;20170202011070;2;2;2;10;1;1;6;3;19.030896513
2;20170202009443;2;2;2;01;1;1;1;4;62.911344854
1;20170201022639;2;2;2;10;8;1;6;4;32.596186594
1;20170205006093;2;2;2;12;8;1;6;3;108.85286086
1;20170203005217;2;2;2;09;1;1;6;3;65.728064981
1;20170201011196;2;2;2;09;2;1;6;4;23.615585406
1;20170203005310;3;2;2;98;0;1;6;1;63.807790341
1;20170201014199;2;2;2;01;1;2;6;3;104.26403753
1;20170201019170;2;2;2;10;7;1;6;4;60.278501467
1;20170201026505;3;2;2;98;0;1;1;1;73.17244578
1;20170201013425;2;2;2;04;1;1;6;4;11.399201962
1;20170201019205;2;2;2;01;1;1;1;4;65.706226735
1;20170201011272;2;2;2;09;1;4;6;3;17.920396772
1;20170209005217;2;2;2;09;1;1;6;3;65.728064981
1;20170203025867;2;2;2;05;1;1;6;4;63.344194996
1;20170201013441;2;2;2;04;2;1;6;4;20.832582593
1;20170201025983;2;2;2;05;6;1;6;5;100.01506684
1;20170204015869;3;2;2;98;0;1;1;1;279.64524375
1;20170201011330;2;2;2;09;1;4;6;3;17.920396772
1;20170201025873;2;2;2;05;1;1;1;4;62.92451989
1;20170203027642;2;2;2;13;1;1;6;3;95.503705994
1;20170201017545;2;2;2;09;1;1;6;4;25.770173345
1;20170201012239;2;2;2;10;2;1;6;4;32.514997585
2;20170202009096;2;2;2;09;1;1;6;4;25.770173345
1;20170201025989;2;2;2;05;1;1;6;4;63.344194996
1;20170211009499;2;2;2;01;1;5;1;4;4.6376713446
1;20170201017568;2;2;2;09;1;1;6;3;25.770173345
1;20170202011272;2;2;2;09;1;4;6;3;17.920396772
1;20170210009499;2;2;2;01;1;5;1;4;4.6376713446
2;20170203019947;2;2;2;04;1;1;1;4;11.323678684
1;20170201019209;2;2;2;10;7;1;6;4;60.278501467
1;20170202011196;2;2;2;09;2;1;6;4;23.615585406
1;20170208006168;2;2;2;01;1;5;6;5;8.4523361477
2;20170201015011;2;2;2;01;8;1;6;5;103.23868573
1;20170201018431;2;2;2;03;8;5;6;3;9.7554179968
1;20170201022521;2;2;2;10;1;1;6;4;35.33418521
1;20170201013357;2;2;2;04;8;2;6;3;20.755059871
1;20170201011274;2;2;2;09;1;1;6;4;17.982605199
1;20170201022506;2;2;2;13;2;1;6;4;27.492641094
1;20170201013313;2;2;2;10;8;1;6;3;13.686955487
1;20170202008439;2;2;2;05;1;1;6;4;143.54497839
1;20170201022523;2;2;2;10;7;1;6;4;32.596186594
1;20170202011197;2;2;2;09;1;1;6;3;17.982605199
1;20170202002392;2;2;2;05;1;1;1;4;62.92451989
1;20170201025889;2;2;2;05;1;1;1;4;62.92451989
1;20170202026646;3;2;2;98;0;1;6;1;73.17244578
1;20170202017574;2;2;2;09;8;1;6;3;33.927082522
2;20170201023123;2;2;2;09;1;1;6;2;49.69545015
2;20170202006384;2;2;2;05;1;1;1;5;142.59394801
1;20170202011203;2;2;2;09;1;1;6;3;17.982605199
2;20170202012686;2;2;2;01;7;5;6;5;102.88154524
1;20170201011065;2;2;2;10;8;1;6;3;17.55621787
2;20170201021758;2;2;2;10;1;1;1;5;64.90883619
1;20170202008329;2;2;2;05;1;1;1;5;142.59394801
1;20170201025869;2;2;2;05;1;1;1;4;62.92451989
1;20170209011063;2;2;2;10;1;1;6;3;19.030896513
1;20170203014268;2;2;2;01;8;1;6;4;103.23868573
1;20170205009499;2;2;2;01;1;5;1;4;4.6376713446
2;20170203011215;2;2;2;09;1;1;6;3;17.982605199
