A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
1;20160401015574;2;2;13;04;1;1;1;4;81.372706443
2;20160401012664;2;2;13;09;1;1;1;4;271.2336565
1;20160401021468;2;2;13;04;1;1;1;4;80.144787069
2;20160401013195;2;2;13;01;1;3;1;4;266.46117099
2;20160401024526;2;2;13;09;1;1;1;4;370.68889182
2;20160401029535;2;2;13;01;1;1;6;4;231.98583957
2;20160401031805;2;2;13;04;1;1;1;4;80.144787069
1;20160401020794;2;2;13;01;1;1;6;3;260.84505498
1;20160401027640;2;2;13;09;1;1;1;4;216.55852906
1;20160401031233;2;2;13;10;7;1;6;5;21.6573114
1;20160401021193;2;2;13;04;8;1;6;4;174.18427763
1;20160401021255;2;2;13;04;1;1;1;4;80.144787069
2;20160401007989;2;2;13;04;1;1;6;4;81.088340494
1;20160401015565;2;2;13;04;7;1;6;4;103.4305636
2;20160401011855;3;3;13;01;0;1;1;1;232.06777777
2;20160401006098;2;2;13;04;1;1;6;3;79.86471222
1;20160401006336;2;2;13;13;1;1;6;4;131.97271472
1;20160401006347;3;2;13;98;0;2;6;1;62.5377247
1;20160401016076;3;3;13;05;0;1;1;1;77.142082171
2;20160401008981;2;2;13;05;3;1;6;5;117.36727399
1;20160401021476;2;2;13;04;1;1;1;4;80.144787069
2;20160401014567;3;2;13;98;0;5;0;1;123.22284823
2;20160401005484;2;2;13;04;6;1;6;4;100.74982853
1;20160401016820;2;2;13;04;1;1;1;4;137.03730888
2;20160401019529;2;2;13;14;1;1;1;4;244.02687134
1;20160401009154;2;3;13;01;3;1;6;3;340.92003055
1;20160401021242;2;2;13;04;8;4;6;5;103.69943392
2;20160401024568;3;2;13;98;0;5;0;1;236.44693483
2;20160401006099;2;2;13;04;1;1;1;4;80.144787069
2;20160401011258;3;3;13;01;0;1;1;1;232.06777777
2;20160401006057;2;2;13;04;2;1;6;4;100.74982853
1;20160401030498;2;2;13;05;1;1;1;5;152.40459083
2;20160401024569;2;2;13;09;1;1;6;4;369.39347837
2;20160401024528;2;2;13;09;1;2;6;3;369.86670455
1;20160401021247;2;2;13;04;1;1;6;3;79.86471222
1;20160401021252;2;2;13;04;1;2;6;3;79.967026082
1;20160401021478;2;2;13;04;1;1;6;4;79.86471222
1;20160402006347;3;2;13;98;0;2;6;1;62.5377247
1;20160401016838;2;2;13;04;4;1;6;5;134.65894254
2;20160401007988;2;2;13;04;1;1;1;5;81.372706443
1;20160401015570;2;2;13;04;1;1;1;4;81.372706443
2;20160401030062;3;3;13;04;0;1;1;1;77.142082171
1;20160401021486;2;2;13;04;1;1;6;4;79.86471222
1;20160401021474;2;2;13;04;1;1;1;5;80.144787069
1;20160401021253;2;2;13;04;1;1;1;4;80.144787069
1;20160401010362;3;2;13;98;0;1;1;1;62.5377247
1;20160401021479;2;2;13;04;1;1;1;5;80.144787069
2;20160401013197;2;2;13;01;1;1;1;5;261.75980365
2;20160402008030;2;2;13;04;1;1;6;3;81.088340494
1;20160401021388;2;2;13;04;1;1;6;4;79.86471222
2;20160401020664;2;2;13;09;1;1;1;4;293.720378
1;20160401026143;2;2;13;10;2;1;6;4;93.359735918
1;20160401021485;2;2;13;04;1;1;6;3;79.86471222
2;20160401031802;3;2;13;98;0;5;0;1;63.336771438
1;20160401021778;2;2;13;09;1;2;6;2;270.63206076
1;20160401010262;2;2;13;13;1;1;6;4;131.97271472
2;20160401019520;2;2;13;14;1;1;1;4;244.02687134
2;20160401008030;2;2;13;04;1;1;6;3;81.088340494
2;20160402006057;2;2;13;04;2;1;6;4;100.74982853
1;20160401025628;2;2;13;16;2;1;6;4;50.925430167
2;20160401019500;2;2;13;14;1;1;1;4;244.02687134
1;20160401006800;3;3;13;04;0;1;1;1;77.142082171
2;20160401011856;3;3;13;01;0;1;1;1;232.06777777
2;20160401031840;2;2;13;04;1;1;6;4;79.86471222
1;20160401026004;2;2;13;10;1;1;1;3;57.530613015
1;20160401026045;2;2;13;10;8;1;6;4;34.267974355
1;20160401021425;2;2;13;04;1;1;6;4;136.5584168
1;20160402006800;3;3;13;04;0;1;1;1;77.142082171
1;20160401021757;2;2;13;09;1;2;6;4;216.07820265
2;20160401006060;2;2;13;04;1;1;6;4;79.86471222
1;20160401022831;2;2;13;09;1;1;6;5;270.2858004
1;20160401021473;2;2;13;04;2;1;6;3;100.74982853
2;20160401019501;2;2;13;14;1;1;1;4;244.02687134
1;20160401032044;3;3;13;10;0;1;1;1;77.142082171
1;20160401021469;2;2;13;04;1;1;6;4;79.86471222
2;20160459013195;2;2;13;01;1;3;1;4;266.46117099
2;20160438013195;2;2;13;01;1;3;1;4;266.46117099
2;20160439019534;2;2;13;14;1;1;1;4;244.02687134
2;20160445019534;2;2;13;14;1;1;1;4;244.02687134
2;20160448013195;2;2;13;01;1;3;1;4;266.46117099
2;20160447019534;2;2;13;14;1;1;1;4;244.02687134
2;20160443007989;2;2;13;04;1;1;6;4;81.088340494
2;20160452007989;2;2;13;04;1;1;6;4;81.088340494
2;20160451013195;2;2;13;01;1;3;1;4;266.46117099
2;20160444019534;2;2;13;14;1;1;1;4;244.02687134
2;20160441019534;2;2;13;14;1;1;1;4;244.02687134
2;20160444013195;2;2;13;01;1;3;1;4;266.46117099
2;20160448019534;2;2;13;14;1;1;1;4;244.02687134
2;20160441007989;2;2;13;04;1;1;6;4;81.088340494
2;20160442019534;2;2;13;14;1;1;1;4;244.02687134
2;20160457013195;2;2;13;01;1;3;1;4;266.46117099
2;20160449019534;2;2;13;14;1;1;1;4;244.02687134
2;20160454013195;2;2;13;01;1;3;1;4;266.46117099
2;20160449007989;2;2;13;04;1;1;6;4;81.088340494
2;20160437019534;2;2;13;14;1;1;1;4;244.02687134
2;20160447013195;2;2;13;01;1;3;1;4;266.46117099
2;20160442007989;2;2;13;04;1;1;6;4;81.088340494
2;20160452013195;2;2;13;01;1;3;1;4;266.46117099
2;20160458013195;2;2;13;01;1;3;1;4;266.46117099
2;20160445007989;2;2;13;04;1;1;6;4;81.088340494
2;20160450019534;2;2;13;14;1;1;1;4;244.02687134
2;20160437007989;2;2;13;04;1;1;6;4;81.088340494
2;20160446013195;2;2;13;01;1;3;1;4;266.46117099
2;20160450013195;2;2;13;01;1;3;1;4;266.46117099
2;20160455013195;2;2;13;01;1;3;1;4;266.46117099
2;20160438007989;2;2;13;04;1;1;6;4;81.088340494
2;20160440007989;2;2;13;04;1;1;6;4;81.088340494
2;20160441013195;2;2;13;01;1;3;1;4;266.46117099
2;20160439013195;2;2;13;01;1;3;1;4;266.46117099
2;20160446007989;2;2;13;04;1;1;6;4;81.088340494
2;20160448007989;2;2;13;04;1;1;6;4;81.088340494
2;20160438019534;2;2;13;14;1;1;1;4;244.02687134
2;20160444007989;2;2;13;04;1;1;6;4;81.088340494
2;20160453013195;2;2;13;01;1;3;1;4;266.46117099
2;20160440013195;2;2;13;01;1;3;1;4;266.46117099
2;20160445013195;2;2;13;01;1;3;1;4;266.46117099
2;20160440019534;2;2;13;14;1;1;1;4;244.02687134
2;20160456013195;2;2;13;01;1;3;1;4;266.46117099
2;20160442013195;2;2;13;01;1;3;1;4;266.46117099
2;20160443013195;2;2;13;01;1;3;1;4;266.46117099
2;20160447007989;2;2;13;04;1;1;6;4;81.088340494
2;20160451007989;2;2;13;04;1;1;6;4;81.088340494
2;20160439007989;2;2;13;04;1;1;6;4;81.088340494
2;20160449013195;2;2;13;01;1;3;1;4;266.46117099
2;20160446019534;2;2;13;14;1;1;1;4;244.02687134
2;20160450007989;2;2;13;04;1;1;6;4;81.088340494
2;20160437013195;2;2;13;01;1;3;1;4;266.46117099
2;20160443019534;2;2;13;14;1;1;1;4;244.02687134
2;0415EVA0008331;3;2;13;98;0;5;0;1;75.3691301
2;20160400005520;2;2;13;04;8;1;6;3;101.86978974
1;20160400006360;3;2;13;98;0;1;6;1;62.5377247
2;20160400006057;2;2;13;04;2;1;6;4;100.74982853
2;20160400005484;2;2;13;04;6;1;6;4;100.74982853
2;20160400008981;2;2;13;05;3;1;6;5;117.36727399
2;20160400006060;2;2;13;04;1;1;6;4;79.86471222
1;20160301030142;2;4;13;09;1;1;6;3;50.04287277
2;20160400003782;2;2;13;04;1;1;1;5;80.144787069
1;20140400044590;3;2;13;98;0;1;1;1;73.942459957
2;20160400012666;2;2;13;09;1;1;6;3;270.2858004
2;20160400008035;2;2;13;04;1;1;1;4;81.372706443
2;20160400007990;2;2;13;04;8;1;6;5;91.491781742
1;20160400009195;2;3;13;01;3;1;6;3;340.92003055
1;20160400009196;2;3;13;01;3;1;6;2;340.92003055
1;20140500074752;2;1;13;12;1;1;6;5;121.2215291
1;20160400006348;2;2;13;13;1;2;6;3;132.1417836
2;20160400011855;3;3;13;01;0;1;1;1;232.06777777
2;20160400003779;2;2;13;04;8;1;6;3;101.86978974
2;0414EVC0008110;3;1;13;98;0;5;0;1;91.398583747
2;20160400006101;2;2;13;04;1;1;6;4;79.86471222
2;20160400013195;2;2;13;01;1;3;1;4;266.46117099
1;20160300030146;2;4;13;09;8;1;6;3;38.764877246
2;20160400000666;2;2;13;05;1;1;1;4;184.33394192
2;20160400007988;2;2;13;04;1;1;1;5;81.372706443
1;20160400006800;3;3;13;04;0;1;1;1;77.142082171
1;20160400007454;2;2;13;13;7;1;6;4;145.5623102
1;20160400006218;2;2;13;13;1;2;6;4;132.1417836
1;20160400010240;2;2;13;13;8;4;6;3;161.78306581
1;20160400009153;2;3;13;01;3;1;6;3;340.92003055
1;20160300030142;2;4;13;09;1;1;6;3;50.04287277
2;20160400001168;2;2;13;06;8;4;6;5;52.416350056
2;20160400011858;3;3;13;01;0;1;1;1;232.06777777
2;20160400001203;2;2;13;05;1;1;1;5;184.33394192
1;20160400009154;2;3;13;01;3;1;6;3;340.92003055
1;20160400006343;2;2;13;13;1;2;6;2;132.1417836
1;20160400010289;3;2;13;98;0;2;6;1;62.5377247
2;20160400011830;3;3;13;09;0;1;1;1;77.142082171
2;20160400006100;2;2;13;04;1;1;6;4;79.86471222
2;20160400006059;2;2;13;04;7;2;6;6;102.00029408
2;20160400000663;2;2;13;05;1;1;1;4;184.33394192
1;20140400067783;2;1;13;09;1;1;1;4;369.14566781
2;20160400012664;2;2;13;09;1;1;1;4;271.2336565
2;20160400007989;2;2;13;04;1;1;6;4;81.088340494
2;20160400005483;2;2;13;04;8;1;6;4;101.86978974
2;20160400013194;2;2;13;01;1;2;6;4;261.1792209
2;20160400001238;2;2;13;05;1;1;1;4;184.33394192
2;20160400001542;3;2;13;98;0;5;0;1;107.04653206
2;20160400001202;2;2;13;05;1;1;1;4;184.33394192
2;20160400006098;2;2;13;04;1;1;6;3;79.86471222
2;20160400001239;2;2;13;05;1;1;1;4;184.33394192
2;20160400012714;2;2;13;09;1;2;6;2;270.63206076
2;20160400014576;2;2;13;09;1;2;6;3;167.44961433
1;20150500079530;3;1;13;09;0;1;1;1;138.43156536
2;20160400011856;3;3;13;01;0;1;1;1;232.06777777
2;20160400005521;2;2;13;04;1;2;6;3;79.967026082
2;20160400006099;2;2;13;04;1;1;1;4;80.144787069
1;20150400076106;2;1;13;13;1;1;1;4;409.13787543
2;20160400000664;2;2;13;05;1;1;1;6;184.33394192
2;20160400003862;2;2;13;09;1;2;6;5;216.07820265
1;20160400006361;2;2;13;13;1;2;6;3;132.1417836
1;20160400006228;2;2;13;08;8;4;6;4;69.267696398
1;20160300030134;2;4;13;09;1;1;6;5;50.04287277
1;20160400013361;2;2;13;04;1;1;6;5;136.5584168
2;20160400001167;2;2;13;16;8;4;6;5;52.416350056
2;20160400003738;2;2;13;04;1;1;6;4;79.86471222
1;20160400006336;2;2;13;13;1;1;6;4;131.97271472
1;20160400010362;3;2;13;98;0;1;1;1;62.5377247
2;20160400006061;2;2;13;04;1;1;1;5;80.144787069
2;20160400008036;2;2;13;04;8;4;6;4;93.135030506
1;20160400006359;2;2;13;06;8;4;6;6;69.267696398
2;20160400012663;2;2;13;09;1;1;1;3;271.2336565
2;20160400001140;2;2;13;16;1;5;6;4;113.93975495
2;20160400000714;2;2;13;05;1;1;1;5;184.33394192
2;20160400000715;2;2;13;05;1;1;1;6;184.33394192
2;20160400005524;2;2;13;04;7;1;6;4;101.86978974
2;20160400000716;2;2;13;05;7;1;6;5;153.60770335
2;20160400013231;2;2;13;01;1;2;6;4;261.1792209
2;20160400008030;2;2;13;04;1;1;6;3;81.088340494
1;20160400010262;2;2;13;13;1;1;6;4;131.97271472
2;20160400013191;2;2;13;01;8;1;6;6;137.1201118
1;20160301030146;2;4;13;09;8;1;6;3;38.764877246
1;20160400006222;2;2;13;13;1;2;6;4;132.1417836
1;20160400006300;3;2;13;98;0;2;6;1;116.10425211
2;20160400014567;3;2;13;98;0;5;0;1;123.22284823
2;20160400011258;3;3;13;01;0;1;1;1;232.06777777
2;20160400003740;2;2;13;04;1;1;6;3;79.86471222
2;20160400013197;2;2;13;01;1;1;1;5;261.75980365
1;20160400006347;3;2;13;98;0;2;6;1;62.5377247
2;20160400012713;2;2;13;09;1;2;1;3;271.58113114
1;20150600088832;2;1;13;13;3;1;6;6;76.384878206
2;20160400002214;2;2;13;16;8;4;6;5;18.684459584
1;20160400021247;2;2;13;04;1;1;6;3;79.86471222
2;20160400024566;2;2;13;09;1;1;6;3;369.39347837
1;20160400030498;2;2;13;05;1;1;1;5;152.40459083
1;20160400026038;2;2;13;10;8;1;6;4;34.267974355
1;20160400031041;2;2;13;10;1;2;6;3;36.278621398
1;20160400027901;2;2;13;09;1;1;6;3;215.80174126
1;20160400021244;2;2;13;04;1;1;6;4;79.86471222
1;20160400017674;2;2;13;04;2;1;6;4;21.379236473
1;20160400021486;2;2;13;04;1;1;6;4;79.86471222
2;20160401001202;2;2;13;05;1;1;1;4;184.33394192
2;20160400030062;3;3;13;04;0;1;1;1;77.142082171
2;20160400019498;2;2;13;14;1;1;1;4;244.02687134
2;20160400017467;2;1;13;07;1;1;6;2;237.72541508
1;20160400021482;2;2;13;04;1;1;1;5;80.144787069
2;20160400024569;2;2;13;09;1;1;6;4;369.39347837
1;20160400018057;2;2;13;01;1;2;1;2;251.6549744
2;20160400019447;2;2;13;01;1;1;1;5;261.75980365
1;20160400021757;2;2;13;09;1;2;6;4;216.07820265
1;20160400028635;2;2;13;10;1;1;6;6;138.8059544
1;20160400025629;2;2;13;16;1;2;6;3;112.07282502
1;20160400021388;2;2;13;04;1;1;6;4;79.86471222
1;20160400021479;2;2;13;04;1;1;1;5;80.144787069
2;20160400024568;3;2;13;98;0;5;0;1;236.44693483
1;20160400021778;2;2;13;09;1;2;6;2;270.63206076
1;20160400021471;2;2;13;04;1;1;6;4;79.86471222
1;20160400015574;2;2;13;04;1;1;1;4;81.372706443
1;20160400025207;2;2;13;10;7;1;6;6;85.719459585
2;20160401001203;2;2;13;05;1;1;1;5;184.33394192
1;20160400021473;2;2;13;04;2;1;6;3;100.74982853
1;20160400017018;2;2;13;04;1;1;1;3;137.03730888
2;20160401003740;2;2;13;04;1;1;6;3;79.86471222
1;20160400027640;2;2;13;09;1;1;1;4;216.55852906
1;20160400015569;2;2;13;04;7;1;6;5;91.491781742
2;20160400019511;2;2;13;14;1;1;1;4;244.02687134
2;20160400019529;2;2;13;14;1;1;1;4;244.02687134
1;20160400027175;2;2;13;16;1;2;6;4;71.949940946
1;20160400021254;2;2;13;04;1;1;1;5;80.144787069
2;20160400024526;2;2;13;09;1;1;1;4;370.68889182
2;20160400018498;3;2;13;98;0;5;0;1;54.171105825
2;20160400031805;2;2;13;04;1;1;1;4;80.144787069
1;20160400026045;2;2;13;10;8;1;6;4;34.267974355
2;20160400024565;2;2;13;09;1;2;6;3;369.86670455
1;20160400020773;2;2;13;01;1;1;1;6;261.75980365
1;20160400027048;2;2;13;16;8;4;6;3;33.650916628
2;20160401001239;2;2;13;05;1;1;1;4;184.33394192
1;20160400031269;2;2;13;10;2;1;6;4;21.419209911
1;20160400021243;2;2;13;04;7;1;6;4;101.86978974
2;20160400031807;2;2;13;04;8;2;6;4;102.00029408
1;20160400025986;2;2;13;16;1;2;6;4;87.733081642
1;20160400026004;2;2;13;10;1;1;1;3;57.530613015
1;20160400021253;2;2;13;04;1;1;1;4;80.144787069
1;20160400015558;2;2;13;04;1;1;1;5;81.372706443
2;20160400018518;3;2;13;98;0;5;0;1;171.63320413
2;20160400024529;3;2;13;98;0;5;0;1;236.44693483
2;20160400024524;3;2;13;98;0;5;0;1;236.44693483
1;20160400020880;2;2;13;01;1;2;6;3;250.77553818
2;20160400029535;2;2;13;01;1;1;6;4;231.98583957
2;20160400019507;2;2;13;14;1;1;1;4;244.02687134
1;20160400020955;2;2;13;01;7;1;6;4;137.1201118
1;20160400021252;2;2;13;04;1;2;6;3;79.967026082
1;20160400021477;2;2;13;04;1;2;6;3;79.967026082
2;20160401001140;2;2;13;16;1;5;6;4;113.93975495
1;20160400021485;2;2;13;04;1;1;6;3;79.86471222
1;20160400016833;2;2;13;04;1;1;1;4;137.03730888
2;20160400031843;2;2;13;04;1;1;1;5;80.144787069
2;20160400023319;2;1;13;01;9;1;6;6;202.82029652
2;20160401000716;2;2;13;05;7;1;6;5;153.60770335
1;20160400021251;2;2;13;04;1;1;1;4;80.144787069
1;20160400021480;2;2;13;04;8;1;6;4;101.86978974
1;20160400026143;2;2;13;10;2;1;6;4;93.359735918
1;20160400021474;2;2;13;04;1;1;1;5;80.144787069
2;20160400031840;2;2;13;04;1;1;6;4;79.86471222
1;20160400021258;2;2;13;04;1;1;1;4;80.144787069
1;20160400021484;2;2;13;04;1;1;6;4;79.86471222
2;20160401003738;2;2;13;04;1;1;6;4;79.86471222
1;20160400022831;2;2;13;09;1;1;6;5;270.2858004
2;20160400024525;3;2;13;98;0;5;0;1;236.44693483
2;20160400019508;2;2;13;14;1;1;1;4;244.02687134
2;20160400019501;2;2;13;14;1;1;1;4;244.02687134
1;20160400020794;2;2;13;01;1;1;6;3;260.84505498
2;20160400031839;3;2;13;98;0;5;0;1;63.336771438
1;20160400016838;2;2;13;04;4;1;6;5;134.65894254
1;20160400015564;2;2;13;04;1;1;6;4;81.088340494
2;20160400019520;2;2;13;14;1;1;1;4;244.02687134
2;20160400024528;2;2;13;09;1;2;6;3;369.86670455
2;20160401001542;3;2;13;98;0;5;0;1;107.04653206
1;20160400021481;2;2;13;04;1;1;6;4;79.86471222
1;20160400015571;2;2;13;04;1;1;1;3;81.372706443
2;20160400019500;2;2;13;14;1;1;1;4;244.02687134
2;20160400025109;2;1;13;10;7;1;6;6;55.498413958
1;20160400017027;2;2;13;04;1;1;1;4;137.03730888
1;20160400016076;3;3;13;05;0;1;1;1;77.142082171
1;20160400021242;2;2;13;04;8;4;6;5;103.69943392
1;20160400021193;2;2;13;04;8;1;6;4;174.18427763
1;20160400016835;2;2;13;04;1;1;1;4;137.03730888
2;20160400019448;2;2;13;01;1;1;6;5;260.84505498
1;20160400015567;2;2;13;04;2;1;6;4;102.29344317
1;20160400021248;2;2;13;04;1;1;6;4;79.86471222
1;20160400021241;2;2;13;04;7;1;6;6;101.86978974
2;20160400020664;2;2;13;09;1;1;1;4;293.720378
1;20160400031233;2;2;13;10;7;1;6;5;21.6573114
2;20160400019534;2;2;13;14;1;1;1;4;244.02687134
2;20160400031802;3;2;13;98;0;5;0;1;63.336771438
1;20160400032044;3;3;13;10;0;1;1;1;77.142082171
1;20160400021425;2;2;13;04;1;1;6;4;136.5584168
2;20160401001238;2;2;13;05;1;1;1;4;184.33394192
2;20160400018550;2;1;13;14;3;4;6;4;141.29852819
2;20160400019535;2;2;13;14;1;1;1;4;244.02687134
1;20160400015565;2;2;13;04;7;1;6;4;103.4305636
1;20160400032859;2;2;13;05;7;2;6;3;164.80562177
2;20160400019518;2;2;13;14;1;1;1;4;244.02687134
1;20160400021472;2;2;13;04;7;1;6;5;101.86978974
2;20160400019510;2;2;13;14;1;1;1;4;244.02687134
1;20160400022923;2;2;13;09;1;2;6;4;216.07820265
1;20160400016820;2;2;13;04;1;1;1;4;137.03730888
1;20160400015575;2;2;13;04;1;1;1;3;81.372706443
1;20160400021468;2;2;13;04;1;1;1;4;80.144787069
2;20160400019519;2;2;13;14;1;1;1;4;244.02687134
1;20160400021469;2;2;13;04;1;1;6;4;79.86471222
1;20160400018056;2;2;13;01;8;1;6;6;131.65813771
1;20160400026141;2;2;13;10;1;2;6;4;158.12733183
2;20160400031740;2;2;13;07;1;1;6;5;443.12310203
1;20160400015570;2;2;13;04;1;1;1;4;81.372706443
1;20160400025628;2;2;13;16;2;1;6;4;50.925430167
1;20160400021475;2;2;13;04;1;1;1;5;80.144787069
2;20160401000666;2;2;13;05;1;1;1;4;184.33394192
1;20160400021476;2;2;13;04;1;1;1;4;80.144787069
2;20160401000664;2;2;13;05;1;1;1;6;184.33394192
1;20160400018258;2;2;13;01;2;1;6;4;130.21068202
1;20160400021255;2;2;13;04;1;1;1;4;80.144787069
1;20160400021245;2;2;13;04;1;1;6;3;79.86471222
2;20160401000663;2;2;13;05;1;1;1;4;184.33394192
1;20160400021478;2;2;13;04;1;1;6;4;79.86471222
1;20160400028743;2;2;13;14;7;1;6;4;220.40031662
1;20160403016820;2;2;13;04;1;1;1;4;137.03730888
2;20160435019534;2;2;13;14;1;1;1;4;244.02687134
2;20160426007989;2;2;13;04;1;1;6;4;81.088340494
2;20160404007989;2;2;13;04;1;1;6;4;81.088340494
2;20160413013195;2;2;13;01;1;3;1;4;266.46117099
2;20160419013195;2;2;13;01;1;3;1;4;266.46117099
2;20160428019535;2;2;13;14;1;1;1;4;244.02687134
2;20160406007989;2;2;13;04;1;1;6;4;81.088340494
2;20160430019534;2;2;13;14;1;1;1;4;244.02687134
1;20160403016835;2;2;13;04;1;1;1;4;137.03730888
2;20160409019535;2;2;13;14;1;1;1;4;244.02687134
2;20160403019535;2;2;13;14;1;1;1;4;244.02687134
2;20160415019535;2;2;13;14;1;1;1;4;244.02687134
1;20160406025629;2;2;13;16;1;2;6;3;112.07282502
2;20160416019535;2;2;13;14;1;1;1;4;244.02687134
2;20160408013195;2;2;13;01;1;3;1;4;266.46117099
2;20160422013195;2;2;13;01;1;3;1;4;266.46117099
2;20160411019535;2;2;13;14;1;1;1;4;244.02687134
2;20160414007989;2;2;13;04;1;1;6;4;81.088340494
2;20160419007989;2;2;13;04;1;1;6;4;81.088340494
2;20160418019534;2;2;13;14;1;1;1;4;244.02687134
1;20160403026004;2;2;13;10;1;1;1;3;57.530613015
2;20160434019534;2;2;13;14;1;1;1;4;244.02687134
2;20160430007989;2;2;13;04;1;1;6;4;81.088340494
2;20160414019535;2;2;13;14;1;1;1;4;244.02687134
2;20160431007989;2;2;13;04;1;1;6;4;81.088340494
2;20160436007989;2;2;13;04;1;1;6;4;81.088340494
2;20160430013195;2;2;13;01;1;3;1;4;266.46117099
2;20160422019535;2;2;13;14;1;1;1;4;244.02687134
2;20160413019534;2;2;13;14;1;1;1;4;244.02687134
2;20160420019534;2;2;13;14;1;1;1;4;244.02687134
2;20160402031805;2;2;13;04;1;1;1;4;80.144787069
1;20160404020955;2;2;13;01;7;1;6;4;137.1201118
2;20160424013195;2;2;13;01;1;3;1;4;266.46117099
2;20160405019534;2;2;13;14;1;1;1;4;244.02687134
1;20160403031269;2;2;13;10;2;1;6;4;21.419209911
2;20160410007989;2;2;13;04;1;1;6;4;81.088340494
1;20160402016835;2;2;13;04;1;1;1;4;137.03730888
2;20160417019535;2;2;13;14;1;1;1;4;244.02687134
2;20160407019535;2;2;13;14;1;1;1;4;244.02687134
1;20160409025629;2;2;13;16;1;2;6;3;112.07282502
1;20160408016820;2;2;13;04;1;1;1;4;137.03730888
2;20160423013195;2;2;13;01;1;3;1;4;266.46117099
2;20160428007989;2;2;13;04;1;1;6;4;81.088340494
2;20160404019520;2;2;13;14;1;1;1;4;244.02687134
2;20160416007989;2;2;13;04;1;1;6;4;81.088340494
1;20160406016833;2;2;13;04;1;1;1;4;137.03730888
1;20160410025629;2;2;13;16;1;2;6;3;112.07282502
2;20160433019534;2;2;13;14;1;1;1;4;244.02687134
2;20160425019535;2;2;13;14;1;1;1;4;244.02687134
2;20160423019535;2;2;13;14;1;1;1;4;244.02687134
2;20160426013195;2;2;13;01;1;3;1;4;266.46117099
2;20160405013195;2;2;13;01;1;3;1;4;266.46117099
2;20160421013195;2;2;13;01;1;3;1;4;266.46117099
