A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
2;20161100021770;2;2;13;04;1;2;6;2;36.867660098
1;20161100013229;2;2;13;04;1;1;1;4;37.254445894
1;20161100011208;2;2;13;04;1;1;1;3;37.254445894
2;20161101000441;2;2;13;10;1;1;6;4;185.96595976
1;20161101005693;2;3;13;05;1;1;1;2;91.422042304
2;20161100021700;2;2;13;04;1;2;6;2;36.867660098
2;20161101000604;2;2;13;13;1;1;6;4;228.76841698
1;20161100029710;2;2;13;04;1;1;6;3;157.0889654
1;20161100020922;2;2;13;09;1;1;6;3;13.7049441
1;20161100013036;2;2;13;04;1;1;6;4;36.937793632
1;20161100029587;2;2;13;09;1;2;6;2;168.50132641
1;20161100023364;2;2;13;05;1;1;1;4;242.05687815
2;20161100021593;2;2;13;09;6;1;6;3;293.2141423
1;20161100023272;2;2;13;05;1;1;1;5;242.05687815
1;20161100019881;2;2;13;05;5;1;1;4;227.72779634
1;20161100023258;2;2;13;05;1;1;1;5;242.05687815
2;20161100029063;2;2;13;10;8;4;6;4;86.587733083
1;20161100011205;2;2;13;04;1;1;1;4;37.254445894
1;20161100029574;2;2;13;13;8;1;6;5;71.663851634
1;20161100013043;2;2;13;04;1;1;6;5;36.937793632
1;20161100029573;2;2;13;09;7;1;6;6;117.01702231
1;20161100023363;2;2;13;05;1;1;6;4;239.99946308
2;20161100021691;2;2;13;09;7;1;6;6;292.63242315
1;20161100013564;2;3;13;10;3;1;6;6;32.6302779
1;20161100023264;2;2;13;05;2;1;6;6;192.0898358
1;20161100029586;2;2;13;09;1;2;6;3;168.50132641
1;20161100013044;2;2;13;04;1;1;1;4;37.254445894
1;20161100023358;2;2;13;05;1;1;6;5;239.99946308
2;20161101003397;2;2;13;09;1;1;1;4;281.45458556
1;20161100027819;2;2;13;10;1;1;6;2;150.16715168
1;20161100020791;2;2;13;09;8;1;6;3;9.4994314125
2;20161101000607;2;2;13;13;1;1;6;4;228.76841698
1;20161100020929;2;2;13;09;1;1;6;4;13.7049441
2;20161101000396;2;2;13;10;2;4;6;5;51.317359671
2;20161100021599;2;2;13;09;1;2;6;3;421.38272258
1;20161100023278;2;2;13;05;2;1;6;4;192.0898358
1;20161100019883;2;2;13;05;5;1;1;4;227.72779634
1;20161100015241;2;2;13;05;1;1;1;4;284.52598037
1;20161100020014;2;2;13;05;5;1;1;4;227.72779634
2;20161101001159;2;2;13;09;2;1;6;3;117.24963851
1;20161100020822;2;2;13;09;1;1;6;3;13.7049441
2;20161100013459;2;1;13;10;8;1;6;6;71.587069841
1;20161100016835;2;2;13;16;1;2;6;5;79.414419364
1;20161100013037;2;2;13;04;1;1;1;4;37.254445894
1;20161100023360;2;2;13;05;1;1;1;5;242.05687815
1;20161100023266;2;2;13;05;8;4;6;5;193.36370662
1;20161100015227;2;2;13;05;1;1;1;4;284.52598037
2;20161101001913;2;2;13;09;1;1;6;4;422.18432104
2;20161100029987;3;3;13;04;0;1;1;1;133.07827582
1;20161100020913;2;2;13;09;1;1;6;4;13.7049441
1;20161100024553;2;2;13;17;1;2;6;4;201.77567322
1;20161100011213;2;2;13;04;2;1;6;5;41.104240955
1;20161100015158;2;2;13;05;1;1;6;5;282.10758994
1;20161100020830;2;2;13;09;2;1;6;4;9.5183151749
1;20161100020828;2;2;13;09;1;1;1;3;13.822430856
2;20161101004885;2;2;13;04;1;2;6;3;36.867660098
1;20161100015234;2;2;13;05;1;1;6;5;282.10758994
2;20161100018936;2;2;13;09;1;2;6;4;99.182268899
2;20161101003396;2;2;13;09;1;1;6;3;279.06230112
1;20161100016822;2;2;13;06;2;1;6;4;34.321661264
1;20161100020903;2;2;13;09;1;2;6;4;13.678922617
1;20161100020800;2;2;13;09;1;1;6;3;13.7049441
1;20161100013048;2;2;13;04;7;1;6;6;41.022692624
1;20161100020917;2;2;13;09;1;1;1;3;13.822430856
2;20161100021771;2;2;13;04;1;2;6;2;36.867660098
1;20161100020939;2;2;13;09;1;1;1;3;13.822430856
1;20161100020916;2;2;13;09;1;1;1;3;13.822430856
1;20161100020809;2;2;13;09;1;1;6;3;13.7049441
1;20161100023350;2;2;13;05;1;1;6;4;239.99946308
1;20161100023362;2;2;13;05;1;1;1;5;242.05687815
1;20161100020005;2;2;13;05;5;1;1;4;227.72779634
2;20161100025066;2;2;13;04;7;1;6;6;175.68745257
2;20161100030567;2;2;13;13;1;2;6;3;228.33405596
1;20161100023347;2;2;13;05;1;1;1;6;242.05687815
1;20161100011199;2;2;13;04;7;1;6;6;41.022692624
1;20161100020921;2;2;13;09;1;1;1;3;13.822430856
1;20161100028021;2;2;13;09;8;1;6;4;86.549276912
1;20161100023365;2;2;13;05;1;1;1;5;242.05687815
1;20161100020802;2;2;13;09;1;1;6;3;13.7049441
1;20161100015226;2;2;13;05;1;1;1;5;284.52598037
2;20161100013799;2;2;13;10;8;4;6;4;50.920752919
2;20161100020980;2;2;13;09;2;1;6;3;117.24963851
2;20161101003352;2;2;13;09;1;1;1;3;281.45458556
2;20161100021694;2;2;13;09;1;2;6;2;421.38272258
1;20161101006504;3;3;13;09;0;1;1;1;133.07827582
2;20161101000552;2;2;13;13;8;4;6;3;85.268409167
1;20161100013038;2;2;13;04;8;4;6;4;41.376829522
1;20161100024572;2;2;13;06;1;2;6;3;201.77567322
1;20161100019873;2;2;13;05;5;1;1;4;227.72779634
1;20161100023257;2;2;13;05;1;1;6;5;239.99946308
1;20161100015163;2;2;13;05;1;1;1;5;284.52598037
1;20161100015164;2;2;13;05;1;1;1;5;284.52598037
1;20161100029594;2;2;13;05;8;1;6;6;138.28507253
1;20161100011190;2;2;13;04;8;4;6;4;41.376829522
1;20161100020911;2;2;13;09;1;1;6;3;13.7049441
2;20161101006131;2;2;13;10;8;4;6;5;86.587733083
1;20161100023352;2;2;13;05;1;1;1;5;242.05687815
1;20161100020818;2;2;13;09;1;1;6;3;13.7049441
1;20161100026669;2;2;13;09;8;4;6;6;87.296431487
1;20161100020906;2;2;13;09;1;1;6;4;13.7049441
1;20161101005635;3;3;13;05;0;1;1;1;47.745824771
1;20161100023361;2;2;13;05;1;1;1;4;242.05687815
1;20161100021762;2;2;13;04;1;1;6;3;158.19309878
1;20161100013222;2;2;13;04;1;2;6;4;36.867660098
1;20161100013558;2;3;13;10;1;1;6;4;32.651511103
2;20161100021699;2;2;13;04;1;2;6;2;36.867660098
1;20161100020918;2;2;13;09;1;1;6;3;13.7049441
2;20161100018965;2;2;13;09;8;4;6;3;87.296431487
2;20161101004950;2;2;13;04;1;1;1;5;37.254445894
2;20161100021594;2;2;13;09;7;1;6;4;292.63242315
1;20161100016896;2;2;13;16;1;1;6;5;79.565489811
2;20161101004952;2;2;13;04;1;1;6;4;36.937793632
2;20161100023059;2;3;13;01;1;1;1;2;115.98202909
1;20161100020832;2;2;13;09;1;1;6;3;13.7049441
1;20161100024577;2;2;13;16;1;2;6;4;201.77567322
1;20161100013034;2;2;13;04;1;1;1;5;37.254445894
1;20161100011200;2;2;13;04;2;1;6;5;41.104240955
1;20161100023355;2;2;13;05;1;1;1;5;242.05687815
2;20161100020979;2;2;13;09;1;1;1;3;170.26910661
2;20161100020881;2;2;13;09;1;1;1;3;170.26910661
1;20161100013041;2;2;13;04;1;2;6;3;36.867660098
2;20161100020882;2;2;13;09;1;1;1;3;170.26910661
1;20161100013225;2;2;13;04;1;1;1;4;37.254445894
1;20161100013050;2;2;13;04;1;1;1;4;37.254445894
2;20161101004883;2;2;13;04;1;1;1;5;37.254445894
1;20161100028023;2;2;13;09;8;1;6;3;86.549276912
1;20161100020924;2;2;13;09;8;1;6;4;9.4994314125
1;20161100013224;2;2;13;04;2;1;6;5;41.104240955
1;20161100023259;2;2;13;05;1;1;1;6;242.05687815
1;20161100023268;2;2;13;05;7;1;6;5;191.70874117
2;20161101001001;2;2;13;13;8;4;6;4;101.22242998
1;20161100011194;2;2;13;04;1;1;1;4;37.254445894
2;20161100019520;2;2;13;09;7;1;6;3;161.13883311
1;20161100020816;2;2;13;09;1;1;6;3;13.7049441
1;20161100023270;2;2;13;05;1;1;6;4;239.99946308
1;20161101005640;3;3;13;05;0;1;1;1;47.745824771
2;20161100016918;2;2;13;16;1;2;6;3;79.414419364
1;20161100023255;2;2;13;05;1;1;1;5;242.05687815
1;20161100015191;2;2;13;05;8;1;6;5;225.34421638
1;20161100015180;2;2;13;05;8;1;6;5;225.34421638
1;20161100023354;2;2;13;05;1;1;1;4;242.05687815
1;20161100023254;2;2;13;05;1;1;1;5;242.05687815
2;20161101004884;2;2;13;04;8;4;6;3;41.376829522
1;20161100023276;2;2;13;05;2;1;6;6;192.0898358
1;20161100026069;2;2;13;16;1;2;6;3;44.046604116
1;20161100020804;2;2;13;09;8;1;6;3;9.4994314125
1;20161100013223;2;2;13;04;8;1;6;5;41.022692624
1;20161100013045;2;2;13;04;1;2;6;3;36.867660098
1;20161100023348;2;2;13;05;7;1;6;5;191.70874117
1;20161100024033;3;2;13;98;0;2;6;1;191.49198619
1;20161100013445;2;2;13;05;1;1;1;5;214.19439402
1;20161100013234;2;2;13;04;2;1;6;4;41.104240955
1;20161100020928;2;2;13;09;1;1;6;3;13.7049441
1;20161100013233;2;2;13;04;2;1;6;5;41.104240955
2;20161101003350;2;2;13;09;1;1;6;4;279.06230112
1;20161100023261;2;2;13;05;1;1;1;6;242.05687815
1;20161100020833;2;2;13;09;8;4;6;3;9.5814372233
2;20161100030609;2;2;13;13;1;1;6;3;228.76841698
1;20161100011193;2;2;13;04;1;1;1;3;37.254445894
1;20161100020825;2;2;13;09;1;1;6;3;13.7049441
1;20161100011209;2;2;13;04;7;1;6;3;41.022692624
1;20161100020925;2;2;13;09;1;2;6;3;13.678922617
1;20161100013042;2;2;13;04;1;1;1;4;37.254445894
1;20161101006662;3;3;13;01;0;1;1;1;47.745824771
1;20161100026073;2;2;13;16;1;2;6;4;44.046604116
2;20161100026611;2;2;13;10;1;2;6;3;149.88203035
1;20161100020838;2;2;13;09;8;4;6;3;9.5814372233
1;20161101005642;3;3;13;05;0;1;1;1;47.745824771
1;20161100023349;2;2;13;05;1;1;1;5;242.05687815
1;20161100029724;3;2;13;98;0;1;6;1;54.024460038
1;20161100029588;2;2;13;09;8;1;6;4;117.01702231
2;20161100030570;2;2;13;13;1;2;6;4;228.33405596
1;20161100023359;2;2;13;05;1;1;6;5;239.99946308
1;20161100029566;2;2;13;09;1;1;6;3;168.82186732
1;20161100020797;2;2;13;09;1;1;6;3;13.7049441
2;20161101000606;2;2;13;13;1;1;6;4;228.76841698
1;20161100024049;3;2;13;98;0;1;6;1;80.822106288
1;20161100023277;2;2;13;05;9;5;6;2;193.36370662
1;20161100013035;2;2;13;04;1;1;1;4;37.254445894
1;20161100015188;2;2;13;05;1;1;6;5;282.10758994
1;20161100023275;2;2;13;05;2;1;6;6;192.0898358
1;20161100021816;2;2;13;04;1;4;6;3;159.5587335
1;20161100020912;2;2;13;09;1;1;6;4;13.7049441
2;20161100024960;2;2;13;04;8;2;6;4;175.35387601
2;20161101000439;2;2;13;10;2;1;6;4;50.87814355
1;20161100015245;2;2;13;05;1;1;6;4;282.10758994
1;20161100029715;2;2;13;03;8;1;6;4;105.80451332
1;20161100023346;2;2;13;05;1;1;1;4;242.05687815
1;20161100020934;2;2;13;09;8;1;6;3;9.4994314125
2;20161104020980;2;2;13;09;2;1;6;3;117.24963851
1;20161101020903;2;2;13;09;1;2;6;4;13.678922617
1;20161101016835;2;2;13;16;1;2;6;5;79.414419364
2;20161105020980;2;2;13;09;2;1;6;3;117.24963851
1;20161102011194;2;2;13;04;1;1;1;4;37.254445894
1;20161101020833;2;2;13;09;8;4;6;3;9.5814372233
1;20161101011205;2;2;13;04;1;1;1;4;37.254445894
1;20161102015163;2;2;13;05;1;1;1;5;284.52598037
1;20161101013044;2;2;13;04;1;1;1;4;37.254445894
1;20161101023350;2;2;13;05;1;1;6;4;239.99946308
2;20161101010155;2;2;13;04;2;5;6;4;48.209231743
1;20161101023349;2;2;13;05;1;1;1;5;242.05687815
1;20161101013224;2;2;13;04;2;1;6;5;41.104240955
1;20161101020800;2;2;13;09;1;1;6;3;13.7049441
1;20161101019883;2;2;13;05;5;1;1;4;227.72779634
2;20161106020980;2;2;13;09;2;1;6;3;117.24963851
1;20161101023348;2;2;13;05;7;1;6;5;191.70874117
1;20161101013036;2;2;13;04;1;1;6;4;36.937793632
2;20161101023059;2;3;13;01;1;1;1;2;115.98202909
2;20161112016918;2;2;13;16;1;2;6;3;79.414419364
1;20161103020014;2;2;13;05;5;1;1;4;227.72779634
1;20161101020929;2;2;13;09;1;1;6;4;13.7049441
2;20161111016918;2;2;13;16;1;2;6;3;79.414419364
2;20161105016918;2;2;13;16;1;2;6;3;79.414419364
2;20161104016918;2;2;13;16;1;2;6;3;79.414419364
1;20161104020921;2;2;13;09;1;1;1;3;13.822430856
1;20161101013445;2;2;13;05;1;1;1;5;214.19439402
1;20161101024033;3;2;13;98;0;2;6;1;191.49198619
1;20161101023352;2;2;13;05;1;1;1;5;242.05687815
1;20161101023354;2;2;13;05;1;1;1;4;242.05687815
1;20161101011190;2;2;13;04;8;4;6;4;41.376829522
2;20161101029987;3;3;13;04;0;1;1;1;133.07827582
2;20161101008012;2;2;13;04;1;1;1;4;37.254445894
1;20161101011210;2;2;13;04;1;1;6;4;36.937793632
2;20161107016918;2;2;13;16;1;2;6;3;79.414419364
1;20161102020925;2;2;13;09;1;2;6;3;13.678922617
1;20161101013223;2;2;13;04;8;1;6;5;41.022692624
1;20161101011200;2;2;13;04;2;1;6;5;41.104240955
1;20161101020906;2;2;13;09;1;1;6;4;13.7049441
2;20161102001913;2;2;13;09;1;1;6;4;422.18432104
1;20161101020828;2;2;13;09;1;1;1;3;13.822430856
2;20161109020980;2;2;13;09;2;1;6;3;117.24963851
2;20161103008012;2;2;13;04;1;1;1;4;37.254445894
2;20161106016918;2;2;13;16;1;2;6;3;79.414419364
2;20161111020980;2;2;13;09;2;1;6;3;117.24963851
1;20161101020825;2;2;13;09;1;1;6;3;13.7049441
1;20161106020921;2;2;13;09;1;1;1;3;13.822430856
1;20161103020822;2;2;13;09;1;1;6;3;13.7049441
1;20161101027819;2;2;13;10;1;1;6;2;150.16715168
1;20161102013233;2;2;13;04;2;1;6;5;41.104240955
1;20161101020830;2;2;13;09;2;1;6;4;9.5183151749
1;20161101020818;2;2;13;09;1;1;6;3;13.7049441
1;20161101013233;2;2;13;04;2;1;6;5;41.104240955
2;20161105008012;2;2;13;04;1;1;1;4;37.254445894
2;20161110016918;2;2;13;16;1;2;6;3;79.414419364
1;20161101016896;2;2;13;16;1;1;6;5;79.565489811
1;20161101015163;2;2;13;05;1;1;1;5;284.52598037
1;20161102020014;2;2;13;05;5;1;1;4;227.72779634
1;20161101020797;2;2;13;09;1;1;6;3;13.7049441
1;20161103023364;2;2;13;05;1;1;1;4;242.05687815
1;20161103020818;2;2;13;09;1;1;6;3;13.7049441
2;20161101010221;2;2;13;04;1;1;6;3;42.951811145
1;20161102006748;3;3;13;01;0;1;1;1;47.745824771
1;20161102020921;2;2;13;09;1;1;1;3;13.822430856
1;20161101023365;2;2;13;05;1;1;1;5;242.05687815
1;20161101011208;2;2;13;04;1;1;1;3;37.254445894
1;20161101020925;2;2;13;09;1;2;6;3;13.678922617
2;20161102003352;2;2;13;09;1;1;1;3;281.45458556
1;20161103015163;2;2;13;05;1;1;1;5;284.52598037
2;20161101010560;2;2;13;13;1;3;6;3;76.155381741
2;20161102029987;3;3;13;04;0;1;1;1;133.07827582
1;20161101013049;2;2;13;04;7;1;6;4;41.022692624
2;20161107008012;2;2;13;04;1;1;1;4;37.254445894
1;20161101020918;2;2;13;09;1;1;6;3;13.7049441
1;20161102020832;2;2;13;09;1;1;6;3;13.7049441
1;20161101020917;2;2;13;09;1;1;1;3;13.822430856
1;20161101023264;2;2;13;05;2;1;6;6;192.0898358
2;20161102001159;2;2;13;09;2;1;6;3;117.24963851
2;20161103003352;2;2;13;09;1;1;1;3;281.45458556
1;20161102020818;2;2;13;09;1;1;6;3;13.7049441
2;20161102010224;2;2;13;04;1;1;1;3;43.320019066
2;20161103020980;2;2;13;09;2;1;6;3;117.24963851
1;20161101015234;2;2;13;05;1;1;6;5;282.10758994
1;20161103020800;2;2;13;09;1;1;6;3;13.7049441
1;20161102020906;2;2;13;09;1;1;6;4;13.7049441
1;20161101023355;2;2;13;05;1;1;1;5;242.05687815
1;20161103005693;2;3;13;05;1;1;1;2;91.422042304
1;20161102020939;2;2;13;09;1;1;1;3;13.822430856
1;20161101029566;2;2;13;09;1;1;6;3;168.82186732
1;20161101020816;2;2;13;09;1;1;6;3;13.7049441
1;20161101013225;2;2;13;04;1;1;1;4;37.254445894
1;20161101016822;2;2;13;06;2;1;6;4;34.321661264
1;20161102020913;2;2;13;09;1;1;6;4;13.7049441
1;20161107020921;2;2;13;09;1;1;1;3;13.822430856
1;20161101011194;2;2;13;04;1;1;1;4;37.254445894
1;20161101011209;2;2;13;04;7;1;6;3;41.022692624
1;20161101015245;2;2;13;05;1;1;6;4;282.10758994
1;20161103020832;2;2;13;09;1;1;6;3;13.7049441
1;20161101006701;3;3;13;05;0;1;1;1;47.745824771
2;20161101020882;2;2;13;09;1;1;1;3;170.26910661
1;20161101020005;2;2;13;05;5;1;1;4;227.72779634
1;20161101020921;2;2;13;09;1;1;1;3;13.822430856
2;20161102001001;2;2;13;13;8;4;6;4;101.22242998
1;20161101020939;2;2;13;09;1;1;1;3;13.822430856
1;20161103006748;3;3;13;01;0;1;1;1;47.745824771
1;20161104020832;2;2;13;09;1;1;6;3;13.7049441
2;20161101010225;2;2;13;04;1;1;6;3;42.951811145
2;20161101010222;2;2;13;04;1;1;1;3;43.320019066
1;20161101020911;2;2;13;09;1;1;6;3;13.7049441
1;20161101029588;2;2;13;09;8;1;6;4;117.01702231
1;20161101020822;2;2;13;09;1;1;6;3;13.7049441
1;20161104020800;2;2;13;09;1;1;6;3;13.7049441
1;20161101020803;2;2;13;09;1;1;6;3;13.7049441
1;20161101020832;2;2;13;09;1;1;6;3;13.7049441
1;20161101020809;2;2;13;09;1;1;6;3;13.7049441
2;20161101021699;2;2;13;04;1;2;6;2;36.867660098
1;20161101023346;2;2;13;05;1;1;1;4;242.05687815
1;20161102015234;2;2;13;05;1;1;6;5;282.10758994
2;20161103001913;2;2;13;09;1;1;6;4;422.18432104
1;20161101020935;2;2;13;09;1;1;6;3;13.7049441
2;20161107020980;2;2;13;09;2;1;6;3;117.24963851
1;20161102005693;2;3;13;05;1;1;1;2;91.422042304
1;20161101028021;2;2;13;09;8;1;6;4;86.549276912
1;20161101029724;3;2;13;98;0;1;6;1;54.024460038
1;20161101006748;3;3;13;01;0;1;1;1;47.745824771
1;20161101023268;2;2;13;05;7;1;6;5;191.70874117
1;20161101023258;2;2;13;05;1;1;1;5;242.05687815
1;20161101023254;2;2;13;05;1;1;1;5;242.05687815
2;20161102020980;2;2;13;09;2;1;6;3;117.24963851
1;20161101013564;2;3;13;10;3;1;6;6;32.6302779
1;20161101013229;2;2;13;04;1;1;1;4;37.254445894
1;20161102023364;2;2;13;05;1;1;1;4;242.05687815
1;20161101023362;2;2;13;05;1;1;1;5;242.05687815
1;20161101013558;2;3;13;10;1;1;6;4;32.651511103
1;20161101023257;2;2;13;05;1;1;6;5;239.99946308
1;20161101024577;2;2;13;16;1;2;6;4;201.77567322
1;20161101013035;2;2;13;04;1;1;1;4;37.254445894
1;20161101020014;2;2;13;05;5;1;1;4;227.72779634
1;20161101023359;2;2;13;05;1;1;6;5;239.99946308
1;20161101023364;2;2;13;05;1;1;1;4;242.05687815
2;20161101019520;2;2;13;09;7;1;6;3;161.13883311
1;20161103020921;2;2;13;09;1;1;1;3;13.822430856
1;20161101013042;2;2;13;04;1;1;1;4;37.254445894
2;20161102008057;2;2;13;04;7;4;6;4;41.376829522
2;20161110020980;2;2;13;09;2;1;6;3;117.24963851
1;20161101011213;2;2;13;04;2;1;6;5;41.104240955
2;20161101010224;2;2;13;04;1;1;1;3;43.320019066
2;20161102008012;2;2;13;04;1;1;1;4;37.254445894
2;20161108016918;2;2;13;16;1;2;6;3;79.414419364
2;20161101025066;2;2;13;04;7;1;6;6;175.68745257
1;20161101013043;2;2;13;04;1;1;6;5;36.937793632
1;20161101015191;2;2;13;05;8;1;6;5;225.34421638
2;20161103016918;2;2;13;16;1;2;6;3;79.414419364
1;20161101019881;2;2;13;05;5;1;1;4;227.72779634
1;20161101023347;2;2;13;05;1;1;1;6;242.05687815
1;20161102011209;2;2;13;04;7;1;6;3;41.022692624
1;20161105020921;2;2;13;09;1;1;1;3;13.822430856
1;20161101015227;2;2;13;05;1;1;1;4;284.52598037
2;20161106008012;2;2;13;04;1;1;1;4;37.254445894
1;20161101020934;2;2;13;09;8;1;6;3;9.4994314125
1;20161101023259;2;2;13;05;1;1;1;6;242.05687815
1;20161101020913;2;2;13;09;1;1;6;4;13.7049441
1;20161102006701;3;3;13;05;0;1;1;1;47.745824771
2;20161104008012;2;2;13;04;1;1;1;4;37.254445894
1;20161101020928;2;2;13;09;1;1;6;3;13.7049441
1;20161101020902;2;2;13;09;1;1;1;4;13.822430856
2;20161101021691;2;2;13;09;7;1;6;6;292.63242315
2;20161102010222;2;2;13;04;1;1;1;3;43.320019066
2;20161102019520;2;2;13;09;7;1;6;3;161.13883311
1;20161103020906;2;2;13;09;1;1;6;4;13.7049441
1;20161101020912;2;2;13;09;1;1;6;4;13.7049441
1;20161103020903;2;2;13;09;1;2;6;4;13.678922617
2;20161109016918;2;2;13;16;1;2;6;3;79.414419364
1;20161103006701;3;3;13;05;0;1;1;1;47.745824771
2;20161108020980;2;2;13;09;2;1;6;3;117.24963851
1;20161101020829;2;2;13;09;1;1;6;3;13.7049441
1;20161101020802;2;2;13;09;1;1;6;3;13.7049441
1;20161101020827;2;2;13;09;1;1;6;3;13.7049441
2;20161103000396;2;2;13;10;2;4;6;5;51.317359671
1;20161101015164;2;2;13;05;1;1;1;5;284.52598037
1;20161101020931;2;2;13;09;1;1;1;3;13.822430856
