A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
1;20151200037251;2;2;13;06;8;1;6;5;93.26886403
2;20151200029721;3;2;13;98;0;5;0;1;12.633349938
2;20151200035766;2;2;13;09;2;1;6;4;82.804542298
1;20151200037266;2;2;13;09;2;1;6;4;95.414799856
2;20151200025245;2;2;13;04;1;1;6;3;95.100225
2;20151201004037;2;2;13;16;1;2;6;4;143.07861384
2;20151201007466;2;2;13;06;8;1;6;4;19.379333341
1;20151201023019;2;2;13;05;1;1;6;6;97.447005859
1;20151200029582;3;2;13;98;0;2;6;1;12.633349938
1;20151201014135;2;2;13;04;1;2;6;3;30.751471052
1;20151200032911;2;2;13;10;8;1;6;5;36.470619458
1;20151200037063;2;2;13;09;1;1;6;4;172.66675936
1;20151201014306;2;2;13;04;7;1;6;5;18.279772536
1;20151201010517;2;2;13;09;1;1;6;4;157.97753683
1;20151201019505;2;2;13;10;2;1;6;4;16.897916442
1;20151200037277;2;2;13;09;1;1;6;3;172.66675936
1;20151200037275;2;2;13;09;1;1;1;4;167.78960944
1;20151200037268;2;2;13;09;1;1;6;4;172.66675936
2;20151200029897;2;2;13;10;8;4;6;4;10.437885791
2;20151200032527;2;2;13;09;7;4;6;4;434.35852487
1;20151201008466;3;3;13;98;0;1;1;1;55.441003282
2;20151200029723;2;2;13;04;1;1;6;4;30.71659285
1;20151200037061;2;2;13;09;2;1;6;3;95.414799856
2;20151200027589;2;2;13;04;1;2;6;2;95.208209792
2;20151200025404;2;3;13;01;1;1;6;2;299.77435628
1;20151200029682;2;2;13;04;1;1;6;4;30.71659285
1;20151201008543;3;3;13;04;0;1;1;1;48.065488007
1;20151200029762;3;2;13;98;0;1;1;1;12.633349938
1;20151200037278;2;2;13;09;1;1;6;3;172.66675936
1;20151200030021;3;2;13;98;0;1;1;1;47.967253632
2;20151201007373;2;2;13;09;1;1;6;3;149.84669045
1;20151201008504;3;3;13;98;0;1;6;1;55.441003282
1;20151201000590;3;3;13;09;0;1;1;1;55.441003282
2;20151200023943;2;2;13;09;8;4;6;2;41.40536809
1;20151200037044;2;2;13;09;2;1;6;4;95.414799856
1;20151200037271;2;2;13;09;1;5;6;3;172.49261169
2;20151200029027;2;2;13;10;8;1;6;5;130.3262769
1;20151200035219;2;2;13;10;8;1;6;5;16.303910764
1;20151200035178;2;2;13;10;8;1;6;4;15.351018936
1;20151200035173;2;2;13;10;8;1;6;5;15.351018936
1;20151201021042;3;2;13;98;0;1;6;1;43.151457975
2;20151200024983;3;3;13;98;0;5;0;1;117.72574027
2;20151201017378;3;3;13;04;0;1;1;1;48.065488007
1;20151200029585;3;2;13;98;0;1;1;1;12.633349938
1;20151200030035;3;2;13;98;0;1;6;1;47.967253632
1;20151200035170;2;2;13;10;8;1;6;5;15.351018936
2;20151200029720;3;2;13;98;0;5;0;1;12.633349938
2;20151200032015;2;2;13;04;8;4;6;4;18.261335984
1;20151201003815;3;3;13;09;0;1;1;1;48.065488007
2;20151200032583;2;2;13;09;8;4;6;5;434.35852487
2;20151200025722;2;2;13;03;8;4;6;5;142.28951121
1;20151201008443;3;3;13;98;0;1;1;1;55.441003282
1;20151200029577;3;2;13;98;0;1;6;1;12.633349938
1;20151200035222;2;2;13;10;8;1;6;5;16.303910764
1;20151200037043;2;2;13;09;1;1;6;2;172.66675936
1;20151201008713;3;3;13;04;0;1;1;1;48.065488007
1;20151201014326;2;2;13;04;1;1;6;4;30.71659285
1;20151200037303;2;2;13;07;8;1;6;4;80.942218695
1;20151200037255;2;2;13;09;8;1;6;4;92.06072167
1;20151201008758;3;3;13;04;0;1;1;1;48.065488007
1;20151201020905;2;2;13;04;7;1;6;6;56.595159808
1;20151200031788;2;2;13;01;8;1;6;5;88.088300755
2;20151201007981;2;2;13;05;7;1;6;4;159.65152708
2;20151200029253;2;2;13;16;8;4;6;4;51.229590168
1;20151201008696;3;3;13;04;0;1;1;1;48.065488007
2;20151200035729;2;2;13;02;8;4;6;6;80.860582261
2;20151200033246;2;2;13;05;1;1;6;4;258.69956829
1;20151200037094;2;2;13;09;1;1;6;4;149.84669045
1;20151200035364;2;2;13;10;8;1;6;6;15.351018936
2;20151201007454;2;2;13;15;8;4;6;4;10.00612507
1;20151200037064;2;2;13;09;1;1;6;4;172.66675936
1;20151201008541;3;3;13;04;0;1;1;1;48.065488007
1;20151201008242;3;3;13;98;0;1;1;1;55.441003282
1;20151203029773;3;2;13;98;0;1;1;1;12.633349938
2;20151201024016;2;2;13;05;1;1;1;4;1689.9084834
2;20151203017370;3;3;13;04;0;1;1;1;48.065488007
1;20151203030021;3;2;13;98;0;1;1;1;47.967253632
1;20151203029585;3;2;13;98;0;1;1;1;12.633349938
1;20151201029582;3;2;13;98;0;2;6;1;12.633349938
1;20151201029585;3;2;13;98;0;1;1;1;12.633349938
1;20151201037274;2;2;13;09;1;1;6;4;172.66675936
1;20151203008696;3;3;13;04;0;1;1;1;48.065488007
1;20151201037046;2;2;13;09;1;1;6;4;172.66675936
1;20151201037154;2;2;13;09;1;1;6;3;172.66675936
1;20151201037268;2;2;13;09;1;1;6;4;172.66675936
1;20151204029585;3;2;13;98;0;1;1;1;12.633349938
2;20151203032015;2;2;13;04;8;4;6;4;18.261335984
2;20151204017370;3;3;13;04;0;1;1;1;48.065488007
1;20151201037094;2;2;13;09;1;1;6;4;149.84669045
1;20151202023019;2;2;13;05;1;1;6;6;97.447005859
1;20151202030021;3;2;13;98;0;1;1;1;47.967253632
2;20151201023943;2;2;13;09;8;4;6;2;41.40536809
1;20151201035219;2;2;13;10;8;1;6;5;16.303910764
1;20151201037266;2;2;13;09;2;1;6;4;95.414799856
2;20151203035766;2;2;13;09;2;1;6;4;82.804542298
1;20151202008696;3;3;13;04;0;1;1;1;48.065488007
1;20151204030021;3;2;13;98;0;1;1;1;47.967253632
1;20151201037044;2;2;13;09;2;1;6;4;95.414799856
1;20151202019505;2;2;13;10;2;1;6;4;16.897916442
1;20151204029762;3;2;13;98;0;1;1;1;12.633349938
1;20151202037094;2;2;13;09;1;1;6;4;149.84669045
2;20151201033246;2;2;13;05;1;1;6;4;258.69956829
1;20151205029773;3;2;13;98;0;1;1;1;12.633349938
1;20151201029577;3;2;13;98;0;1;6;1;12.633349938
2;20151201024983;3;3;13;98;0;5;0;1;117.72574027
2;20151202035766;2;2;13;09;2;1;6;4;82.804542298
1;20151203023019;2;2;13;05;1;1;6;6;97.447005859
1;20151201030035;3;2;13;98;0;1;6;1;47.967253632
2;20151202032015;2;2;13;04;8;4;6;4;18.261335984
1;20151201029773;3;2;13;98;0;1;1;1;12.633349938
1;20151203029762;3;2;13;98;0;1;1;1;12.633349938
1;20151201029762;3;2;13;98;0;1;1;1;12.633349938
1;20151201037275;2;2;13;09;1;1;1;4;167.78960944
1;20151202029762;3;2;13;98;0;1;1;1;12.633349938
1;20151201029599;3;2;13;98;0;1;6;1;12.633349938
2;20151201029723;2;2;13;04;1;1;6;4;30.71659285
1;20151206030021;3;2;13;98;0;1;1;1;47.967253632
2;20151201032015;2;2;13;04;8;4;6;4;18.261335984
1;20151201037043;2;2;13;09;1;1;6;2;172.66675936
1;20151202029773;3;2;13;98;0;1;1;1;12.633349938
1;20151205029585;3;2;13;98;0;1;1;1;12.633349938
1;20151201037277;2;2;13;09;1;1;6;3;172.66675936
1;20151205030021;3;2;13;98;0;1;1;1;47.967253632
1;20151202029577;3;2;13;98;0;1;6;1;12.633349938
2;20151201025404;2;3;13;01;1;1;6;2;299.77435628
1;20151201031788;2;2;13;01;8;1;6;5;88.088300755
1;20151201037253;2;2;13;09;1;1;6;4;172.66675936
1;20151204029773;3;2;13;98;0;1;1;1;12.633349938
1;20151201037061;2;2;13;09;2;1;6;3;95.414799856
2;20151201035766;2;2;13;09;2;1;6;4;82.804542298
2;20151202007373;2;2;13;09;1;1;6;3;149.84669045
2;20151203007373;2;2;13;09;1;1;6;3;149.84669045
1;20151201037271;2;2;13;09;1;5;6;3;172.49261169
1;20151202029585;3;2;13;98;0;1;1;1;12.633349938
2;20151204007373;2;2;13;09;1;1;6;3;149.84669045
1;20151201030021;3;2;13;98;0;1;1;1;47.967253632
2;20151202017370;3;3;13;04;0;1;1;1;48.065488007
1;20151201037278;2;2;13;09;1;1;6;3;172.66675936
2;20151202034830;3;2;2;98;0;5;0;1;43.635639121
2;20151202036079;2;2;2;10;1;1;1;5;102.90407936
1;20151202020496;3;2;2;98;0;1;6;1;41.890193548
2;20151201036077;2;2;2;10;1;1;1;4;102.90407936
1;20151203031928;2;2;2;13;8;4;6;4;38.450682967
1;20151201032068;2;2;2;06;8;1;6;4;12.683129139
1;20151203033441;2;2;2;04;2;1;6;4;17.329676527
1;20151201029410;2;2;2;05;1;1;1;4;115.10500333
1;20151203029295;2;2;2;05;1;1;1;4;115.10500333
2;20151203023811;3;3;2;98;0;5;0;1;117.72574027
1;20151204029395;2;2;2;05;7;1;6;5;206.51445007
1;20151202017951;3;2;2;98;0;4;6;1;77.413593722
1;20151201033417;2;2;2;04;7;1;6;5;16.720493359
1;20151202013299;2;3;2;13;9;5;6;2;98.425412807
2;20151201033145;2;2;2;09;8;4;6;5;65.174019272
1;20151202035228;2;2;2;10;8;1;6;5;12.000016414
1;20151201035236;2;2;2;10;8;1;6;5;12.000016414
1;20151201036871;2;2;2;03;8;1;6;4;10.072703143
2;20151202036077;2;2;2;10;1;1;1;4;102.90407936
1;20151203020496;3;2;2;98;0;1;6;1;41.890193548
1;20151201027677;2;2;2;05;1;1;1;4;39.600465514
2;20151202033350;3;2;2;98;0;5;0;1;43.635639121
1;20151201032056;2;2;2;07;8;1;6;3;12.683129139
2;20151205011069;2;2;2;16;1;2;6;3;9.9477861724
1;20151206029413;2;2;2;05;1;1;1;4;115.10500333
1;20151202035588;2;2;2;02;8;4;6;3;66.029318819
2;20151202015674;2;2;2;16;1;1;6;3;12.511632122
1;20151201033592;2;2;2;04;1;1;6;4;9.9452601078
2;20151202011069;2;2;2;16;1;2;6;3;9.9477861724
2;20151203034830;3;2;2;98;0;5;0;1;43.635639121
1;20151203034478;2;2;2;09;1;1;6;4;65.63356125
1;20151201029121;2;2;2;01;8;1;6;4;60.389724557
1;20151205029277;2;2;2;05;1;1;1;4;115.10500333
1;20151201035599;2;2;2;02;8;4;6;3;66.029318819
1;20151201031925;3;2;2;98;0;1;6;1;45.992960968
2;20151203020052;2;2;2;16;1;1;6;4;9.9365034309
2;20151202016659;2;2;2;16;1;1;6;4;9.9365034309
2;20151203012898;2;2;2;09;1;4;6;5;67.221279742
1;20151202029293;2;2;2;05;1;1;1;5;115.10500333
2;20151203025414;2;3;2;13;9;4;6;2;98.425412807
1;20151202022616;2;2;2;14;7;1;6;4;4.3819705312
1;20151201035590;2;2;2;02;1;1;6;3;65.202253997
2;20151203029258;2;2;2;15;8;4;6;3;12.67033723
2;20151201025648;2;2;2;10;7;1;6;5;78.278753217
1;20151202036846;2;2;2;12;2;1;6;5;10.43968521
1;20151203029413;2;2;2;05;1;1;1;4;115.10500333
1;20151201033103;2;2;2;10;1;1;1;5;102.90407936
1;20151204032026;2;2;2;03;8;4;6;4;12.67033723
1;20151201032020;2;2;2;16;8;1;6;4;12.683129139
2;20151201033910;2;2;2;09;1;1;1;4;65.388494981
2;20151204020052;2;2;2;16;1;1;6;4;9.9365034309
2;20151203024952;3;3;2;98;0;5;0;1;117.72574027
1;20151201033424;2;2;2;04;1;1;6;4;9.9452601078
2;20151202033958;2;2;2;09;8;1;6;4;101.35515656
1;20151201029120;2;2;2;01;1;1;1;4;72.952815905
1;20151201029415;2;2;2;05;1;1;1;4;115.10500333
2;20151206011069;2;2;2;16;1;2;6;3;9.9477861724
2;20151201025318;2;2;2;05;1;1;6;4;309.91793204
1;20151201029280;2;2;2;05;1;1;1;4;115.10500333
2;20151201034209;2;2;2;10;1;1;6;4;105.89519796
1;20151201033593;2;2;2;04;9;1;6;3;16.720493359
2;20151201025221;2;2;2;04;8;1;6;4;16.720493359
2;20151201033372;3;2;2;98;0;5;0;1;46.132557759
2;20151201034258;2;2;2;16;8;4;6;4;10.06254405
2;20151201033958;2;2;2;09;8;1;6;4;101.35515656
1;20151201036838;2;2;2;03;9;1;6;5;10.072703143
1;20151204022632;2;2;2;14;7;1;6;4;4.3819705312
2;20151204011069;2;2;2;16;1;2;6;3;9.9477861724
1;20151202033102;2;2;2;10;7;1;6;5;78.278753217
1;20151203029293;2;2;2;05;1;1;1;5;115.10500333
1;20151201029417;2;2;2;05;1;1;6;4;118.45076687
1;20151201033431;2;2;2;04;1;1;6;5;9.9452601078
1;20151202033106;2;2;2;10;1;1;1;4;102.90407936
1;20151202031924;3;2;2;98;0;1;6;1;45.992960968
1;20151201029105;2;2;2;01;1;1;1;4;72.952815905
2;20151201025668;2;2;2;10;7;1;6;4;78.278753217
1;20151201033611;2;2;2;04;7;1;6;4;16.720493359
1;20151201033421;2;2;2;04;8;1;6;4;16.720493359
1;20151201029104;2;2;2;01;1;1;1;4;72.952815905
2;20151202033910;2;2;2;09;1;1;1;4;65.388494981
1;20151201035226;2;2;2;10;2;1;6;4;12.437216911
1;20151201036825;2;2;2;03;8;4;6;4;10.06254405
2;20151201024952;3;3;2;98;0;5;0;1;117.72574027
1;20151202020449;2;2;2;13;2;1;6;4;37.847189851
1;20151205032026;2;2;2;03;8;4;6;4;12.67033723
1;20151202029413;2;2;2;05;1;1;1;4;115.10500333
1;20151201032050;2;2;2;06;1;1;6;4;12.511632122
1;20151203022632;2;2;2;14;7;1;6;4;4.3819705312
1;20151201031919;3;2;2;98;0;1;6;1;45.992960968
1;20151202029415;2;2;2;05;1;1;1;4;115.10500333
1;20151201035594;2;2;2;02;8;4;6;5;66.029318819
1;20151201027355;2;2;2;13;1;2;6;3;56.951159564
1;20151201035245;2;2;2;10;8;1;6;4;12.000016414
1;20151201035225;2;2;2;10;8;1;6;4;12.000016414
1;20151202033418;2;2;2;04;1;1;6;5;9.9452601078
2;20151201024245;2;2;2;09;7;1;6;4;116.43294462
1;20151202022675;2;2;2;01;7;1;6;4;2.5663113348
2;20151202001276;3;2;2;98;0;5;0;1;43.635639121
1;20151201030849;2;2;2;10;1;1;6;4;75.327627914
1;20151201029395;2;2;2;05;7;1;6;5;206.51445007
1;20151201029109;2;2;2;01;1;1;1;4;72.952815905
1;20151201035588;2;2;2;02;8;4;6;3;66.029318819
2;20151201034787;3;2;2;98;0;5;0;1;43.635639121
1;20151201036835;2;2;2;06;1;1;6;3;9.9365034309
2;20151201025192;2;2;2;04;2;1;6;3;17.329676527
1;20151203013299;2;3;2;13;9;5;6;2;98.425412807
1;20151201029101;2;2;2;01;1;1;1;4;72.952815905
2;20151202029229;2;2;2;09;1;1;1;4;32.917012214
2;20151201025279;2;2;2;05;7;1;6;5;540.33024009
1;20151202032019;2;2;2;03;8;1;6;4;12.683129139
1;20151201029277;2;2;2;05;1;1;1;4;115.10500333
1;20151201035441;2;2;2;10;2;1;6;4;12.437216911
1;20151201035455;2;2;2;10;8;1;6;4;12.000016414
1;20151201033614;2;2;2;04;8;1;6;4;16.720493359
2;20151201025613;2;2;2;10;7;1;6;5;78.278753217
1;20151201032019;2;2;2;03;8;1;6;4;12.683129139
1;20151201033432;2;2;2;04;1;1;6;4;9.9452601078
2;20151203000004;2;2;2;16;1;1;6;4;9.9365034309
1;20151202035458;2;2;2;10;8;1;6;5;12.000016414
1;20151202035450;2;2;2;10;8;1;6;5;12.000016414
1;20151202027361;3;2;2;13;0;2;6;1;43.635639121
1;20151201036852;2;2;2;06;8;1;6;4;10.072703143
1;20151201029114;2;2;2;01;1;1;1;4;72.952815905
1;20151202029104;2;2;2;01;1;1;1;4;72.952815905
1;20151202031919;3;2;2;98;0;1;6;1;45.992960968
1;20151201032313;2;2;2;10;7;1;6;4;22.480355425
1;20151202035441;2;2;2;10;2;1;6;4;12.437216911
2;20151201033956;2;2;2;09;8;4;6;5;101.25293212
1;20151201029102;2;2;2;01;1;1;6;4;75.073339466
2;20151202014982;2;2;2;10;1;1;6;2;130.44514376
1;20151201029096;2;2;2;01;1;1;6;4;75.073339466
1;20151202036871;2;2;2;03;8;1;6;4;10.072703143
1;20151201036831;2;2;2;03;8;1;6;4;10.072703143
1;20151205035224;2;2;2;10;8;1;6;4;12.000016414
1;20151202033416;2;2;2;04;8;1;6;4;16.720493359
1;20151202029288;2;2;2;05;1;1;1;4;115.10500333
1;20151201029408;2;2;2;05;1;1;1;4;115.10500333
2;20151202033908;2;2;2;04;7;1;6;5;55.367181337
1;20151202032020;2;2;2;16;8;1;6;4;12.683129139
1;20151203031769;2;2;2;13;2;4;6;4;39.851569194
1;20151201033107;2;2;2;10;1;1;6;4;105.89519796
1;20151201033106;2;2;2;10;1;1;1;4;102.90407936
1;20151202033611;2;2;2;04;7;1;6;4;16.720493359
2;20151201027652;2;2;2;03;7;1;6;4;10.072703143
1;20151201036832;2;2;2;07;8;1;6;4;10.072703143
2;20151202034826;3;2;2;98;0;5;0;1;43.635639121
1;20151204029277;2;2;2;05;1;1;1;4;115.10500333
2;20151201025639;2;2;2;10;7;1;6;6;193.2982559
2;20151202036110;2;2;2;10;7;1;6;4;78.278753217
1;20151201033440;2;2;2;04;1;1;6;4;9.9452601078
1;20151204029396;2;2;2;05;1;1;1;4;115.10500333
1;20151201029398;2;2;2;05;1;1;6;4;118.45076687
1;20151201029412;2;2;2;05;1;1;6;4;118.45076687
2;20151204009220;2;2;2;01;2;1;6;4;109.15965467
2;20151203009220;2;2;2;01;2;1;6;4;109.15965467
1;20151203036846;2;2;2;12;2;1;6;5;10.43968521
1;20151202029289;2;2;2;05;1;1;1;4;115.10500333
2;20151201033350;3;2;2;98;0;5;0;1;43.635639121
1;20151201035224;2;2;2;10;8;1;6;4;12.000016414
1;20151202029100;2;2;2;01;1;1;1;4;72.952815905
1;20151201029403;2;2;2;05;1;1;1;4;115.10500333
2;20151201025664;2;2;2;10;1;1;6;3;105.89519796
2;20151201024138;2;2;2;01;1;1;6;4;75.073339466
2;20151203019569;2;2;2;02;1;2;6;3;65.276290119
1;20151202029121;2;2;2;01;8;1;6;4;60.389724557
2;20151202024139;2;2;2;01;1;1;1;5;72.952815905
1;20151201029869;2;2;2;04;1;1;6;4;10.1242853
2;20151202020052;2;2;2;16;1;1;6;4;9.9365034309
2;20151203010488;2;2;2;10;1;1;6;3;16.233576308
1;20151204029415;2;2;2;05;1;1;1;4;115.10500333
2;20151201033144;2;2;2;09;8;1;6;4;65.239818632
2;20151201033812;2;2;2;03;8;4;6;4;10.06254405
2;20151201024175;2;2;2;01;1;1;6;4;75.073339466
1;20151202034478;2;2;2;09;1;1;6;4;65.63356125
2;20151201036079;2;2;2;10;1;1;1;5;102.90407936
1;20151202032068;2;2;2;06;8;1;6;4;12.683129139
1;20151204029295;2;2;2;05;1;1;1;4;115.10500333
1;20151203022675;2;2;2;01;7;1;6;4;2.5663113348
2;20151202010488;2;2;2;10;1;1;6;3;16.233576308
2;20151201034210;2;2;2;14;8;1;6;5;117.1692895
2;20151201033385;2;2;2;13;1;1;6;3;56.886565774
2;20151201025630;2;2;2;10;7;1;6;5;78.278753217
1;20151202033443;2;2;2;04;1;1;6;5;9.9452601078
2;20151201029228;2;2;2;09;1;1;1;3;32.917012214
1;20151202035591;2;2;2;02;8;4;6;4;66.029318819
2;20151201024139;2;2;2;01;1;1;1;5;72.952815905
1;20151207029396;2;2;2;05;1;1;1;4;115.10500333
1;20151201033616;2;2;2;04;8;1;6;4;16.720493359
2;20151202014126;2;2;2;10;8;1;6;4;2.9275178785
1;20151204029120;2;2;2;01;1;1;1;4;72.952815905
1;20151201034478;2;2;2;09;1;1;6;4;65.63356125
1;20151201033598;2;2;2;04;8;1;6;4;16.720493359
2;20151202025223;2;2;2;04;1;1;6;4;9.9452601078
1;20151201035450;2;2;2;10;8;1;6;5;12.000016414
1;20151202020459;2;2;2;13;1;1;6;3;56.886565774
2;20151203023104;2;2;2;10;2;1;6;4;26.535286381
2;20151202000004;2;2;2;16;1;1;6;4;9.9365034309
2;20151204036110;2;2;2;10;7;1;6;4;78.278753217
1;20151201029396;2;2;2;05;1;1;1;4;115.10500333
1;20151206029869;2;2;2;04;1;1;6;4;10.1242853
1;20151201033416;2;2;2;04;8;1;6;4;16.720493359
2;20151202023811;3;3;2;98;0;5;0;1;117.72574027
1;20151201027364;2;2;2;13;1;1;6;4;56.886565774
2;20151201025280;2;2;2;05;7;1;6;6;540.33024009
1;20151203029395;2;2;2;05;7;1;6;5;206.51445007
2;20151202017454;2;2;2;09;1;4;1;4;42.046514224
1;20151205029413;2;2;2;05;1;1;1;4;115.10500333
1;20151202029410;2;2;2;05;1;1;1;4;115.10500333
1;20151201029282;2;2;2;05;1;1;1;4;115.10500333
1;20151201035248;2;2;2;10;8;1;6;5;12.000016414
2;20151203024139;2;2;2;01;1;1;1;5;72.952815905
1;20151202033592;2;2;2;04;1;1;6;4;9.9452601078
1;20151201033105;2;2;2;01;8;1;6;4;68.620469623
1;20151201031924;3;2;2;98;0;1;6;1;45.992960968
2;20151204029258;2;2;2;15;8;4;6;3;12.67033723
2;20151203036110;2;2;2;10;7;1;6;4;78.278753217
2;20151207011069;2;2;2;16;1;2;6;3;9.9477861724
2;20151201033143;2;2;2;09;1;1;6;4;43.312366437
2;20151201033184;2;2;2;09;7;1;6;4;65.239818632
2;20151201033366;3;2;2;98;0;5;0;1;43.635639121
1;20151201036851;2;2;2;03;8;4;6;4;10.06254405
1;20151201029290;2;2;2;05;1;1;1;4;115.10500333
1;20151201026004;2;2;2;05;1;1;1;4;39.600465514
1;20151201029289;2;2;2;05;1;1;1;4;115.10500333
1;20151202000119;3;2;2;98;0;4;6;1;29.091264736
1;20151201029283;2;2;2;05;1;1;1;4;115.10500333
1;20151201029115;2;2;2;01;7;1;6;4;60.389724557
1;20151201029118;2;2;2;01;1;1;1;4;72.952815905
2;20151201034179;2;2;2;10;8;1;6;5;78.278753217
2;20151202023128;2;2;2;10;1;1;6;4;34.634966922
1;20151203033442;2;2;2;04;1;1;6;4;9.9452601078
2;20151201025298;2;2;2;05;1;1;1;5;301.16398181
2;20151201027657;2;2;2;03;8;4;6;4;10.06254405
1;20151203029101;2;2;2;01;1;1;1;4;72.952815905
2;20151201036625;2;2;2;05;1;1;1;4;62.433908235
2;20151201034829;3;2;2;98;0;5;0;1;43.635639121
