A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
1;20160500015533;2;2;13;05;1;1;1;5;359.18216308
2;20160500003849;2;2;13;09;1;2;6;4;323.08868767
1;20160500015513;2;2;13;05;1;1;6;5;356.97951105
1;20160500015525;2;2;13;05;1;1;1;4;359.18216308
2;20160500005969;2;2;13;09;1;1;6;3;410.77649491
2;0615EVA0008521;2;2;13;04;1;1;6;5;180.96024883
2;20160500003387;2;2;13;01;1;1;1;4;302.88737294
1;20160500006089;2;2;13;13;1;2;6;5;294.62836819
1;20160500015534;2;2;13;05;1;1;6;4;356.97951105
1;20150600088832;2;1;13;13;3;1;6;6;84.683384233
1;20160500007547;2;2;13;04;1;1;1;5;304.19671154
1;20160500006715;2;2;13;04;1;1;1;4;304.19671154
1;20160500006153;3;2;13;98;0;1;6;1;140.73484917
1;20160500007529;2;2;13;04;1;1;1;5;304.19671154
1;20160500012038;2;2;13;01;1;1;1;4;302.88737294
1;20160500006162;2;2;13;13;8;1;6;3;120.85985468
2;20160500003844;2;2;13;09;1;1;6;3;80.7027309
1;20160500007531;2;2;13;04;8;5;6;6;174.29945871
1;20160500007610;2;2;13;04;1;1;1;4;304.19671154
1;20160500006645;2;2;13;04;1;1;1;3;304.19671154
1;20160500006714;2;2;13;04;1;1;1;4;304.19671154
2;20160500004464;2;2;13;04;1;1;6;4;285.71616741
1;20160500007609;2;2;13;04;6;1;6;4;171.20351317
1;20160500015527;2;2;13;05;1;1;1;6;359.18216308
2;20160500002873;2;2;13;04;1;1;6;3;302.33125281
1;20160500015420;2;2;13;05;1;1;1;4;359.18216308
2;20160500008265;2;4;13;09;1;1;6;3;96.017204686
1;20160500008044;3;3;13;09;0;1;1;1;157.3323882
1;20160500007541;2;2;13;04;1;1;6;4;302.33125281
1;20160500014846;2;2;13;09;8;4;6;4;88.566113023
2;20160500006031;2;2;13;09;2;1;6;4;174.11058126
2;20160500003778;2;2;13;09;6;1;6;4;136.44372853
2;20160500003779;2;2;13;09;8;4;6;4;138.91109819
1;20160500006646;2;2;13;04;1;1;1;4;304.19671154
2;20160500006020;2;2;13;09;1;2;6;2;673.22850986
1;20160500006721;2;2;13;04;1;1;1;3;304.19671154
1;20160500006716;2;2;13;04;1;1;1;4;304.19671154
1;20160500008109;3;3;13;09;0;1;1;1;157.3323882
1;20160500015417;2;2;13;05;1;1;1;4;359.18216308
1;20160500007536;2;2;13;04;1;1;1;4;304.19671154
1;20160500006149;2;2;13;13;1;1;1;3;295.3644873
1;20160500015522;2;2;13;05;1;1;6;4;356.97951105
2;20160500005395;2;2;13;16;2;1;6;3;33.304016798
1;20160500005285;2;2;13;16;2;4;6;4;33.82199324
1;20160500006084;2;2;13;13;8;1;6;4;120.85985468
1;20160500006656;2;2;13;04;1;1;1;4;304.19671154
1;20160500006717;2;2;13;04;1;1;1;4;304.19671154
2;20160500006033;2;2;13;09;1;1;1;3;413.31108765
1;20160500014860;2;2;13;09;1;1;6;4;205.24124394
1;20160501007545;2;2;13;04;2;1;6;5;171.20351317
1;20160500023758;2;2;13;13;1;1;6;4;293.55319138
1;20160500023830;2;2;13;13;1;1;6;4;293.55319138
2;20160501003847;2;2;13;09;6;1;6;3;136.44372853
1;20160500030432;2;2;13;10;1;1;6;3;39.790805976
2;20160500029568;2;2;13;16;1;1;1;3;134.15983247
1;20160501007541;2;2;13;04;1;1;6;4;302.33125281
2;20160500017233;2;2;13;03;2;3;6;6;126.98365392
1;20160501006717;2;2;13;04;1;1;1;4;304.19671154
1;20160501006091;2;2;13;13;1;2;6;5;294.62836819
1;20160500022383;2;2;13;10;2;1;6;3;28.963430021
1;20160501006655;2;2;13;04;1;1;6;4;308.28616477
2;20160501007640;2;2;13;04;1;1;1;5;304.19671154
2;20160500024822;2;2;13;09;1;1;6;4;205.24124394
1;20160500020017;2;4;13;13;1;1;6;3;50.613342137
2;20160500029583;2;2;13;16;1;1;6;4;157.88779897
1;20160500027824;2;2;13;09;3;1;6;5;412.27004614
1;20160501006644;2;2;13;04;1;2;1;4;305.31087163
2;20160500024071;2;1;13;10;1;1;6;5;190.85519135
1;20160500023828;3;2;13;98;0;3;6;1;140.73484917
1;20160500023237;2;2;13;04;2;1;6;4;171.20351317
1;20160500019246;2;2;13;10;1;2;6;3;183.78966988
1;20160500027958;3;2;13;98;0;2;6;1;161.46632676
2;20160501007123;3;3;13;04;0;1;1;1;157.3323882
2;20160501003777;2;2;13;09;1;1;6;3;321.90965164
1;20160500030090;2;2;13;04;1;1;6;5;180.96024883
1;20160500021673;2;2;13;01;8;4;6;5;117.45077438
1;20160501006647;2;2;13;04;7;1;6;4;175.01063806
1;20160500023829;2;2;13;13;1;1;6;4;293.55319138
1;20160501006089;2;2;13;13;1;2;6;5;294.62836819
1;20160500022312;2;2;13;10;8;1;6;5;29.03559813
2;20160501005969;2;2;13;09;1;1;6;3;410.77649491
1;20160501006656;2;2;13;04;1;1;1;4;304.19671154
1;20160501006646;2;2;13;04;1;1;1;4;304.19671154
1;20160500031013;2;2;13;16;8;1;6;4;17.585854964
2;20160501002906;2;2;13;04;1;1;1;4;304.19671154
2;20160501001226;3;3;13;09;0;1;1;1;157.3323882
1;20160500029571;2;2;13;16;8;4;6;4;40.765792055
1;20160500022927;2;4;13;09;1;1;1;4;96.609654627
1;20160501006653;2;2;13;04;1;1;6;4;308.28616477
1;20160501005937;2;2;13;09;1;1;6;3;205.24124394
1;20160500024966;2;2;13;09;8;1;6;6;87.209742338
1;20160501006156;2;2;13;13;1;1;6;4;293.55319138
1;20160501006643;2;2;13;04;1;1;1;4;304.19671154
1;20160500017636;2;2;13;09;1;1;6;3;337.02285532
1;20160501007547;2;2;13;04;1;1;1;5;304.19671154
1;20160500023825;2;2;13;13;1;1;6;4;293.55319138
1;20160501005925;2;2;13;09;2;1;6;4;86.992982131
2;20160501007641;2;2;13;04;4;1;1;4;305.30274701
1;20160500029570;2;2;13;16;1;4;6;2;135.13676852
2;20160501006031;2;2;13;09;2;1;6;4;174.11058126
1;20160500031737;2;4;13;12;9;5;6;6;36.050231028
2;20160501006029;2;2;13;09;2;1;6;4;174.11058126
1;20160501006642;2;2;13;04;1;1;6;4;302.33125281
1;20160501006155;2;2;13;08;8;1;6;5;121.69825894
1;20160501001059;3;2;13;98;0;1;6;1;126.80312048
1;20160501007546;2;2;13;04;7;1;6;5;171.63010056
1;20160500031001;2;2;13;16;1;1;6;4;58.296318842
1;20160501007610;2;2;13;04;1;1;1;4;304.19671154
1;20160501006648;2;2;13;04;7;1;6;4;171.63010056
2;20160500016051;2;2;13;04;1;1;1;5;590.57199954
2;20160500028185;2;1;13;16;1;1;6;5;325.70184525
2;20160500020578;2;2;13;04;1;1;1;4;281.92610792
2;20160501006030;2;2;13;09;1;1;1;4;413.31108765
2;20160501002905;2;2;13;04;2;1;6;5;171.20351317
2;20160500027121;2;2;13;09;1;1;6;3;205.24124394
2;20160501002874;2;2;13;04;1;1;6;5;302.33125281
1;20160500017728;3;2;13;98;0;1;6;1;101.53907172
1;20160501008109;3;3;13;09;0;1;1;1;157.3323882
2;20160501003844;2;2;13;09;1;1;6;3;80.7027309
1;20160501006641;2;2;13;04;7;1;6;5;175.01063806
1;20160501005942;2;2;13;09;1;1;6;4;205.24124394
1;20160501007542;2;2;13;04;1;1;6;5;302.33125281
1;20160500029578;2;2;13;16;1;2;6;4;133.55455429
1;20160501007602;2;2;13;04;6;1;6;5;171.20351317
1;20160500023767;2;2;13;14;2;1;6;3;121.39577737
2;20160501007138;3;3;13;04;0;1;1;1;157.3323882
1;20160500023754;2;2;13;13;8;4;6;3;122.73958462
2;20160501006033;2;2;13;09;1;1;1;3;413.31108765
2;20160501005972;2;2;13;09;1;1;1;3;413.31108765
1;20160501006012;2;2;13;09;2;1;6;3;86.992982131
1;20160501006645;2;2;13;04;1;1;1;3;304.19671154
1;20160501006084;2;2;13;13;8;1;6;4;120.85985468
2;20160501003387;2;2;13;01;1;1;1;4;302.88737294
1;20160500024345;2;2;13;05;2;1;1;5;188.66227112
1;20160501004458;2;2;13;04;1;1;6;4;1124.0953535
2;20160501007579;2;2;13;04;6;1;6;5;171.20351317
1;20160500031776;2;4;13;09;1;2;1;3;96.963500073
1;20160501006723;2;2;13;04;1;1;6;5;302.33125281
2;20160501005967;2;2;13;09;1;1;1;3;413.31108765
1;20160501006161;2;2;13;13;1;1;6;4;293.55319138
1;20160501007543;2;2;13;04;1;1;6;3;302.33125281
2;20160500018952;2;2;13;04;1;1;6;4;302.33125281
1;20160501005285;2;2;13;16;2;4;6;4;33.82199324
1;20160501006722;2;2;13;04;1;5;6;4;307.03340234
1;20160500023274;2;2;13;04;1;1;1;4;304.19671154
1;20160501007529;2;2;13;04;1;1;1;5;304.19671154
2;20160501006032;2;2;13;09;1;1;1;4;413.31108765
1;20160501006087;2;2;13;13;1;1;6;4;293.55319138
2;20160500029567;2;2;13;16;1;1;1;3;134.15983247
1;20160501008044;3;3;13;09;0;1;1;1;157.3323882
2;20160500029512;2;2;13;16;1;1;1;3;134.15983247
2;20160500032173;2;1;13;09;8;4;6;5;419.21044556
1;20160500030091;2;2;13;04;1;1;6;5;180.96024883
1;20160500018633;2;2;13;13;1;2;6;4;303.47031682
1;20160501001068;3;2;13;98;0;1;1;1;126.80312048
1;20160501006720;2;2;13;04;1;1;1;3;304.19671154
1;20160500018628;2;2;13;13;1;2;6;3;303.47031682
2;20160501004400;2;2;13;04;1;1;6;4;280.19722165
2;20160500031241;2;2;13;05;2;2;6;6;145.69414099
1;20160501006719;2;2;13;04;1;1;6;4;302.33125281
1;20160500023834;2;2;13;13;1;1;6;6;293.55319138
1;20160501006716;2;2;13;04;1;1;1;4;304.19671154
2;20160500029511;2;2;13;16;1;1;1;3;134.15983247
1;20160501008104;3;3;13;09;0;1;1;1;157.3323882
1;20160501006149;2;2;13;13;1;1;1;3;295.3644873
1;20160500030981;2;2;13;16;8;1;6;5;33.387000337
2;20160501003778;2;2;13;09;6;1;6;4;136.44372853
2;20160500029748;2;2;13;05;1;1;1;4;372.34408362
2;20160500021017;2;1;13;01;8;1;6;3;25.402873705
1;20160501006714;2;2;13;04;1;1;1;4;304.19671154
1;20160500029573;2;2;13;16;1;1;1;4;133.88823588
1;20160501006715;2;2;13;04;1;1;1;4;304.19671154
1;20160501005949;2;2;13;09;1;1;6;4;205.24124394
2;20160501004398;2;2;13;04;1;1;1;5;281.92610792
2;20160500031239;2;2;13;05;1;1;6;4;276.36563318
1;20160500019243;2;2;13;10;1;2;6;3;183.78966988
1;20160500023855;3;2;13;98;0;2;6;1;114.95344992
2;20160500029513;2;2;13;16;1;1;1;3;134.15983247
2;20160500021182;3;3;13;12;0;1;1;1;95.617268319
1;20160501006158;2;2;13;13;1;1;6;3;293.55319138
1;20160500031064;2;2;13;16;1;1;6;4;58.296318842
1;20160500023827;2;2;13;13;8;4;6;5;122.73958462
2;20160501007101;3;3;13;04;0;1;1;1;157.3323882
1;20160501003871;2;2;13;09;1;1;6;4;122.43979715
1;20160501031001;2;2;13;16;1;1;6;4;58.296318842
1;20160501015411;2;2;13;05;1;1;1;5;359.18216308
1;20160501023237;2;2;13;04;2;1;6;4;171.20351317
1;20160502023274;2;2;13;04;1;1;1;4;304.19671154
2;20160502003844;2;2;13;09;1;1;6;3;80.7027309
1;20160501015417;2;2;13;05;1;1;1;4;359.18216308
2;20160502003847;2;2;13;09;6;1;6;3;136.44372853
2;20160501018952;2;2;13;04;1;1;6;4;302.33125281
2;20160501029567;2;2;13;16;1;1;1;3;134.15983247
1;20160501015416;2;2;13;05;1;1;1;4;359.18216308
1;20160502007543;2;2;13;04;1;1;6;3;302.33125281
1;20160502006656;2;2;13;04;1;1;1;4;304.19671154
1;20160502006091;2;2;13;13;1;2;6;5;294.62836819
1;20160501030091;2;2;13;04;1;1;6;5;180.96024883
2;20160501029568;2;2;13;16;1;1;1;3;134.15983247
1;20160501015526;2;2;13;05;1;1;1;5;359.18216308
1;20160501015527;2;2;13;05;1;1;1;6;359.18216308
1;20160501029578;2;2;13;16;1;2;6;4;133.55455429
1;20160502023834;2;2;13;13;1;1;6;6;293.55319138
1;20160501015511;2;2;13;05;1;1;1;4;359.18216308
2;20160502029583;2;2;13;16;1;1;6;4;157.88779897
2;20160501013580;2;2;13;09;1;1;6;3;205.24124394
1;20160501015410;2;2;13;05;1;1;1;5;359.18216308
2;20160502005972;2;2;13;09;1;1;1;3;413.31108765
1;20160501023274;2;2;13;04;1;1;1;4;304.19671154
1;20160501023767;2;2;13;14;2;1;6;3;121.39577737
1;20160501023758;2;2;13;13;1;1;6;4;293.55319138
1;20160501022927;2;4;13;09;1;1;1;4;96.609654627
2;20160501011038;2;2;13;04;1;1;1;5;281.92610792
1;20160501015404;2;2;13;05;7;1;6;6;187.97252341
1;20160502006646;2;2;13;04;1;1;1;4;304.19671154
2;20160501008265;2;4;13;09;1;1;6;3;96.017204686
1;20160501015409;2;2;13;05;1;1;1;4;359.18216308
1;20160502015409;2;2;13;05;1;1;1;4;359.18216308
1;20160501018633;2;2;13;13;1;2;6;4;303.47031682
1;20160501023754;2;2;13;13;8;4;6;3;122.73958462
2;20160502006031;2;2;13;09;2;1;6;4;174.11058126
1;20160501022383;2;2;13;10;2;1;6;3;28.963430021
2;20160501021182;3;3;13;12;0;1;1;1;95.617268319
2;20160501024822;2;2;13;09;1;1;6;4;205.24124394
1;20160501029573;2;2;13;16;1;1;1;4;133.88823588
1;20160502015513;2;2;13;05;1;1;6;5;356.97951105
1;20160502018633;2;2;13;13;1;2;6;4;303.47031682
1;20160501023825;2;2;13;13;1;1;6;4;293.55319138
1;20160501029571;2;2;13;16;8;4;6;4;40.765792055
1;20160502031776;2;4;13;09;1;2;1;3;96.963500073
1;20160501014860;2;2;13;09;1;1;6;4;205.24124394
1;20160501015530;2;2;13;05;1;1;6;5;356.97951105
1;20160501030090;2;2;13;04;1;1;6;5;180.96024883
1;20160502006647;2;2;13;04;7;1;6;4;175.01063806
1;20160502006648;2;2;13;04;7;1;6;4;171.63010056
2;20160501029512;2;2;13;16;1;1;1;3;134.15983247
1;20160502015401;2;2;13;05;1;1;1;4;359.18216308
2;20160502005967;2;2;13;09;1;1;1;3;413.31108765
2;20160501014641;2;2;13;04;1;1;1;4;304.19671154
2;20160501029748;2;2;13;05;1;1;1;4;372.34408362
1;20160501014839;2;2;13;09;2;1;6;4;86.992982131
1;20160502015421;2;2;13;05;1;1;1;5;359.18216308
1;20160502005949;2;2;13;09;1;1;6;4;205.24124394
1;20160501015525;2;2;13;05;1;1;1;4;359.18216308
1;20160501015403;2;2;13;05;1;1;1;5;359.18216308
1;20160502006149;2;2;13;13;1;1;1;3;295.3644873
1;20160501015521;2;2;13;05;1;1;1;5;359.18216308
1;20160501015421;2;2;13;05;1;1;1;5;359.18216308
1;20160501015531;2;2;13;05;1;1;6;4;356.97951105
1;20160502023830;2;2;13;13;1;1;6;4;293.55319138
1;20160501023830;2;2;13;13;1;1;6;4;293.55319138
2;20160502029568;2;2;13;16;1;1;1;3;134.15983247
1;20160502006012;2;2;13;09;2;1;6;3;86.992982131
1;20160502006722;2;2;13;04;1;5;6;4;307.03340234
1;20160502008109;3;3;13;09;0;1;1;1;157.3323882
1;20160501015513;2;2;13;05;1;1;6;5;356.97951105
2;20160502029567;2;2;13;16;1;1;1;3;134.15983247
2;20160501027121;2;2;13;09;1;1;6;3;205.24124394
2;20160502003777;2;2;13;09;1;1;6;3;321.90965164
2;20160501020578;2;2;13;04;1;1;1;4;281.92610792
1;20160501015401;2;2;13;05;1;1;1;4;359.18216308
2;20160501031239;2;2;13;05;1;1;6;4;276.36563318
1;20160501015523;2;2;13;05;1;1;1;4;359.18216308
1;20160502005285;2;2;13;16;2;4;6;4;33.82199324
2;20160502006029;2;2;13;09;2;1;6;4;174.11058126
1;20160502023237;2;2;13;04;2;1;6;4;171.20351317
1;20160502008044;3;3;13;09;0;1;1;1;157.3323882
1;20160502006723;2;2;13;04;1;1;6;5;302.33125281
1;20160501014849;2;2;13;09;2;1;6;4;86.992982131
1;20160502023829;2;2;13;13;1;1;6;4;293.55319138
1;20160501014847;2;2;13;09;1;1;1;4;206.50763327
1;20160502005925;2;2;13;09;2;1;6;4;86.992982131
2;20160501029583;2;2;13;16;1;1;6;4;157.88779897
1;20160502004458;2;2;13;04;1;1;6;4;1124.0953535
1;20160501012038;2;2;13;01;1;1;1;4;302.88737294
1;20160502006720;2;2;13;04;1;1;1;3;304.19671154
1;20160501015534;2;2;13;05;1;1;6;4;356.97951105
1;20160502007545;2;2;13;04;2;1;6;5;171.20351317
1;20160502006644;2;2;13;04;1;2;1;4;305.31087163
1;20160501031776;2;4;13;09;1;2;1;3;96.963500073
1;20160501015405;2;2;13;05;1;1;1;5;359.18216308
1;20160502015525;2;2;13;05;1;1;1;4;359.18216308
1;20160501012056;2;2;13;01;1;2;6;4;302.132505
2;20160501029513;2;2;13;16;1;1;1;3;134.15983247
1;20160501023828;3;2;13;98;0;3;6;1;140.73484917
1;20160501023829;2;2;13;13;1;1;6;4;293.55319138
2;20160502006030;2;2;13;09;1;1;1;4;413.31108765
1;20160502007547;2;2;13;04;1;1;1;5;304.19671154
1;20160502006084;2;2;13;13;8;1;6;4;120.85985468
1;20160502022383;2;2;13;10;2;1;6;3;28.963430021
1;20160502014847;2;2;13;09;1;1;1;4;206.50763327
1;20160502006089;2;2;13;13;1;2;6;5;294.62836819
2;20160501016051;2;2;13;04;1;1;1;5;590.57199954
1;20160502023767;2;2;13;14;2;1;6;3;121.39577737
1;20160502029573;2;2;13;16;1;1;1;4;133.88823588
1;20160501030432;2;2;13;10;1;1;6;3;39.790805976
1;20160501015516;2;2;13;05;1;1;6;4;356.97951105
1;20160502006717;2;2;13;04;1;1;1;4;304.19671154
1;20160501023834;2;2;13;13;1;1;6;6;293.55319138
1;20160510006089;2;2;13;13;1;2;6;5;294.62836819
1;20160509006646;2;2;13;04;1;1;1;4;304.19671154
1;20160523006089;2;2;13;13;1;2;6;5;294.62836819
1;20160529006646;2;2;13;04;1;1;1;4;304.19671154
1;20160531006646;2;2;13;04;1;1;1;4;304.19671154
2;20160503006031;2;2;13;09;2;1;6;4;174.11058126
1;20160506006646;2;2;13;04;1;1;1;4;304.19671154
1;20160503015525;2;2;13;05;1;1;1;4;359.18216308
1;20160505004458;2;2;13;04;1;1;6;4;1124.0953535
2;20160503029583;2;2;13;16;1;1;6;4;157.88779897
1;20160524006089;2;2;13;13;1;2;6;5;294.62836819
1;20160504006656;2;2;13;04;1;1;1;4;304.19671154
1;20160503031776;2;4;13;09;1;2;1;3;96.963500073
1;20160504006089;2;2;13;13;1;2;6;5;294.62836819
1;20160504015513;2;2;13;05;1;1;6;5;356.97951105
1;20160504005925;2;2;13;09;2;1;6;4;86.992982131
1;20160511006646;2;2;13;04;1;1;1;4;304.19671154
1;20160503015513;2;2;13;05;1;1;6;5;356.97951105
1;20160503006723;2;2;13;04;1;1;6;5;302.33125281
1;20160504006091;2;2;13;13;1;2;6;5;294.62836819
