A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
1;20161000017076;2;2;13;16;1;2;6;3;94.021238557
2;20161001004081;2;2;13;01;1;1;6;4;489.19302803
1;20161000023972;2;2;13;13;1;1;6;5;244.13591756
1;20161000022177;2;2;13;09;1;2;6;5;170.59985768
1;20161000025780;2;2;13;09;1;1;1;4;303.26945153
1;20161000024036;2;2;13;13;1;1;6;4;244.13591756
2;20161000024263;2;1;13;01;2;3;6;6;206.96973416
1;20161000029691;2;2;13;04;2;1;6;4;135.90455221
1;20161000029693;2;2;13;04;1;1;6;4;138.19748857
1;20161000021257;3;3;13;98;0;4;6;1;145.28983258
1;20161000029689;2;2;13;04;7;1;6;5;135.76118098
1;20161001006875;2;2;13;13;1;1;6;3;116.73238275
1;20161000025653;2;2;13;09;1;1;6;4;303.73705327
2;20161000016307;2;2;13;05;1;1;1;5;203.5848699
1;20161000029682;2;2;13;04;1;1;1;3;137.9847342
2;20161000019863;2;2;13;04;1;1;1;5;137.9847342
2;20161000018439;2;1;13;09;1;1;6;4;229.40090281
2;20161000021363;2;3;13;09;1;1;6;4;60.206728604
2;20161000026308;2;2;13;16;2;1;6;3;51.019643175
1;20161000025778;2;2;13;09;1;2;1;4;302.14829656
1;20161000023974;2;2;13;13;1;1;6;4;244.13591756
1;20161000028242;2;2;13;13;8;1;6;4;145.84599263
1;20161001007719;2;2;13;04;1;1;1;4;26.871457443
1;20161000029663;2;2;13;04;2;1;6;4;135.90455221
2;20161000023474;2;2;13;04;1;1;1;5;137.9847342
1;20161000025639;2;2;13;09;2;1;6;5;246.48306386
1;20161000022279;2;2;13;09;1;1;6;2;171.23288748
1;20161001006787;3;2;13;98;0;1;6;1;95.539000557
2;20161001006624;2;2;13;09;8;1;6;4;453.54860581
1;20161001007717;2;2;13;04;1;1;1;4;26.871457443
1;20161000029679;2;2;13;04;1;1;6;3;138.19748857
2;20161000017519;2;2;13;01;3;1;6;5;326.3585564
1;20161000022159;2;2;13;09;2;1;6;4;138.95573914
2;20161000029901;2;1;13;14;3;1;6;6;597.62545083
2;20161000033427;3;3;13;09;0;1;1;1;284.91995166
2;20161000031764;2;1;13;10;1;1;6;5;145.8920763
1;20161000023971;2;2;13;13;1;1;6;4;244.13591756
1;20161000020118;2;2;13;13;2;1;6;3;175.23413006
1;20161001004848;2;2;13;13;1;2;6;5;135.41704608
2;20161001007122;2;3;13;09;8;1;6;3;161.37953763
1;20161000029673;2;2;13;04;1;1;6;4;138.19748857
2;20161001003020;2;2;13;13;1;2;6;3;135.41704608
2;20161000023729;2;2;13;10;1;1;6;5;509.71991107
1;20161000022280;2;2;13;09;1;2;6;3;170.59985768
1;20161000025652;2;2;13;09;1;1;6;3;303.73705327
1;20161000021677;2;2;13;04;2;1;6;4;66.525205273
1;20161000033214;2;2;13;09;1;1;6;4;263.85550234
1;20161000024034;2;2;13;13;6;1;6;3;175.23413006
2;20161000026389;2;2;13;13;1;2;6;4;192.58239067
1;20161000024038;2;2;13;05;7;1;6;5;300.80661673
1;20161000029686;2;2;13;04;7;1;6;4;144.9203008
1;20161000029676;2;2;13;04;1;1;6;4;138.19748857
2;20161000033400;3;3;13;09;0;1;1;1;284.91995166
1;20161000029684;2;2;13;04;1;1;1;4;137.9847342
1;20161000022254;2;2;13;09;1;1;1;3;170.96927527
1;20161001006794;2;2;13;13;1;1;6;4;116.73238275
1;20161000022276;2;2;13;09;1;1;6;3;171.23288748
2;20161000018582;2;2;13;17;1;2;6;5;92.738337634
2;20161000019845;3;2;13;04;0;1;1;1;96.310829143
1;20161000022161;2;2;13;09;1;1;6;2;171.23288748
2;20161001007521;3;2;13;98;0;5;0;1;261.46285733
1;20161000029680;2;2;13;04;2;1;6;4;135.90455221
2;20161000029866;2;1;13;10;7;1;6;5;47.47858228
1;20161001006799;2;2;13;13;1;1;6;5;116.73238275
2;20161001001523;2;2;13;13;1;1;6;3;207.40138808
1;20161001006152;2;2;13;04;7;2;6;6;31.980612843
1;20161000029664;2;2;13;04;1;2;6;3;137.68658713
1;20161000029688;2;2;13;04;1;1;6;4;138.19748857
1;20161000029669;2;2;13;04;7;1;6;5;135.76118098
1;20161000022278;2;2;13;09;1;1;1;4;170.96927527
1;20161001002749;3;3;13;04;0;1;1;1;284.91995166
2;20161000016309;2;2;13;05;4;1;6;4;205.0197768
1;20161000022257;2;2;13;09;1;2;6;3;170.59985768
2;20161000029719;2;2;13;04;1;1;1;4;137.9847342
1;20161000025774;2;2;13;05;2;1;6;5;358.80265752
1;20161000033210;2;2;13;09;1;1;6;4;263.85550234
2;20161000033328;2;2;13;04;1;1;6;4;138.19748857
2;20161001004095;3;2;13;09;0;1;1;1;118.19179796
2;20161000021790;3;2;13;98;0;5;0;1;241.70929009
1;20161000029665;2;2;13;04;1;1;6;3;138.19748857
1;20161000030323;3;2;13;13;0;2;6;1;106.94478864
2;20161000023528;2;2;13;04;1;1;6;4;138.19748857
1;20161000017200;2;2;13;16;1;1;6;4;94.370114853
1;20161000021756;2;2;13;04;1;1;1;4;67.543453239
1;20161000033219;2;2;13;09;1;1;6;3;263.85550234
1;20161000029681;2;2;13;04;1;1;1;4;137.9847342
1;20161000022272;2;2;13;09;1;2;6;3;170.59985768
1;20161000022151;2;2;13;09;1;1;6;3;171.23288748
1;20161000024681;2;2;13;09;1;4;6;3;75.678226224
1;20161001006791;2;2;13;13;1;2;6;3;116.30083552
1;20161001000679;2;2;13;10;1;1;6;4;185.52238808
1;20161000022175;2;2;13;09;1;1;6;4;171.23288748
2;20161000023530;2;2;13;04;1;2;1;4;137.47461929
1;20161000023978;2;2;13;13;1;2;6;4;243.23337299
1;20161000022846;2;2;13;06;1;1;6;6;54.425659553
2;20161000016306;2;2;13;05;1;1;1;4;203.5848699
1;20161000029667;2;2;13;04;1;1;6;4;138.19748857
1;20161000022274;2;2;13;09;1;2;6;3;170.59985768
1;20161000023967;2;2;13;13;8;1;6;5;175.04926847
1;20161000025771;2;2;13;09;1;2;1;3;302.14829656
1;20161000022255;2;2;13;09;1;2;6;4;170.59985768
2;20161000019843;2;2;13;04;1;1;1;5;137.9847342
1;20161000023976;2;2;13;13;1;1;6;4;244.13591756
1;20161000029668;2;2;13;04;8;1;6;4;135.76118098
1;20161000029692;2;2;13;04;2;1;6;4;135.90455221
1;20161000022156;2;2;13;09;1;1;1;4;170.96927527
1;20161000029671;2;2;13;04;1;1;1;4;137.9847342
1;20161000025641;2;2;13;09;1;1;6;3;303.73705327
2;20161001006558;2;2;13;09;1;1;1;5;558.62943432
1;20161000022173;2;2;13;09;1;1;6;3;171.23288748
2;20161000032573;2;2;13;04;1;1;6;4;1698.6277148
1;20161001006873;2;2;13;13;1;2;6;6;116.30083552
1;20161000025649;2;2;13;16;1;1;6;4;544.18245815
1;20161000029677;2;2;13;04;1;1;6;4;138.19748857
1;20161000029690;2;2;13;04;1;1;1;4;137.9847342
1;20161000023970;2;2;13;13;8;1;6;5;175.04926847
2;20161001006623;2;2;13;09;1;1;1;4;558.62943432
1;20161000029670;2;2;13;04;1;1;1;4;137.9847342
1;20161000029687;2;2;13;04;1;1;6;4;138.19748857
2;20161000016429;2;2;13;05;1;1;1;4;203.5848699
1;20161000022262;2;2;13;09;1;1;6;5;171.23288748
1;20161000023968;2;2;13;13;1;2;6;2;243.23337299
2;20161001006625;2;2;13;09;8;1;6;4;453.54860581
1;20161001006291;2;2;13;04;1;1;6;4;32.675319369
1;20161000029675;2;2;13;04;8;1;6;6;135.76118098
1;20161000022259;2;2;13;09;1;1;1;3;170.96927527
2;20161000032601;2;1;13;15;1;4;6;2;248.63929808
1;20161000022277;2;2;13;09;1;2;6;3;170.59985768
1;20161000024032;2;2;13;13;1;2;6;3;243.23337299
1;20161000018560;2;2;13;17;1;2;6;2;101.13718184
2;20161001006557;2;2;13;09;1;1;1;4;558.62943432
2;20161000021831;2;2;13;01;1;4;6;3;490.6424231
1;20161000025779;2;2;13;09;1;2;6;3;302.61416962
1;20161002025652;2;2;13;09;1;1;6;3;303.73705327
1;20161001008034;2;2;13;04;1;1;1;5;216.43168473
1;20161001010648;2;2;13;04;1;1;1;4;329.49435977
1;20161001029676;2;2;13;04;1;1;6;4;138.19748857
1;20161001033210;2;2;13;09;1;1;6;4;263.85550234
1;20161001029690;2;2;13;04;1;1;1;4;137.9847342
1;20161002008186;2;2;13;04;1;1;6;3;216.76539401
1;20161001029684;2;2;13;04;1;1;1;4;137.9847342
1;20161001025771;2;2;13;09;1;2;1;3;302.14829656
1;20161003008173;2;2;13;04;1;1;1;4;216.43168473
1;20161001008184;2;2;13;04;1;1;6;5;216.76539401
1;20161001033219;2;2;13;09;1;1;6;3;263.85550234
1;20161001029681;2;2;13;04;1;1;1;4;137.9847342
1;20161002010711;2;2;13;04;1;1;1;4;137.9847342
1;20161001009274;2;2;13;05;1;1;1;4;284.05185865
1;20161003006873;2;2;13;13;1;2;6;6;116.30083552
1;20161001025649;2;2;13;16;1;1;6;4;544.18245815
1;20161002033219;2;2;13;09;1;1;6;3;263.85550234
1;20161001010709;2;2;13;04;1;1;1;4;137.9847342
1;20161003008180;2;2;13;04;1;2;6;3;215.96403536
2;20161001032573;2;2;13;04;1;1;6;4;1698.6277148
1;20161002010710;2;2;13;04;1;1;1;4;137.9847342
1;20161002023976;2;2;13;13;1;1;6;4;244.13591756
2;20161001010363;2;2;13;05;1;1;1;5;284.05185865
1;20161002022161;2;2;13;09;1;1;6;2;171.23288748
1;20161001008175;2;2;13;04;1;1;6;3;216.76539401
1;20161003007719;2;2;13;04;1;1;1;4;26.871457443
1;20161002029692;2;2;13;04;2;1;6;4;135.90455221
1;20161001008033;2;2;13;04;1;1;1;3;216.43168473
1;20161002008180;2;2;13;04;1;2;6;3;215.96403536
1;20161001015454;3;2;13;98;0;1;6;1;166.90258357
1;20161003008052;2;2;13;04;1;5;6;4;217.40763271
1;20161001010640;2;2;13;04;1;1;6;4;330.00239688
1;20161001022274;2;2;13;09;1;2;6;3;170.59985768
1;20161003008177;2;2;13;04;1;1;6;3;216.76539401
2;20161001021363;2;3;13;09;1;1;6;4;60.206728604
1;20161002029673;2;2;13;04;1;1;6;4;138.19748857
1;20161001008188;2;2;13;04;1;1;6;4;216.76539401
1;20161001029691;2;2;13;04;2;1;6;4;135.90455221
1;20161001010712;2;2;13;04;7;1;6;4;135.76118098
1;20161001024036;2;2;13;13;1;1;6;4;244.13591756
2;20161001019863;2;2;13;04;1;1;1;5;137.9847342
1;20161001022277;2;2;13;09;1;2;6;3;170.59985768
1;20161002022254;2;2;13;09;1;1;1;3;170.96927527
2;20161001016307;2;2;13;05;1;1;1;5;203.5848699
1;20161001008180;2;2;13;04;1;2;6;3;215.96403536
1;20161001023974;2;2;13;13;1;1;6;4;244.13591756
1;20161001008177;2;2;13;04;1;1;6;3;216.76539401
1;20161001008039;2;2;13;12;1;1;6;6;362.26694276
1;20161002006875;2;2;13;13;1;1;6;3;116.73238275
1;20161002025771;2;2;13;09;1;2;1;3;302.14829656
1;20161001008179;2;2;13;04;8;1;6;4;212.94399914
1;20161001009134;2;2;13;05;1;1;1;4;284.05185865
1;20161001008171;2;2;13;04;1;1;6;3;216.76539401
1;20161001025652;2;2;13;09;1;1;6;3;303.73705327
1;20161001017076;2;2;13;16;1;2;6;3;94.021238557
1;20161001021257;3;3;13;98;0;4;6;1;145.28983258
1;20161001022159;2;2;13;09;2;1;6;4;138.95573914
1;20161001022254;2;2;13;09;1;1;1;3;170.96927527
1;20161002008182;2;2;13;04;9;1;6;5;212.94399914
1;20161001023976;2;2;13;13;1;1;6;4;244.13591756
1;20161001021677;2;2;13;04;2;1;6;4;66.525205273
1;20161001025774;2;2;13;05;2;1;6;5;358.80265752
1;20161001008038;2;2;13;04;1;1;1;3;216.43168473
1;20161001029689;2;2;13;04;7;1;6;5;135.76118098
2;20161002001523;2;2;13;13;1;1;6;3;207.40138808
1;20161001023972;2;2;13;13;1;1;6;5;244.13591756
1;20161001008054;2;2;13;04;1;5;1;4;217.0729347
1;20161001008045;2;2;13;04;1;1;6;4;216.76539401
1;20161001008052;2;2;13;04;1;5;6;4;217.40763271
1;20161003008181;2;2;13;04;1;1;6;3;216.76539401
1;20161001008178;2;2;13;04;8;1;6;4;212.94399914
1;20161001009143;2;2;13;05;1;1;1;5;284.05185865
1;20161001022151;2;2;13;09;1;1;6;3;171.23288748
1;20161001022156;2;2;13;09;1;1;1;4;170.96927527
1;20161001008187;2;2;13;04;1;3;6;5;217.40763271
1;20161001029679;2;2;13;04;1;1;6;3;138.19748857
2;20161001018582;2;2;13;17;1;2;6;5;92.738337634
1;20161001008053;2;2;13;04;2;1;6;3;213.16887964
1;20161002017076;2;2;13;16;1;2;6;3;94.021238557
2;20161001023474;2;2;13;04;1;1;1;5;137.9847342
2;20161001023729;2;2;13;10;1;1;6;5;509.71991107
1;20161002017200;2;2;13;16;1;1;6;4;94.370114853
1;20161001008173;2;2;13;04;1;1;1;4;216.43168473
1;20161001022161;2;2;13;09;1;1;6;2;171.23288748
1;20161002008045;2;2;13;04;1;1;6;4;216.76539401
2;20161001016429;2;2;13;05;1;1;1;4;203.5848699
1;20161001021756;2;2;13;04;1;1;1;4;67.543453239
1;20161002025653;2;2;13;09;1;1;6;4;303.73705327
2;20161001033400;3;3;13;09;0;1;1;1;284.91995166
1;20161002022156;2;2;13;09;1;1;1;4;170.96927527
1;20161001029692;2;2;13;04;2;1;6;4;135.90455221
1;20161001012109;2;2;13;01;1;1;6;5;278.42884829
1;20161003002749;3;3;13;04;0;1;1;1;284.91995166
1;20161001008040;2;2;13;04;1;1;1;4;216.43168473
1;20161001022280;2;2;13;09;1;2;6;3;170.59985768
1;20161002024036;2;2;13;13;1;1;6;4;244.13591756
1;20161002008050;2;2;13;04;1;1;1;4;216.43168473
1;20161001010711;2;2;13;04;1;1;1;4;137.9847342
1;20161001025779;2;2;13;09;1;2;6;3;302.61416962
1;20161002010707;2;2;13;04;1;1;6;4;138.19748857
1;20161001024038;2;2;13;05;7;1;6;5;300.80661673
1;20161001008035;2;2;13;04;1;1;1;3;216.43168473
1;20161001025641;2;2;13;09;1;1;6;3;303.73705327
1;20161002008173;2;2;13;04;1;1;1;4;216.43168473
1;20161001008049;2;2;13;04;1;1;1;4;216.43168473
1;20161002008181;2;2;13;04;1;1;6;3;216.76539401
1;20161003007717;2;2;13;04;1;1;1;4;26.871457443
1;20161002025779;2;2;13;09;1;2;6;3;302.61416962
1;20161001030323;3;2;13;13;0;2;6;1;106.94478864
1;20161001008050;2;2;13;04;1;1;1;4;216.43168473
1;20161002025649;2;2;13;16;1;1;6;4;544.18245815
1;20161001008043;2;2;13;04;1;1;1;3;216.43168473
1;20161002008047;2;2;13;04;1;5;1;4;217.0729347
1;20161003008182;2;2;13;04;9;1;6;5;212.94399914
1;20161001022259;2;2;13;09;1;1;1;3;170.96927527
1;20161003006875;2;2;13;13;1;1;6;3;116.73238275
1;20161002006794;2;2;13;13;1;1;6;4;116.73238275
1;20161001029687;2;2;13;04;1;1;6;4;138.19748857
2;20161001016308;2;2;13;05;1;1;1;4;203.5848699
1;20161002021756;2;2;13;04;1;1;1;4;67.543453239
1;20161002008172;2;2;13;04;1;1;1;3;216.43168473
1;20161002010709;2;2;13;04;1;1;1;4;137.9847342
2;20161001033427;3;3;13;09;0;1;1;1;284.91995166
1;20161001008172;2;2;13;04;1;1;1;3;216.43168473
1;20161001008037;2;2;13;04;1;1;1;3;216.43168473
1;20161001029673;2;2;13;04;1;1;6;4;138.19748857
1;20161002008177;2;2;13;04;1;1;6;3;216.76539401
1;20161002022159;2;2;13;09;2;1;6;4;138.95573914
2;20161001016309;2;2;13;05;4;1;6;4;205.0197768
1;20161001029663;2;2;13;04;2;1;6;4;135.90455221
1;20161001008176;2;2;13;04;1;1;6;3;216.76539401
2;20161002010363;2;2;13;05;1;1;1;5;284.05185865
1;20161003008050;2;2;13;04;1;1;1;4;216.43168473
1;20161001025653;2;2;13;09;1;1;6;4;303.73705327
2;20161001023528;2;2;13;04;1;1;6;4;138.19748857
1;20161003008053;2;2;13;04;2;1;6;3;213.16887964
1;20161001010259;3;3;13;09;0;1;1;1;284.91995166
1;20161001022276;2;2;13;09;1;1;6;3;171.23288748
1;20161001029669;2;2;13;04;7;1;6;5;135.76118098
1;20161002022177;2;2;13;09;1;2;6;5;170.59985768
1;20161002009274;2;2;13;05;1;1;1;4;284.05185865
1;20161002006873;2;2;13;13;1;2;6;6;116.30083552
1;20161002030323;3;2;13;13;0;2;6;1;106.94478864
1;20161003008172;2;2;13;04;1;1;1;3;216.43168473
1;20161001025780;2;2;13;09;1;1;1;4;303.26945153
2;20161002018582;2;2;13;17;1;2;6;5;92.738337634
1;20161001010646;2;2;13;04;1;1;1;4;329.49435977
1;20161001008048;2;2;13;04;1;1;1;4;216.43168473
2;20161001021831;2;2;13;01;1;4;6;3;490.6424231
1;20161002008052;2;2;13;04;1;5;6;4;217.40763271
1;20161002008053;2;2;13;04;2;1;6;3;213.16887964
1;20161002008179;2;2;13;04;8;1;6;4;212.94399914
1;20161001024034;2;2;13;13;6;1;6;3;175.23413006
1;20161002025780;2;2;13;09;1;1;1;4;303.26945153
1;20161001010710;2;2;13;04;1;1;1;4;137.9847342
1;20161001029682;2;2;13;04;1;1;1;3;137.9847342
1;20161002010646;2;2;13;04;1;1;1;4;329.49435977
1;20161001012968;3;3;13;05;0;1;1;1;81.058307936
1;20161002010712;2;2;13;04;7;1;6;4;135.76118098
1;20161001010707;2;2;13;04;1;1;6;4;138.19748857
2;20161001029719;2;2;13;04;1;1;1;4;137.9847342
1;20161002007719;2;2;13;04;1;1;1;4;26.871457443
2;20161001019845;3;2;13;04;0;1;1;1;96.310829143
1;20161002002749;3;3;13;04;0;1;1;1;284.91995166
1;20161001022177;2;2;13;09;1;2;6;5;170.59985768
1;20161001017200;2;2;13;16;1;1;6;4;94.370114853
1;20161001029670;2;2;13;04;1;1;1;4;137.9847342
1;20161001008185;2;2;13;04;1;1;6;4;216.76539401
1;20161002033210;2;2;13;09;1;1;6;4;263.85550234
1;20161001008183;2;2;13;04;1;1;6;4;216.76539401
1;20161002007717;2;2;13;04;1;1;1;4;26.871457443
1;20161001008051;2;2;13;04;1;1;6;3;216.76539401
1;20161002029691;2;2;13;04;2;1;6;4;135.90455221
1;20161002033214;2;2;13;09;1;1;6;4;263.85550234
1;20161001025639;2;2;13;09;2;1;6;5;246.48306386
1;20161001033214;2;2;13;09;1;1;6;4;263.85550234
1;20161002024038;2;2;13;05;7;1;6;5;300.80661673
1;20161001008189;2;2;13;04;1;1;6;4;216.76539401
1;20161001029680;2;2;13;04;2;1;6;4;135.90455221
1;20161001008181;2;2;13;04;1;1;6;3;216.76539401
1;20161001008182;2;2;13;04;9;1;6;5;212.94399914
1;20161002008185;2;2;13;04;1;1;6;4;216.76539401
1;20161001029671;2;2;13;04;1;1;1;4;137.9847342
1;20161003006794;2;2;13;13;1;1;6;4;116.73238275
1;20161001008044;2;2;13;04;1;1;1;4;216.43168473
1;20161001029686;2;2;13;04;7;1;6;4;144.9203008
1;20161003008186;2;2;13;04;1;1;6;3;216.76539401
1;20161001029665;2;2;13;04;1;1;6;3;138.19748857
1;20161001010641;2;2;13;04;1;1;6;4;330.00239688
1;20161003008185;2;2;13;04;1;1;6;4;216.76539401
1;20161001008047;2;2;13;04;1;5;1;4;217.0729347
1;20161002010259;3;3;13;09;0;1;1;1;284.91995166
1;20161002029665;2;2;13;04;1;1;6;3;138.19748857
1;20161001008186;2;2;13;04;1;1;6;3;216.76539401
1;20161001025778;2;2;13;09;1;2;1;4;302.14829656
2;20161002016307;2;2;13;05;1;1;1;5;203.5848699
1;20161003008047;2;2;13;04;1;5;1;4;217.0729347
1;20161001008046;2;2;13;04;1;1;1;4;216.43168473
1;20161001008041;2;2;13;04;1;1;1;4;216.43168473
1;20161001022278;2;2;13;09;1;1;1;4;170.96927527
2;20161001019843;2;2;13;04;1;1;1;5;137.9847342
1;20161004008177;2;2;13;04;1;1;6;3;216.76539401
1;20161010017200;2;2;13;16;1;1;6;4;94.370114853
2;20161003010363;2;2;13;05;1;1;1;5;284.05185865
1;20161006033219;2;2;13;09;1;1;6;3;263.85550234
