A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
1;20160801007158;2;2;13;04;1;1;1;5;201.79211
1;20160801016502;2;2;13;04;1;1;1;4;153.55656721
1;20160801007156;2;2;13;04;1;1;1;4;201.79211
1;20160801002347;3;3;13;04;0;1;1;1;200.07567909
2;20160801020536;2;3;13;09;1;1;6;5;70.826741655
1;20160801018651;2;2;13;04;1;1;6;3;311.62309071
2;20160801010001;2;2;13;04;1;1;1;4;312.84104808
1;20160801007228;2;2;13;04;1;1;1;4;201.79211
1;20160801018726;2;2;13;04;1;1;1;5;312.84104808
1;20160801007148;2;2;13;04;1;1;1;4;201.79211
1;20160801001749;2;2;13;05;1;1;1;4;130.44955917
1;20160801007230;2;2;13;04;1;1;1;4;201.79211
1;20160801001760;2;2;13;05;1;1;1;5;130.44955917
1;20160801001762;2;2;13;05;1;1;6;4;129.94169102
1;20160801007069;2;2;13;04;1;1;1;5;201.79211
1;20160801018655;2;2;13;04;1;1;1;4;312.84104808
1;20160801018667;2;2;13;04;7;1;6;5;205.83730072
2;20160801024416;2;2;13;13;1;1;6;3;294.67808146
1;20160801009472;2;3;13;09;1;1;6;2;94.957987808
1;20160801001765;2;2;13;05;1;1;1;4;130.44955917
1;20160801007147;2;2;13;04;1;1;1;4;201.79211
1;20160801019591;2;2;13;13;8;1;6;4;145.63258297
1;20160801018741;2;2;13;04;1;1;1;4;312.84104808
1;20160801017887;2;2;13;09;1;1;1;5;516.2239916
1;20160801017829;3;2;13;98;0;1;6;1;226.93270323
1;20160801016507;2;2;13;04;1;1;1;4;153.55656721
1;20160801017900;2;2;13;09;1;1;6;3;514.21422076
1;20160801001759;2;2;13;05;1;1;1;4;130.44955917
1;20160801018745;2;2;13;04;1;1;1;4;312.84104808
1;20160801018647;2;2;13;04;1;1;1;5;312.84104808
1;20160801001823;2;2;13;05;1;1;1;4;130.44955917
1;20160801007150;2;2;13;04;1;1;1;4;201.79211
1;20160801007153;2;2;13;04;1;1;1;5;201.79211
2;20160801012786;2;2;13;16;1;1;6;4;78.050406798
1;20160801018843;2;2;13;09;1;1;1;4;224.06026246
1;20160801007163;2;2;13;04;2;1;6;5;132.80477725
1;20160801020895;2;2;13;09;1;1;1;5;516.2239916
2;20160801024418;2;2;13;13;1;1;6;5;294.67808146
2;20160801018796;2;2;13;09;8;1;6;6;213.06623975
1;20160801018739;2;2;13;04;2;1;6;4;205.8890494
1;20160801020750;2;2;13;04;1;1;1;4;162.56642493
1;20160801001764;2;2;13;05;1;1;1;5;130.44955917
1;20160801001816;2;2;13;05;1;1;1;4;130.44955917
1;20160801007146;2;2;13;04;1;1;6;4;201.00648999
1;20160801007070;2;2;13;04;1;1;1;4;201.79211
1;20160801007234;2;2;13;04;1;1;1;4;201.79211
1;20160801007068;2;2;13;04;1;1;1;4;201.79211
1;20160801001825;2;2;13;05;1;1;1;5;130.44955917
2;20160801010067;2;2;13;04;1;1;1;4;312.84104808
2;20160801005736;2;2;13;05;1;1;1;4;288.58517497
1;20160801001842;2;2;13;05;1;1;1;4;130.44955917
2;20160801025758;2;2;13;10;7;1;6;5;175.99523603
1;20160801007157;2;2;13;04;1;1;1;4;201.79211
2;20160801013241;2;2;13;04;1;1;1;5;312.84104808
1;20160801016479;2;2;13;04;1;1;1;4;153.55656721
2;20160801010053;2;2;13;04;1;1;1;4;312.84104808
1;20160801001837;2;2;13;05;1;1;1;4;130.44955917
1;20160801007149;2;2;13;04;1;1;1;4;201.79211
1;20160801000784;2;2;13;05;1;1;1;5;195.95713369
1;20160801018656;2;2;13;04;2;1;6;4;205.8890494
1;20160801001755;2;2;13;05;1;1;1;4;130.44955917
1;20160801007009;2;2;13;04;1;1;1;4;201.79211
1;20160801016503;2;2;13;04;1;1;1;4;153.55656721
1;20160801016481;2;2;13;04;7;1;6;5;101.03427762
1;20160801001841;2;2;13;05;1;1;1;4;130.44955917
1;20160801001830;2;2;13;05;1;1;6;5;129.94169102
1;20160801012980;2;2;13;01;1;1;1;5;210.74763919
1;20160801004872;2;2;13;09;1;1;6;4;223.18794775
1;20160801007151;2;2;13;04;1;1;1;4;201.79211
2;20160801024481;2;2;13;07;1;1;6;6;358.09679537
1;20160801018732;2;2;13;04;1;1;1;4;312.84104808
1;20160801001746;2;2;13;05;1;1;1;4;130.44955917
1;20160801012977;2;2;13;01;1;1;1;4;210.74763919
1;20160801017902;2;2;13;04;1;1;1;4;389.61673157
1;20160801020973;2;2;13;09;2;1;6;5;213.11980583
1;20160801000773;2;2;13;05;1;1;6;5;195.19423049
1;20160801001834;2;2;13;05;1;1;1;5;130.44955917
1;20160801018653;2;2;13;04;1;1;6;4;311.62309071
2;20160801006108;2;2;13;04;2;1;6;5;132.80477725
1;20160801001750;2;2;13;05;1;1;1;4;130.44955917
2;20160801018876;2;2;13;09;1;1;1;3;742.06530466
1;20160801016480;2;2;13;04;1;1;1;4;153.55656721
1;20160801016509;2;2;13;04;1;1;1;4;153.55656721
1;20160801002345;3;3;13;04;0;1;1;1;200.07567909
1;20160801017891;2;2;13;09;1;1;6;3;514.21422076
2;20160800039281;2;2;13;04;2;1;6;5;205.8890494
1;20160801001820;2;2;13;05;1;1;1;4;130.44955917
1;20160801001739;2;2;13;05;1;1;6;4;129.94169102
1;20160801001824;2;2;13;05;1;1;1;5;130.44955917
1;20160801024385;2;2;13;09;1;2;6;3;96.706828115
1;20160801020968;2;2;13;09;1;1;6;3;514.21422076
2;20160801004942;2;2;13;09;1;1;6;5;223.18794775
1;20160801001836;2;2;13;05;1;1;1;4;130.44955917
2;20160801004250;2;2;13;16;1;2;6;2;77.525215958
1;20160801001743;2;2;13;05;1;1;1;4;130.44955917
1;20160801019611;2;2;13;13;1;1;6;4;155.03319358
1;20160801018640;2;2;13;04;1;1;1;4;312.84104808
2;20160801023691;2;2;13;16;6;3;6;6;27.616264854
1;20160801017912;2;2;13;09;8;1;6;5;213.06623975
1;20160801007152;2;2;13;04;1;1;1;4;201.79211
1;20160801007005;2;2;13;04;1;1;1;4;201.79211
2;20160801009983;2;2;13;04;2;1;6;4;205.8890494
2;20160801010066;2;2;13;04;1;1;6;5;311.62309071
1;20160801001763;2;2;13;05;2;1;6;6;155.25364405
1;20160801018737;2;2;13;04;1;1;1;4;312.84104808
1;20160801001754;2;2;13;05;1;1;1;5;130.44955917
1;20160801017809;2;2;13;09;1;1;6;3;514.21422076
1;20160801000814;2;2;13;05;1;1;1;5;195.95713369
1;20160801020893;2;2;13;09;1;1;6;3;514.21422076
1;20160801017605;2;2;13;01;1;1;6;5;259.78285986
2;20160800039268;2;2;13;04;2;1;6;4;205.8890494
1;20160801020999;2;2;13;09;1;1;6;4;514.21422076
1;20160801018664;2;2;13;04;7;1;6;4;205.83730072
1;20160801016211;2;2;13;16;1;1;1;3;76.653418388
1;20160801001745;2;2;13;05;1;1;1;5;130.44955917
1;20160801001766;2;2;13;05;1;1;1;5;130.44955917
1;20160801007155;2;2;13;04;2;1;1;4;133.32383557
1;20160801018642;2;2;13;04;1;1;6;4;311.62309071
1;20160801001752;2;2;13;05;1;1;1;5;130.44955917
1;20160801001822;2;2;13;05;1;1;1;4;130.44955917
1;20160801000772;2;2;13;05;1;1;1;5;195.95713369
1;20160801007231;2;2;13;04;1;1;1;5;201.79211
2;20160801016423;2;2;13;07;8;4;6;6;125.13230773
1;20160801007225;2;2;13;04;1;1;1;4;201.79211
1;20160801001741;2;2;13;05;8;1;6;4;155.21462221
1;20160801025578;2;2;13;10;1;1;6;4;143.09261411
2;20160800038264;2;2;13;01;1;1;6;4;219.59096835
1;20160801001735;2;2;13;05;1;1;1;4;130.44955917
1;20160801020978;2;2;13;09;8;1;6;6;213.06623975
1;20160801007015;2;2;13;04;1;1;1;5;201.79211
1;20160801007145;2;2;13;04;1;1;1;4;201.79211
1;20160801007164;2;2;13;04;1;1;1;4;201.79211
2;20160801018619;2;2;13;16;1;1;6;4;78.050406798
1;20160801018649;2;2;13;04;1;1;1;4;312.84104808
1;20160801018724;2;2;13;04;2;1;6;4;205.8890494
1;20160801032145;2;2;13;12;1;1;6;5;279.00928335
1;20160802007070;2;2;13;04;1;1;1;4;201.79211
1;20160802001752;2;2;13;05;1;1;1;5;130.44955917
1;20160802018726;2;2;13;04;1;1;1;5;312.84104808
1;20160802017900;2;2;13;09;1;1;6;3;514.21422076
1;20160802020978;2;2;13;09;8;1;6;6;213.06623975
1;20160802017805;2;2;13;01;1;1;6;5;308.39947145
2;20160802016423;2;2;13;07;8;4;6;6;125.13230773
1;20160802001759;2;2;13;05;1;1;1;4;130.44955917
1;20160802016481;2;2;13;04;7;1;6;5;101.03427762
1;20160802000772;2;2;13;05;1;1;1;5;195.95713369
2;20160802036492;2;2;13;05;1;1;1;4;130.44955917
1;20160803001759;2;2;13;05;1;1;1;4;130.44955917
1;20160802024385;2;2;13;09;1;2;6;3;96.706828115
1;20160803007164;2;2;13;04;1;1;1;4;201.79211
1;20160802007005;2;2;13;04;1;1;1;4;201.79211
2;20160802036491;2;2;13;05;1;1;1;5;130.44955917
1;20160802018745;2;2;13;04;1;1;1;4;312.84104808
2;20160802005475;3;3;13;10;0;1;1;1;200.07567909
1;20160802018737;2;2;13;04;1;1;1;4;312.84104808
1;20160802007157;2;2;13;04;1;1;1;4;201.79211
1;20160802018649;2;2;13;04;1;1;1;4;312.84104808
1;20160802001830;2;2;13;05;1;1;6;5;129.94169102
1;20160802019611;2;2;13;13;1;1;6;4;155.03319358
1;20160802016507;2;2;13;04;1;1;1;4;153.55656721
2;20160802036425;2;2;13;05;1;1;1;5;130.44955917
2;20160801035541;2;2;13;09;1;1;6;4;258.51677866
2;20160801036493;2;2;13;05;1;1;1;5;130.44955917
1;20160802017809;2;2;13;09;1;1;6;3;514.21422076
1;20160802009472;2;3;13;09;1;1;6;2;94.957987808
1;20160802018653;2;2;13;04;1;1;6;4;311.62309071
1;20160802007069;2;2;13;04;1;1;1;5;201.79211
1;20160803007152;2;2;13;04;1;1;1;4;201.79211
2;20160801036489;2;2;13;05;1;1;1;5;130.44955917
2;20160801036424;2;2;13;05;1;1;1;4;130.44955917
1;20160803007015;2;2;13;04;1;1;1;5;201.79211
1;20160802007164;2;2;13;04;1;1;1;4;201.79211
1;20160801036757;2;2;13;04;2;2;6;6;106.26938937
1;20160802018656;2;2;13;04;2;1;6;4;205.8890494
1;20160802018647;2;2;13;04;1;1;1;5;312.84104808
1;20160803001752;2;2;13;05;1;1;1;5;130.44955917
2;20160802039281;2;2;13;04;2;1;6;5;205.8890494
2;20160802010004;2;2;13;04;1;1;1;4;312.84104808
1;20160802007015;2;2;13;04;1;1;1;5;201.79211
1;20160802016252;2;2;13;16;1;1;6;5;76.354990171
2;20160802006836;2;4;13;09;1;1;6;4;115.43816222
1;20160803007231;2;2;13;04;1;1;1;5;201.79211
1;20160803007157;2;2;13;04;1;1;1;4;201.79211
2;20160802005736;2;2;13;05;1;1;1;4;288.58517497
2;20160801039281;2;2;13;04;2;1;6;5;205.8890494
1;20160802035177;2;2;13;04;1;1;1;4;201.79211
1;20160803007005;2;2;13;04;1;1;1;4;201.79211
1;20160802024733;2;3;13;04;2;1;6;6;35.318340955
1;20160801035179;2;2;13;04;1;1;1;4;201.79211
2;20160801036422;2;2;13;05;1;1;1;5;130.44955917
1;20160803000784;2;2;13;05;1;1;1;5;195.95713369
1;20160801035177;2;2;13;04;1;1;1;4;201.79211
1;20160802018664;2;2;13;04;7;1;6;4;205.83730072
1;20160802018732;2;2;13;04;1;1;1;4;312.84104808
1;20160802016502;2;2;13;04;1;1;1;4;153.55656721
2;20160801036491;2;2;13;05;1;1;1;5;130.44955917
1;20160803001837;2;2;13;05;1;1;1;4;130.44955917
1;20160802018662;2;2;13;04;2;1;6;5;205.8890494
1;20160802007161;2;2;13;04;1;1;1;4;201.79211
1;20160802007231;2;2;13;04;1;1;1;5;201.79211
2;20160801036421;2;2;13;05;1;1;1;6;130.44955917
2;20160801039268;2;2;13;04;2;1;6;4;205.8890494
1;20160802012977;2;2;13;01;1;1;1;4;210.74763919
2;20160802018619;2;2;13;16;1;1;6;4;78.050406798
1;20160802007234;2;2;13;04;1;1;1;4;201.79211
1;20160802000784;2;2;13;05;1;1;1;5;195.95713369
1;20160803000772;2;2;13;05;1;1;1;5;195.95713369
1;20160802001743;2;2;13;05;1;1;1;4;130.44955917
1;20160802001837;2;2;13;05;1;1;1;4;130.44955917
1;20160802007158;2;2;13;04;1;1;1;5;201.79211
2;20160801038264;2;2;13;01;1;1;6;4;219.59096835
1;20160802007150;2;2;13;04;1;1;1;4;201.79211
1;20160802035179;2;2;13;04;1;1;1;4;201.79211
1;20160802007163;2;2;13;04;2;1;6;5;132.80477725
1;20160803009472;2;3;13;09;1;1;6;2;94.957987808
1;20160802016294;2;2;13;06;2;1;6;5;27.580569935
1;20160802016506;2;2;13;04;1;1;6;4;152.95873852
1;20160802023863;2;2;13;13;1;1;6;4;155.82941794
2;20160803005736;2;2;13;05;1;1;1;4;288.58517497
1;20160803007070;2;2;13;04;1;1;1;4;201.79211
1;20160802018648;2;2;13;04;1;1;6;4;311.62309071
1;20160801035174;2;2;13;04;1;1;6;5;201.00648999
1;20160801032219;2;2;13;13;8;1;6;5;215.67505218
2;20160801036492;2;2;13;05;1;1;1;4;130.44955917
2;20160802036424;2;2;13;05;1;1;1;4;130.44955917
1;20160802007151;2;2;13;04;1;1;1;4;201.79211
1;20160803001743;2;2;13;05;1;1;1;4;130.44955917
1;20160802007155;2;2;13;04;2;1;1;4;133.32383557
1;20160803007161;2;2;13;04;1;1;1;4;201.79211
1;20160802007152;2;2;13;04;1;1;1;4;201.79211
2;20160802018877;2;2;13;09;1;1;6;4;514.21422076
2;20160802010005;2;2;13;04;1;1;1;5;312.84104808
2;20160801036425;2;2;13;05;1;1;1;5;130.44955917
1;20160803002345;3;3;13;04;0;1;1;1;200.07567909
1;20160803007155;2;2;13;04;2;1;1;4;133.32383557
2;20160803005475;3;3;13;10;0;1;1;1;200.07567909
2;20160802010001;2;2;13;04;1;1;1;4;312.84104808
1;20160802020984;2;2;13;09;1;1;1;3;516.2239916
1;20160802002347;3;3;13;04;0;1;1;1;200.07567909
1;20160802002345;3;3;13;04;0;1;1;1;200.07567909
1;20160803007234;2;2;13;04;1;1;1;4;201.79211
1;20160800007005;2;2;13;04;1;1;1;4;201.79211
1;20160800002345;3;3;13;04;0;1;1;1;200.07567909
1;20160800007230;2;2;13;04;1;1;1;4;201.79211
1;20160800001743;2;2;13;05;1;1;1;4;130.44955917
2;20160800009984;2;2;13;04;1;1;1;4;312.84104808
1;20160800001735;2;2;13;05;1;1;1;4;130.44955917
1;20160800001820;2;2;13;05;1;1;1;4;130.44955917
1;20160800001737;2;2;13;05;1;1;1;4;130.44955917
1;20160800001751;2;2;13;05;1;1;1;4;130.44955917
1;20160800007146;2;2;13;04;1;1;6;4;201.00648999
1;20160800001745;2;2;13;05;1;1;1;5;130.44955917
1;20160800001836;2;2;13;05;1;1;1;4;130.44955917
1;20160800001816;2;2;13;05;1;1;1;4;130.44955917
1;20160800001765;2;2;13;05;1;1;1;4;130.44955917
1;20160800001846;2;2;13;05;1;1;1;4;130.44955917
1;20160800007157;2;2;13;04;1;1;1;4;201.79211
1;20160800007231;2;2;13;04;1;1;1;5;201.79211
1;20150500079530;3;1;13;09;0;1;1;1;107.99340341
1;20150700113327;2;1;13;16;3;1;6;4;637.74817158
2;20160800013241;2;2;13;04;1;1;1;5;312.84104808
1;20160800007156;2;2;13;04;1;1;1;4;201.79211
1;20160800007015;2;2;13;04;1;1;1;5;201.79211
1;20160800001819;2;2;13;05;1;1;1;5;130.44955917
1;20160800001823;2;2;13;05;1;1;1;4;130.44955917
2;20160701024862;2;2;13;04;1;1;1;4;308.33808689
1;20160800005331;2;1;13;10;1;1;6;4;212.25970857
1;20160800007153;2;2;13;04;1;1;1;5;201.79211
2;20160800010005;2;2;13;04;1;1;1;5;312.84104808
1;20160800007155;2;2;13;04;2;1;1;4;133.32383557
1;20160800000766;2;2;13;05;1;1;1;4;195.95713369
1;20160800001739;2;2;13;05;1;1;6;4;129.94169102
2;20160800010002;2;2;13;04;1;1;1;5;312.84104808
2;20160800006108;2;2;13;04;2;1;6;5;132.80477725
2;20160800009983;2;2;13;04;2;1;6;4;205.8890494
2;20160800009781;2;2;13;16;2;1;6;4;42.929574738
1;20160800007158;2;2;13;04;1;1;1;5;201.79211
2;20160800010052;2;2;13;04;7;1;6;5;205.83730072
1;20160800001826;2;2;13;05;1;1;1;4;130.44955917
1;20160800001844;2;2;13;05;1;1;1;5;130.44955917
1;20160800007234;2;2;13;04;1;1;1;4;201.79211
1;20160800007069;2;2;13;04;1;1;1;5;201.79211
1;20160800001764;2;2;13;05;1;1;1;5;130.44955917
1;20160800007147;2;2;13;04;1;1;1;4;201.79211
1;20160800001746;2;2;13;05;1;1;1;4;130.44955917
1;20160800001749;2;2;13;05;1;1;1;4;130.44955917
1;20160800001741;2;2;13;05;8;1;6;4;155.21462221
1;20160800001740;2;2;13;05;1;3;6;6;130.10986224
1;20160800001766;2;2;13;05;1;1;1;5;130.44955917
2;20160800006836;2;4;13;09;1;1;6;4;115.43816222
1;20160800001830;2;2;13;05;1;1;6;5;129.94169102
1;20160800001821;2;2;13;05;1;1;1;4;130.44955917
2;20160800012672;2;1;13;09;1;1;6;4;908.30964521
1;20160800007225;2;2;13;04;1;1;1;4;201.79211
1;20160800001837;2;2;13;05;1;1;1;4;130.44955917
1;20160800001845;2;2;13;05;8;1;6;4;155.21462221
1;20150800115475;2;1;13;16;3;1;6;6;347.4397325
1;20160800001752;2;2;13;05;1;1;1;5;130.44955917
2;20160800012038;2;2;13;01;7;1;6;4;153.59255289
2;20160700024862;2;2;13;04;1;1;1;4;308.33808689
1;20160800002347;3;3;13;04;0;1;1;1;200.07567909
1;20160800001761;2;2;13;05;1;2;6;6;129.06733061
1;20160800007161;2;2;13;04;1;1;1;4;201.79211
2;20160800010004;2;2;13;04;1;1;1;4;312.84104808
1;20160800000772;2;2;13;05;1;1;1;5;195.95713369
1;20160800007226;2;2;13;04;1;1;1;4;201.79211
1;20160800007150;2;2;13;04;1;1;1;4;201.79211
1;20160800007160;2;2;13;04;1;1;1;4;201.79211
2;20160800004942;2;2;13;09;1;1;6;5;223.18794775
1;20160800004056;2;2;13;09;6;1;6;4;106.43343869
1;20150700111386;2;1;13;03;3;1;6;5;869.80993458
2;20160800010001;2;2;13;04;1;1;1;4;312.84104808
2;20160800004250;2;2;13;16;1;2;6;2;77.525215958
1;20160800001825;2;2;13;05;1;1;1;5;130.44955917
2;0815EVA0006236;2;2;13;04;1;1;1;4;153.55656721
1;20160800001754;2;2;13;05;1;1;1;5;130.44955917
1;20160800001817;2;2;13;05;1;1;1;5;130.44955917
1;20160800008258;2;2;13;16;1;1;6;4;78.050406798
1;20160800007149;2;2;13;04;1;1;1;4;201.79211
1;20160800000784;2;2;13;05;1;1;1;5;195.95713369
1;20160800007232;2;2;13;04;1;1;6;4;201.00648999
1;20160800001762;2;2;13;05;1;1;6;4;129.94169102
1;20160800001759;2;2;13;05;1;1;1;4;130.44955917
1;20160800007163;2;2;13;04;2;1;6;5;132.80477725
1;20160800001760;2;2;13;05;1;1;1;5;130.44955917
1;20160800010263;2;1;13;09;1;1;6;3;393.83738556
1;20160800012977;2;2;13;01;1;1;1;4;210.74763919
1;20160800007152;2;2;13;04;1;1;1;4;201.79211
1;20160800001750;2;2;13;05;1;1;1;4;130.44955917
1;20160800007009;2;2;13;04;1;1;1;4;201.79211
2;0815EVA0006235;2;2;13;04;1;1;1;4;153.55656721
1;20150800000184;2;2;13;04;8;1;6;5;101.03427762
2;20160800010053;2;2;13;04;1;1;1;4;312.84104808
1;20160800001763;2;2;13;05;2;1;6;6;155.25364405
1;20160800001831;2;2;13;05;1;1;1;5;130.44955917
2;20160800010066;2;2;13;04;1;1;6;5;311.62309071
1;20160800001742;2;2;13;05;1;1;1;5;130.44955917
1;20160800001818;2;2;13;05;1;1;1;5;130.44955917
1;20160800012980;2;2;13;01;1;1;1;5;210.74763919
1;20160800007164;2;2;13;04;1;1;1;4;201.79211
2;20160800012786;2;2;13;16;1;1;6;4;78.050406798
1;20150800001129;2;2;13;04;1;1;1;4;153.55656721
2;20160800000641;2;2;13;05;1;1;1;4;195.95713369
1;20160800007159;2;2;13;04;7;4;6;3;132.9432312
1;20160800001755;2;2;13;05;1;1;1;4;130.44955917
1;20160800009472;2;3;13;09;1;1;6;2;94.957987808
2;20160800005736;2;2;13;05;1;1;1;4;288.58517497
1;20160800007145;2;2;13;04;1;1;1;4;201.79211
1;20160800001841;2;2;13;05;1;1;1;4;130.44955917
1;20110500083665;3;1;13;09;0;1;6;1;162.69288277
2;20160800013402;2;2;13;04;1;1;6;4;311.62309071
1;20160800001822;2;2;13;05;1;1;1;4;130.44955917
1;20160800001843;2;2;13;05;8;1;6;6;155.21462221
1;20160800001757;2;2;13;05;1;1;1;4;130.44955917
2;20160800010067;2;2;13;04;1;1;1;4;312.84104808
2;20160800009982;2;2;13;04;1;1;1;4;312.84104808
1;20160800000773;2;2;13;05;1;1;6;5;195.19423049
1;20160800004872;2;2;13;09;1;1;6;4;223.18794775
2;20160800003946;3;1;13;98;0;5;0;1;1312.41531
2;0815EVA0006233;2;2;13;04;1;1;6;4;152.95873852
1;20160800007068;2;2;13;04;1;1;1;4;201.79211
1;20160800001835;2;2;13;05;1;1;1;4;130.44955917
1;20160800000044;2;1;13;01;1;1;6;4;157.46905556
2;20160800005475;3;3;13;10;0;1;1;1;200.07567909
1;20150800115550;2;1;13;01;3;1;6;6;250.50123297
1;20160800007070;2;2;13;04;1;1;1;4;201.79211
1;20160800001842;2;2;13;05;1;1;1;4;130.44955917
2;20160800006839;2;4;13;09;8;4;6;5;47.89406126
1;20160800000814;2;2;13;05;1;1;1;5;195.95713369
1;20160800001834;2;2;13;05;1;1;1;5;130.44955917
1;20160800001828;2;2;13;05;1;1;1;5;130.44955917
1;20160800001824;2;2;13;05;1;1;1;5;130.44955917
1;20160800001833;2;2;13;05;8;1;6;4;155.21462221
1;20160800007228;2;2;13;04;1;1;1;4;201.79211
2;20160800003332;3;2;13;98;0;5;0;1;169.13630234
1;20160800007151;2;2;13;04;1;1;1;4;201.79211
1;20160800007148;2;2;13;04;1;1;1;4;201.79211
1;20150700113325;3;1;13;02;0;1;6;1;189.47725589
1;20160800007227;2;2;13;04;1;1;6;5;201.00648999
2;20160800006156;2;2;13;04;1;1;6;4;201.00648999
2;20160800036424;2;2;13;05;1;1;1;4;130.44955917
1;20160800018662;2;2;13;04;2;1;6;5;205.8890494
1;20160800017821;2;2;13;09;8;1;6;5;213.06623975
1;20160800018843;2;2;13;09;1;1;1;4;224.06026246
1;20160800018741;2;2;13;04;1;1;1;4;312.84104808
1;20160800020976;2;2;13;09;1;1;6;6;514.21422076
2;20160800018875;2;2;13;09;8;4;6;5;306.67635034
1;20160800016507;2;2;13;04;1;1;1;4;153.55656721
1;20160800017805;2;2;13;01;1;1;6;5;308.39947145
1;20160800018640;2;2;13;04;1;1;1;4;312.84104808
1;20160800017895;2;2;13;09;8;1;6;3;213.06623975
1;20160800016479;2;2;13;04;1;1;1;4;153.55656721
1;20160800018652;2;2;13;04;7;1;6;4;205.83730072
2;20160800018796;2;2;13;09;8;1;6;6;213.06623975
1;20160800017888;2;2;13;13;1;1;6;4;351.99025369
1;20160800020904;2;2;13;09;1;1;6;3;514.21422076
2;20160800025761;2;2;13;09;1;1;6;4;395.46619214
1;20160800020885;2;2;13;09;2;1;6;6;213.11980583
2;20160800024481;2;2;13;07;1;1;6;6;358.09679537
2;20160800031306;3;1;13;01;0;1;6;1;809.1816433
1;20160800025578;2;2;13;10;1;1;6;4;143.09261411
1;20160800017809;2;2;13;09;1;1;6;3;514.21422076
1;20160800016294;2;2;13;06;2;1;6;5;27.580569935
1;20160800018664;2;2;13;04;7;1;6;4;205.83730072
1;20160800023863;2;2;13;13;1;1;6;4;155.82941794
1;20160800018645;2;2;13;04;2;4;6;5;206.15551209
2;20160800036489;2;2;13;05;1;1;1;5;130.44955917
1;20160800017910;2;2;13;09;2;1;6;4;213.11980583
1;20160800017905;2;2;13;09;2;1;6;4;213.11980583
2;20160800036491;2;2;13;05;1;1;1;5;130.44955917
1;20160800019591;2;2;13;13;8;1;6;4;145.63258297
1;20160800017912;2;2;13;09;8;1;6;5;213.06623975
1;20160800017891;2;2;13;09;1;1;6;3;514.21422076
2;20160800031906;2;2;13;04;1;1;6;4;311.62309071
1;20160800017890;2;2;13;09;2;1;6;3;213.11980583
