A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
1;20160300013156;2;2;13;01;1;1;1;4;95.478134216
1;20160300004690;3;3;13;04;0;1;1;1;76.47508593
1;20160300013387;2;2;13;04;1;1;1;4;70.795139378
2;20160300006653;2;2;13;16;1;2;6;3;273.46913586
2;20160300000227;2;2;13;05;2;1;6;5;111.92461292
1;20160300013143;2;2;13;04;1;1;6;4;71.221995565
2;20160300010032;2;2;13;04;1;1;6;3;163.64018099
1;20160300004605;3;3;13;04;0;1;1;1;76.47508593
1;20160300005611;2;2;13;05;6;5;6;6;113.22912261
2;20160300011683;2;2;13;09;1;1;6;3;275.01956365
1;20160300001268;3;3;13;04;0;1;1;1;76.47508593
1;20160300004735;3;3;13;04;0;1;1;1;76.47508593
2;20160300011720;2;2;13;09;1;1;1;3;273.37128349
2;20160300009443;2;2;13;10;1;1;6;3;85.224715592
2;20160300014410;2;2;13;04;1;1;1;4;167.66743053
1;20160300013389;2;2;13;10;1;1;6;3;99.877892791
1;20150400076106;2;1;13;13;1;1;1;4;626.0986377
1;20160300004575;3;3;13;04;0;1;1;1;76.47508593
2;20160300010180;2;2;13;13;1;4;6;3;953.90263502
2;20160300006168;2;2;13;05;8;1;6;4;111.47751568
2;20160300011646;2;2;13;09;8;2;6;4;151.06834862
2;20160300000616;2;2;13;15;1;2;6;5;273.46913586
2;20160300008292;2;1;13;10;7;5;6;4;42.90358832
2;0315EVC0002655;2;1;13;13;1;1;6;5;207.58874265
1;20160300013148;2;2;13;04;1;1;6;6;71.221995565
2;20160300011721;2;2;13;09;1;1;1;3;273.37128349
2;20160300010065;2;2;13;04;7;1;6;3;192.07716923
2;20160300006213;2;2;13;05;1;1;6;4;172.94424763
2;20160300010034;2;2;13;01;1;1;1;4;219.37126361
2;20160300011681;2;2;13;09;1;1;1;4;273.37128349
2;20160300006170;2;2;13;05;8;1;6;5;111.47751568
2;20160300002509;2;2;13;09;1;1;6;4;684.41805762
1;20160300013392;2;2;13;04;1;1;1;4;70.795139378
1;20160300013137;2;2;13;04;1;1;1;4;70.795139378
1;20160300008733;2;2;13;05;1;1;1;4;281.83458489
2;20160300011645;2;2;13;09;1;2;6;4;271.13233724
1;20160300013383;2;2;13;04;1;1;6;4;71.221995565
1;20160300013142;2;2;13;04;1;1;6;4;71.221995565
1;20160300013154;2;2;13;04;1;1;1;3;70.795139378
2;20160300005306;2;2;13;09;1;2;6;4;323.36760949
1;20160300013138;2;2;13;04;1;1;1;4;70.795139378
1;20160300004614;3;3;13;04;0;1;1;1;76.47508593
1;20160300008549;2;2;13;05;1;1;1;5;281.83458489
2;20160300010063;2;2;13;04;2;1;6;4;192.84752342
2;20160300011684;2;2;13;09;1;1;6;3;275.01956365
2;20160300000614;2;2;13;16;1;2;6;6;273.46913586
2;20160300006212;2;2;13;05;1;1;6;4;172.94424763
1;20160300013391;2;2;13;04;1;1;1;4;70.795139378
2;20160300004859;2;2;13;09;1;2;6;3;344.4790499
1;20160300004683;3;3;13;04;0;1;1;1;76.47508593
2;20160300006169;2;2;13;05;9;1;6;6;111.47751568
1;20160300013393;2;2;13;04;7;1;6;3;83.598778808
2;20160300006167;2;2;13;05;2;1;6;5;111.92461292
2;20160300006257;2;2;13;10;1;2;6;3;54.712030833
1;20160300013136;2;2;13;04;8;1;6;4;83.598778808
1;20150500079530;3;1;13;09;0;1;1;1;156.48562801
1;20160300013385;2;2;13;04;1;1;1;5;70.795139378
2;20160300011682;2;2;13;09;1;1;6;3;275.01956365
1;20160300013386;2;2;13;04;1;1;1;3;70.795139378
1;20160300023323;2;2;13;02;8;1;6;5;105.28295354
1;20160301004657;3;3;13;04;0;1;1;1;76.47508593
2;20160300020058;3;3;13;05;0;1;1;1;60.854400167
1;20160300027301;2;2;13;01;1;1;6;4;301.6174693
1;20160301004690;3;3;13;04;0;1;1;1;76.47508593
2;20160300027642;2;2;13;10;1;1;6;4;44.167942177
1;20160300017047;2;2;13;04;1;1;1;4;70.795139378
2;20160301006213;2;2;13;05;1;1;6;4;172.94424763
2;20160300029627;2;2;13;09;1;1;6;4;275.01956365
1;20160300023689;2;2;13;09;1;1;6;3;275.01956365
2;20160301006167;2;2;13;05;2;1;6;5;111.92461292
2;20160300018734;2;1;13;09;9;1;6;3;136.77406096
2;20160300027927;3;3;13;09;0;1;1;1;76.47508593
2;20160300027644;2;2;13;10;1;1;1;4;43.90322958
2;20160300027643;2;2;13;10;8;4;6;4;16.71443856
1;20160301008733;2;2;13;05;1;1;1;4;281.83458489
2;20160300025158;2;2;13;09;1;1;1;3;273.37128349
1;20160300019498;2;2;13;04;1;1;1;5;162.65943307
1;20160300016880;2;2;13;04;1;1;1;4;70.795139378
1;20160300016873;2;2;13;04;8;4;6;4;84.573143733
2;20160301006211;2;2;13;05;8;1;6;4;111.47751568
1;20160300019491;2;2;13;04;1;1;6;5;163.64018099
2;20160300024425;3;3;13;04;0;1;1;1;76.47508593
1;20160300016860;2;2;13;04;1;1;1;4;70.795139378
1;20160300016862;2;2;13;04;8;1;6;4;83.598778808
1;20160300023726;2;2;13;09;1;1;6;4;328.0037334
2;20160300029979;2;1;13;09;7;1;6;4;92.79906359
1;20160301008543;2;2;13;05;1;1;1;5;281.83458489
2;20160300030865;2;2;13;01;2;1;6;5;123.2533595
2;20160300029743;2;1;13;10;7;1;6;5;44.494008937
1;20160300019322;2;2;13;04;1;1;1;4;162.65943307
1;20160300016874;2;2;13;04;1;1;1;4;70.795139378
2;20160300030898;2;2;13;01;7;2;6;5;121.02585945
1;20160300019499;2;2;13;04;1;1;1;4;162.65943307
1;20160301008734;2;2;13;05;1;1;1;4;281.83458489
1;20160300019334;2;2;13;04;1;1;1;3;162.65943307
1;20160300019333;2;2;13;04;1;1;1;3;162.65943307
2;20160300024428;3;3;13;04;0;1;1;1;76.47508593
2;20160300025156;2;2;13;09;1;1;6;4;275.01956365
2;20160300029629;2;2;13;09;8;4;6;2;155.02020027
2;20160300027935;3;3;13;09;0;1;1;1;76.47508593
2;20160300019711;2;2;13;09;1;1;1;3;251.72610253
1;20160300016866;2;2;13;04;1;1;1;5;70.795139378
2;20160300028006;3;3;13;09;0;1;1;1;76.47508593
2;20160300024459;3;3;13;04;0;1;1;1;76.47508593
1;20160300016724;2;2;13;04;4;1;6;5;71.163408807
1;20160300019494;2;2;13;04;1;1;6;3;163.64018099
1;20160300016731;2;2;13;04;1;1;1;5;70.795139378
1;20160300023736;2;2;13;09;1;1;1;4;326.03790217
1;20160300027300;2;2;13;01;1;1;6;5;301.6174693
1;20160300019323;2;2;13;04;1;1;6;4;163.64018099
1;20160300019903;2;1;13;09;2;1;6;4;137.32261377
1;20160300016878;2;2;13;04;1;1;1;5;70.795139378
1;20160300026740;2;2;13;09;1;5;6;5;185.02782234
1;20160301008744;2;2;13;05;1;1;1;4;281.83458489
1;20160300023837;2;2;13;09;1;1;6;4;275.01956365
2;20160301006170;2;2;13;05;8;1;6;5;111.47751568
1;20160300025757;2;2;13;13;1;1;6;3;251.41621197
1;20160300016883;2;2;13;04;1;1;1;4;70.795139378
1;20160300016877;2;2;13;04;8;1;6;4;83.598778808
1;20160300017055;2;2;13;04;1;1;1;4;70.795139378
1;20160300015281;2;2;13;09;1;1;6;3;328.0037334
1;20160301004683;3;3;13;04;0;1;1;1;76.47508593
1;20160300023514;2;2;13;09;1;1;6;4;328.0037334
1;20160300022278;2;2;13;14;7;1;6;4;192.53702332
2;20160300018039;3;3;13;01;0;1;1;1;32.820801465
1;20160300019492;2;2;13;04;1;1;6;5;163.64018099
2;20160300029667;2;2;13;09;1;1;1;4;273.37128349
2;20160301000616;2;2;13;15;1;2;6;5;273.46913586
1;20160300017051;2;2;13;04;1;1;1;4;70.795139378
1;20160300016740;2;2;13;04;1;1;1;5;70.795139378
1;20160300016725;2;2;13;04;1;1;6;5;71.221995565
2;20160300025154;2;2;13;09;1;1;1;4;273.37128349
1;20160300019325;2;2;13;04;1;2;6;4;161.32723123
1;20160300024018;3;2;13;98;0;4;6;1;199.27335361
1;20160300015703;2;2;13;02;1;2;6;3;273.46913586
1;20160300016746;2;2;13;04;2;2;6;3;82.747709654
2;20160300029652;2;2;13;09;8;4;6;3;184.88577237
1;20160300017057;2;2;13;04;1;1;1;4;70.795139378
1;20160300030142;2;4;13;09;1;1;6;3;63.933851435
1;20160300016910;2;2;13;04;1;1;6;4;71.221995565
2;20160300027625;2;2;13;10;1;1;1;4;43.90322958
1;20160301004706;3;3;13;04;0;1;1;1;76.47508593
1;20160300017046;2;2;13;04;1;1;1;4;70.795139378
1;20160300016926;2;2;13;04;8;1;6;4;83.598778808
2;20160300027656;2;2;13;10;1;2;6;3;43.543656439
2;20160300027626;2;2;13;10;1;1;1;4;43.90322958
1;20160300018514;2;2;13;04;1;1;1;4;175.79408246
1;20160301004575;3;3;13;04;0;1;1;1;76.47508593
2;20160300024992;2;2;13;04;1;1;1;4;167.66743053
2;20160300024460;3;3;13;04;0;1;1;1;76.47508593
1;20160300016856;2;2;13;04;2;1;6;4;83.934064205
1;20160300026087;2;2;13;10;1;1;6;4;26.286225642
1;20160301001268;3;3;13;04;0;1;1;1;76.47508593
1;20160300030134;2;4;13;09;1;1;6;5;63.933851435
2;20160300028773;2;2;13;01;1;1;6;4;1210.9458593
2;20160300027623;2;2;13;10;1;1;1;4;43.90322958
1;20160300016863;2;2;13;04;1;1;1;4;70.795139378
2;20160300030899;2;2;13;01;7;1;6;6;122.76100813
1;20160300019329;2;2;13;04;1;1;1;4;162.65943307
1;20160300019331;2;2;13;04;1;1;1;4;162.65943307
1;20160300016742;2;2;13;04;1;1;1;5;70.795139378
2;20160300030863;2;2;13;01;7;1;6;5;122.76100813
1;20160300016744;2;2;13;04;7;2;6;5;82.417163303
2;20160300018057;3;3;13;01;0;1;1;1;32.820801465
1;20160300016859;2;2;13;04;1;1;6;5;71.221995565
1;20160300017056;2;2;13;01;1;1;1;6;95.478134216
2;20160300030650;3;3;13;04;0;1;1;1;76.47508593
1;20160300017054;2;2;13;01;1;1;1;5;95.478134216
2;20160300029628;2;2;13;01;1;1;1;4;268.4398273
1;20160300016732;2;2;13;04;7;1;6;5;56.451332906
2;20160300024450;3;3;13;04;0;1;1;1;76.47508593
2;20160301000187;2;2;13;05;8;1;6;5;111.47751568
2;20160300030900;2;2;13;01;1;1;6;5;318.93777615
1;20160301008549;2;2;13;05;1;1;1;5;281.83458489
1;20160300030146;2;4;13;09;8;1;6;3;35.62238815
2;20160300018056;3;3;13;01;0;1;1;1;32.820801465
1;20160300016738;2;2;13;04;1;1;1;4;70.795139378
1;20160301004614;3;3;13;04;0;1;1;1;76.47508593
1;20160300017050;2;2;13;01;1;1;1;4;95.478134216
1;20160300015906;2;2;13;16;1;2;6;3;273.46913586
1;20160300019321;2;2;13;04;7;1;6;4;192.07716923
1;20160301004735;3;3;13;04;0;1;1;1;76.47508593
1;20160300019332;2;2;13;04;1;1;6;5;163.64018099
2;20160300029665;2;2;13;09;1;4;6;4;278.22498626
1;20160300016864;2;2;13;04;1;2;6;4;70.21531801
1;20160300016865;2;2;13;04;1;2;6;3;70.21531801
1;20160300017049;2;2;13;01;1;1;1;4;95.478134216
1;20160300016855;2;2;13;04;1;1;6;5;71.221995565
1;20160300015699;2;2;13;16;1;2;6;4;273.46913586
1;20160300016730;2;2;13;04;1;1;1;5;70.795139378
1;20160300027814;2;2;13;05;1;4;6;6;102.90724397
1;20160300016747;2;2;13;04;2;1;6;4;83.934064205
1;20160300014994;2;2;13;09;1;1;6;3;152.8535123
1;20160300022083;2;2;13;10;8;1;6;4;147.14087237
1;20160300016867;2;2;13;04;1;1;1;4;70.795139378
1;20160300016861;2;2;13;04;1;1;1;4;70.795139378
1;20160300018317;2;2;13;04;7;1;6;5;140.17643526
2;20160300027624;2;2;13;10;1;1;1;4;43.90322958
1;20160300015902;2;2;13;06;1;2;6;4;273.46913586
1;20160300017040;2;2;13;04;1;1;1;4;70.795139378
1;20160300026402;2;2;13;10;1;2;6;3;43.543656439
1;20160300016872;2;2;13;04;1;1;1;4;70.795139378
1;20160300016876;2;2;13;04;1;1;1;4;70.795139378
2;20160300028723;2;2;13;13;1;1;6;4;32.527985531
2;20160301000227;2;2;13;05;2;1;6;5;111.92461292
1;20160300017048;2;2;13;04;1;1;1;4;70.795139378
2;20160300025196;2;2;13;09;1;1;1;3;273.37128349
1;20160300016870;2;2;13;04;1;1;1;5;70.795139378
1;20160300016737;2;2;13;04;8;1;6;4;83.598778808
2;20160300030901;2;2;13;01;8;4;6;4;124.19181875
2;20160300025155;2;2;13;09;8;1;6;5;153.2342167
1;20160300016882;2;2;13;04;1;1;6;3;71.221995565
2;20160300029626;2;2;13;09;1;1;6;4;275.01956365
1;20160300023471;2;2;13;09;2;1;6;4;153.84878542
1;20160301013148;2;2;13;04;1;1;6;6;71.221995565
1;20160302013153;2;2;13;04;1;1;1;4;70.795139378
1;20160301030146;2;4;13;09;8;1;6;3;35.62238815
2;20160301019711;2;2;13;09;1;1;1;3;251.72610253
2;20160301011681;2;2;13;09;1;1;1;4;273.37128349
2;20160303010064;2;2;13;04;1;1;1;4;162.65943307
1;20160304017055;2;2;13;04;1;1;1;4;70.795139378
2;20160303024460;3;3;13;04;0;1;1;1;76.47508593
2;20160301025196;2;2;13;09;1;1;1;3;273.37128349
1;20160302019494;2;2;13;04;1;1;6;3;163.64018099
1;20160303023736;2;2;13;09;1;1;1;4;326.03790217
1;20160301016725;2;2;13;04;1;1;6;5;71.221995565
2;20160301027643;2;2;13;10;8;4;6;4;16.71443856
2;20160301025154;2;2;13;09;1;1;1;4;273.37128349
1;20160302019334;2;2;13;04;1;1;1;3;162.65943307
2;20160301027626;2;2;13;10;1;1;1;4;43.90322958
1;20160301017051;2;2;13;04;1;1;1;4;70.795139378
2;20160305024992;2;2;13;04;1;1;1;4;167.66743053
2;20160304027935;3;3;13;09;0;1;1;1;76.47508593
1;20160301017055;2;2;13;04;1;1;1;4;70.795139378
1;20160302017055;2;2;13;04;1;1;1;4;70.795139378
1;20160301017040;2;2;13;04;1;1;1;4;70.795139378
2;20160302024450;3;3;13;04;0;1;1;1;76.47508593
2;20160301029667;2;2;13;09;1;1;1;4;273.37128349
1;20160301019499;2;2;13;04;1;1;1;4;162.65943307
2;20160301011685;2;2;13;09;2;1;6;4;153.84878542
1;20160301027301;2;2;13;01;1;1;6;4;301.6174693
1;20160302013136;2;2;13;04;8;1;6;4;83.598778808
1;20160301016747;2;2;13;04;2;1;6;4;83.934064205
1;20160305013387;2;2;13;04;1;1;1;4;70.795139378
2;20160301030900;2;2;13;01;1;1;6;5;318.93777615
2;20160303019711;2;2;13;09;1;1;1;3;251.72610253
2;20160301024428;3;3;13;04;0;1;1;1;76.47508593
2;20160302027935;3;3;13;09;0;1;1;1;76.47508593
1;20160301016730;2;2;13;04;1;1;1;5;70.795139378
2;20160303018057;3;3;13;01;0;1;1;1;32.820801465
1;20160301017046;2;2;13;04;1;1;1;4;70.795139378
1;20160301013147;2;2;13;04;1;1;1;4;70.795139378
2;20160301030863;2;2;13;01;7;1;6;5;122.76100813
1;20160302013154;2;2;13;04;1;1;1;3;70.795139378
2;20160302006211;2;2;13;05;8;1;6;4;111.47751568
2;20160301010065;2;2;13;04;7;1;6;3;192.07716923
2;20160302010064;2;2;13;04;1;1;1;4;162.65943307
2;20160302025196;2;2;13;09;1;1;1;3;273.37128349
2;20160301011644;2;2;13;09;1;1;6;3;275.01956365
2;20160301027927;3;3;13;09;0;1;1;1;76.47508593
2;20160301024425;3;3;13;04;0;1;1;1;76.47508593
1;20160301019494;2;2;13;04;1;1;6;3;163.64018099
2;20160302024460;3;3;13;04;0;1;1;1;76.47508593
1;20160303017055;2;2;13;04;1;1;1;4;70.795139378
1;20160301013385;2;2;13;04;1;1;1;5;70.795139378
1;20160303017050;2;2;13;01;1;1;1;4;95.478134216
2;20160301027644;2;2;13;10;1;1;1;4;43.90322958
1;20160301016855;2;2;13;04;1;1;6;5;71.221995565
2;20160303024992;2;2;13;04;1;1;1;4;167.66743053
1;20160303016872;2;2;13;04;1;1;1;4;70.795139378
2;20160301010066;2;2;13;04;1;1;1;4;162.65943307
1;20160301026740;2;2;13;09;1;5;6;5;185.02782234
1;20160304013387;2;2;13;04;1;1;1;4;70.795139378
1;20160301023736;2;2;13;09;1;1;1;4;326.03790217
2;20160302006213;2;2;13;05;1;1;6;4;172.94424763
1;20160302017046;2;2;13;04;1;1;1;4;70.795139378
1;20160301013382;2;2;13;04;1;1;1;4;70.795139378
2;20160301024992;2;2;13;04;1;1;1;4;167.66743053
1;20160301017054;2;2;13;01;1;1;1;5;95.478134216
2;20160302024992;2;2;13;04;1;1;1;4;167.66743053
1;20160301019329;2;2;13;04;1;1;1;4;162.65943307
1;20160301016724;2;2;13;04;4;1;6;5;71.163408807
1;20160301019492;2;2;13;04;1;1;6;5;163.64018099
2;20160301028773;2;2;13;01;1;1;6;4;1210.9458593
2;20160304006211;2;2;13;05;8;1;6;4;111.47751568
2;20160301027625;2;2;13;10;1;1;1;4;43.90322958
1;20160301016732;2;2;13;04;7;1;6;5;56.451332906
1;20160301026087;2;2;13;10;1;1;6;4;26.286225642
1;20160303013393;2;2;13;04;7;1;6;3;83.598778808
2;20160301027642;2;2;13;10;1;1;6;4;44.167942177
2;20160301010032;2;2;13;04;1;1;6;3;163.64018099
1;20160301017047;2;2;13;04;1;1;1;4;70.795139378
1;20160302025757;2;2;13;13;1;1;6;3;251.41621197
1;20160301016910;2;2;13;04;1;1;6;4;71.221995565
1;20160301030142;2;4;13;09;1;1;6;3;63.933851435
2;20160302011685;2;2;13;09;2;1;6;4;153.84878542
1;20160303004683;3;3;13;04;0;1;1;1;76.47508593
2;20160303011721;2;2;13;09;1;1;1;3;273.37128349
1;20160304004614;3;3;13;04;0;1;1;1;76.47508593
1;20160301023726;2;2;13;09;1;1;6;4;328.0037334
1;20160301016883;2;2;13;04;1;1;1;4;70.795139378
1;20160302013387;2;2;13;04;1;1;1;4;70.795139378
1;20160301016882;2;2;13;04;1;1;6;3;71.221995565
1;20160301015906;2;2;13;16;1;2;6;3;273.46913586
1;20160301013143;2;2;13;04;1;1;6;4;71.221995565
2;20160305019711;2;2;13;09;1;1;1;3;251.72610253
2;20160301009443;2;2;13;10;1;1;6;3;85.224715592
1;20160302017050;2;2;13;01;1;1;1;4;95.478134216
1;20160304013391;2;2;13;04;1;1;1;4;70.795139378
1;20160301016926;2;2;13;04;8;1;6;4;83.598778808
1;20160301016876;2;2;13;04;1;1;1;4;70.795139378
2;20160303024459;3;3;13;04;0;1;1;1;76.47508593
1;20160301014994;2;2;13;09;1;1;6;3;152.8535123
2;20160301024450;3;3;13;04;0;1;1;1;76.47508593
1;20160301016859;2;2;13;04;1;1;6;5;71.221995565
1;20160301016738;2;2;13;04;1;1;1;4;70.795139378
2;20160302024459;3;3;13;04;0;1;1;1;76.47508593
2;20160301011721;2;2;13;09;1;1;1;3;273.37128349
1;20160304019494;2;2;13;04;1;1;6;3;163.64018099
1;20160302016877;2;2;13;04;8;1;6;4;83.598778808
1;20160303004735;3;3;13;04;0;1;1;1;76.47508593
1;20160305013156;2;2;13;01;1;1;1;4;95.478134216
1;20160301016866;2;2;13;04;1;1;1;5;70.795139378
1;20160302026087;2;2;13;10;1;1;6;4;26.286225642
2;20160302018039;3;3;13;01;0;1;1;1;32.820801465
2;20160301030865;2;2;13;01;2;1;6;5;123.2533595
1;20160302013391;2;2;13;04;1;1;1;4;70.795139378
1;20160301019334;2;2;13;04;1;1;1;3;162.65943307
1;20160301025757;2;2;13;13;1;1;6;3;251.41621197
1;20160301015699;2;2;13;16;1;2;6;4;273.46913586
1;20160301017050;2;2;13;01;1;1;1;4;95.478134216
1;20160301013144;2;2;13;04;1;1;6;4;71.221995565
2;20160303024428;3;3;13;04;0;1;1;1;76.47508593
1;20160304017050;2;2;13;01;1;1;1;4;95.478134216
2;20160301027656;2;2;13;10;1;2;6;3;43.543656439
1;20160302004575;3;3;13;04;0;1;1;1;76.47508593
1;20160303004614;3;3;13;04;0;1;1;1;76.47508593
2;20160301027935;3;3;13;09;0;1;1;1;76.47508593
1;20160301013139;2;2;13;04;1;1;1;4;70.795139378
1;20160303004575;3;3;13;04;0;1;1;1;76.47508593
2;20160301024460;3;3;13;04;0;1;1;1;76.47508593
2;20160301027623;2;2;13;10;1;1;1;4;43.90322958
1;20160302004614;3;3;13;04;0;1;1;1;76.47508593
2;20160302019711;2;2;13;09;1;1;1;3;251.72610253
1;20160301017057;2;2;13;04;1;1;1;4;70.795139378
1;20160302016872;2;2;13;04;1;1;1;4;70.795139378
2;20160302011644;2;2;13;09;1;1;6;3;275.01956365
2;20160302027656;2;2;13;10;1;2;6;3;43.543656439
1;20160303013391;2;2;13;04;1;1;1;4;70.795139378
1;20160302004683;3;3;13;04;0;1;1;1;76.47508593
1;20160301019332;2;2;13;04;1;1;6;5;163.64018099
1;20160304019334;2;2;13;04;1;1;1;3;162.65943307
1;20160302016910;2;2;13;04;1;1;6;4;71.221995565
1;20160301016880;2;2;13;04;1;1;1;4;70.795139378
2;20160304019711;2;2;13;09;1;1;1;3;251.72610253
1;20160302023726;2;2;13;09;1;1;6;4;328.0037334
1;20160303004657;3;3;13;04;0;1;1;1;76.47508593
1;20160302013393;2;2;13;04;7;1;6;3;83.598778808
2;20160302024428;3;3;13;04;0;1;1;1;76.47508593
2;20160301024459;3;3;13;04;0;1;1;1;76.47508593
1;20160301013388;2;2;13;04;1;1;1;4;70.795139378
1;20160302013156;2;2;13;01;1;1;1;4;95.478134216
1;20160301019322;2;2;13;04;1;1;1;4;162.65943307
2;20160303027935;3;3;13;09;0;1;1;1;76.47508593
1;20160301016740;2;2;13;04;1;1;1;5;70.795139378
2;20160303027656;2;2;13;10;1;2;6;3;43.543656439
1;20160305019494;2;2;13;04;1;1;6;3;163.64018099
2;20160302027623;2;2;13;10;1;1;1;4;43.90322958
1;20160303013154;2;2;13;04;1;1;1;3;70.795139378
1;20160303019334;2;2;13;04;1;1;1;3;162.65943307
1;20160301016867;2;2;13;04;1;1;1;4;70.795139378
1;20160302013137;2;2;13;04;1;1;1;4;70.795139378
2;20160301010064;2;2;13;04;1;1;1;4;162.65943307
1;20160301019331;2;2;13;04;1;1;1;4;162.65943307
2;20160305027935;3;3;13;09;0;1;1;1;76.47508593
1;20160303013387;2;2;13;04;1;1;1;4;70.795139378
1;20160301019333;2;2;13;04;1;1;1;3;162.65943307
1;20160301013387;2;2;13;04;1;1;1;4;70.795139378
1;20160301013392;2;2;13;04;1;1;1;4;70.795139378
2;20160301029627;2;2;13;09;1;1;6;4;275.01956365
2;20160304024992;2;2;13;04;1;1;1;4;167.66743053
2;20160301025156;2;2;13;09;1;1;6;4;275.01956365
2;20160301025158;2;2;13;09;1;1;1;3;273.37128349
2;20160301010180;2;2;13;13;1;4;6;3;953.90263502
2;20160301010034;2;2;13;01;1;1;1;4;219.37126361
1;20160301013153;2;2;13;04;1;1;1;4;70.795139378
1;20160301023837;2;2;13;09;1;1;6;4;275.01956365
2;20160301029628;2;2;13;01;1;1;1;4;268.4398273
2;20160301030650;3;3;13;04;0;1;1;1;76.47508593
1;20160302026740;2;2;13;09;1;5;6;5;185.02782234
1;20160302016747;2;2;13;04;2;1;6;4;83.934064205
1;20160301022278;2;2;13;14;7;1;6;4;192.53702332
1;20160301016872;2;2;13;04;1;1;1;4;70.795139378
1;20160301023689;2;2;13;09;1;1;6;3;275.01956365
1;20160301013391;2;2;13;04;1;1;1;4;70.795139378
2;20160301028006;3;3;13;09;0;1;1;1;76.47508593
2;20160302018057;3;3;13;01;0;1;1;1;32.820801465
1;20160302004735;3;3;13;04;0;1;1;1;76.47508593
1;20160301019498;2;2;13;04;1;1;1;5;162.65943307
2;20160302011721;2;2;13;09;1;1;1;3;273.37128349
1;20160302017057;2;2;13;04;1;1;1;4;70.795139378
1;20160301017048;2;2;13;04;1;1;1;4;70.795139378
1;20160301013386;2;2;13;04;1;1;1;3;70.795139378
2;20160301011684;2;2;13;09;1;1;6;3;275.01956365
1;20160301023514;2;2;13;09;1;1;6;4;328.0037334
2;20160303025196;2;2;13;09;1;1;1;3;273.37128349
2;20160301027624;2;2;13;10;1;1;1;4;43.90322958
1;20160304013156;2;2;13;01;1;1;1;4;95.478134216
1;20160301016878;2;2;13;04;1;1;1;5;70.795139378
1;20160301013393;2;2;13;04;7;1;6;3;83.598778808
1;20160303016860;2;2;13;04;1;1;1;4;70.795139378
1;20160301016873;2;2;13;04;8;4;6;4;84.573143733
1;20160301016861;2;2;13;04;1;1;1;4;70.795139378
2;20160301018057;3;3;13;01;0;1;1;1;32.820801465
2;20160302024425;3;3;13;04;0;1;1;1;76.47508593
1;20160301016877;2;2;13;04;8;1;6;4;83.598778808
1;20160305017055;2;2;13;04;1;1;1;4;70.795139378
1;20160301013138;2;2;13;04;1;1;1;4;70.795139378
2;20160301011683;2;2;13;09;1;1;6;3;275.01956365
