A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
1;20151100006976;2;2;13;01;1;1;6;4;137.49010309
2;20151100010607;2;1;13;01;9;1;6;6;125.78152277
1;20151100003469;3;2;13;98;0;1;6;1;24.37386373
1;20151100003259;3;2;13;98;0;1;6;1;24.37386373
2;20151100007549;2;2;13;09;1;1;6;4;89.594263532
2;20151100002535;2;2;13;09;1;1;6;3;89.594263532
1;20151100006971;2;2;13;01;1;1;6;3;137.49010309
2;20151100006523;3;3;13;98;0;5;0;1;279.88089208
1;20151100006969;2;2;13;01;2;1;6;4;63.859230623
1;20151100006977;2;2;13;01;1;1;6;4;137.49010309
2;20151100003976;2;2;13;09;1;1;6;3;332.23905781
2;20151100008495;3;3;13;04;0;1;1;1;279.88089208
2;20151100007595;2;2;13;09;1;1;6;3;89.594263532
2;20151100007552;2;2;13;09;1;1;1;3;88.661456051
2;20151100010597;2;1;13;11;3;1;6;3;396.36272217
1;20151100006987;2;2;13;01;1;1;1;4;136.05862978
2;20151100004147;3;3;13;09;0;1;1;1;279.88089208
1;20151100025332;2;2;13;10;1;1;1;4;52.886220554
2;20151101004694;2;2;13;09;1;1;6;3;89.594263532
1;20151100028101;2;2;13;05;1;1;6;4;198.05248814
1;20151100025121;2;2;13;04;1;2;6;3;45.014707724
1;20151100020008;2;2;13;05;8;1;6;4;82.933173121
1;20151100025322;2;2;13;01;1;1;6;5;57.062143609
1;20151100025101;2;2;13;04;1;1;6;3;44.7551884
1;20151100025126;2;2;13;01;2;1;6;4;26.503322833
1;20151100025122;2;2;13;13;1;1;6;3;64.232531546
1;20151100020001;2;2;13;05;2;1;6;6;84.434038556
1;20151100020009;2;2;13;05;8;1;6;4;82.933173121
2;20151100023222;3;2;13;98;0;5;0;1;24.37386373
1;20151100034688;2;2;13;17;1;2;6;3;125.07685963
1;20151100034496;3;1;13;01;0;1;6;1;1204.6050739
2;20151100039571;2;2;13;05;8;1;6;6;149.88379737
1;20151101003464;3;2;13;98;0;1;6;1;24.37386373
1;20151100019875;2;2;13;05;1;1;1;4;68.576961389
1;20151100025326;2;2;13;04;1;1;1;4;44.289221352
2;20151100027600;2;2;13;04;1;1;1;4;44.289221352
1;20151100025104;2;2;13;04;1;1;6;4;44.7551884
1;20151100018626;2;2;13;05;7;1;6;5;149.88379737
1;20151100027625;2;2;13;01;1;1;6;5;70.698281346
1;20151100031395;2;2;13;09;1;2;6;2;334.16559323
1;20151100019998;2;2;13;05;7;1;6;5;82.933173121
1;20151100019860;2;2;13;05;1;1;1;4;68.576961389
1;20151100018887;2;2;13;05;1;1;6;5;125.24199812
1;20151100025333;2;2;13;01;1;1;1;4;56.468043134
1;20151100025325;2;2;13;04;1;1;6;3;44.7551884
1;20151100020000;2;2;13;05;1;1;1;5;68.576961389
1;20151100025118;2;2;13;14;1;1;1;4;80.309771695
1;20151100020002;2;2;13;05;1;1;1;5;68.576961389
1;20151100019999;2;2;13;05;1;1;1;5;68.576961389
1;20151100025117;2;2;13;04;8;1;6;4;51.825657656
1;20151100025314;2;2;13;01;1;1;6;5;57.062143609
2;20151100023192;2;2;13;04;1;2;6;3;44.061167233
1;20151100025127;2;2;13;04;1;1;6;4;44.7551884
1;20151100025311;2;2;13;04;1;1;6;4;44.7551884
2;20151101003930;2;2;13;09;1;1;6;3;89.594263532
1;20151100025315;2;2;13;04;1;1;6;4;44.7551884
1;20151100036383;2;2;13;05;1;1;1;4;195.99047172
1;20151100025319;2;2;13;04;1;1;6;4;44.7551884
1;20151100025109;2;2;13;01;1;1;1;4;56.468043134
2;20151100026007;3;2;13;98;0;5;0;1;41.752596566
1;20151100025329;2;2;13;01;2;1;6;5;26.503322833
1;20151101002602;2;3;13;07;1;1;6;2;76.795107988
1;20151100031192;2;2;13;10;8;1;6;4;11.927923662
1;20151101003472;3;2;13;98;0;1;1;1;24.37386373
1;20151100031201;2;2;13;10;1;2;6;3;31.419762408
1;20151100025115;2;2;13;10;8;1;6;5;20.406140654
2;20151101004652;2;2;13;09;1;1;1;3;88.661456051
1;20151100025132;2;2;13;04;7;1;6;6;20.669050067
2;20151101004691;2;2;13;09;1;1;1;4;88.661456051
2;20151101004149;3;3;13;09;0;1;1;1;279.88089208
1;20151100025114;2;2;13;16;1;2;6;4;81.625298208
2;20151100027569;2;2;13;10;1;2;6;4;53.752531388
1;20151100025107;2;2;13;01;7;1;6;5;26.032210449
1;20151100025324;2;2;13;10;1;1;1;5;52.886220554
2;20151100036206;2;2;13;15;8;4;6;5;52.051896391
2;20151101002536;2;2;13;09;1;1;6;4;89.594263532
1;20151100019863;2;2;13;05;1;1;1;4;68.576961389
1;20151100025111;2;2;13;10;8;1;6;4;20.406140654
1;20151100037212;2;2;13;01;1;1;6;4;78.873486567
2;20151100036191;2;2;13;15;8;4;6;5;52.051896391
2;20151100023223;3;2;13;98;0;5;0;1;24.37386373
1;20151100019864;2;2;13;05;1;1;1;4;68.576961389
2;20151100033640;2;2;13;16;1;2;6;4;41.814096658
2;20151101004693;2;2;13;09;1;2;6;3;90.113788609
1;20151100020003;2;2;13;05;1;1;1;4;68.576961389
1;20151100025133;2;2;13;04;1;1;1;3;44.289221352
1;20151100019870;2;2;13;05;1;1;1;5;68.576961389
1;20151100027630;2;2;13;01;1;2;6;4;71.108235383
1;20151100025130;2;2;13;04;7;1;6;6;51.825657656
1;20151100025112;2;2;13;04;1;1;6;4;44.7551884
1;20151100019872;2;2;13;05;1;1;1;5;68.576961389
2;20151101003627;3;3;13;01;0;1;1;1;170.98678775
2;20151100020274;3;3;13;09;0;1;1;1;279.88089208
1;20151100019865;2;2;13;05;1;1;1;5;68.576961389
1;20151100018888;2;2;13;05;1;1;1;4;123.93804552
2;20151100039317;2;3;13;09;9;1;6;4;63.592439135
1;20151100025129;2;2;13;10;1;1;1;4;52.886220554
1;20151100025106;2;2;13;01;1;1;6;4;57.062143609
2;20151100033630;2;2;13;16;1;2;6;3;125.07685963
2;20151100019760;2;2;13;13;8;4;6;4;93.071362924
2;20151100030299;2;2;13;05;1;1;1;5;123.93804552
1;20151100025116;2;2;13;04;1;2;6;2;45.014707724
1;20151100025323;2;2;13;04;1;1;1;4;17.663377079
1;20151100025103;2;2;13;01;8;1;6;4;26.032210449
2;20151101004147;3;3;13;09;0;1;1;1;279.88089208
1;20151100020007;2;2;13;05;1;1;1;5;68.576961389
1;20151100028269;2;2;13;05;1;1;1;4;195.99047172
2;20151101002497;2;2;13;09;8;1;6;5;95.054214779
2;20151101003626;3;3;13;01;0;1;1;1;170.98678775
1;20151100025310;2;2;13;04;1;1;1;4;44.289221352
1;20151100036588;2;2;13;05;1;1;1;4;195.99047172
1;20151100020012;2;2;13;05;1;1;1;5;68.576961389
2;20151100020958;2;2;13;10;1;2;6;2;31.419762408
1;20151100039889;2;2;13;10;1;2;6;4;24.939828326
1;20151100031194;2;2;13;10;8;1;6;4;11.927923662
1;20151100019866;2;2;13;05;1;1;1;4;68.576961389
1;20151100020005;2;2;13;05;1;1;1;5;68.576961389
1;20151100019868;2;2;13;05;1;1;1;5;68.576961389
1;20151100026588;2;2;13;09;1;1;6;3;113.24372837
1;20151100031189;2;2;13;10;9;1;6;4;11.927923662
1;20151100025321;2;2;13;10;7;1;6;6;20.406140654
2;20151101003976;2;2;13;09;1;1;6;3;332.23905781
1;20151100036581;2;2;13;05;1;1;1;5;195.99047172
1;20151100028325;2;2;13;09;8;1;6;4;17.552873932
2;20151100027599;2;2;13;10;1;5;6;3;53.969391403
1;20151100025102;2;2;13;04;1;1;1;4;44.289221352
1;20151100025327;2;2;13;04;8;1;6;4;51.825657656
1;20151100028262;2;2;13;05;1;1;1;6;195.99047172
1;20151100025330;2;2;13;04;2;1;6;5;52.763561457
1;20151100038780;2;2;13;01;8;1;6;4;32.253126539
1;20151101003259;3;2;13;98;0;1;6;1;24.37386373
2;20151101003931;2;2;13;09;1;1;1;3;88.661456051
1;20151100038781;2;2;13;01;8;1;6;5;32.253126539
1;20151101004303;2;2;13;04;8;4;6;4;51.227838229
1;20151100035459;2;2;13;05;1;1;1;5;123.93804552
1;20151100025312;2;2;13;04;1;1;6;5;44.7551884
1;20151100028452;2;2;13;10;8;1;6;4;7.2652485536
1;20151100038754;2;2;13;01;9;3;6;6;32.571027908
1;20151100025108;2;2;13;04;1;1;1;5;44.289221352
2;20151101003970;2;2;13;09;1;1;1;3;88.661456051
1;20151100025105;2;2;13;10;8;1;6;5;20.406140654
2;20151100027568;2;2;13;04;7;1;6;6;20.669050067
1;20151100025331;2;2;13;04;1;2;6;6;45.014707724
2;20151101002535;2;2;13;09;1;1;6;3;89.594263532
1;20151100025100;2;2;13;14;1;1;1;4;80.309771695
2;20151100023365;2;2;13;09;1;2;6;3;90.113788609
2;20151100027571;2;2;13;04;1;1;1;4;44.289221352
2;20151101002495;2;2;13;09;1;1;6;4;89.594263532
2;20151100027602;2;2;13;01;1;1;1;6;56.468043134
1;20151100025125;2;2;13;04;8;1;6;4;51.825657656
1;20151100035184;2;2;13;05;5;1;1;4;151.00753666
1;20151100028330;2;2;13;10;8;1;6;3;7.2652485536
1;20151100035186;2;2;13;05;5;1;1;4;151.00753666
1;20151100019873;2;2;13;05;1;1;1;4;68.576961389
1;20151100018609;2;2;13;05;1;1;1;5;123.93804552
1;20151100019876;2;2;13;05;1;1;1;5;68.576961389
1;20151100025124;2;2;13;04;1;1;6;4;44.7551884
2;20151100019302;2;2;13;10;1;1;6;4;25.644583546
1;20151100020010;2;2;13;05;6;1;6;4;84.434038556
1;20151100039011;2;2;13;01;1;4;6;3;71.395115509
2;20151100039450;2;2;13;09;8;4;6;3;81.047658863
2;20151101002494;2;2;13;09;1;1;6;3;89.594263532
1;20151101000964;2;2;13;01;1;1;6;4;110.29563996
1;20151100036381;2;2;13;05;1;1;1;4;195.99047172
1;20151100019861;2;2;13;05;1;1;1;4;68.576961389
1;20151100031209;2;2;13;10;1;1;6;2;31.238620823
1;20151100019862;2;2;13;05;1;1;1;4;68.576961389
1;20151100025320;2;2;13;01;1;1;6;5;57.062143609
1;20151100025110;2;2;13;04;1;1;1;5;44.289221352
1;20151100020006;2;2;13;05;1;1;1;4;68.576961389
2;20151100020433;2;2;13;17;1;2;6;3;125.07685963
2;20151100020939;2;2;13;10;1;1;6;3;31.238620823
1;20151100036606;2;2;13;05;9;1;6;4;237.02000486
1;20151102018887;2;2;13;05;1;1;6;5;125.24199812
1;20151101025108;2;2;13;04;1;1;1;5;44.289221352
1;20151101025112;2;2;13;04;1;1;6;4;44.7551884
2;20151102027600;2;2;13;04;1;1;1;4;44.289221352
2;20151102003976;2;2;13;09;1;1;6;3;332.23905781
2;20151101020274;3;3;13;09;0;1;1;1;279.88089208
2;20151102019302;2;2;13;10;1;1;6;4;25.644583546
1;20151101019863;2;2;13;05;1;1;1;4;68.576961389
1;20151102025100;2;2;13;14;1;1;1;4;80.309771695
2;20151102004149;3;3;13;09;0;1;1;1;279.88089208
1;20151102020003;2;2;13;05;1;1;1;4;68.576961389
2;20151103004694;2;2;13;09;1;1;6;3;89.594263532
2;20151101008491;3;3;13;04;0;1;1;1;279.88089208
2;20151101006523;3;3;13;98;0;5;0;1;279.88089208
1;20151102025310;2;2;13;04;1;1;1;4;44.289221352
2;20151101016719;2;2;13;05;1;1;1;5;195.99047172
1;20151101036383;2;2;13;05;1;1;1;4;195.99047172
2;20151102016946;3;3;13;01;0;1;1;1;170.98678775
2;20151101016970;3;3;13;01;0;1;1;1;170.98678775
1;20151101034688;2;2;13;17;1;2;6;3;125.07685963
2;20151101030299;2;2;13;05;1;1;1;5;123.93804552
1;20151101020002;2;2;13;05;1;1;1;5;68.576961389
1;20151102019876;2;2;13;05;1;1;1;5;68.576961389
1;20151101025109;2;2;13;01;1;1;1;4;56.468043134
1;20151101025122;2;2;13;13;1;1;6;3;64.232531546
1;20151102018888;2;2;13;05;1;1;1;4;123.93804552
2;20151102002535;2;2;13;09;1;1;6;3;89.594263532
1;20151102025129;2;2;13;10;1;1;1;4;52.886220554
1;20151101028325;2;2;13;09;8;1;6;4;17.552873932
2;20151101007550;2;2;13;09;1;1;6;3;89.594263532
1;20151101025326;2;2;13;04;1;1;1;4;44.289221352
1;20151101025323;2;2;13;04;1;1;1;4;17.663377079
1;20151102039889;2;2;13;10;1;2;6;4;24.939828326
2;20151102008491;3;3;13;04;0;1;1;1;279.88089208
2;20151103007553;2;2;13;09;1;1;1;3;88.661456051
1;20151101025319;2;2;13;04;1;1;6;4;44.7551884
1;20151101006987;2;2;13;01;1;1;1;4;136.05862978
1;20151101006978;2;2;13;01;1;1;6;4;137.49010309
1;20151101025320;2;2;13;01;1;1;6;5;57.062143609
1;20151101019872;2;2;13;05;1;1;1;5;68.576961389
1;20151101025331;2;2;13;04;1;2;6;6;45.014707724
2;20151101036191;2;2;13;15;8;4;6;5;52.051896391
2;20151101007553;2;2;13;09;1;1;1;3;88.661456051
2;20151101027571;2;2;13;04;1;1;1;4;44.289221352
2;20151101027600;2;2;13;04;1;1;1;4;44.289221352
1;20151101025118;2;2;13;14;1;1;1;4;80.309771695
2;20151102007598;2;2;13;09;1;1;1;3;88.661456051
1;20151101025333;2;2;13;01;1;1;1;4;56.468043134
1;20151101020010;2;2;13;05;6;1;6;4;84.434038556
1;20151101019870;2;2;13;05;1;1;1;5;68.576961389
1;20151102019861;2;2;13;05;1;1;1;4;68.576961389
1;20151101020009;2;2;13;05;8;1;6;4;82.933173121
2;20151103003627;3;3;13;01;0;1;1;1;170.98678775
1;20151101025126;2;2;13;01;2;1;6;4;26.503322833
1;20151102019863;2;2;13;05;1;1;1;4;68.576961389
1;20151101036581;2;2;13;05;1;1;1;5;195.99047172
2;20151101039571;2;2;13;05;8;1;6;6;149.88379737
1;20151101019866;2;2;13;05;1;1;1;4;68.576961389
1;20151101019873;2;2;13;05;1;1;1;4;68.576961389
1;20151101018626;2;2;13;05;7;1;6;5;149.88379737
1;20151101025102;2;2;13;04;1;1;1;4;44.289221352
1;20151101025107;2;2;13;01;7;1;6;5;26.032210449
1;20151101025314;2;2;13;01;1;1;6;5;57.062143609
1;20151101020005;2;2;13;05;1;1;1;5;68.576961389
1;20151101019868;2;2;13;05;1;1;1;5;68.576961389
2;20151101015453;3;3;13;04;0;1;1;1;279.88089208
1;20151101025129;2;2;13;10;1;1;1;4;52.886220554
2;20151101036206;2;2;13;15;8;4;6;5;52.051896391
2;20151101007593;2;2;13;09;1;1;6;4;89.594263532
2;20151102008495;3;3;13;04;0;1;1;1;279.88089208
2;20151101026007;3;2;13;98;0;5;0;1;41.752596566
2;20151101016946;3;3;13;01;0;1;1;1;170.98678775
1;20151101027630;2;2;13;01;1;2;6;4;71.108235383
2;20151101008628;2;2;13;05;9;1;6;4;149.88379737
1;20151101031201;2;2;13;10;1;2;6;3;31.419762408
1;20151101025124;2;2;13;04;1;1;6;4;44.7551884
1;20151101025329;2;2;13;01;2;1;6;5;26.503322833
2;20151101008695;3;2;13;98;0;5;0;1;111.30523008
1;20151101006976;2;2;13;01;1;1;6;4;137.49010309
1;20151101020003;2;2;13;05;1;1;1;4;68.576961389
1;20151102010305;2;2;13;10;1;1;6;5;31.238620823
1;20151101020007;2;2;13;05;1;1;1;5;68.576961389
1;20151101010305;2;2;13;10;1;1;6;5;31.238620823
1;20151101009447;2;2;13;05;1;1;1;4;68.576961389
1;20151101025127;2;2;13;04;1;1;6;4;44.7551884
1;20151101020000;2;2;13;05;1;1;1;5;68.576961389
1;20151101025130;2;2;13;04;7;1;6;6;51.825657656
1;20151101019998;2;2;13;05;7;1;6;5;82.933173121
1;20151101025133;2;2;13;04;1;1;1;3;44.289221352
1;20151101019862;2;2;13;05;1;1;1;4;68.576961389
1;20151101019864;2;2;13;05;1;1;1;4;68.576961389
1;20151101006967;2;2;13;01;1;1;1;5;136.05862978
1;20151101025310;2;2;13;04;1;1;1;4;44.289221352
1;20151102028101;2;2;13;05;1;1;6;4;198.05248814
1;20151102025118;2;2;13;14;1;1;1;4;80.309771695
1;20151101025312;2;2;13;04;1;1;6;5;44.7551884
1;20151101025103;2;2;13;01;8;1;6;4;26.032210449
1;20151101019875;2;2;13;05;1;1;1;4;68.576961389
2;20151103007598;2;2;13;09;1;1;1;3;88.661456051
2;20151101007598;2;2;13;09;1;1;1;3;88.661456051
2;20151102002536;2;2;13;09;1;1;6;4;89.594263532
1;20151101019865;2;2;13;05;1;1;1;5;68.576961389
1;20151101020012;2;2;13;05;1;1;1;5;68.576961389
1;20151101025332;2;2;13;10;1;1;1;4;52.886220554
1;20151101037212;2;2;13;01;1;1;6;4;78.873486567
1;20151101006961;2;2;13;01;1;2;6;2;138.287359
1;20151101006966;2;2;13;01;1;1;1;4;136.05862978
1;20151101025315;2;2;13;04;1;1;6;4;44.7551884
2;20151102004694;2;2;13;09;1;1;6;3;89.594263532
2;20151102002497;2;2;13;09;8;1;6;5;95.054214779
1;20151101025324;2;2;13;10;1;1;1;5;52.886220554
1;20151101028101;2;2;13;05;1;1;6;4;198.05248814
1;20151101028262;2;2;13;05;1;1;1;6;195.99047172
1;20151101036606;2;2;13;05;9;1;6;4;237.02000486
2;20151103003931;2;2;13;09;1;1;1;3;88.661456051
2;20151101008495;3;3;13;04;0;1;1;1;279.88089208
2;20151101020433;2;2;13;17;1;2;6;3;125.07685963
1;20151101025322;2;2;13;01;1;1;6;5;57.062143609
1;20151101018887;2;2;13;05;1;1;6;5;125.24199812
1;20151102025117;2;2;13;04;8;1;6;4;51.825657656
1;20151101025125;2;2;13;04;8;1;6;4;51.825657656
1;20151101025121;2;2;13;04;1;2;6;3;45.014707724
2;20151101007193;3;2;13;98;0;5;0;1;24.37386373
1;20151101019876;2;2;13;05;1;1;1;5;68.576961389
1;20151101035186;2;2;13;05;5;1;1;4;151.00753666
2;20151102003627;3;3;13;01;0;1;1;1;170.98678775
1;20151102031201;2;2;13;10;1;2;6;3;31.419762408
2;20151101019302;2;2;13;10;1;1;6;4;25.644583546
1;20151101025117;2;2;13;04;8;1;6;4;51.825657656
2;20151102016719;2;2;13;05;1;1;1;5;195.99047172
1;20151101025325;2;2;13;04;1;1;6;3;44.7551884
1;20151101036588;2;2;13;05;1;1;1;4;195.99047172
1;20151101025311;2;2;13;04;1;1;6;4;44.7551884
1;20151101025327;2;2;13;04;8;1;6;4;51.825657656
1;20151101025110;2;2;13;04;1;1;1;5;44.289221352
1;20151101025101;2;2;13;04;1;1;6;3;44.7551884
2;20151103004149;3;3;13;09;0;1;1;1;279.88089208
2;20151101020939;2;2;13;10;1;1;6;3;31.238620823
1;20151102019866;2;2;13;05;1;1;1;4;68.576961389
2;20151102007193;3;2;13;98;0;5;0;1;24.37386373
1;20151101025106;2;2;13;01;1;1;6;4;57.062143609
1;20151101025321;2;2;13;10;7;1;6;6;20.406140654
1;20151101006971;2;2;13;01;1;1;6;3;137.49010309
1;20151101020001;2;2;13;05;2;1;6;6;84.434038556
1;20151101035184;2;2;13;05;5;1;1;4;151.00753666
2;20151101007595;2;2;13;09;1;1;6;3;89.594263532
1;20151101025100;2;2;13;14;1;1;1;4;80.309771695
1;20151101018888;2;2;13;05;1;1;1;4;123.93804552
1;20151102025126;2;2;13;01;2;1;6;4;26.503322833
1;20151101039889;2;2;13;10;1;2;6;4;24.939828326
1;20151101025330;2;2;13;04;2;1;6;5;52.763561457
1;20151102020009;2;2;13;05;8;1;6;4;82.933173121
1;20151102004303;2;2;13;04;8;4;6;4;51.227838229
1;20151101025114;2;2;13;16;1;2;6;4;81.625298208
2;20151102003931;2;2;13;09;1;1;1;3;88.661456051
1;20151102020007;2;2;13;05;1;1;1;5;68.576961389
1;20151101019999;2;2;13;05;1;1;1;5;68.576961389
1;20151102025329;2;2;13;01;2;1;6;5;26.503322833
1;20151101028269;2;2;13;05;1;1;1;4;195.99047172
2;20151101007552;2;2;13;09;1;1;1;3;88.661456051
2;20151102007553;2;2;13;09;1;1;1;3;88.661456051
1;20151101019861;2;2;13;05;1;1;1;4;68.576961389
1;20151101039011;2;2;13;01;1;4;6;3;71.395115509
1;20151114020007;2;2;13;05;1;1;1;5;68.576961389
1;20151112028101;2;2;13;05;1;1;6;4;198.05248814
1;20151115020007;2;2;13;05;1;1;1;5;68.576961389
1;20151104020003;2;2;13;05;1;1;1;4;68.576961389
2;20151105019302;2;2;13;10;1;1;6;4;25.644583546
2;20151118019302;2;2;13;10;1;1;6;4;25.644583546
1;20151103020007;2;2;13;05;1;1;1;5;68.576961389
2;20151111019302;2;2;13;10;1;1;6;4;25.644583546
1;20151103019876;2;2;13;05;1;1;1;5;68.576961389
2;20151106007553;2;2;13;09;1;1;1;3;88.661456051
2;20151121019302;2;2;13;10;1;1;6;4;25.644583546
2;20151110019302;2;2;13;10;1;1;6;4;25.644583546
2;20151105007553;2;2;13;09;1;1;1;3;88.661456051
1;20151117028101;2;2;13;05;1;1;6;4;198.05248814
1;20151116028101;2;2;13;05;1;1;6;4;198.05248814
2;20151114019302;2;2;13;10;1;1;6;4;25.644583546
2;20151104007598;2;2;13;09;1;1;1;3;88.661456051
1;20151114028101;2;2;13;05;1;1;6;4;198.05248814
1;20151112020007;2;2;13;05;1;1;1;5;68.576961389
2;20151107019302;2;2;13;10;1;1;6;4;25.644583546
1;20151104025118;2;2;13;14;1;1;1;4;80.309771695
1;20151103025118;2;2;13;14;1;1;1;4;80.309771695
1;20151111020007;2;2;13;05;1;1;1;5;68.576961389
1;20151109020007;2;2;13;05;1;1;1;5;68.576961389
2;20151108019302;2;2;13;10;1;1;6;4;25.644583546
1;20151107020007;2;2;13;05;1;1;1;5;68.576961389
2;20151106007598;2;2;13;09;1;1;1;3;88.661456051
1;20151121028101;2;2;13;05;1;1;6;4;198.05248814
1;20151118028101;2;2;13;05;1;1;6;4;198.05248814
1;20151105020007;2;2;13;05;1;1;1;5;68.576961389
1;20151103019863;2;2;13;05;1;1;1;4;68.576961389
2;20151104004149;3;3;13;09;0;1;1;1;279.88089208
2;20151119019302;2;2;13;10;1;1;6;4;25.644583546
2;20151107007598;2;2;13;09;1;1;1;3;88.661456051
1;20151113020007;2;2;13;05;1;1;1;5;68.576961389
1;20151103025129;2;2;13;10;1;1;1;4;52.886220554
2;20151120019302;2;2;13;10;1;1;6;4;25.644583546
1;20151108028101;2;2;13;05;1;1;6;4;198.05248814
1;20151103028101;2;2;13;05;1;1;6;4;198.05248814
2;20151109019302;2;2;13;10;1;1;6;4;25.644583546
1;20151115028101;2;2;13;05;1;1;6;4;198.05248814
2;20151116019302;2;2;13;10;1;1;6;4;25.644583546
1;20151103039889;2;2;13;10;1;2;6;4;24.939828326
2;20151110007553;2;2;13;09;1;1;1;3;88.661456051
1;20151107028101;2;2;13;05;1;1;6;4;198.05248814
2;20151108007598;2;2;13;09;1;1;1;3;88.661456051
2;20151107007553;2;2;13;09;1;1;1;3;88.661456051
1;20151103031201;2;2;13;10;1;2;6;3;31.419762408
1;20151105028101;2;2;13;05;1;1;6;4;198.05248814
2;20151105007598;2;2;13;09;1;1;1;3;88.661456051
2;20151105004149;3;3;13;09;0;1;1;1;279.88089208
2;20151103016719;2;2;13;05;1;1;1;5;195.99047172
1;20151119028101;2;2;13;05;1;1;6;4;198.05248814
1;20151108020007;2;2;13;05;1;1;1;5;68.576961389
2;20151122019302;2;2;13;10;1;1;6;4;25.644583546
2;20151124019302;2;2;13;10;1;1;6;4;25.644583546
2;20151123019302;2;2;13;10;1;1;6;4;25.644583546
2;20151113019302;2;2;13;10;1;1;6;4;25.644583546
