mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
082016;2;0814EVA0002910;2;2;11;04;7;1;1;1;1297.0772699;341.82090596
082016;2;0814EVA0004269;2;2;05;03;20;3;1;6;924.1382799;314.45768042
082016;2;0814EVA0005055;2;2;01;15;5;3;3;6;487.62666;139.69272556
082016;2;0814EVA0005056;2;2;01;13;3;1;1;6;762.92211631;444.59169544
082016;2;0814EVA0005058;2;2;05;13;4;3;3;6;418.44760847;292.09489733
082016;2;0814EVA0005059;2;2;05;12;9;3;3;6;645.26898718;164.3399577
082016;2;0814EVA0005060;2;2;05;13;39;2;3;6;2523.7586887;474.37336477
082016;2;0814EVA0005064;2;2;03;10;2;1;2;6;589.51477757;89.496840749
082016;2;0814EVA0005070;2;2;01;13;2;1;1;6;634.75531365;535.86286737
082016;2;0814EVA0005078;2;2;03;13;3;1;2;6;820.1419307;98.939191719
082016;2;0814EVA0005081;2;2;01;13;30;2;3;6;3095.5048764;374.52609922
082016;2;0814EVA0005082;2;2;01;03;16;3;3;6;909.78144319;139.69272556
082016;2;0814EVA0005084;2;2;05;13;4;1;3;6;672.94396937;188.03715143
082016;2;0814EVA0005085;2;2;03;01;15;3;3;6;1053.8452926;44.506975546
082016;2;0814EVA0005086;2;2;03;01;35;3;3;6;1621.3427127;44.506975546
082016;2;0814EVA0008643;2;2;01;13;3;1;1;6;762.92211631;444.59169544
082016;2;0814EVA0008644;2;2;01;10;6;3;3;6;565.8774526;99.547652131
082016;2;0814EVA0008645;2;2;03;05;12;3;3;6;1280.2912076;51.806420528
082016;2;0814EVA0008646;2;2;03;13;39;2;3;6;3390.8037633;167.95006937
082016;2;0814EVA0008656;2;2;01;13;3;3;3;6;403.09174754;248.28734837
082016;2;0814EVA0008667;2;2;05;13;5;1;3;6;645.8942439;148.87007893
082016;2;0814EVA0008668;2;2;01;13;20;3;3;6;1481.7677856;248.28734837
082016;2;0814EVA0008669;2;2;01;10;16;3;1;6;1253.244523;94.732603504
082016;2;0814EVA0008670;2;2;01;13;5;3;3;6;465.34464426;248.28734837
082016;2;0814EVA0010635;2;2;11;04;7;1;1;1;1269.2612807;341.82090596
082016;2;0814EVA0010636;2;2;11;04;7;1;1;1;1084.0495178;341.82090596
082016;2;0814EVA0010668;8;2;11;04;7;1;1;1;1269.2612807;341.82090596
082016;2;0814EVA0010724;2;2;05;13;2;3;3;6;955.62417952;292.09489733
082016;2;0814EVA0010725;2;2;05;16;7;3;3;6;501.58589804;164.3399577
082016;2;0814EVA0010726;2;2;05;13;1;1;2;6;781.95575634;563.78861204
082016;2;0814EVA0013614;2;2;01;15;7;3;3;6;542.75857791;139.69272556
082016;2;0814EVA0013615;2;2;01;13;4;1;2;6;1133.8998447;286.82294759
082016;2;0814EVA0013617;2;2;01;04;11;3;1;6;811.83164522;228.79487507
082016;2;0814EVA0013619;2;2;05;12;14;3;3;6;691.378875;164.3399577
082016;2;0814EVA0013620;2;2;05;01;23;3;3;6;1362.3644726;125.70952679
082016;2;0814EVA0013639;2;2;01;05;12;3;3;6;851.0466881;124.38107765
082016;2;0814EVA0013647;2;2;05;13;5;1;1;6;766.5313545;284.8567102
082016;2;0815EVA0000287;2;2;10;01;16;3;1;6;2010.9292734;294.06410976
082016;2;0815EVA0000288;2;2;10;09;11;1;1;6;1513.3282582;193.0998655
082016;2;0815EVA0000291;2;2;14;12;22;1;1;6;3020.8954324;47.938675585
082016;2;0815EVA0000292;2;2;14;09;7;1;1;6;2081.5278755;125.52339998
082016;2;0815EVA0000293;2;2;14;13;17;2;1;6;3403.3873059;266.80870015
082016;2;0815EVA0000306;2;2;14;13;30;1;1;6;4591.7032034;4.8955539177
082016;2;0815EVA0000309;2;2;14;13;30;1;1;6;4453.3567307;2.3493472836
082016;2;0815EVA0000310;2;2;14;09;13;1;1;6;2909.5882901;66.528559618
082016;2;0815EVA0000311;2;2;14;13;37;3;2;6;3080.5358361;276.63646835
082016;2;0815EVA0000595;2;2;15;09;11;1;1;6;3262.8725166;133.02389525
082016;2;0815EVA0000628;2;2;15;01;9;3;3;6;3514.3048031;172.54114878
082016;2;0815EVA0000816;2;2;10;09;10;3;1;6;1130.0220287;143.27301394
082016;2;0815EVA0000817;2;2;10;04;17;3;3;6;1785.3407867;171.96950121
082016;2;0815EVA0000818;2;2;14;13;9;1;1;6;2127.8360639;160.9355327
082016;2;0815EVA0000820;2;2;14;10;24;3;3;6;2645.6216237;74.545590831
082016;2;0815EVA0000821;2;2;14;13;7;3;3;6;1323.4465708;185.92831357
082016;2;0815EVA0000822;2;2;14;01;33;3;3;6;3068.8302827;80.018379399
082016;2;0815EVA0000823;2;2;14;13;27;2;3;6;3546.6671106;203.30284522
082016;2;0815EVA0001136;2;2;14;13;5;3;3;6;1194.9252516;185.92831357
082016;2;0815EVA0001479;2;2;15;09;7;1;1;6;2688.8932105;205.46139931
082016;2;0815EVA0001493;2;2;14;07;6;1;1;6;1815.8807237;183.69797517
082016;2;0815EVA0001494;2;2;14;02;18;1;1;6;3361.3128864;68.003887763
082016;2;0815EVA0001496;2;2;14;10;7;3;3;6;1459.6233898;74.545590831
082016;2;0815EVA0001497;2;2;14;12;13;1;1;6;2976.5140216;90.982479411
082016;2;0815EVA0001969;2;2;10;09;4;1;3;6;1207.8782056;415.96339644
082016;2;0815EVA0002001;2;2;10;09;4;1;2;6;1596.4491979;618.89791149
082016;2;0815EVA0002002;2;2;10;09;10;3;1;6;570.66043801;598.19693395
082016;2;0815EVA0002014;2;2;10;09;6;1;2;6;1784.1189485;557.70131083
082016;2;0815EVA0002076;2;2;10;09;9;1;1;6;1687.5775899;613.52289164
082016;2;0815EVA0002193;2;2;15;09;9;1;1;6;2970.1563528;147.8054602
082016;2;0815EVA0002270;2;2;10;13;2;1;1;6;1150.667181;798.42698473
082016;2;0815EVA0002272;2;2;15;13;5;1;2;6;3424.6793182;320.23237391
082016;2;0815EVA0002634;2;2;15;16;4;1;1;6;2971.94584;425.8975636
082016;2;0815EVA0002711;2;2;09;04;6;1;1;6;1096.4388541;164.35649965
082016;2;0815EVA0002721;2;2;10;04;6;1;1;6;1392.972518;519.40267769
082016;2;0815EVA0002722;2;2;02;04;4;1;1;6;1002.5149717;159.0845965
082016;2;0815EVA0002723;2;2;10;04;7;1;1;6;1520.0911534;479.5913277
082016;2;0815EVA0002760;2;2;10;04;7;1;1;6;1606.1107102;479.5913277
082016;2;0815EVA0002761;2;2;10;04;7;1;1;6;1470.3865688;479.5913277
082016;2;0815EVA0002801;2;2;15;09;11;2;1;6;3376.2484583;249.12031624
082016;2;0815EVA0003091;2;2;10;09;9;1;1;1;1655.4481757;739.82649681
082016;2;0815EVA0003175;2;2;10;09;4;1;1;6;977.45040774;795.92867501
082016;2;0815EVA0003249;2;2;09;04;6;1;1;6;1022.7078054;164.35649965
082016;2;0815EVA0003250;2;2;09;04;14;3;1;6;1058.4362111;252.58114848
082016;2;0815EVA0003266;2;2;09;04;4;3;1;6;425.778246;252.58114848
082016;2;0815EVA0003268;2;2;02;04;5;2;1;6;1154.356269;145.47317724
082016;2;0815EVA0003269;2;2;02;04;12;3;1;6;901.30204494;133.98954074
082016;2;0815EVA0003270;2;2;02;04;4;1;1;6;1002.5149717;159.0845965
082016;2;0815EVA0003287;2;2;09;04;7;3;1;6;595.86965402;252.58114848
082016;2;0815EVA0003294;2;2;09;04;5;1;1;6;996.81036222;191.70495452
082016;2;0815EVA0003303;2;2;02;04;15;3;1;6;1037.3195777;133.98954074
082016;2;0815EVA0003304;2;2;02;04;7;2;1;6;856.67835554;123.83094985
082016;2;0815EVA0003376;2;2;15;13;8;1;2;6;3724.7375733;163.94499131
082016;2;0815EVA0003513;2;2;02;10;7;1;1;6;1081.0582657;145.14113987
082016;2;0815EVA0003646;2;2;15;09;4;1;1;6;2145.4015873;745.98305514
082016;2;0815EVA0003740;2;2;02;04;4;1;1;6;906.86511672;159.0845965
082016;2;0815EVA0003742;2;2;02;04;4;1;1;6;998.05579291;159.0845965
082016;2;0815EVA0003774;2;2;02;04;5;1;1;6;1051.7697835;146.77472344
082016;2;0815EVA0003786;2;2;14;10;15;3;3;6;2034.292149;74.545590831
082016;2;0815EVA0003787;2;2;14;13;6;1;2;6;2166.9980399;150.46576594
082016;2;0815EVA0003789;2;2;14;13;17;1;1;6;3937.7017752;85.92504044
082016;2;0815EVA0003791;2;2;14;14;15;3;3;6;2041.8330261;87.829594063
082016;2;0815EVA0004096;2;2;02;10;7;3;1;6;578.6650098;132.78620496
082016;2;0815EVA0004302;2;2;10;09;5;1;1;6;1424.6629219;755.55394135
082016;2;0815EVA0004407;2;2;14;13;8;1;1;6;2139.7818764;213.92778617
082016;2;0815EVA0004414;2;2;14;09;14;1;1;6;3162.099112;68.075556611
082016;2;0815EVA0004460;2;2;10;10;19;3;3;6;1329.0393965;143.17104557
082016;2;0815EVA0004461;2;2;10;13;30;2;3;6;2747.6014179;579.92935353
082016;2;0815EVA0004691;2;2;02;10;4;1;1;1;718.671669;208.18244821
082016;2;0815EVA0004692;2;2;02;10;15;3;3;6;1167.6366866;69.395917687
082016;2;0815EVA0004716;2;2;02;10;15;1;1;6;2150.243799;75.348604527
082016;2;0815EVA0004717;2;2;02;10;9;3;1;6;808.51124975;132.78620496
082016;2;0815EVA0004718;2;2;02;10;6;3;1;6;463.92173167;132.78620496
082016;2;0815EVA0004719;2;2;02;10;7;3;1;6;772.55579106;132.78620496
082016;2;0815EVA0005100;2;2;14;09;8;1;1;6;2204.5272725;104.44844056
082016;2;0815EVA0005101;2;2;14;12;15;2;1;6;2012.1968053;325.07239601
082016;2;0815EVA0005102;2;2;14;13;3;1;1;6;1562.0897079;335.86212878
082016;2;0815EVA0005103;2;2;14;01;11;3;3;6;1827.9621698;80.018379399
082016;2;0815EVA0005104;2;2;14;13;6;1;2;6;2166.9980399;150.46576594
082016;2;0815EVA0005121;2;2;15;13;3;3;3;6;1956.4691821;400.91145378
082016;2;0815EVA0005133;2;2;14;05;16;3;3;6;2260.1313309;93.141934771
082016;2;0815EVA0005134;2;2;14;13;10;1;1;6;2226.4299056;92.768791404
082016;2;0815EVA0005135;2;2;14;01;16;3;3;6;2406.1750649;29.631545423
082016;2;0815EVA0005136;2;2;14;10;11;3;3;6;1865.401054;52.550185184
082016;2;0815EVA0005137;2;2;14;17;7;3;3;6;1353.1796666;104.60795949
082016;2;0815EVA0005577;2;2;10;09;3;3;1;6;848.72225279;598.19693395
082016;2;0815EVA0005698;2;2;10;09;7;2;1;6;1359.4462174;971.49486328
082016;2;0815EVA0005708;2;2;11;04;7;1;1;1;1297.0772699;341.82090596
082016;2;0815EVA0005709;2;2;11;04;7;1;1;1;1297.0772699;341.82090596
082016;2;0815EVA0005721;2;2;02;04;7;1;1;6;1193.356608;124.93886338
082016;2;0815EVA0005722;2;2;02;04;7;1;1;1;1225.1477624;150.65954811
082016;2;0815EVA0005736;2;2;02;04;4;1;1;6;1093.7056479;159.0845965
082016;2;0815EVA0005745;2;2;11;04;7;1;1;1;1096.7690094;341.82090596
082016;2;0815EVA0005746;2;2;11;04;7;1;1;1;1096.7690094;341.82090596
082016;2;0815EVA0005748;2;2;04;04;5;1;1;6;990.46073727;325.51695539
082016;2;0815EVA0005756;2;2;02;04;7;1;1;6;1193.356608;124.93886338
082016;2;0815EVA0005757;2;2;02;04;7;1;1;1;1225.1477624;150.65954811
082016;2;0815EVA0005771;2;2;02;04;7;2;1;6;1276.1444589;123.83094985
082016;2;0815EVA0005801;2;2;15;09;11;1;1;6;3247.9682095;112.36297213
082016;2;0815EVA0005879;2;2;02;10;7;2;1;6;983.24834972;215.64991178
082016;2;0815EVA0005880;2;2;02;10;14;2;3;6;1536.2861659;112.70164345
082016;2;0815EVA0005910;2;2;02;10;15;3;3;6;1430.3805396;69.395917687
082016;2;0815EVA0005911;2;2;02;10;10;3;1;6;827.88264978;132.78620496
082016;2;0815EVA0006158;2;2;10;09;12;1;1;1;1901.998434;632.85447245
082016;2;0815EVA0006159;2;2;10;09;11;1;1;1;2285.9501517;666.67248248
082016;2;0815EVA0006160;2;2;10;10;15;2;1;6;1660.3290665;797.77822152
082016;2;0815EVA0006176;2;2;14;16;6;1;1;6;1658.9728434;211.85504025
082016;2;0815EVA0006233;2;2;12;04;7;1;1;6;1167.532061;180.70324108
082016;2;0815EVA0006235;2;2;12;04;7;1;1;1;1104.2900876;217.90392442
082016;2;0815EVA0006236;2;2;12;04;7;1;1;1;1257.7069534;217.90392442
082016;2;0815EVA0006485;2;2;10;09;8;1;1;6;1632.9362605;646.30787493
082016;2;0815EVA0006486;2;2;10;09;8;1;1;6;1621.3233047;646.30787493
082016;2;0815EVA0006487;2;2;10;09;6;1;1;1;1345.6067429;864.88010941
082016;2;0815EVA0006517;2;2;10;09;3;1;1;6;1103.78788;745.89529846
082016;2;0815EVA0006518;2;2;10;09;11;1;1;1;1755.9683944;666.67248248
082016;2;0815EVA0006562;2;2;14;16;18;2;1;6;3804.681622;84.519255579
082016;2;0815EVA0006589;2;2;14;09;11;1;1;6;2512.4751867;95.131122231
082016;2;0815EVA0006612;2;2;14;16;16;1;1;6;3668.5740142;60.656197065
082016;2;0815EVA0006636;2;2;15;09;8;1;2;6;3417.5797481;161.49633167
082016;2;0815EVA0006991;2;2;10;09;11;1;1;1;2285.9501517;666.67248248
082016;2;0815EVA0006992;2;2;10;09;19;1;1;1;3432.2146194;439.5852607
082016;2;0815EVA0006993;2;2;10;09;13;1;1;1;2493.5208254;600.75193416
082016;2;0815EVA0007029;2;2;10;09;10;1;1;1;1609.0237358;702.29763436
082016;2;0815EVA0007030;2;2;10;09;10;1;1;1;1609.0237358;702.29763436
082016;2;0815EVA0007031;2;2;10;09;9;1;1;1;1426.4737326;739.82649681
082016;2;0815EVA0007261;2;2;02;10;6;2;1;6;916.59440177;161.49478322
082016;2;0815EVA0007291;2;2;02;10;4;1;1;6;824.81495699;172.64142088
082016;2;0815EVA0007292;2;2;02;10;3;3;3;6;258.67173505;69.395917687
082016;2;0815EVA0007305;2;2;12;10;15;3;3;6;673.95555819;114.54356501
082016;2;0815EVA0007662;2;2;10;13;2;1;1;6;1150.667181;798.42698473
082016;2;0815EVA0007693;2;2;10;13;7;1;1;1;2096.3611996;413.49108333
082016;2;0815EVA0007695;2;2;10;04;10;1;1;6;2017.9861264;247.31001438
082016;2;0815EVA0007696;2;2;10;16;15;3;3;6;1212.1445993;200.90834036
082016;2;0815EVA0007756;2;2;11;04;7;1;1;1;1197.0544665;428.79317864
082016;2;0815EVA0007923;2;2;02;10;3;3;3;6;464.86767872;69.395917687
082016;2;0815EVA0007950;2;2;02;10;14;3;1;6;952.06321175;132.78620496
082016;2;0815EVA0008451;2;2;04;04;5;1;1;6;1104.4490825;325.51695539
082016;2;0815EVA0008452;2;2;04;04;4;1;1;6;958.16227446;367.67929271
082016;2;0815EVA0008455;2;2;09;04;7;1;1;6;1147.0844116;140.90955053
082016;2;0815EVA0008456;2;2;09;04;7;1;1;1;1340.9348343;169.91805939
082016;2;0815EVA0008460;2;2;12;04;7;1;1;1;1205.7234107;502.5653651
082016;2;0815EVA0008461;2;2;12;04;7;1;1;1;1150.163302;502.5653651
082016;2;0815EVA0008489;2;2;04;04;5;1;1;6;1104.4490825;325.51695539
082016;2;0815EVA0008490;2;2;04;04;7;1;1;6;1092.2679901;255.14232066
082016;2;0815EVA0008493;2;2;09;04;7;1;1;6;1233.1039684;140.90955053
082016;2;0815EVA0008494;2;2;09;04;7;1;1;1;1164.8958217;169.91805939
082016;2;0815EVA0008498;2;2;12;04;7;1;1;1;1150.163302;502.5653651
082016;2;0815EVA0008499;2;2;12;04;7;1;1;1;1150.163302;502.5653651
082016;2;0815EVA0008586;2;2;10;13;12;1;1;1;3688.7393644;319.5079553
082016;2;0815EVA0009164;2;2;15;01;4;1;1;1;1237.5590266;646.53729424
082016;2;0815EVA0009205;2;2;14;01;9;1;1;6;2381.3078952;74.538667548
082016;2;0815EVA0009781;2;2;15;09;4;1;1;6;2145.4015873;745.98305514
082016;2;0815EVA0009800;2;2;15;09;3;1;1;6;1951.8544831;829.55725466
082016;2;0815EVA0009807;2;2;10;09;4;1;1;6;1249.5509259;795.92867501
082016;2;0815EVA0010358;2;2;10;09;14;1;1;1;2592.3194665;570.27784761
082016;2;0815EVA0010359;2;2;10;09;10;3;3;6;1081.9931951;312.62603823
082016;2;0815EVA0010373;2;2;15;09;3;1;1;6;1951.8544831;829.55725466
082016;2;0815EVA0010378;2;2;10;09;3;1;1;6;862.37465851;838.46092387
082016;2;0815EVA0010379;2;2;10;09;14;2;1;6;1491.4390398;971.49486328
082016;2;0815EVA0010380;2;2;10;09;7;1;2;6;1968.3258962;529.41103484
082016;2;0815EVA0010410;2;2;10;09;13;2;1;6;1565.7136626;971.49486328
082016;2;0815EVA0010411;2;2;10;04;14;1;1;6;1786.7762551;322.345691
082016;2;0815EVA0010427;2;2;10;10;14;2;1;6;1608.6247778;358.95824413
082016;2;0815EVA0010473;2;2;10;09;10;2;1;6;1587.6199548;971.49486328
082016;2;0815EVA0010474;2;2;10;09;80;3;1;6;1047.495531;598.19693395
082016;2;0815EVA0010976;2;2;15;09;4;1;1;6;2145.4015873;745.98305514
082016;2;0815EVA0010978;2;2;15;09;7;1;1;6;2688.4841718;542.47128417
082016;2;0815EVA0010995;2;2;15;09;3;1;1;6;1951.8544831;829.55725466
082016;2;0815EVA0011134;2;2;14;13;19;1;1;6;4082.5703089;75.319839916
082016;2;0815EVA0011221;2;2;02;10;7;1;1;6;1081.0582657;145.14113987
082016;2;0815EVA0011222;2;2;02;10;10;1;1;6;1389.9230255;122.02141511
082016;2;0815EVA0011223;2;2;02;10;7;2;1;6;983.24834972;215.64991178
082016;2;0815EVA0011252;2;2;02;10;5;1;1;6;944.38873636;162.93967446
082016;2;0815EVA0011253;2;2;02;10;4;3;3;6;1359.6667165;69.395917687
082016;2;0815EVA0011270;2;2;12;10;10;3;3;6;824.43152872;114.54356501
082016;2;0815EVA0011646;2;2;14;13;7;1;1;1;2256.9651275;285.50415677
082016;2;0815EVA0011647;2;2;14;01;14;1;1;6;2943.3554364;72.575179766
082016;2;0815EVA0011648;2;2;14;13;7;1;1;6;1882.0820014;232.43279776
082016;2;0815EVA0011649;2;2;14;09;7;1;1;1;1601.924135;151.36442101
082016;2;0815EVA0011703;2;2;14;13;10;3;3;6;1458.9296923;185.92831357
082016;2;0815EVA0011724;2;2;10;13;7;1;1;6;1651.2109705;342.8996477
082016;2;0815EVA0012002;2;2;14;13;3;1;1;6;1562.0897079;335.86212878
082016;2;0815EVA0012003;2;2;14;09;7;1;1;1;1601.924135;157.40248518
082016;2;0815EVA0012004;2;2;14;13;7;1;1;6;2232.6843581;226.13231923
082016;2;0815EVA0012006;2;2;14;12;12;1;1;6;2147.5187952;114.89610533
082016;2;0815EVA0012739;2;2;15;09;3;1;1;6;1951.8544831;829.55725466
082016;2;0815EVA0012754;2;2;10;09;30;1;3;6;2954.1936091;107.4557207
082016;2;0815EVA0012755;2;2;10;09;11;1;1;6;1876.5674463;552.85777273
082016;2;0815EVA0012785;2;2;10;09;15;1;1;6;2315.9510096;448.93009066
082016;2;0815EVA0012812;2;2;10;09;16;2;1;6;1752.3386022;710.8671624
082016;2;0815EVA0013006;2;2;10;09;10;1;1;6;1469.6846298;582.40097818
082016;2;0815EVA0013032;2;2;15;09;9;1;1;6;2983.6202766;315.03736932
082016;2;0815EVA0013034;2;2;15;09;2;1;1;6;1751.9890533;922.4944642
082016;2;0815EVA0013038;2;2;10;09;11;1;1;6;1905.2248171;613.52289164
082016;2;0815EVA0013039;2;2;10;09;4;1;1;6;1264.4739927;795.92867501
082016;2;0815EVA0013196;2;2;15;10;7;1;1;6;7086.0650826;176.77955642
082016;2;0815EVA0013211;2;2;15;09;6;1;1;1;1647.7923092;275.51595543
082016;2;0815EVA0013327;2;2;10;09;21;1;1;6;2341.6782696;328.4934092
082016;2;0815EVA0013328;2;2;10;09;14;1;1;6;1757.3464024;472.91968537
082016;2;0815EVA0013339;2;2;10;09;28;3;1;6;3921.638433;598.19693395
082016;2;0815EVA0013340;2;2;10;09;10;1;1;6;1762.1850656;582.40097818
082016;2;0815EVA0013341;2;2;10;09;10;1;1;6;1526.5632683;582.40097818
082016;2;0815EVA0013363;2;2;10;09;13;1;1;6;2115.5831057;493.24773449
082016;2;0815EVA0013373;2;2;10;09;7;2;1;6;1359.4462174;971.49486328
082016;2;0815EVA0013374;2;2;10;09;14;2;1;6;2485.4637486;971.49486328
082016;2;0815EVA0013375;2;2;10;09;30;3;1;6;1987.8485953;598.19693395
082016;2;0815EVA0013386;2;2;15;09;3;1;1;6;1951.8544831;829.55725466
082016;2;0815EVA0013388;2;2;10;09;35;3;3;6;2742.0750362;312.62603823
082016;2;0815EVA0013389;2;2;15;13;8;1;1;1;2878.2318099;804.00427854
082016;2;0815EVA0013390;2;2;10;09;10;1;1;6;1762.1850656;582.40097818
082016;2;0815EVA0013933;2;2;15;13;8;1;2;6;3693.8218081;189.87556395
082016;2;0815EVA0013975;2;2;02;10;7;2;1;6;1018.3988288;215.64991178
082016;2;0815EVA0013976;2;2;02;10;6;1;1;6;975.44376075;153.78312678
082016;2;0815EVA0013977;2;2;02;10;17;3;1;6;1145.9561349;132.78620496
082016;2;0815EVA0014007;2;2;02;10;15;2;1;6;1918.988053;215.64991178
082016;2;0815EVA0014008;2;2;02;10;60;3;3;6;2172.7630962;69.395917687
082016;2;0815EVA0014200;2;2;09;04;7;2;1;6;1367.4120247;410.20151456
082016;2;0815EVA0014201;2;2;09;04;14;3;3;6;1058.4362111;132.00242144
082016;2;0815EVA0014207;2;2;09;04;5;2;1;6;707.01340819;190.00498297
082016;2;0815EVA0014208;2;2;09;04;7;1;1;6;1147.0844116;140.90955053
082016;2;0815EVA0014215;2;2;09;04;6;1;1;6;1022.7078054;164.35649965
082016;2;0815EVA0014216;2;2;09;04;10;3;1;6;741.64038337;252.58114848
082016;2;0815EVA0014217;2;2;02;04;4;1;1;6;906.86511672;159.0845965
082016;2;0815EVA0014218;2;2;02;04;6;2;1;6;1273.6007277;217.60417543
082016;2;0815EVA0014223;2;2;02;04;7;2;1;6;1276.1444589;123.83094985
082016;2;0815EVA0014235;2;2;09;04;7;3;1;6;354.83632571;252.58114848
082016;2;0815EVA0014236;2;2;09;04;5;1;1;6;1116.372681;191.70495452
082016;2;0815EVA0014237;2;2;04;04;5;1;1;6;1104.4490825;325.51695539
082016;2;0815EVA0014241;2;2;09;04;7;2;1;6;1234.5746744;139.66001461
082016;2;0815EVA0014248;2;2;09;04;7;2;1;6;838.26817251;410.20151456
082016;2;0815EVA0014249;2;2;09;04;5;1;1;6;996.81036222;191.70495452
082016;2;0815EVA0014250;2;2;02;04;10;3;1;6;807.42291523;133.98954074
082016;2;0815EVA0014251;2;2;02;04;5;1;1;6;1165.7581287;146.77472344
082016;2;0815EVA0014338;2;2;14;09;4;2;1;6;1656.9665031;282.09517312
082016;2;0815EVA0014342;2;2;10;14;11;3;3;6;1246.1102177;200.90834036
082016;2;0815EVA0014345;2;2;10;13;5;3;3;6;1074.8060628;357.0908857
082016;2;0815EVA0014346;2;2;10;13;8;2;1;6;1282.8622087;1109.6707208
082016;2;0815EVA0014352;2;2;14;04;10;3;1;6;1904.0175025;171.33150583
082016;2;0815EVA0014353;2;2;14;01;6;1;2;6;2269.7600361;100.59923836
082016;2;0815EVC0000713;2;1;11;06;18;2;1;6;1105.0156629;284.18348992
082016;2;0815EVC0000716;8;1;11;07;4;1;1;6;565.9009046;1510.304491
082016;2;0815EVC0001286;2;1;08;09;12;2;1;6;737.34292819;1179.0391884
082016;2;0815EVC0001290;8;1;06;01;1;3;3;6;143.45055627;304.21537636
082016;2;0815EVC0001294;2;1;06;09;7;2;1;6;630.070839;1072.4747227
082016;2;0815EVC0001299;2;1;06;09;21;2;1;6;836.16604725;763.91095477
082016;2;0815EVC0001302;2;1;08;10;21;3;1;6;813.71964622;596.17475523
082016;2;0815EVC0001312;8;1;08;07;1;3;1;6;121.00901811;836.59709378
082016;2;0815EVC0001313;2;1;08;09;30;3;1;6;966.56527045;725.99213253
082016;2;0815EVC0001893;8;1;08;10;4;3;1;6;332.86228754;596.17475523
082016;2;0815EVC0001897;2;1;08;10;10;3;1;6;497.47149374;596.17475523
082016;2;0815EVC0001898;2;1;06;09;10;2;1;6;723.67436305;912.47946539
082016;2;0815EVC0001904;2;1;08;04;15;3;1;6;916.71792007;716.09364086
082016;2;0815EVC0001908;2;1;08;09;21;2;1;6;783.94298863;178.66892393
082016;2;0815EVC0001915;8;1;06;13;2;3;1;6;217.88611351;1352.5582439
082016;2;0815EVC0002468;2;1;06;09;18;2;1;6;763.94914266;801.84777343
082016;2;0815EVC0002470;2;1;08;09;6;1;1;1;909.12484547;836.67882332
082016;2;0815EVC0002486;2;1;06;09;8;2;1;6;623.94260152;942.44473558
082016;2;0815EVC0003563;8;1;06;02;2;1;3;6;189.95418335;591.73106957
082016;2;0815EVC0004116;2;1;06;09;21;2;1;6;1105.5388402;763.91095477
082016;2;0815EVC0004126;2;1;06;09;15;2;1;6;698.02118203;841.6685842
