A0_1;C9_0;ccaa_etapa;pernoc_etapa
0215EVA0005818;01;10;17
0215EVA0005820;01;10;7
0215EVA0005836;01;10;3
0215EVA0005847;01;10;4
0215EVA0005849;01;10;6
0215EVA0005851;01;10;4
0215EVA0005853;01;10;2
0215EVA0006363;01;10;3
0215EVA0006364;01;10;6
0215EVA0006366;01;10;3
0215EVA0006367;01;10;45
0215EVA0006368;01;10;6
0215EVA0006393;01;04;12
0215EVA0006394;01;10;5
0215EVA0006395;01;10;10
0215EVA0006398;01;10;6
0215EVA0006399;01;10;9
0215EVA0006907;01;08;2
0215EVA0006956;01;13;6
0215EVA0007307;01;13;2
0215EVA0007381;01;09;2
0215EVA0007381;02;10;1
0215EVA0007381;03;01;1
0215EVA0007381;04;01;1
0215EVA0007381;05;13;2
0215EVB0001177;01;09;3
0215EVB0001177;02;09;1
0215EVB0001178;01;09;1
0215EVB0001178;02;09;1
0215EVB0001182;01;13;30
0215EVB0001182;02;09;1
0215EVB0001183;01;09;1
0215EVB0001183;02;09;1
0215EVB0001184;01;09;2
0215EVB0001184;02;09;1
0215EVB0001186;01;09;2
0215EVB0001186;02;09;1
0215EVB0001188;01;13;2
0215EVB0001188;02;09;2
0215EVB0001188;03;09;1
20160100000142;01;10;7
20160100000143;01;10;4
20160100000144;01;10;7
20160100000145;01;10;7
20160100000157;01;10;4
20160100000158;01;10;11
20160100000169;01;10;7
20160100000170;01;10;4
20160100000171;01;10;7
20160100000172;01;10;4
20160100000184;01;10;12
20160100000186;01;10;13
20160100000458;01;10;14
20160100000459;01;10;7
20160100000460;01;10;4
20160100000469;01;10;5
20160100000470;01;10;7
20160100000471;01;10;7
20160100000472;01;10;7
20160100000488;01;10;7
20160100000489;01;10;7
20160100000490;01;10;12
20160100000491;01;10;7
20160100000499;01;10;12
20160100000500;01;10;4
20160100000501;01;10;7
20160100002974;01;04;9
20160100002975;01;04;6
20160100002976;01;04;5
20160100003001;01;04;9
20160100003002;01;04;8
20160100003003;01;04;7
20160100003028;01;10;14
20160100003029;01;10;15
20160100003030;01;10;18
20160100003031;01;10;14
20160100003042;01;10;14
20160100003054;01;10;21
20160100003055;01;10;14
20160100003056;01;10;7
20160100003069;01;10;15
20160100003270;01;04;8
20160100004109;01;04;4
20160100004114;01;04;7
20160100004115;01;04;21
20160100004116;01;04;6
20160100004142;01;04;10
20160100004143;01;04;20
20160100004144;01;04;15
20160100004246;01;10;10
20160100004247;01;10;20
20160100004248;01;10;10
20160100004249;01;08;7
20160100004261;01;10;5
20160100004263;01;10;5
20160100004272;01;10;17
20160100004273;01;10;14
20160100004273;02;08;3
20160100004273;03;10;4
20160100004274;01;10;15
20160100004275;01;10;7
20160100004275;02;04;4
20160100004275;03;10;4
20160100004319;01;01;19
20160100004340;01;13;20
20160100005282;01;10;2
20160100005283;01;10;4
20160100005285;01;13;2
20160100005285;02;10;15
20160100005286;01;10;3
20160100005287;01;10;3
20160100005288;01;10;18
20160100005289;01;10;3
20160100005301;01;10;20
20160100005302;01;10;15
20160100005303;01;10;4
20160100005304;01;10;15
20160100005305;01;10;8
20160100005305;02;10;4
20160100005305;03;10;5
20160100005306;01;10;6
20160100005307;01;10;18
20160100005309;01;10;15
20160100005398;01;13;21
20160100006397;01;10;9
20160100006397;02;09;5
20160100006906;01;10;5
20160100006907;01;10;5
20160100006908;01;10;7
20160100006909;01;10;5
20160100006916;01;10;2
20160100006917;01;10;2
20160100006918;01;10;5
20160100006932;01;10;4
20160100006933;01;10;5
20160100006934;01;10;7
20160100006935;01;10;15
20160100006942;01;10;7
20160100006943;01;10;21
20160100007227;01;14;4
20160100007381;01;01;14
20160100007382;01;01;3
20160100007382;02;01;3
20160100007382;03;01;3
20160100007383;01;01;2
20160100007384;01;01;21
20160100007385;01;01;14
20160100007387;01;01;10
20160100007417;01;01;15
20160100007418;01;01;20
20160100007419;01;01;14
20160100007420;01;01;20
20160100007422;01;01;10
20160100007424;01;01;5
20160100007426;01;01;5
20160100007428;01;01;5
20160100008327;01;01;28
20160100008328;01;01;7
20160100008329;01;01;21
20160100008329;02;01;7
20160100008330;01;01;6
20160100008331;01;01;7
20160100008360;01;01;21
20160100008361;01;01;4
20160100008363;01;01;5
20160100008364;01;01;21
20160100008365;01;01;7
20160100009434;01;09;3
20160100009434;02;13;4
20160100009783;01;12;15
20160100009783;02;16;3
20160100009842;01;12;31
20160100009842;02;13;2
20160100009859;01;13;7
20160100009902;01;01;14
20160100009903;01;01;10
20160100009904;01;01;28
20160100009905;01;01;7
20160100009939;01;01;30
20160100009941;01;01;2
20160100009942;01;01;5
20160100009943;01;01;21
20160100009975;01;04;4
20160100010817;01;10;5
20160100010818;01;14;16
20160100010819;01;10;25
20160100010851;01;10;20
20160100010851;02;10;5
20160100010853;01;08;30
20160100010878;01;14;14
20160100010954;01;08;3
20160100010956;01;13;3
20160100010997;01;13;5
20160100010998;01;13;4
20160100011446;01;04;4
20160100011476;01;04;7
20160100012436;01;10;2
20160100012436;02;09;19
20160100012449;01;09;10
20160100012475;01;09;13
20160100012962;01;01;8
20160100012963;01;01;34
20160100012964;01;01;8
20160100012965;01;01;7
20160100012966;01;01;3
20160100013001;01;01;7
20160100013002;01;01;11
20160100013004;01;01;5
20160100013006;01;01;30
20160100013302;01;14;5
20160100013303;01;14;9
20160100013304;01;14;15
20160100013329;01;10;5
20160100013330;01;10;7
20160100013331;01;10;34
20160100013332;01;10;10
20160100013567;01;01;7
20160100013568;01;01;30
20160100013569;01;01;1
20160100013569;02;13;2
20160100013570;01;01;5
20160100013571;01;01;6
20160100013603;01;01;21
20160100013606;01;01;2
20160100013607;01;01;30
20160100013608;01;01;14
20160100013609;01;01;6
20160100013610;01;01;4
20160100014320;01;16;8
20160100014326;01;16;4
20160100014757;01;10;4
20160100014758;01;10;5
20160100014760;01;14;15
20160100014764;01;10;3
20160100014765;01;10;5
20160100014766;01;14;4
20160100014805;01;14;7
20160100014806;01;10;10
20160100014808;01;10;2
20160100014933;01;13;5
20160100015150;01;09;1
20160100015150;02;09;1
20160100015346;01;16;2
20160100015429;01;04;5
20160100015430;01;04;5
20160100015431;01;04;6
20160100015433;01;04;9
20160100015434;01;04;7
20160100015435;01;04;7
20160100017828;01;10;2
20160100018842;01;13;4
20160100018864;01;13;6
20160100019667;01;04;3
20160100019668;01;04;3
20160100019669;01;04;2
20160100019670;01;04;2
20160100019693;01;04;3
20160100019694;01;04;20
20160100020026;01;04;3
20160100020027;01;04;9
20160100020028;01;04;3
20160100020054;01;04;4
20160100020055;01;04;10
20160100021676;01;10;1
20160100021677;01;10;2
20160100021679;01;10;5
20160100021702;01;10;4
20160100023149;01;04;4
20160100023150;01;04;6
20160100023151;01;04;7
20160100023152;01;04;10
20160100023154;01;04;6
20160100023155;01;04;5
20160100023156;01;04;7
20160100023157;01;04;3
20160100025236;01;10;3
20160100025237;01;10;2
20160100025240;01;10;3
20160100025241;01;10;7
20160100025242;01;10;5
20160100025243;01;10;3
20160100025262;01;10;7
20160100025263;01;10;3
20160100025264;01;10;3
20160100025265;01;10;3
20160100025266;01;10;5
20160100026398;01;10;1
20160100026419;01;10;10
20160100026569;01;06;30
20160100026569;02;12;5
20160100026995;01;13;6
20160200000138;01;07;1
20160200000675;01;01;5
20160200000689;01;04;10
20160200000755;01;13;8
20160200000755;02;06;3
20160200000755;03;12;2
20160200000755;04;16;2
20160200000759;01;07;5
20160200000759;02;13;1
20160200000805;01;13;16
20160200001059;01;12;1
20160200001059;02;07;1
20160200001059;03;07;1
20160200001059;04;16;2
20160200001059;05;16;2
20160200001177;01;04;3
20160200001178;01;04;6
20160200001179;01;04;7
20160200001206;01;04;5
20160200001208;01;04;30
20160200001209;01;04;4
20160200001238;01;01;1
20160200001238;02;09;1
20160200001238;03;09;3
20160200001239;01;09;6
20160200001343;01;09;2
20160200001343;02;13;1
20160200001725;01;09;4
20160200001756;01;16;1
20160200002297;01;13;8
20160200002297;02;01;4
20160200002297;03;09;4
20160200002343;01;09;4
20160200002343;02;13;4
20160200002640;01;01;6
20160200002641;01;01;7
20160200002642;01;01;3
20160200002643;01;01;3
20160200002644;01;01;2
20160200002679;01;01;3
20160200002680;01;01;3
20160200002920;01;02;5
20160200002927;01;09;1
20160200002931;01;14;7
20160200003314;01;02;2
20160200003322;01;09;1
20160200003322;02;09;1
20160200003429;01;04;5
20160200003430;01;04;4
20160200003431;01;04;4
20160200003432;01;04;4
20160200003433;01;04;3
20160200003481;01;12;3
20160200004053;01;10;3
20160200004057;01;10;30
20160200004060;01;10;8
20160200004061;01;10;3
20160200004062;01;10;7
20160200004082;01;10;7
20160200004084;01;10;4
20160200004086;01;10;4
20160200004086;02;10;3
20160200004102;01;14;5
20160200004103;01;10;4
20160200004104;01;10;4
20160200004106;01;14;2
20160200004128;01;10;6
20160200004129;01;10;6
20160200004130;01;10;14
20160200005705;01;01;3
20160200005907;01;09;2
20160200005907;02;10;1
20160200005907;03;13;2
20160200006050;01;04;10
20160200006051;01;04;15
20160200006052;01;04;5
20160200006053;01;04;15
20160200006054;01;04;7
20160200006055;01;04;30
20160200006080;01;04;3
20160200006109;01;10;60
20160200006109;02;13;7
20160200006109;03;10;53
20160200006110;01;04;14
20160200006482;01;14;7
20160200006525;01;14;7
20160200006525;02;01;2
20160200006525;03;01;3
20160200006573;01;01;10
20160200006574;01;01;4
20160200006574;02;01;1
20160200006575;01;01;20
20160200006575;02;01;1
20160200006576;01;01;42
20160200006607;01;14;4
20160200006608;01;01;5
20160200006609;01;01;5
20160200006677;01;04;5
20160200007183;01;13;2
20160200007187;01;10;3
20160200007189;01;01;6
20160200007912;01;10;3
20160200007913;01;10;10
20160200007914;01;10;7
20160200007915;01;10;14
20160200007921;01;10;7
20160200007922;01;10;3
20160200007923;01;10;1
20160200007925;01;10;4
20160200007927;01;10;8
20160200007939;01;10;7
20160200007940;01;10;3
20160200007946;01;10;3
20160200007947;01;10;3
20160200007948;01;10;7
20160200007949;01;10;4
20160200007950;01;10;10
20160200007979;01;09;10
20160200007979;02;01;4
20160200007984;01;13;3
20160200007984;02;09;3
20160200008021;01;09;2
20160200008068;01;01;1
20160200008068;02;01;2
20160200008068;03;13;2
20160200008161;01;16;1
20160200008190;01;16;1
20160200008261;01;16;1
20160200008278;01;01;1
20160200008285;01;11;2
20160200008338;01;10;7
20160200008371;01;10;30
20160200008372;01;10;6
20160200008544;01;04;3
20160200008545;01;04;7
20160200008546;01;04;3
20160200008560;01;04;4
20160200008561;01;04;4
20160200008562;01;04;15
20160200008592;01;04;10
20160200008593;01;04;3
20160200008618;01;04;4
20160200008620;01;04;3
20160200008622;01;04;2
20160200009892;01;14;3
20160200010019;01;09;3
20160200010019;02;09;2
20160200010019;03;16;1
20160200010412;01;01;4
20160200010419;01;14;4
20160200010420;01;14;7
20160200010421;01;09;2
20160200010421;02;10;60
20160200010433;01;10;7
20160200010457;01;10;4
20160200010458;01;10;4
20160200010458;02;10;2
20160200010458;03;10;1
20160200010465;01;10;2
20160200010484;01;10;1
20160200010639;01;16;1
20160200010639;02;13;2
20160200010641;01;09;2
20160200010641;02;13;2
20160200010644;01;13;3
20160200010660;01;13;2
20160200011180;01;10;7
20160200011352;01;01;2
20160200011375;01;13;1
20160200011407;01;10;2
20160200011408;01;10;7
20160200011409;01;10;3
20160200011409;02;10;2
20160200011410;01;10;7
20160200011441;01;10;5
20160200011442;01;10;6
20160200011443;01;10;14
20160200011444;01;10;2
20160200011473;01;09;3
20160200011473;02;13;3
20160200012584;01;01;3
20160200012863;01;07;1
20160200012926;01;04;12
20160200012930;01;04;10
20160200012931;01;04;14
20160200012932;01;04;5
20160200012952;01;04;4
20160200012954;01;04;5
20160200012955;01;04;7
20160200013709;01;10;4
20160200013711;01;10;5
20160200013712;01;10;7
20160200013730;01;10;5
20160200013731;01;10;7
20160200013732;01;10;2
20160200013829;01;09;1
20160200013829;02;13;3
20160200013831;01;01;14
20160200015449;01;09;5
20160200015584;01;07;1
20160200015584;02;16;1
20160200015604;01;01;3
20160200015604;02;01;4
20160200015604;03;01;3
20160200015604;04;07;3
20160200015604;05;16;1
20160200015659;01;01;30
20160200015708;01;01;26
20160200016328;01;13;6
20160200016328;02;16;3
20160200016328;03;16;2
20160200016328;04;16;1
20160200017188;01;16;1
20160200017214;01;07;1
20160200017214;02;16;1
20160200017238;01;01;12
20160200017238;02;16;3
20160200019245;01;10;20
20160200019245;02;14;15
20160200019246;01;12;1
20160200019246;02;06;1
20160200019249;01;16;2
20160200019255;01;09;2
20160200019255;02;17;1
20160200019255;03;09;1
20160200019255;04;16;1
20160200019262;01;16;3
20160200019275;01;16;2
20160200019275;02;07;2
20160200019275;03;01;6
20160200019275;04;01;2
20160200019275;05;01;1
20160200019275;06;14;14
20160200019275;07;14;3
20160200019275;08;07;1
20160200019329;01;04;6
20160200019331;01;04;5
20160200019332;01;04;3
20160200019359;01;04;4
20160200019361;01;04;8
20160200019362;01;04;4
20160200020043;01;10;1
20160200020044;01;10;7
20160200020046;01;10;3
20160200020232;01;09;21
20160200020327;01;16;1
20160200020327;02;06;1
20160200020337;01;16;6
20160200020491;01;11;1
20160200021103;01;04;9
20160200021104;01;04;7
20160200021105;01;04;5
20160200021106;01;04;1
20160200021107;01;04;30
20160200021108;01;04;4
20160200021110;01;04;5
20160200021111;01;04;4
20160200021587;01;10;2
20160200021772;01;01;30
20160200021837;01;09;2
20160200021837;02;01;30
20160200021837;03;01;15
20160200021837;04;01;14
20160200021837;05;01;1
20160200022139;01;04;5
20160200022140;01;04;25
20160200022141;01;04;2
20160200022142;01;04;5
20160200022143;01;04;2
20160200022145;01;04;7
20160200022146;01;04;5
20160200022147;01;04;6
20160200022148;01;04;10
20160200022149;01;04;4
20160200022150;01;04;7
20160200022151;01;04;5
20160200022152;01;04;7
20160200022153;01;04;2
20160200023382;01;10;4
20160200023391;01;10;3
20160200023392;01;10;4
20160200023393;01;10;3
20160200023397;01;10;7
20160200023423;01;10;4
20160200024734;01;04;7
20160200024735;01;04;15
20160200024736;01;04;4
20160200024737;01;04;9
20160200024738;01;04;6
20160200024739;01;04;5
20160200024740;01;04;7
20160200024741;01;04;6
20160200024743;01;04;2
20160200026390;01;10;1
20160200027360;01;10;4
20160200027361;01;10;3
20160200027362;01;10;3
20160200027364;01;10;4
20160200027380;01;10;10
20160200027381;01;10;7
20160200028127;01;10;20
20160200028127;02;09;2
20160200028244;01;16;2
20160200028290;01;04;7
20160200028291;01;04;3
20160200028292;01;04;4
20160200028293;01;04;2
20160200028294;01;04;4
20160200028295;01;04;6
20160200028296;01;04;10
20160200029087;01;10;5
20160200029088;01;10;4
20160200029114;01;10;3
20160200029368;01;13;2
20160200029368;02;01;2
20160200029368;03;01;1
20160200030207;01;13;6
20160200030209;01;13;4
20160300000482;01;09;3
20160300000482;02;13;2
20160300000482;03;12;1
20160300000482;04;12;1
20160300000482;05;12;4
20160300002548;01;01;2
20160300002548;02;01;1
20160300002548;03;01;1
20160300002548;04;13;2
20160300003361;01;04;6
20160300004277;01;10;6
20160300004303;01;09;5
20160300005282;01;09;5
20160300005499;01;09;4
20160300005499;02;16;3
20160300005499;03;16;5
20160300005524;01;16;3
20160300006087;01;09;4
20160300006088;01;04;6
20160300006119;01;04;7
20160300006121;01;04;6
20160300006251;01;10;3
20160300006255;01;10;3
20160300006275;01;13;3
20160300006275;02;10;3
20160300006276;01;10;10
20160300006659;01;16;8
20160300008948;01;04;6
20160300008952;01;04;5
20160300009453;01;10;2
20160300010007;01;04;7
20160300010008;01;04;10
20160300010009;01;04;2
20160300010010;01;04;3
20160300010011;01;04;3
20160300010029;01;01;2
20160300010039;01;04;7
20160300010040;01;04;3
20160300010041;01;04;2
20160300010042;01;04;3
20160300010043;01;04;5
20160300010061;01;04;8
20160300011581;01;10;4
20160300011740;01;13;4
20160300011740;02;03;1
20160300012069;01;10;4
20160300012070;01;10;12
20160300012071;01;10;4
20160300012072;01;14;4
20160300012072;02;10;1
20160300012108;01;10;30
20160300012109;01;10;10
20160300012110;01;10;5
20160300012112;01;10;5
20160300012141;01;04;4
20160300012142;01;04;15
20160300012144;01;04;3
20160300012171;01;04;4
20160300012174;01;04;4
20160300012284;01;04;7
20160300012286;01;04;11
20160300012287;01;04;3
20160300012318;01;04;3
20160300012319;01;04;4
20160300012320;01;04;5
20160300012321;01;04;3
20160300012396;01;10;3
20160300012397;01;10;2
20160300012398;01;10;2
20160300012399;01;10;5
20160300012403;01;10;3
20160300012405;01;10;1
20160300012423;01;10;3
20160300012424;01;10;5
20160300012425;01;10;5
20160300013466;01;09;12
20160300013548;01;09;4
20160300013559;01;09;3
20160300013559;02;09;1
20160300013559;03;05;1
20160300013559;04;05;1
20160300013559;05;01;1
20160300013561;01;09;2
20160300013561;02;09;1
20160300013561;03;05;1
20160300013561;04;05;1
20160300013561;05;01;1
20160300013788;01;10;5
20160300013826;01;14;2
20160300013827;01;10;9
20160300016151;01;04;7
20160300016152;01;04;15
20160300016153;01;04;6
20160300016154;01;04;5
20160300016155;01;04;6
20160300016156;01;04;7
20160300016157;01;04;6
20160300016158;01;04;4
20160300016159;01;04;20
20160300016160;01;04;7
20160300016165;01;04;6
20160300016166;01;04;10
20160300016168;01;04;7
20160300016169;01;04;5
20160300016170;01;04;9
20160300016171;01;04;12
20160300016172;01;04;5
20160300016173;01;04;5
20160300016657;01;04;7
20160300016658;01;04;7
20160300016659;01;04;8
20160300016661;01;04;7
20160300016662;01;04;4
20160300016663;01;04;10
20160300016669;01;10;34
20160300018246;01;14;7
20160300018247;01;10;4
20160300018248;01;14;5
20160300018248;02;10;2
20160300018279;01;10;9
20160300018280;01;10;7
20160300018281;01;14;4
20160300018891;01;10;6
20160300019095;01;13;3
20160300019116;01;13;14
20160300019632;01;10;7
20160300019633;01;10;4
20160300019633;02;10;1
20160300019634;01;10;7
20160300019635;01;10;7
20160300019640;01;10;4
20160300019659;01;10;4
20160300019660;01;10;4
20160300019661;01;10;4
20160300019662;01;10;4
20160300020447;01;04;3
20160300020448;01;04;9
20160300020449;01;04;3
20160300020450;01;04;3
20160300020451;01;04;5
20160300020452;01;04;3
20160300020453;01;04;3
20160300020454;01;04;3
20160300020456;01;04;2
20160300020457;01;04;4
20160300020458;01;04;5
20160300020459;01;04;6
20160300020460;01;04;6
20160300020461;01;04;3
20160300020462;01;04;20
20160300020463;01;04;2
20160300020464;01;04;6
20160300020465;01;04;5
20160300020466;01;04;3
20160300020467;01;04;3
20160300020469;01;04;3
20160300020470;01;04;15
20160300020471;01;04;3
20160300020472;01;04;7
20160300020473;01;04;6
20160300020474;01;04;2
20160300020475;01;04;3
20160300020476;01;04;5
20160300020477;01;04;3
20160300020478;01;04;2
20160300020479;01;04;5
20160300020480;01;04;4
20160300021728;01;13;30
20160300021728;02;04;2
20160300021728;03;07;2
20160300022855;01;09;4
20160300022857;01;04;90
20160300022861;01;04;34
20160300023170;01;10;3
20160300023171;01;10;5
20160300023198;01;10;5
20160300023200;01;10;10
20160300024628;01;04;6
20160300024629;01;04;4
20160300024630;01;04;7
20160300024631;01;04;5
20160300024632;01;04;2
20160300024633;01;04;4
20160300024634;01;04;4
20160300024635;01;04;6
20160300024636;01;04;5
20160300024637;01;04;6
20160300024638;01;04;2
20160300024639;01;04;5
20160300024640;01;04;6
20160300024641;01;04;4
20160300024642;01;04;4
20160300024643;01;04;4
20160300024644;01;04;2
20160300024646;01;04;6
20160300024647;01;04;5
20160300025092;01;10;7
20160300025161;01;09;10
20160300025182;01;13;3
20160300025182;02;01;3
20160300025182;03;09;5
20160300025555;01;04;4
20160300025556;01;04;5
20160300025557;01;04;3
20160300025581;01;04;7
20160300025583;01;04;2
20160300025947;01;01;18
20160300025948;01;01;40
20160300025949;01;01;3
20160300025949;02;01;3
20160300025949;03;01;1
20160300025950;01;01;7
20160300025951;01;01;4
20160300025951;02;01;1
20160300025951;03;01;2
20160300025982;01;01;4
20160300025984;01;01;5
20160300025985;01;01;3
20160300025986;01;01;14
20160300026018;01;04;3
20160300027094;01;04;7
20160300027095;01;04;6
20160300027096;01;04;5
20160300027097;01;04;4
20160300027098;01;04;1
20160300027099;01;04;4
20160300027100;01;04;5
20160300027101;01;04;5
20160300027102;01;04;4
20160300027103;01;04;7
20160300027104;01;04;6
20160300027105;01;04;5
20160300027106;01;04;3
20160300027107;01;04;4
20160300027109;01;04;6
20160300027110;01;04;6
20160300027116;01;04;5
20160300027117;01;04;15
20160300027118;01;04;5
20160300027119;01;04;5
20160300027120;01;04;6
20160300027121;01;04;4
20160300027122;01;04;5
20160300027123;01;04;6
20160300027124;01;04;5
20160300027125;01;04;12
20160300027126;01;04;5
20160300027127;01;04;4
20160300027129;01;04;5
20160300027130;01;04;5
20160300027515;01;04;5
20160300027516;01;04;4
20160300027520;01;04;5
20160300027521;01;04;5
20160300027522;01;04;7
20160300027534;01;04;14
20160300027536;01;04;6
20160300027541;01;04;14
20160300027542;01;04;4
20160300027543;01;04;4
20160300027638;01;10;3
20160300027657;01;10;26
20160300028709;01;13;9
20160300028722;01;13;2
20160300029587;01;04;3
20160300029588;01;04;4
20160300029589;01;04;5
20160300029590;01;04;10
20160300029592;01;04;4
20160300029593;01;04;4
20160300030231;01;04;4
20160300030232;01;04;4
20160300030233;01;04;4
20160300030234;01;04;21
20160300030235;01;04;10
20160300030236;01;04;4
20160300031127;01;13;4
20170100000179;01;04;90
20170100000180;01;04;2
20170100000182;01;04;9
20170100000183;01;04;10
20170100000184;01;04;17
20170100000189;01;04;4
20170100000190;01;04;3
20170100000191;01;04;3
20170100000192;01;04;4
20170100000344;01;04;12
20170100000345;01;04;3
20170100000346;01;04;5
20170100000348;01;16;7
20170100000445;01;10;13
20170100000447;01;10;16
20170100000460;01;10;1
20170100000463;01;10;7
20170100000463;02;02;2
20170100000463;03;02;1
20170100000463;04;10;1
20170100000467;01;10;9
20170100000468;01;10;23
20170100000479;01;10;1
20170100000480;01;10;7
20170100000776;01;07;3
20170100000776;02;07;7
20170100000787;01;13;6
20170100001050;01;13;1
20170100001050;02;09;2
20170100001384;01;03;16
20170100001484;01;13;17
20170100001907;01;09;21
20170100002492;01;04;14
20170100002493;01;04;7
20170100002494;01;04;6
20170100002541;01;04;14
20170100002542;01;04;7
20170100002543;01;04;30
20170100002649;01;09;1
20170100002805;01;01;21
20170100002867;01;12;17
20170100003103;01;13;3
20170100003210;01;04;15
20170100003211;01;04;14
20170100003212;01;04;14
20170100003213;01;04;21
20170100003214;01;04;18
20170100003215;01;04;21
20170100003220;01;04;14
20170100003221;01;04;13
20170100003245;01;04;9
20170100003246;01;04;3
20170100003533;01;10;15
20170100003534;01;10;4
20170100003536;01;10;14
20170100003623;01;10;6
20170100003623;02;09;2
20170100003623;03;10;5
20170100003625;01;10;6
20170100003626;01;09;5
20170100003626;02;10;5
20170100003841;01;03;7
20170100003842;01;07;1
20170100003842;02;07;1
20170100005001;01;01;2
20170100005003;01;14;12
20170100005006;01;01;21
20170100005008;01;09;1
20170100005008;02;10;1
20170100005155;01;03;5
20170100005155;02;12;2
20170100005474;01;04;6
20170100005475;01;04;2
20170100006074;01;13;7
20170100006234;01;07;1
20170100006309;01;16;1
20170100006332;01;03;9
20170100006345;01;03;1
20170100006776;01;10;3
20170100006776;02;10;7
20170100006776;03;10;4
20170100007425;01;14;19
20170100007425;02;08;2
20170100007426;01;10;20
20170100007427;01;10;30
20170100007429;01;01;19
20170100007429;02;01;1
20170100007486;01;14;20
20170100007487;01;10;16
20170100007487;02;08;2
20170100007956;01;07;1
20170100007967;01;07;1
