mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
102015;2;1014EVA0000965;2;2;05;04;4;1;1;6;660.83950022;328.26693589
102015;2;1014EVA0000966;2;2;05;04;120;2;2;6;5228.3691621;123.81342014
102015;2;1014EVA0000967;2;2;05;04;6;1;1;6;794.94478345;242.66379732
102015;2;1014EVA0000973;2;2;05;04;3;1;1;6;555.2725101;282.15319351
102015;2;1014EVA0000974;2;2;05;04;6;3;3;6;482.81213387;186.59079631
102015;2;1014EVA0000975;2;2;05;04;6;1;1;6;764.04905622;253.01688981
102015;2;1014EVA0000995;2;2;05;04;6;1;1;6;764.04905622;253.01688981
102015;2;1014EVA0000996;2;2;05;04;7;3;1;6;490.93883846;341.00414669
102015;2;1014EVA0001002;2;2;05;04;3;1;1;6;524.17693539;359.01918054
102015;2;1014EVA0001003;2;2;05;04;90;1;2;6;5609.5398436;9.2163282769
102015;2;1014EVA0001009;2;2;05;04;20;3;1;6;678.14254736;224.26589819
102015;2;1014EVA0001243;2;2;05;04;4;1;1;6;660.83950022;328.26693589
102015;2;1014EVA0001244;2;2;05;04;3;1;1;6;555.2725101;344.04970521
102015;2;1014EVA0001245;2;2;05;04;4;1;1;6;660.83950022;328.26693589
102015;2;1014EVA0001259;2;2;05;04;120;3;2;6;4810.1419702;29.360551644
102015;2;1014EVA0001260;2;2;05;04;4;1;1;6;660.83950022;328.26693589
102015;2;1014EVA0001261;2;2;05;04;3;3;1;6;334.42015591;288.03739644
102015;2;1014EVA0001262;2;2;05;04;2;1;1;6;441.56445206;360.64778456
102015;2;1014EVA0001273;2;2;05;04;3;1;1;6;555.2725101;344.04970521
102015;2;1014EVA0001274;2;2;05;04;5;3;1;6;548.22568321;284.12463513
102015;2;1014EVA0001288;2;2;05;04;3;1;1;6;555.2725101;344.04970521
102015;2;1014EVA0001289;2;2;05;04;3;2;1;6;583.47683854;376.36169395
102015;2;1014EVA0001341;2;2;10;13;4;1;1;6;1450.1802178;1140.9300664
102015;2;1014EVA0001391;2;2;10;09;12;1;3;6;1951.0117382;118.59728346
102015;2;1014EVA0001392;2;2;10;09;11;1;1;1;2117.5673288;248.17559606
102015;2;1014EVA0001393;2;2;10;09;15;1;1;1;2858.9477356;109.83042673
102015;2;1014EVA0001743;2;2;10;09;4;1;1;6;1170.4486438;1026.1753607
102015;2;1014EVA0001758;2;2;10;09;11;1;1;1;2212.6155795;248.17559606
102015;2;1014EVA0001759;2;2;10;09;12;1;1;1;2273.0291213;202.41839314
102015;2;1014EVA0001791;2;2;10;09;8;1;1;1;1590.1044435;457.3896949
102015;2;1014EVA0001794;2;2;10;09;10;1;1;6;1736.8497778;454.13521533
102015;2;1014EVA0001825;2;2;10;09;13;1;2;6;2948.0348692;165.00545727
102015;2;1014EVA0001826;2;2;10;09;14;1;1;6;2109.4744908;133.6997441
102015;2;1014EVA0002046;2;2;02;04;7;1;1;6;1048.5194481;283.9274993
102015;2;1014EVA0002256;2;2;10;13;5;1;1;6;1171.5924022;1044.4624647
102015;2;1014EVA0002257;2;2;10;13;12;1;1;6;2173.2828172;466.1519033
102015;2;1014EVA0002258;2;2;10;13;4;1;2;6;1755.6759586;644.76743153
102015;2;1014EVA0002402;2;2;02;04;7;1;1;1;1092.7569314;224.5111808
102015;2;1014EVA0002403;2;2;02;04;10;1;1;6;1242.3844089;305.99968969
102015;2;1014EVA0002406;2;2;02;04;8;3;3;6;676.24280101;144.14393563
102015;2;1014EVA0002407;2;2;02;04;5;2;2;6;1199.8294834;178.08223109
102015;2;1014EVA0002440;2;2;02;04;5;1;1;1;977.75829494;228.41591389
102015;2;1014EVA0002441;2;2;02;04;9;1;1;1;1097.8639507;292.87927733
102015;2;1014EVA0002446;2;2;02;04;61;1;2;6;7349.9758293;16.239397462
102015;2;1014EVA0002447;2;2;02;04;2;1;2;6;646.1329738;206.21018214
102015;2;1014EVA0002470;2;2;02;04;7;1;1;1;1079.9861734;283.3560158
102015;2;1014EVA0002471;2;2;02;04;7;1;1;1;1079.9861734;283.3560158
102015;2;1014EVA0002498;2;2;02;04;7;1;1;1;877.84647282;228.60284876
102015;2;1014EVA0002499;2;2;02;04;13;1;1;1;1650.0225079;240.32898285
102015;2;1014EVA0002503;2;2;02;04;9;1;1;6;1148.465445;311.06314458
102015;2;1014EVA0002753;2;2;05;04;9;1;1;6;997.47900013;209.99933503
102015;2;1014EVA0002754;2;2;05;04;4;1;1;6;674.61179255;322.13992391
102015;2;1014EVA0002760;2;2;05;04;9;3;1;6;663.60190873;273.27220558
102015;2;1014EVA0002762;2;2;05;04;5;3;1;6;511.76759772;313.38463827
102015;2;1014EVA0002763;2;2;05;04;4;1;1;6;499.38590396;291.58933855
102015;2;1014EVA0002792;2;2;05;04;4;1;1;6;660.83950022;328.26693589
102015;2;1014EVA0002793;2;2;05;04;5;1;1;6;768.53640547;310.02408824
102015;2;1014EVA0002795;2;2;05;04;9;1;1;6;919.04099795;230.29266014
102015;2;1014EVA0002964;2;2;05;04;7;1;1;1;1020.2471628;623.55257151
102015;2;1014EVA0002965;2;2;05;04;10;1;1;1;979.92016871;646.77417252
102015;2;1014EVA0002983;2;2;05;04;120;3;2;6;4225.8969692;286.02694826
102015;2;1014EVA0003083;2;2;10;09;10;1;1;6;1723.3473295;302.11130626
102015;2;1014EVA0003090;2;2;10;09;7;1;1;1;1451.3003809;560.78382208
102015;2;1014EVA0003468;2;2;02;04;3;1;1;6;747.93019459;348.78241331
102015;2;1014EVA0003744;2;2;10;10;7;1;2;6;1813.1042902;746.99738954
102015;2;1014EVA0003745;2;2;10;09;7;1;1;1;1194.1366283;560.78382208
102015;2;1014EVA0003798;2;2;05;04;4;1;1;6;613.13258132;266.30574454
102015;2;1014EVA0003799;2;2;05;04;7;3;1;6;432.49957586;287.56065076
102015;2;1014EVA0003800;2;2;05;04;3;1;1;6;558.63538228;342.4698497
102015;2;1014EVA0003801;2;2;05;04;4;1;1;6;660.83950022;328.26693589
102015;2;1014EVA0003813;2;2;05;04;3;1;1;6;555.2725101;344.04970521
102015;2;1014EVA0003814;2;2;05;04;6;1;1;6;764.04905622;253.01688981
102015;2;1014EVA0003833;2;2;05;04;6;2;1;6;633.03728387;213.512704
102015;2;1014EVA0003834;2;2;05;04;7;1;1;6;735.03175168;207.21435351
102015;2;1014EVA0003835;2;2;05;04;9;3;1;6;719.90011588;235.029802
102015;2;1014EVA0003836;2;2;05;04;5;1;1;6;691.23566602;344.65723657
102015;2;1014EVA0003845;2;2;05;04;7;1;1;6;848.11934808;235.29271308
102015;2;1014EVA0003846;2;2;05;04;3;3;1;6;391.60937849;309.80809425
102015;2;1014EVA0003847;2;2;05;04;6;1;1;6;667.11683073;226.80621288
102015;2;1014EVA0003848;2;2;05;04;3;1;1;6;555.2725101;344.04970521
102015;2;1014EVA0003920;2;2;10;09;7;1;1;6;1462.9757198;474.17343518
102015;2;1014EVA0004022;2;2;02;10;3;3;3;6;465.48135278;147.82069588
102015;2;1014EVA0004033;2;2;08;10;3;2;1;6;591.43597311;202.21396485
102015;2;1014EVA0004039;2;2;08;10;3;3;3;6;422.99710323;96.336257712
102015;2;1014EVA0004040;2;2;02;10;4;3;3;6;380.82184763;147.82069588
102015;2;1014EVA0004041;2;2;02;10;3;3;3;6;373.23128631;147.82069588
102015;2;1014EVA0004175;2;2;10;05;8;1;1;6;1541.5482575;1023.6150326
102015;2;1014EVA0004313;2;2;15;09;5;1;1;6;2971.2608645;1157.0287563
102015;2;1014EVA0004505;2;2;08;10;4;3;1;6;538.43963358;166.29841023
102015;2;1014EVA0004516;2;2;02;10;14;3;1;6;835.57483161;250.50089299
102015;2;1014EVA0004521;2;2;08;10;4;3;3;6;525.389761;94.572633302
102015;2;1014EVA0004522;2;2;08;10;6;3;3;6;473.44777382;94.572633302
102015;2;1014EVA0004523;2;2;08;10;5;2;1;6;816.87903473;202.21396485
102015;2;1014EVA0004528;2;2;08;10;17;3;3;6;538.04013227;94.572633302
102015;2;1014EVA0004533;2;2;08;10;3;3;3;6;291.230262;94.572633302
102015;2;1014EVA0004534;2;2;08;10;7;2;3;6;568.85156318;119.32655665
102015;2;1014EVA0004535;2;2;08;10;9;1;1;6;964.88331131;281.09009937
102015;2;1014EVA0004546;2;2;08;10;2;1;2;6;443.12991061;139.57884082
102015;2;1014EVA0004548;2;2;08;10;4;1;1;6;711.05463009;256.28553787
102015;2;1014EVA0004549;2;2;08;10;12;2;2;6;1342.9883449;101.55505992
102015;2;1014EVA0004621;2;2;05;14;22;2;1;6;1561.4660754;217.17053444
102015;2;1014EVA0004633;2;2;05;10;4;2;1;6;491.38607411;163.71324823
102015;2;1014EVA0004657;2;2;05;10;4;3;1;6;396.13204414;129.75144365
102015;2;1014EVA0004814;2;2;02;04;4;2;1;6;906.01148448;322.8173229
102015;2;1014EVA0004997;2;2;15;09;5;1;1;1;1649.566201;490.06082447
102015;2;1014EVA0005016;2;2;15;09;6;1;1;6;2757.6387721;296.09338245
102015;2;1014EVA0005033;2;2;15;13;6;1;1;1;2329.987354;878.22622122
102015;2;1014EVA0005034;2;2;15;09;5;1;1;1;1649.566201;389.01304115
102015;2;1014EVA0005078;2;2;15;15;5;1;2;6;2852.9716512;467.18881333
102015;2;1014EVA0005473;2;2;10;05;18;1;1;1;2357.1571887;282.23230729
102015;2;1014EVA0005474;2;2;10;13;2;1;1;1;805.69625995;1371.1740844
102015;2;1014EVA0005476;2;2;10;13;7;1;2;1;3471.6986314;636.11041829
102015;2;1014EVA0005496;2;2;15;13;5;1;2;6;3635.6787485;883.18165913
102015;2;1014EVA0005582;2;2;12;04;11;1;1;1;1450.474631;245.3399364
102015;2;1014EVA0005585;2;2;12;04;7;1;1;1;915.52467048;390.5853993
102015;2;1014EVA0005636;2;2;15;09;3;1;1;6;2472.9874411;657.25135923
102015;2;1014EVA0005637;2;2;15;09;15;3;3;6;2732.0613223;579.65932413
102015;2;1014EVA0005651;2;2;15;09;2;1;1;1;2230.2785816;863.50916707
102015;2;1014EVA0005792;2;2;12;04;7;1;1;1;1108.3621573;362.11069663
102015;2;1014EVA0005793;2;2;12;04;7;1;1;1;1078.9165016;392.26462775
102015;2;1014EVA0005794;2;2;12;04;8;1;1;1;1364.229296;295.5227842
102015;2;1014EVA0005835;2;2;08;10;4;1;1;6;711.05463009;256.28553787
102015;2;1014EVA0005837;2;2;08;10;4;1;1;6;711.05463009;256.28553787
102015;2;1014EVA0005838;2;2;08;10;14;3;3;6;484.02764439;94.572633302
102015;2;1014EVA0005839;2;2;08;10;7;1;1;6;806.90149767;270.89249259
102015;2;1014EVA0005840;2;2;08;10;2;1;2;6;438.77260277;139.57884082
102015;2;1014EVA0005847;2;2;02;10;1;3;2;6;285.47555348;141.56416956
102015;2;1014EVA0005862;2;2;08;10;7;3;1;6;814.0203258;160.26530625
102015;2;1014EVA0005863;2;2;08;10;4;1;1;6;537.63959907;256.28553787
102015;2;1014EVA0005864;2;2;08;10;7;2;1;6;670.53220554;230.13420534
102015;2;1014EVA0005865;2;2;08;10;6;3;1;6;463.54078068;160.26530625
102015;2;1014EVA0005926;2;2;15;09;5;1;1;1;1649.566201;389.01304115
102015;2;1014EVA0006169;2;2;05;10;6;3;3;6;436.80566919;76.566388495
102015;2;1014EVA0006171;2;2;05;10;10;3;1;6;578.95064449;129.75144365
102015;2;1014EVA0006172;2;2;05;10;3;3;1;6;374.61020219;129.75144365
102015;2;1014EVA0006199;2;2;05;10;8;3;1;6;509.2169648;129.75144365
102015;2;1014EVA0006217;2;2;15;16;2;1;1;6;2591.6936054;1392.8302612
102015;2;1014EVA0006292;2;2;10;13;7;1;1;6;1651.9374035;817.75992795
102015;2;1014EVA0006397;2;2;02;04;3;2;1;6;797.96030269;280.8749214
102015;2;1014EVA0006424;2;2;02;04;4;1;1;6;947.50068817;328.89557959
102015;2;1014EVA0006425;2;2;02;04;19;1;1;6;2041.3476946;262.75019681
102015;2;1014EVA0006426;2;2;02;04;9;3;1;6;555.42740708;240.4717056
102015;2;1014EVA0006427;2;2;02;04;3;1;1;6;781.65836109;333.76185877
102015;2;1014EVA0006442;2;2;08;10;6;3;1;6;427.90278991;160.26530625
102015;2;1014EVA0006467;2;2;08;10;15;3;3;6;1001.7402827;94.572633302
102015;2;1014EVA0006468;2;2;02;10;3;2;1;6;608.38045683;316.06827425
102015;2;1014EVA0006478;2;2;12;10;5;2;1;6;795.84638206;511.48435658
102015;2;1014EVA0006584;2;2;03;10;5;1;1;6;1033.7765321;203.37080811
102015;2;1014EVA0006585;2;2;03;10;15;2;2;6;920.78158953;172.98790444
102015;2;1014EVA0006614;2;2;03;10;7;3;3;6;510.80035278;143.16142337
102015;2;1014EVA0006615;2;2;03;10;5;1;1;6;838.46272633;203.37080811
102015;2;1014EVA0006797;2;2;08;10;7;3;3;6;335.75339338;94.572633302
102015;2;1014EVA0006798;2;2;08;10;7;3;1;6;481.25751995;160.26530625
102015;2;1014EVA0006804;2;2;08;10;1;1;2;1;411.66146476;138.00553118
102015;2;1014EVA0006819;2;2;08;10;3;2;1;6;591.43597311;202.21396485
102015;2;1014EVA0006820;2;2;08;10;5;2;1;6;816.87903473;202.21396485
102015;2;1014EVA0006821;2;2;08;10;2;1;2;6;443.12991061;139.57884082
102015;2;1014EVA0006825;2;2;08;10;5;3;3;6;362.49995607;94.572633302
102015;2;1014EVA0006826;2;2;08;10;10;3;3;6;595.6867951;94.572633302
102015;2;1014EVA0006829;2;2;02;10;1;1;2;6;325.04305625;211.87855802
102015;2;1014EVA0006840;2;2;08;10;3;2;1;6;490.69536954;202.21396485
102015;2;1014EVA0006846;2;2;08;10;8;3;3;6;543.57099507;94.572633302
102015;2;1014EVA0006847;2;2;08;10;21;3;2;6;642.45987305;90.569836768
102015;2;1014EVA0006848;2;2;08;09;2;2;1;6;597.748343;404.96337397
102015;2;1014EVA0007251;2;2;15;09;10;1;2;6;3870.20062;57.787740363
102015;2;1014EVA0007252;2;2;15;09;6;1;1;1;1521.5402913;375.67796475
102015;2;1014EVA0007445;2;2;02;04;5;2;1;6;1024.096699;337.63753435
102015;2;1014EVA0007476;2;2;02;04;7;1;1;6;986.58450062;308.41260817
102015;2;1014EVA0007477;2;2;02;04;3;1;2;6;841.29811397;201.66619585
102015;2;1014EVA0007825;2;2;15;09;7;1;1;1;1674.8179977;507.82224798
102015;2;1014EVA0007844;2;2;15;09;8;1;1;1;1979.5050917;301.72313741
102015;2;1014EVA0007878;2;2;15;13;4;1;1;1;1610.5494932;743.59393834
102015;2;1014EVA0007995;2;2;02;04;14;1;1;1;1509.8436924;254.94186286
102015;2;1014EVA0007996;2;2;12;04;4;1;1;1;860.76622854;346.73506705
102015;2;1014EVA0008010;2;2;02;04;7;1;1;1;1237.524584;184.09022088
102015;2;1014EVA0008027;2;2;02;04;14;1;1;1;1588.0400558;237.83109372
102015;2;1014EVA0008029;2;2;12;04;12;1;1;1;1391.1415945;343.47441771
102015;2;1014EVA0008069;2;2;02;10;11;2;2;6;1247.3594862;178.61789726
102015;2;1014EVA0008070;2;2;08;10;5;1;2;6;799.20020979;147.53411534
102015;2;1014EVA0008071;2;2;08;10;5;1;2;6;965.01822734;147.53411534
102015;2;1014EVA0008083;2;2;02;10;2;1;2;6;635.81524951;213.5173885
102015;2;1014EVA0008086;2;2;02;10;4;1;1;6;782.66308329;383.69104441
102015;2;1014EVA0008095;2;2;02;10;5;1;2;6;1203.6900636;218.51032867
102015;2;1014EVA0008096;2;2;08;10;9;3;3;6;569.23985746;94.572633302
102015;2;1014EVA0008097;2;2;08;10;6;1;1;6;730.56179587;265.93327345
102015;2;1014EVA0008168;2;2;03;10;7;2;1;6;814.09009544;306.10587887
102015;2;1014EVA0008169;2;2;03;10;6;1;1;6;886.78483112;181.38812184
102015;2;1014EVA0008170;2;2;03;10;7;2;1;6;607.08967484;306.10587887
102015;2;1014EVA0008171;2;2;03;10;10;3;1;6;826.98807238;242.60516557
102015;2;1014EVA0008199;2;2;03;14;3;1;2;6;758.37496494;91.207646644
102015;2;1014EVA0008200;2;2;03;10;5;1;1;6;688.9385722;203.37080811
102015;2;1014EVA0008201;2;2;03;10;7;1;1;6;953.82035853;161.7815804
102015;2;1014EVA0008253;2;2;15;09;100;3;3;6;7297.0484696;579.65932413
102015;2;1014EVA0008274;2;2;15;09;7;1;1;6;2904.5838974;226.98357784
102015;2;1014EVA0008370;2;2;10;06;4;1;2;6;1397.8796349;349.19719257
102015;2;1014EVA0008371;2;2;10;09;8;1;1;6;1535.1457004;434.08125477
102015;2;1014EVA0008482;2;2;08;10;3;1;2;6;713.87763229;142.18175715
102015;2;1014EVA0008483;2;2;02;10;9;3;3;6;677.24947467;147.82069588
102015;2;1014EVA0008493;2;2;08;10;3;3;3;6;397.27050464;94.572633302
102015;2;1014EVA0008510;2;2;08;10;4;3;3;6;413.71218813;94.572633302
102015;2;1014EVA0008512;2;2;02;10;7;1;2;6;1305.7404602;221.90365271
102015;2;1014EVA0008520;2;2;08;10;4;3;1;6;381.34471963;160.26530625
102015;2;1014EVA0008845;2;2;02;04;7;1;1;1;1079.9861734;283.3560158
102015;2;1014EVA0008963;2;2;15;09;2;1;3;6;2044.1106054;505.93150095
102015;2;1014EVA0008964;2;2;15;09;3;1;1;1;1033.5014819;661.96143465
102015;2;1014EVA0009076;2;2;02;04;14;3;1;6;1509.8281684;70.476630105
102015;2;1014EVA0009090;2;2;02;04;7;1;1;1;1126.7978307;249.46783155
102015;2;1014EVA0009091;2;2;02;04;3;1;1;1;714.20821379;256.83170601
102015;2;1014EVA0009126;2;2;02;04;7;1;1;6;986.58450062;308.41260817
102015;2;1014EVA0009127;2;2;02;04;4;3;1;6;616.81119386;238.52489666
102015;2;1014EVA0009158;2;2;02;04;2;1;1;6;622.40760746;333.57892071
102015;2;1014EVA0009159;2;2;02;04;7;1;1;1;820.92472637;303.78478399
102015;2;1014EVA0009185;2;2;02;04;2;1;1;6;567.04331786;357.09641469
102015;2;1014EVA0009186;2;2;02;04;5;1;1;1;1178.2030393;132.02520693
102015;2;1014EVA0009187;2;2;02;04;7;1;1;6;1065.4194848;277.5585991
102015;2;1014EVA0009340;2;2;02;04;6;3;3;6;571.51439728;140.26675011
102015;2;1014EVA0009341;2;2;02;04;6;3;1;6;681.73263409;184.31380836
102015;2;1014EVA0009378;2;2;02;04;160;2;2;6;8976.9007497;35.872938945
102015;2;1014EVA0009380;2;2;02;04;5;1;1;6;1083.8156901;334.53036345
102015;2;1014EVA0009381;2;2;02;04;4;1;1;6;947.50068817;328.89557959
102015;2;1014EVA0009401;2;2;02;04;5;1;1;6;771.9221756;296.50279553
102015;2;1014EVA0009402;2;2;02;04;6;1;1;6;950.51686192;288.03548275
102015;2;1014EVA0009415;2;2;02;04;2;1;2;6;622.07784384;169.60563282
102015;2;1014EVA0009428;2;2;02;04;4;1;1;6;927.4321095;337.66812905
102015;2;1014EVA0009429;2;2;02;04;5;1;1;6;771.9221756;296.50279553
102015;2;1014EVB0009201;2;3;03;05;2;2;1;1;315.53485333;254.84446783
102015;2;1014EVC0000009;2;1;05;09;4;3;3;6;285.28643272;253.86440452
102015;2;1014EVC0000429;2;1;07;08;5;1;2;6;568.84886451;1008.6299936
102015;2;1014EVC0000790;2;1;07;09;5;1;1;6;606.39083794;1628.4681281
102015;2;1014EVC0000801;2;1;07;11;2;1;3;6;244.61808067;1763.7036195
102015;2;1014EVC0001581;2;1;05;04;45;2;1;6;2474.1839726;539.70499408
102015;2;1014EVC0001589;2;1;05;04;10;3;1;6;585.87635197;153.59056585
102015;2;1014EVC0001610;2;1;06;09;21;2;1;6;1034.3913883;13.281097187
102015;2;1014EVC0001619;2;1;06;09;15;2;1;6;823.47460313;42.538624791
102015;2;1014EVC0001624;8;1;08;13;2;1;1;6;369.04000992;1345.2370216
102015;2;1014EVC0001632;2;1;08;04;21;1;1;6;1868.6541189;708.792099
102015;2;1014EVC0001724;8;1;06;07;1;2;1;6;118.14587393;415.96576008
102015;2;1014EVC0001737;8;1;02;07;1;1;1;6;130.40414831;337.51076747
102015;2;1014EVC0002129;2;1;05;13;14;1;1;6;1396.3101845;81.177872102
102015;2;1014EVC0002146;8;1;06;07;5;3;3;6;250.82343322;215.45298427
102015;2;1014EVC0002150;8;1;06;07;2;1;1;6;219.41146644;442.11249178
102015;2;1014EVC0002154;8;1;08;07;2;2;1;6;213.70414519;1142.197263
102015;2;1014EVC0002577;2;1;05;09;2;1;2;6;446.17603871;211.80625679
102015;2;1014EVC0002595;8;1;08;07;1;1;1;6;187.50270095;1610.0816501
102015;2;1014EVC0002601;8;1;08;07;1;3;1;6;107.3072683;1298.2294819
102015;2;1014EVC0002611;8;1;08;16;1;1;3;6;172.69421233;950.10994607
102015;2;1014EVC0002613;2;1;07;13;1;1;2;6;177.91246178;5050.534012
102015;2;1014EVC0003620;2;1;02;09;4;1;1;6;670.52037729;220.31950689
102015;2;1014EVC0003626;2;1;06;09;21;2;1;6;1012.2655972;10.68559333
102015;2;1014EVC0004059;8;1;06;09;2;3;1;6;330.13750785;618.99272723
102015;2;1014EVC0004063;2;1;06;09;10;1;1;6;1037.1871465;132.0962485
102015;2;1014EVC0004073;2;1;08;09;30;2;1;6;1185.4925678;24.933554161
102015;2;1014EVC0004076;2;1;06;09;26;3;1;6;968.17709137;618.99272723
102015;2;1014EVC0004081;8;1;07;02;1;1;3;6;158.53569165;3597.0120206
102015;2;1014EVC0004088;2;1;02;09;21;2;1;6;1029.1428054;6.0146235386
102015;2;1014EVC0005223;2;1;02;01;15;2;1;6;677.19882702;310.45506477
102015;2;1014EVC0005229;2;1;06;04;30;2;1;6;1948.7816731;951.1489305
102015;2;1014EVC0005234;2;1;02;10;15;2;1;6;921.55959074;308.16436632
102015;2;1014EVC0005236;2;1;08;09;15;2;1;6;785.5563145;147.06877078
102015;2;1014EVC0006513;8;1;08;09;10;1;1;6;1092.9584357;1865.4711832
102015;2;1014EVC0006527;2;1;07;01;1;3;3;6;48.9958884;2973.0627932
102015;2;1014EVC0006533;8;1;06;11;1;1;1;6;153.0375331;554.95017106
102015;2;1014EVC0006534;2;1;08;01;7;3;1;6;603.21040147;1574.8640681
102015;2;1014EVC0006881;2;1;08;10;35;3;1;6;1003.0526712;276.21368643
102015;2;1014EVC0006895;2;1;08;10;21;2;1;6;1137.3609178;348.51126538
102015;2;1014EVC0006902;2;1;08;01;90;2;1;6;6222.2981167;1987.0770209
102015;2;1014EVC0006906;2;1;08;01;7;1;1;1;3573.2882833;2214.7285924
102015;2;1014EVC0006907;2;1;07;09;7;1;1;6;541.24632311;1593.8584422
102015;2;1014EVC0006918;2;1;06;11;2;2;1;6;196.84515538;425.6940702
102015;2;1014EVC0007145;8;1;06;10;42;3;1;6;1216.309983;298.52608587
102015;2;1014EVC0007164;2;1;08;01;3;1;1;6;655.0782449;2277.9279906
102015;2;1014EVC0007170;2;1;02;01;10;3;1;6;924.04566525;311.78441058
102015;2;1014EVC0008121;8;1;07;02;1;1;2;6;189.26304737;3444.7681129
102015;2;1014EVC0008132;2;1;06;10;21;2;1;6;1110.9009328;712.66489514
102015;2;1014EVC0008148;2;1;08;10;45;2;1;6;1563.6979482;768.07763517
102015;2;1014EVC0008150;2;1;08;04;21;3;1;6;1236.9837594;401.13246632
102015;2;1014EVC0009446;2;1;08;09;15;1;1;6;1348.5018465;139.28390854
102015;2;1014EVC0009926;2;1;05;16;5;1;1;6;663.58716101;197.55095142
102015;2;1114EVA0000012;2;2;10;09;6;1;1;6;1347.6140006;682.65831012
102015;2;1114EVA0000043;2;2;10;13;7;3;3;6;958.94712068;645.44957318
102015;2;1114EVA0000534;2;2;10;09;3;1;1;6;1012.3226171;1258.1449632
102015;2;1114EVA0000535;2;2;10;09;14;1;1;6;2122.0888426;133.6997441
102015;2;1114EVA0000536;2;2;10;09;6;1;1;6;1039.2855566;682.65831012
102015;2;1114EVA0000537;2;2;10;09;3;1;1;6;1012.3226171;1258.1449632
102015;2;1114EVA0001001;2;2;10;09;7;1;1;6;1129.337918;556.79365896
102015;2;1114EVA0001002;2;2;10;09;6;1;1;1;1263.9004719;687.55045996
102015;2;1114EVA0001214;2;2;10;09;5;1;3;6;1324.46182;493.89934024
102015;2;1114EVA0001223;2;2;10;09;5;2;1;6;976.60584948;1969.8909708
102015;2;1114EVA0001224;2;2;10;09;8;1;1;1;1174.4855612;899.5496831
102015;2;1114EVA0001225;2;2;10;05;11;1;1;6;1331.3208344;939.32370266
102015;2;1114EVA0001272;2;2;15;09;6;1;1;6;2842.3056896;817.5875965
102015;2;1114EVA0001368;2;2;10;09;7;2;1;6;1055.7312157;1969.8909708
102015;2;1114EVA0001402;2;2;15;12;4;1;1;1;1823.6618862;990.75477062
102015;2;1114EVA0001433;2;2;10;13;4;1;2;6;1755.6759586;644.76743153
