A0_1;C9_0;ccaa_etapa;pernoc_etapa
0915EVA0006559;01;10;12
0915EVA0006586;01;10;5
0915EVA0007391;01;13;4
0915EVA0007392;01;13;7
0915EVA0007393;01;13;2
0915EVA0007394;01;13;4
0915EVA0007942;01;09;2
0915EVA0007942;02;13;3
0915EVA0007942;03;10;2
0915EVA0007970;01;04;7
0915EVA0007971;01;04;7
0915EVA0007972;01;04;7
0915EVA0007977;01;04;7
0915EVA0007999;01;04;7
0915EVA0008006;01;04;5
0915EVA0008231;01;09;5
0915EVA0008231;02;13;2
0915EVA0008232;01;09;3
0915EVA0008233;01;09;2
0915EVA0008235;01;09;4
0915EVA0008235;02;13;2
0915EVA0008235;03;01;2
0915EVA0008249;01;09;4
0915EVA0008504;01;13;5
0915EVA0008504;02;10;1
0915EVA0008901;01;13;3
0915EVA0008901;02;16;7
0915EVA0009007;01;13;4
0915EVA0009007;02;07;3
0915EVA0009096;01;10;4
0915EVA0009115;01;10;2
0915EVA0009116;01;10;2
0915EVA0009125;01;10;2
0915EVA0009144;01;10;4
0915EVA0009590;01;10;3
0915EVA0009605;01;10;6
0915EVA0009606;01;10;4
0915EVA0009614;01;10;4
0915EVA0009615;01;10;4
0915EVA0009625;01;10;20
0915EVA0009632;01;10;5
0915EVA0009634;01;10;3
0915EVA0009634;02;10;1
0915EVA0009634;03;10;2
0915EVA0010475;01;14;4
0915EVA0010475;02;14;3
0915EVA0010475;03;10;4
0915EVA0010476;01;10;1
0915EVA0010476;02;10;2
0915EVA0010476;03;10;1
0915EVA0010476;04;10;1
0915EVA0010476;05;10;1
0915EVA0010489;01;10;4
0915EVA0010490;01;10;3
0915EVA0010490;02;10;2
0915EVA0010504;01;10;5
0915EVA0010505;01;13;3
0915EVA0010505;02;10;5
0915EVA0010518;01;14;4
0915EVA0010519;01;10;5
0915EVA0010546;01;09;7
0915EVA0010567;01;04;2
0915EVA0010567;02;09;150
0915EVA0010579;01;04;3
0915EVA0010579;02;13;2
0915EVA0010579;03;09;1
0915EVA0010579;04;16;3
0915EVA0010778;01;13;6
0915EVA0010887;01;10;3
0915EVA0010892;01;10;6
0915EVA0010893;01;10;4
0915EVA0010895;01;10;5
0915EVA0010909;01;02;4
0915EVA0010909;02;10;2
0915EVA0010916;01;10;6
0915EVA0010917;01;10;6
0915EVA0010919;01;10;4
0915EVA0010920;01;10;6
0915EVA0010926;01;10;4
0915EVA0010927;01;10;2
0915EVA0010927;02;10;2
0915EVA0010927;03;08;4
0915EVA0010927;04;13;1
0915EVA0011078;01;10;3
0915EVA0011079;01;10;21
0915EVA0011107;01;10;2
0915EVA0011108;01;10;7
0915EVA0011188;01;09;3
0915EVA0011188;02;13;1
0915EVA0011293;01;09;6
0915EVA0011293;02;13;2
0915EVA0011352;01;10;2
0915EVA0011363;01;10;6
0915EVA0011364;01;10;6
0915EVA0011370;01;10;6
0915EVA0011371;01;10;14
0915EVA0011379;01;10;3
0915EVA0011380;01;10;5
0915EVA0011391;01;10;5
0915EVA0011392;01;10;3
0915EVA0011404;01;10;6
0915EVA0011536;01;10;3
0915EVA0011537;01;10;7
0915EVA0011564;01;10;2
0915EVA0011565;01;10;3
0915EVA0011641;01;09;5
0915EVA0011707;01;01;150
0915EVB0000311;01;09;1
0915EVB0000311;02;09;1
0915EVB0000312;01;09;1
0915EVB0000312;02;09;1
0915EVB0000313;01;09;1
0915EVB0000313;02;09;6
0915EVB0000320;01;09;1
0915EVB0000320;02;09;1
0915EVB0000321;01;09;1
0915EVB0000321;02;09;1
0915EVB0000322;01;09;1
0915EVB0000322;02;09;1
0915EVB0000324;01;09;1
0915EVB0000324;02;09;2
0915EVC0002826;01;16;5
0915EVC0005037;01;09;12
0915EVC0005068;01;09;12
0915EVC0007693;01;06;4
0915EVC0007693;02;15;1
0915EVC0007753;01;01;37
0915EVC0009158;01;09;15
0915EVC0009176;01;17;1
0915EVC0009179;01;09;20
0915EVC0009188;01;09;20
0915EVC0009641;01;09;3
0915EVC0009646;01;10;15
0915EVC0009658;01;09;6
0915EVC0009664;01;09;21
0915EVC0009670;01;10;12
0915EVC0009975;01;09;21
0915EVC0009977;01;09;22
0915EVC0009983;01;09;6
0915EVC0009991;01;09;15
0915EVC0009997;01;10;10
0915EVC0010005;01;01;10
0915EVC0010005;02;09;4
0915EVC0010005;03;13;2
0915EVC0010005;04;16;3
0915EVC0010005;05;12;2
0915EVC0010244;01;09;30
0915EVC0010253;01;09;20
0915EVC0010260;01;09;15
0915EVC0010264;01;09;50
0915EVC0010275;01;09;3
0915EVC0010281;01;17;1
0915EVC0010989;01;10;20
0915EVC0010993;01;09;3
0915EVC0010998;01;09;21
0915EVC0011001;01;09;12
0915EVC0011451;01;01;5
0915EVC0011451;02;01;6
0915EVC0011451;03;09;4
0915EVC0011454;01;04;90
20160700000152;01;09;7
20160700001204;01;09;2
20160700001204;02;16;2
20160700001204;03;13;1
20160700001215;01;05;1
20160700001215;02;13;1
20160700001267;01;13;12
20160700001269;01;12;1
20160700001792;01;04;7
20160700001793;01;04;6
20160700001794;01;04;18
20160700001853;01;04;2
20160700001854;01;04;2
20160700001855;01;04;2
20160700002507;01;08;9
20160700003230;01;04;3
20160700003231;01;04;14
20160700003247;01;04;4
20160700003282;01;04;4
20160700003284;01;04;3
20160700003285;01;04;4
20160700003286;01;04;2
20160700003584;01;13;2
20160700003628;01;13;3
20160700003631;01;08;183
20160700003632;01;13;6
20160700003634;01;13;3
20160700003647;01;13;3
20160700003686;01;13;3
20160700003688;01;13;1
20160700003690;01;13;1
20160700004317;01;04;7
20160700004319;01;04;3
20160700004405;01;04;4
20160700004406;01;04;5
20160700005156;01;12;40
20160700005468;01;04;10
20160700005469;01;04;7
20160700005470;01;04;7
20160700005520;01;04;7
20160700005521;01;04;2
20160700005522;01;04;2
20160700005886;01;04;7
20160700005887;01;04;7
20160700005889;01;04;7
20160700005890;01;04;7
20160700005892;01;04;7
20160700005894;01;04;2
20160700005895;01;04;7
20160700005896;01;04;7
20160700005924;01;04;10
20160700005925;01;04;7
20160700005926;01;04;8
20160700005927;01;04;7
20160700005928;01;04;7
20160700005929;01;04;14
20160700005931;01;04;7
20160700005932;01;04;7
20160700006343;01;04;4
20160700006345;01;04;4
20160700006400;01;04;4
20160700006770;01;05;14
20160700007171;01;15;2
20160700008072;01;13;3
20160700008073;01;09;5
20160700008135;01;05;10
20160700010569;01;05;8
20160700011402;01;04;6
20160700011476;01;04;3
20160700011477;01;04;1
20160700011478;01;04;3
20160700013957;01;14;5
20160700013958;01;09;4
20160700013958;02;10;5
20160700013961;01;01;5
20160700013966;01;10;9
20160700013970;01;10;5
20160700014002;01;10;9
20160700014004;01;14;2
20160700014009;01;10;5
20160700014243;01;04;7
20160700014676;01;10;9
20160700014677;01;10;7
20160700014678;01;10;3
20160700014742;01;10;7
20160700014743;01;10;4
20160700014744;01;10;5
20160700015357;01;04;11
20160700015358;01;04;2
20160700015359;01;04;12
20160700015427;01;04;7
20160700015430;01;04;4
20160700015704;01;04;7
20160700015705;01;04;7
20160700015706;01;04;11
20160700015707;01;04;7
20160700015730;01;04;7
20160700015731;01;04;14
20160700015779;01;04;7
20160700015780;01;04;11
20160700015781;01;04;7
20160700015808;01;04;7
20160700017284;01;13;14
20160700018714;01;14;4
20160700018715;01;14;18
20160700018715;02;10;2
20160700018716;01;10;10
20160700018717;01;01;14
20160700018776;01;01;1
20160700018776;02;10;4
20160700018776;03;01;1
20160700018776;04;01;1
20160700018778;01;10;6
20160700018786;01;10;6
20160700018829;01;10;8
20160700018830;01;10;4
20160700020187;01;04;6
20160700020188;01;04;6
20160700020190;01;04;4
20160700020210;01;04;7
20160700020219;01;04;7
20160700020221;01;04;6
20160700020222;01;04;7
20160700020223;01;04;7
20160700020224;01;04;7
20160700020226;01;04;7
20160700020232;01;04;6
20160700020233;01;04;7
20160700020255;01;04;7
20160700020264;01;04;7
20160700020265;01;04;7
20160700020266;01;04;7
20160700020267;01;04;7
20160700020268;01;04;5
20160700020269;01;04;14
20160700022892;01;13;1
20160700023114;01;16;1
20160700023114;02;06;1
20160700023466;01;16;3
20160700024229;01;08;1
20160700024327;01;13;2
20160700024467;01;10;6
20160700024777;01;14;7
20160700024777;02;14;7
20160700024778;01;10;9
20160700024780;01;10;10
20160700024830;01;10;1
20160700024831;01;10;8
20160700024832;01;10;1
20160700026934;01;04;11
20160700026935;01;04;11
20160700026936;01;04;11
20160700026940;01;04;15
20160700026941;01;04;7
20160700026943;01;04;14
20160700026944;01;04;7
20160700026945;01;04;7
20160700026946;01;04;7
20160700026954;01;04;7
20160700026955;01;04;6
20160700026957;01;04;7
20160700026963;01;04;7
20160700026964;01;04;7
20160700026967;01;04;7
20160700026969;01;04;7
20160700026971;01;04;7
20160700026972;01;04;7
20160700027014;01;10;21
20160700027015;01;14;10
20160700027016;01;14;3
20160700027018;01;14;7
20160700027047;01;14;4
20160700027048;01;14;15
20160700027049;01;10;10
20160700027261;01;01;10
20160700028527;01;13;42
20160700028616;01;13;90
20160700029152;01;10;10
20160700029153;01;10;7
20160700029154;01;10;3
20160700029154;02;10;11
20160700029225;01;10;6
20160700029227;01;10;4
20160700029228;01;10;5
20160700029535;01;04;6
20160700029600;01;04;7
20160700029602;01;04;2
20160700029698;01;04;7
20160700029699;01;04;7
20160700030688;01;04;7
20160700031492;01;14;14
20160700031899;01;04;4
20160700031900;01;04;7
20160700031901;01;04;10
20160700031996;01;04;3
20160700032232;01;16;5
20160700032404;01;09;7
20160700032404;02;15;11
20160700032415;01;13;2
20160700032415;02;07;2
20160700033064;01;04;10
20160700033066;01;04;3
20160700033090;01;04;14
20160700033091;01;04;7
20160700033094;01;04;3
20160700033109;01;04;3
20160700033210;01;09;11
20160700033292;01;13;30
20160700033293;01;13;2
20160700033294;01;13;4
20160700033295;01;13;10
20160700033385;01;13;30
20160700033386;01;14;82
20160700033387;01;13;4
20160700033745;01;14;30
20160700033746;01;10;7
20160700033751;01;10;7
20160700033752;01;10;19
20160700033753;01;10;35
20160700033754;01;10;10
20160700033897;01;04;5
20160700033913;01;04;14
20160700033914;01;04;15
20160700033915;01;04;3
20160700033970;01;04;7
20160700033971;01;04;4
20160700033972;01;04;3
20160700034153;01;04;5
20160700034154;01;04;7
20160700034155;01;04;10
20160700034158;01;04;7
20160700034183;01;04;11
20160700034184;01;04;3
20160700034185;01;04;7
20160700034186;01;04;8
20160700034187;01;04;8
20160700034217;01;04;7
20160700034218;01;04;8
20160700034219;01;04;7
20160700034220;01;04;7
20160700034245;01;04;10
20160700034246;01;04;10
20160700034247;01;04;10
20160700034297;01;10;4
20160700034299;01;10;17
20160700034331;01;10;7
20160700034332;01;10;14
20160700034333;01;10;13
20160700035701;01;13;30
20160700035716;01;04;7
20160700036547;01;14;6
20160700036548;01;10;3
20160700036549;01;10;10
20160700036592;01;10;7
20160700036594;01;10;6
20160700037944;01;14;5
20160700037944;02;10;16
20160700037945;01;10;6
20160700037946;01;14;18
20160700037947;01;10;5
20160700037948;01;01;9
20160700037990;01;10;3
20160700037991;01;10;14
20160700037992;01;14;1
20160700037992;02;14;13
20160700037994;01;14;7
20160700038323;01;10;3
20160700038324;01;10;3
20160700038326;01;10;7
20160700038360;01;10;5
20160700038361;01;09;3
20160700038361;02;10;3
20160700038361;03;10;3
20160700038363;01;01;7
20160700038363;02;10;1
20160700038363;03;10;3
20160700038363;04;09;2
20160700038406;01;10;14
20160700038407;01;10;10
20160700038408;01;10;4
20160700038584;01;10;4
20160800000012;01;10;14
20160800002049;01;04;7
20160800002050;01;04;7
20160800002051;01;04;7
20160800002103;01;04;7
20160800002104;01;04;15
20160800002105;01;04;7
20160800002140;01;10;14
20160800002152;01;01;1
20160800002185;01;17;37
20160800002647;01;04;7
20160800002648;01;04;10
20160800002679;01;04;9
20160800003018;01;10;4
20160800003019;01;10;6
20160800003020;01;10;4
20160800003020;02;10;2
20160800003059;01;10;2
20160800003061;01;10;14
20160800003083;01;10;12
20160800003084;01;10;8
20160800003085;01;10;7
20160800003086;01;10;5
20160800003118;01;10;5
20160800003123;01;10;1
20160800003124;01;10;15
20160800003126;01;10;21
20160800003350;01;09;5
20160800003389;01;10;18
20160800005309;01;10;1
20160800005323;01;10;28
20160800005328;01;10;12
20160800005799;01;04;7
20160800005863;01;04;7
20160800006373;01;10;1
20160800006452;01;01;9
20160800007697;01;10;9
20160800007767;01;01;21
20160800007769;01;10;15
20160800007795;01;01;9
20160800007795;02;17;1
20160800007795;03;07;2
20160800007795;04;15;3
20160800007797;01;17;3
20160800007814;01;12;2
20160800007825;01;15;1
20160800007830;01;15;2
20160800007830;02;06;1
20160800007830;03;07;1
20160800007830;04;07;2
20160800007830;05;16;1
20160800007830;06;07;2
20160800007832;01;16;1
20160800007832;02;07;1
20160800007832;03;03;1
20160800007832;04;07;1
20160800007833;01;07;1
20160800008493;01;04;3
20160800008494;01;04;3
20160800008584;01;04;3
20160800008585;01;04;3
20160800008918;01;09;3
20160800009199;01;10;14
20160800009231;01;12;2
20160800009267;01;01;15
20160800009285;01;03;2
20160800009285;02;10;2
20160800009285;03;01;3
20160800009293;01;16;7
20160800010176;01;09;2
20160800010314;01;10;16
20160800010343;01;10;21
20160800010479;01;16;1
20160800010479;02;16;2
20160800010479;03;15;2
20160800010485;01;03;10
20160800010485;02;15;1
20160800010485;03;03;3
20160800010488;01;10;3
20160800011131;01;10;9
20160800011132;01;10;1
20160800011132;02;10;9
20160800011133;01;10;20
20160800011134;01;14;7
20160800011170;01;10;10
20160800011174;01;10;29
20160800012137;01;04;7
20160800012426;01;09;3
20160800012426;02;13;5
20160800012428;01;13;6
20160800012481;01;10;9
20160800012554;01;09;1
20160800013963;01;01;2
20160800013963;02;01;8
20160800013963;03;01;3
20160800014754;01;04;14
20160800015385;01;13;2
20160800015698;01;09;1
20160800016103;01;09;3
20160800016244;01;16;2
20160800016470;01;04;7
20160800016471;01;04;7
20160800016472;01;04;7
20160800016484;01;04;7
20160800016485;01;04;14
20160800016487;01;04;7
20160800016488;01;04;7
20160800016489;01;04;10
20160800016490;01;04;15
20160800016491;01;04;7
20160800016496;01;04;10
20160800016497;01;04;10
20160800016498;01;04;10
20160800016510;01;04;7
20160800016511;01;04;14
20160800016512;01;04;7
20160800016513;01;04;11
20160800016514;01;04;12
20160800016516;01;04;10
20160800016517;01;04;7
20160800016841;01;02;2
20160800016841;02;09;2
20160800016841;03;16;2
20160800016933;01;09;30
20160800016970;01;12;7
20160800017046;01;16;2
20160800017046;02;16;3
20160800017046;03;16;2
20160800017046;04;16;1
20160800017046;05;16;1
20160800017305;01;16;4
20160800017305;02;16;4
20160800017342;01;04;4
20160800018511;01;10;7
20160800018520;01;10;7
20160800018521;01;10;6
20160800018523;01;10;24
20160800018524;01;14;6
20160800018569;01;10;7
20160800018570;01;10;30
20160800018575;01;10;24
20160800018628;01;16;16
20160800019002;01;12;1
20160800019212;01;10;5
20160800019213;01;10;7
20160800019214;01;01;2
20160800019214;02;14;21
20160800019267;01;10;13
20160800019268;01;10;14
20160800019269;01;10;7
20160800019270;01;10;7
20160800019904;01;04;7
20160800019905;01;04;7
20160800019906;01;04;6
20160800019907;01;04;7
20160800019908;01;04;14
20160800019930;01;04;10
20160800019957;01;04;7
20160800019958;01;04;7
20160800019959;01;04;7
20160800019960;01;04;14
20160800019961;01;04;6
20160800020308;01;01;14
20160800020321;01;01;2
20160800020331;01;01;7
20160800020335;01;01;20
20160800020762;01;04;7
20160800020841;01;04;1
20160800020842;01;04;5
20160800020965;01;09;3
20160800021134;01;07;3
20160800021134;02;12;4
20160800021134;03;16;5
20160800021134;04;17;5
20160800021134;05;07;3
20160800021570;01;10;12
20160800022105;01;13;6
20160800022226;01;01;1
20160800022226;02;01;2
20160800022226;03;09;2
20160800022226;04;13;2
20160800022243;01;04;7
20160800022244;01;04;4
20160800022245;01;04;15
20160800022293;01;04;7
20160800022302;01;04;9
20160800022303;01;04;6
20160800022304;01;04;9
20160800022740;01;09;7
20160800022851;01;13;6
20160800022854;01;13;7
20160800022930;01;13;10
20160800022977;01;06;2
20160800022977;02;15;1
20160800022977;03;12;2
20160800023143;01;11;1
20160800023273;01;10;14
20160800023276;01;10;11
20160800023277;01;14;4
20160800023278;01;10;7
20160800023349;01;10;14
20160800023350;01;01;8
20160800024953;01;04;2
20160800025069;01;13;8
20160800025079;01;13;3
20160800025912;01;10;1
20160800025917;01;01;7
20160800026204;01;11;20
20160800026395;01;06;13
20160800026484;01;04;4
20160800026544;01;04;3
20160800027553;01;12;4
20160800027567;01;12;5
20160800027586;01;16;1
20160800028182;01;04;7
20160800028877;01;10;45
20160800028892;01;10;20
20160800028896;01;10;4
20160800029173;01;04;9
20160800029238;01;04;7
20160800029987;01;01;2
20160800029987;02;14;2
20160800030003;01;09;1
20160800030788;01;04;20
20160800030789;01;04;7
20160800030790;01;04;9
20160800030804;01;04;7
20160800030805;01;04;20
20160800030806;01;04;7
20160800030807;01;04;7
20160800030808;01;04;7
20160800030809;01;04;7
20160800030815;01;04;6
20160800030833;01;04;9
20160800030834;01;04;10
20160800030835;01;04;7
20160800030850;01;04;7
20160800030851;01;04;7
20160800030852;01;04;7
20160800030853;01;04;7
20160800030854;01;04;7
20160800030855;01;04;7
20160800030856;01;04;7
20160800030861;01;04;7
20160800031164;01;10;30
20160800031200;01;09;1
20160800031263;01;01;7
20160800031877;01;04;8
20160800031878;01;04;8
20160800031897;01;04;7
20160800031898;01;04;8
20160800031899;01;04;5
20160800031987;01;10;21
20160800032010;01;10;15
20160800032012;01;10;30
20160800032197;01;12;7
20160800032197;02;07;7
20160800032281;01;13;1
20160800032391;01;01;2
20160800032391;02;13;2
20160800032391;03;01;5
20160800032401;01;10;14
20160800032415;01;01;5
20160800032415;02;07;4
20160800032668;01;10;14
20160800032669;01;10;11
20160800032705;01;10;2
20160800032706;01;10;7
20160800034254;01;10;2
20160800034299;01;12;7
20160800034452;01;01;1
20160800034452;02;09;15
20160800035740;01;09;3
20160800035754;01;09;2
20160800035758;01;09;1
20160800035796;01;16;2
20160800035796;02;15;28
20160800035871;01;10;14
20160800035873;01;09;1
20160800035873;02;02;1
20160800035873;03;14;7
20160800035877;01;02;6
20160800035881;01;09;7
20160800035887;01;06;45
20160800035887;02;02;15
20160800035892;01;10;14
20160800035894;01;09;4
20160800035897;01;02;1
20160800036098;01;10;3
20160800036099;01;10;10
20160800036151;01;10;3
20160800036818;01;04;4
20160800037579;01;12;8
20160800037586;01;09;3
20160800037602;01;09;3
20160800037680;01;07;1
20160800037729;01;10;4
20160800037741;01;09;2
20160800037741;02;09;1
20160800037741;03;09;2
20160800037741;04;09;2
20160800037741;05;09;1
20160800037747;01;02;10
20160800037750;01;02;3
20160800037752;01;07;4
20160800037979;01;10;12
20160800037980;01;10;8
20160800037981;01;10;30
20160800038002;01;10;30
20160800038003;01;10;30
20160800038004;01;10;30
