A0_1;C9_0;ccaa_etapa;pernoc_etapa
0615EVA0004589;01;04;5
0615EVA0004598;01;04;10
0615EVA0004599;01;04;5
0615EVA0004641;01;13;4
0615EVA0004666;01;13;12
0615EVA0004667;01;09;7
0615EVA0004667;02;13;7
0615EVA0004668;01;13;3
0615EVA0004669;01;01;20
0615EVA0004983;01;09;7
0615EVA0004984;01;09;3
0615EVA0005013;01;09;9
0615EVA0005015;01;04;7
0615EVA0005015;02;09;2
0615EVA0005021;01;09;3
0615EVA0005021;02;09;1
0615EVA0005032;01;09;16
0615EVA0005047;01;09;3
0615EVA0005048;01;09;6
0615EVA0005049;01;09;11
0615EVA0005052;01;09;10
0615EVA0005065;01;09;16
0615EVA0005066;01;09;4
0615EVA0005067;01;16;4
0615EVA0005099;01;09;30
0615EVA0005100;01;09;7
0615EVA0005101;01;09;3
0615EVA0005132;01;09;5
0615EVA0005132;02;10;4
0615EVA0005132;03;09;2
0615EVA0005132;04;13;1
0615EVA0005133;01;09;7
0615EVA0005134;01;09;14
0615EVA0005522;01;09;3
0615EVA0005680;01;04;4
0615EVA0005681;01;04;7
0615EVA0005682;01;04;6
0615EVA0005683;01;04;5
0615EVA0005685;01;04;7
0615EVA0005711;01;04;7
0615EVA0005712;01;04;3
0615EVA0005713;01;04;5
0615EVA0005714;01;04;5
0615EVA0005716;01;04;7
0615EVA0005719;01;04;5
0615EVA0005720;01;04;7
0615EVA0005724;01;04;6
0615EVA0006034;01;09;2
0615EVA0006035;01;09;3
0615EVA0006036;01;09;14
0615EVA0006036;02;09;4
0615EVA0006037;01;09;4
0615EVA0006046;01;09;9
0615EVA0006070;01;09;8
0615EVA0006071;01;04;12
0615EVA0006071;02;09;2
0615EVA0006086;01;09;5
0615EVA0006087;01;09;5
0615EVA0006097;01;09;3
0615EVA0006099;01;09;8
0615EVA0006205;01;04;5
0615EVA0006235;01;09;4
0615EVA0006235;02;13;3
0615EVA0006626;01;09;3
0615EVA0006626;02;01;2
0615EVA0006626;03;01;3
0615EVA0006626;04;13;4
0615EVA0006629;01;13;20
0615EVA0006630;01;09;2
0615EVA0006630;02;13;2
0615EVA0006631;01;13;6
0615EVA0006632;01;09;3
0615EVA0006632;02;13;3
0615EVA0006633;01;13;6
0615EVA0007041;01;13;4
0615EVA0007041;02;16;1
0615EVA0007804;01;12;20
0615EVA0007804;02;13;2
0615EVA0008436;01;16;3
0615EVA0008436;02;16;4
0615EVA0008520;01;04;14
0615EVA0008521;01;04;8
0615EVA0008524;01;04;7
0615EVA0008526;01;04;7
0615EVA0008527;01;04;7
0615EVA0008528;01;04;7
0615EVA0008548;01;04;6
0615EVA0008552;01;04;7
0615EVA0009125;01;09;10
0615EVA0009414;01;09;4
0615EVA0009414;02;09;4
0615EVA0009436;01;09;14
0615EVA0009437;01;09;12
0615EVA0009438;01;09;10
0615EVA0009448;01;09;14
0615EVA0009464;01;09;8
0615EVA0009679;01;09;4
0615EVA0009679;02;09;4
0615EVA0009740;01;09;14
0615EVA0009741;01;16;5
0615EVA0009758;01;09;15
0615EVA0009760;01;09;10
0615EVA0009764;01;09;3
0615EVA0009786;01;10;90
0615EVA0009788;01;09;6
0615EVA0009818;01;09;14
0615EVA0009820;01;09;3
0615EVA0009821;01;09;5
0615EVA0009822;01;09;2
0615EVA0009918;01;09;2
0615EVA0009959;01;09;14
0615EVA0009969;01;09;14
0615EVA0009970;01;13;3
0615EVA0009970;02;09;5
0615EVA0009971;01;09;21
0615EVA0009974;01;09;14
0615EVA0010007;01;09;14
0615EVA0010069;01;09;10
0615EVA0010184;01;09;6
0615EVA0010185;01;09;5
0615EVA0010186;01;09;14
0615EVA0010198;01;09;7
0615EVA0010199;01;09;6
0615EVA0010203;01;09;4
0615EVA0010206;01;06;3
0615EVA0010588;01;09;9
0615EVB0000763;01;10;35
0615EVB0004957;01;16;1
0615EVB0009109;01;07;1
20160400000376;01;09;7
20160400000379;01;09;5
20160400000380;01;09;7
20160400000417;01;09;7
20160400000418;01;09;14
20160400000419;01;09;7
20160400000847;01;16;1
20160400001145;01;16;1
20160400001157;01;15;1
20160400001157;02;16;2
20160400001157;03;16;1
20160400001572;01;09;4
20160400001644;01;13;10
20160400002857;01;13;5
20160400002857;02;09;3
20160400002910;01;09;4
20160400003025;01;16;1
20160400003799;01;09;7
20160400003830;01;09;7
20160400004224;01;09;7
20160400004225;01;09;11
20160400004226;01;09;7
20160400004228;01;09;7
20160400004271;01;09;3
20160400004271;02;09;4
20160400004272;01;09;7
20160400004272;02;09;1
20160400004273;01;09;7
20160400004726;01;09;4
20160400004728;01;09;4
20160400004730;01;10;4
20160400004730;02;09;4
20160400004768;01;09;3
20160400004771;01;09;3
20160400004902;01;16;3
20160400004906;01;01;1
20160400004906;02;08;1
20160400004906;03;01;1
20160400004906;04;07;2
20160400004906;05;16;1
20160400004906;06;07;1
20160400004924;01;01;17
20160400007671;01;02;7
20160400007893;01;16;4
20160400008937;01;13;2
20160400008963;01;13;5
20160400008963;02;01;1
20160400008963;03;01;1
20160400008963;04;01;1
20160400008963;05;07;1
20160400008985;01;07;4
20160400009568;01;04;4
20160400009569;01;04;6
20160400009570;01;04;7
20160400009572;01;04;4
20160400009573;01;04;5
20160400009605;01;04;4
20160400009606;01;04;4
20160400009607;01;04;2
20160400009609;01;04;7
20160400010144;01;13;3
20160400010144;02;01;3
20160400010144;03;01;2
20160400010144;04;01;4
20160400010144;05;01;1
20160400010144;06;01;1
20160400010152;01;13;4
20160400010152;02;09;4
20160400010187;01;09;2
20160400010197;01;09;1
20160400010197;02;09;1
20160400010718;01;04;3
20160400010723;01;04;4
20160400010723;02;09;2
20160400011157;01;13;4
20160400011196;01;13;1
20160400011591;01;05;7
20160400011596;01;13;5
20160400011786;01;16;1
20160400011786;02;07;1
20160400012667;01;09;7
20160400013615;01;09;1
20160400013615;02;09;2
20160400014066;01;13;3
20160400015032;01;13;7
20160400015702;01;09;1
20160400015702;02;09;1
20160400015762;01;09;9
20160400015820;01;16;2
20160400015820;02;06;1
20160400015825;01;16;2
20160400016322;01;04;5
20160400016353;01;04;4
20160400018031;01;09;3
20160400018031;02;12;3
20160400018031;03;12;4
20160400018936;01;09;6
20160400019372;01;13;7
20160400019373;01;13;3
20160400019373;02;01;3
20160400019374;01;13;4
20160400019374;02;09;4
20160400019376;01;13;4
20160400019417;01;13;1
20160400019937;01;09;42
20160400019938;01;02;35
20160400021950;01;13;3
20160400021951;01;13;18
20160400021951;02;01;3
20160400021985;01;10;4
20160400021985;02;13;3
20160400021987;01;13;6
20160400024472;01;04;7
20160400024473;01;04;7
20160400024485;01;04;7
20160400024486;01;04;7
20160400024554;01;09;7
20160400024554;02;01;7
20160400024928;01;16;1
20160400024928;02;02;1
20160400024928;03;12;1
20160400024928;04;12;1
20160400026193;01;04;7
20160400026342;01;16;1
20160400026381;01;16;1
20160400026381;02;16;1
20160400028214;01;03;6
20160400028321;01;06;1
20160400028848;01;04;9
20160400028849;01;04;4
20160400028877;01;04;7
20160400028879;01;04;4
20160400030048;01;16;3
20160400030737;01;04;7
20160400030738;01;04;14
20160400030739;01;04;11
20160400030740;01;04;5
20160400031629;01;04;3
20160400031630;01;04;3
20160400031631;01;04;3
20160400031632;01;04;3
20160400031633;01;04;3
20160400031661;01;04;3
20160400031662;01;04;3
20160400031663;01;04;10
20160400031665;01;04;5
20160400031667;01;04;20
20160400031888;01;08;10
20160400031889;01;12;8
20160400031889;02;13;3
20160400031927;01;14;35
20160400033622;01;04;6
20160400033623;01;04;5
20160400033624;01;04;7
20160400033654;01;04;10
20160400033655;01;04;7
20160400033656;01;04;5
20160400033695;01;04;7
20160400033703;01;04;7
20160400033705;01;04;7
20160400033706;01;04;7
20160400033713;01;04;7
20160400033714;01;04;7
20160400033881;01;16;2
20160400033881;02;07;2
20160400033881;03;12;2
20160400033881;04;07;2
20160400033881;05;16;2
20160400033881;06;07;2
20160400033881;07;06;2
20160500000912;01;04;6
20160500000913;01;04;7
20160500000922;01;04;5
20160500000923;01;04;2
20160500000923;02;04;2
20160500000924;01;04;6
20160500000942;01;04;4
20160500000943;01;04;4
20160500000952;01;04;5
20160500000953;01;04;7
20160500000954;01;04;4
20160500001433;01;04;4
20160500001765;01;07;2
20160500001773;01;08;2
20160500002841;01;01;21
20160500002841;02;13;3
20160500004271;01;07;8
20160500005071;01;15;8
20160500005236;01;12;1
20160500005238;01;12;15
20160500005241;01;12;2
20160500005974;01;09;6
20160500006954;01;10;6
20160500007192;01;09;3
20160500007192;02;09;2
20160500007201;01;09;1
20160500007206;01;09;2
20160500007206;02;13;3
20160500007211;01;09;3
20160500007213;01;09;5
20160500007215;01;13;10
20160500007215;02;09;5
20160500007223;01;09;5
20160500007223;02;13;2
20160500007223;03;06;1
20160500007223;04;07;1
20160500007231;01;09;5
20160500008265;01;09;2
20160500008270;01;09;3
20160500008277;01;09;5
20160500008279;01;09;2
20160500008281;01;09;4
20160500008287;01;12;3
20160500008288;01;09;4
20160500008293;01;09;2
20160500008296;01;09;4
20160500008302;01;09;1
20160500008310;01;09;2
20160500008310;02;05;10
20160500010434;01;07;1
20160500010434;02;02;1
20160500010440;01;09;6
20160500011555;01;01;7
20160500011555;02;08;1
20160500011580;01;09;6
20160500012015;01;07;70
20160500012364;01;09;3
20160500012468;01;09;5
20160500012556;01;13;2
20160500012556;02;09;4
20160500012843;01;13;4
20160500012843;02;01;2
20160500012843;03;01;2
20160500012843;04;09;2
20160500012846;01;09;21
20160500012848;01;13;3
20160500012848;02;01;6
20160500012848;03;09;2
20160500012853;01;09;3
20160500012856;01;16;2
20160500012856;02;07;2
20160500012856;03;01;2
20160500012856;04;01;2
20160500012856;05;09;3
20160500012859;01;13;3
20160500012859;02;01;6
20160500012859;03;09;3
20160500013945;01;07;2
20160500013947;01;16;2
20160500014139;01;13;5
20160500014142;01;13;6
20160500014149;01;13;3
20160500014154;01;13;7
20160500016423;01;01;7
20160500016424;01;09;2
20160500016424;02;10;4
20160500016424;03;01;5
20160500016431;01;01;1
20160500016431;02;01;1
20160500016431;03;01;1
20160500016431;04;01;1
20160500017553;01;09;20
20160500017740;01;13;3
20160500017943;01;01;2
20160500017949;01;01;8
20160500017952;01;17;1
20160500017952;02;11;1
20160500017952;03;01;1
20160500017978;01;12;1
20160500017978;02;06;1
20160500018971;01;12;35
20160500019865;01;10;4
20160500019865;02;01;2
20160500019865;03;02;7
20160500019875;01;01;7
20160500019875;02;10;4
20160500019875;03;01;2
20160500019908;01;10;4
20160500019908;02;01;2
20160500019908;03;01;7
20160500019908;04;01;1
20160500019908;05;01;1
20160500019908;06;01;8
20160500019928;01;01;10
20160500019997;01;16;1
20160500020004;01;16;1
20160500020004;02;16;6
20160500020013;01;12;14
20160500020013;02;13;2
20160500020015;01;13;4
20160500020029;01;09;3
20160500020029;02;13;5
20160500021001;01;10;2
20160500021001;02;01;2
20160500021001;03;10;6
20160500021003;01;01;8
20160500021268;01;09;7
20160500021271;01;09;1
20160500021271;02;04;6
20160500021275;01;05;14
20160500021281;01;09;3
20160500021283;01;09;7
20160500021285;01;09;7
20160500021293;01;04;11
20160500021592;01;09;5
20160500022512;01;08;15
20160500022514;01;01;7
20160500022515;01;01;10
20160500022515;02;01;1
20160500022515;03;11;4
20160500022517;01;02;7
20160500022590;01;13;2
20160500022592;01;01;35
20160500022593;01;13;15
20160500022600;01;13;14
20160500022767;01;02;1
20160500022771;01;10;1
20160500022771;02;02;1
20160500022771;03;09;2
20160500022776;01;02;2
20160500022778;01;02;1
20160500022787;01;02;6
20160500022788;01;02;2
20160500022798;01;09;7
20160500022903;01;09;1
20160500022908;01;09;7
20160500022914;01;09;8
20160500022919;01;09;2
20160500022920;01;09;5
20160500022923;01;13;2
20160500022923;02;09;2
20160500022931;01;09;4
20160500022934;01;09;20
20160500023599;01;12;45
20160500023699;01;13;2
20160500023699;02;01;3
20160500023699;03;01;2
20160500023699;04;01;2
20160500023699;05;04;3
20160500023699;06;09;6
20160500023725;01;04;3
20160500023895;01;02;3
20160500023906;01;02;1
20160500023906;02;08;1
20160500024809;01;09;5
20160500024859;01;09;3
20160500024888;01;13;3
20160500024888;02;09;3
20160500025126;01;15;1
20160500025126;02;07;1
20160500025126;03;11;1
20160500025126;04;01;4
20160500025126;05;07;1
20160500025126;06;07;3
20160500025126;07;02;1
20160500025128;01;10;3
20160500025131;01;09;4
20160500026458;01;13;14
20160500026460;01;13;4
20160500026465;01;13;3
20160500026465;02;01;2
20160500026465;03;01;2
20160500026465;04;01;1
20160500026477;01;09;3
20160500026482;01;09;1
20160500026487;01;09;1
20160500026487;02;09;2
20160500026487;03;09;1
20160500026490;01;09;3
20160500026494;01;09;5
20160500026499;01;10;3
20160500026501;01;09;3
20160500026505;01;09;4
20160500026510;01;09;2
20160500026510;02;12;12
20160500026608;01;04;2
20160500026609;01;04;4
20160500026610;01;04;10
20160500026611;01;04;5
20160500026678;01;04;3
20160500026679;01;04;3
20160500026680;01;04;10
20160500026681;01;04;4
20160500027274;01;13;5
20160500027274;02;01;2
20160500027274;03;01;1
20160500027274;04;13;1
20160500027274;05;09;2
20160500027282;01;09;10
20160500027283;01;09;3
20160500027288;01;04;7
20160500027294;01;09;4
20160500027297;01;13;6
20160500027297;02;09;5
20160500027306;01;09;4
20160500027307;01;09;3
20160500027308;01;09;2
20160500027312;01;09;3
20160500027317;01;09;1
20160500027323;01;09;1
20160500027324;01;09;4
20160500027329;01;09;4
20160500027336;01;09;2
20160500028239;01;07;1
20160500028239;02;12;3
20160500028239;03;12;1
20160500028239;04;12;1
20160500028239;05;12;2
20160500028244;01;12;5
20160500028248;01;09;7
20160500028397;01;16;1
20160500028397;02;16;10
20160500028758;01;13;4
20160500028835;01;04;8
20160500028891;01;09;7
20160500028952;01;09;3
20160500030104;01;04;7
20160500030105;01;04;7
20160500030244;01;12;31
20160500030510;01;13;6
20160500030510;02;09;7
20160500030638;01;09;4
20160500030638;02;10;4
20160500030638;03;01;2
20160500030638;04;13;4
20160500030639;01;02;1
20160500030639;02;16;3
20160500030639;03;13;3
20160500030651;01;13;3
20160500030652;01;01;2
20160500030699;01;13;3
20160500030700;01;13;4
20160500031478;01;04;3
20160500031738;01;13;3
20160500031738;02;12;3
20160500031740;01;09;3
20160500031743;01;09;7
20160500031746;01;09;7
20160500031751;01;09;3
20160500031753;01;09;3
20160500031759;01;09;1
20160500031759;02;09;2
20160500031768;01;13;2
20160500031769;01;09;3
20160500031769;02;09;1
20160500031773;01;09;6
20160500031779;01;10;9
20160500031779;02;09;2
20160500031783;01;13;4
20160500031783;02;01;2
20160500031783;03;01;8
20160500031783;04;01;4
20160500031783;05;01;3
20160500031783;06;09;4
20160500031786;01;09;3
20160500031786;02;09;7
20160500031788;01;09;15
20160500032001;01;10;3
20160500032001;02;09;3
20160500032001;03;13;2
20160600000084;01;16;2
20160600000084;02;09;1
20160600000089;01;09;12
20160600000094;01;01;20
20160600000094;02;14;20
20160600000094;03;10;2
20160600000094;04;09;6
20160600000096;01;09;1
20160600000097;01;09;2
20160600000098;01;09;10
20160600000099;01;10;21
20160600000105;01;09;10
20160600000111;01;10;21
20160600000114;01;10;15
20160600000120;01;10;17
20160600000120;02;01;4
20160600000127;01;10;17
20160600000127;02;01;4
20160600000129;01;10;17
20160600000129;02;01;4
20160600000132;01;10;9
20160600000132;02;01;4
20160600000133;01;10;17
20160600000133;02;01;4
20160600000136;01;01;7
20160600000147;01;01;10
20160600000152;01;01;11
20160600000154;01;01;7
20160600000156;01;01;7
20160600000157;01;01;14
20160600000158;01;01;4
20160600000159;01;01;7
20160600000160;01;01;7
20160600000161;01;01;7
20160600000162;01;01;7
20160600000163;01;01;7
20160600000164;01;01;7
20160600000165;01;01;7
20160600000166;01;01;14
20160600000167;01;01;7
20160600000169;01;01;14
20160600000221;01;05;7
20160600000223;01;05;7
20160600000224;01;05;7
20160600000225;01;05;7
20160600000226;01;05;8
20160600000227;01;05;14
20160600000228;01;05;7
20160600000230;01;05;7
20160600000231;01;05;7
20160600000232;01;05;7
20160600000233;01;05;7
20160600000234;01;05;11
20160600000235;01;05;7
20160600000237;01;05;7
20160600000238;01;05;14
20160600000239;01;05;12
20160600000240;01;05;7
20160600000241;01;05;7
20160600000243;01;05;7
20160600000308;01;05;4
20160600000309;01;05;12
20160600000310;01;05;10
20160600000311;01;05;5
20160600000313;01;05;8
20160600000314;01;05;90
20160600000315;01;05;7
20160600000316;01;05;7
20160600000317;01;05;14
20160600000318;01;05;7
20160600000319;01;05;7
20160600000321;01;05;9
20160600000322;01;05;7
20160600000324;01;05;7
20160600000325;01;05;7
20160600000328;01;05;7
20160600000340;01;09;5
20160600000341;01;09;5
20160600000342;01;09;8
20160600000344;01;09;8
20160600000345;01;09;8
20160600000347;01;09;8
20160600000348;01;09;8
20160600000374;01;09;3
20160600000375;01;09;7
20160600000378;01;09;1
20160600000385;01;09;5
20160600000388;01;09;14
20160600000389;01;09;3
20160600000399;01;09;8
20160600000400;01;09;8
20160600000404;01;09;12
20160600000405;01;09;8
20160600000406;01;09;14
20160600000411;01;09;7
20160600000412;01;09;4
20160600000414;01;09;7
20160600000501;01;05;7
20160600000502;01;05;7
20160600000503;01;05;7
20160600000504;01;05;7
20160600000506;01;05;5
20160600000507;01;05;11
20160600000508;01;05;7
20160600000509;01;05;9
20160600000510;01;05;10
20160600000512;01;05;14
20160600000517;01;05;7
20160600000518;01;05;5
20160600000584;01;05;7
20160600000586;01;05;7
20160600000589;01;05;7
20160600000590;01;05;10
20160600000591;01;05;10
20160600000592;01;05;5
20160600000594;01;05;21
20160600000595;01;05;6
20160600000596;01;05;14
20160600000597;01;05;7
20160600000598;01;05;8
20160600000607;01;10;20
20160600000608;01;10;60
20160600000615;01;07;9
20160600000623;01;10;5
20160600000636;01;10;4
20160600000645;01;10;4
20160600000646;01;14;37
20160600000655;01;13;3
20160600000655;02;09;2
20160600000657;01;10;3
20160600000658;01;09;4
20160600000660;01;08;1
20160600000662;01;09;6
20160600000664;01;09;7
20160600000665;01;09;5
20160600000666;01;16;4
20160600000666;02;02;3
20160600000666;03;02;2
20160600000666;04;09;4
20160600000797;01;09;11
20160600000798;01;01;1
20160600000798;02;01;1
20160600000798;03;09;1
20160600000800;01;09;8
20160600000803;01;09;4
20160600000803;02;10;4
20160600000804;01;16;2
20160600000804;02;13;1
20160600000804;03;09;2
20160600000804;04;09;1
20160600000804;05;01;5
20160600000805;01;09;5
20160600000815;01;09;7
20160600000822;01;07;1
20160600000850;01;05;7
20160600000851;01;05;7
20160600000854;01;05;7
20160600000856;01;05;7
20160600000860;01;05;7
20160600000861;01;05;7
20160600000862;01;05;7
20160600000863;01;05;11
20160600000864;01;05;7
20160600000865;01;05;7
20160600000866;01;05;10
20160600000867;01;05;7
20160600000869;01;05;7
20160600000872;01;05;3
20160600000874;01;05;14
20160600000875;01;05;7
20160600000877;01;05;7
20160600000878;01;05;7
20160600000881;01;13;30
20160600000884;01;13;3
20160600000887;01;13;13
20160600000888;01;13;3
20160600000889;01;13;1
20160600000891;01;13;3
20160600000892;01;13;21
20160600000896;01;13;4
20160600000897;01;09;10
20160600000897;02;13;3
20160600000902;01;09;1
20160600000902;02;13;2
20160600000970;01;02;7
20160600000972;01;13;5
20160600000973;01;13;2
20160600000974;01;07;14
20160600000978;01;09;7
20160600000979;01;09;7
20160600000981;01;09;7
20160600000982;01;09;14
20160600000986;01;09;7
20160600000988;01;09;7
20160600001019;01;09;10
20160600001020;01;09;7
20160600001021;01;09;7
20160600001022;01;09;10
20160600001024;01;09;7
20160600001025;01;09;3
20160600001026;01;09;7
20160600001027;01;09;7
20160600001028;01;09;7
20160600001030;01;09;7
20160600001031;01;09;14
20160600001032;01;09;7
20160600001033;01;09;11
20160600001034;01;09;7
20160600001035;01;09;7
20160600001036;01;09;7
20160600001037;01;09;7
20160600001039;01;09;5
20160600001040;01;09;3
20160600001045;01;05;3
20160600001045;02;09;1
20160600001076;01;09;5
20160600001078;01;02;4
20160600001080;01;09;4
20160600001081;01;09;4
20160600001082;01;09;4
20160600001083;01;09;3
20160600001083;02;12;25
20160600001085;01;09;1
20160600001085;02;09;4
20160600001087;01;09;3
20160600001088;01;09;4
20160600001089;01;09;5
20160600001090;01;09;2
20160600001091;01;09;6
20160600001132;01;09;5
20160600001133;01;09;3
20160600001134;01;09;2
20160600001135;01;09;1
20160600001136;01;09;1
20160600001136;02;09;2
20160600001137;01;09;5
20160600001157;01;09;3
20160600001158;01;09;6
20160600001159;01;09;2
20160600001160;01;09;3
20160600001161;01;13;3
20160600001161;02;07;1
20160600001161;03;01;1
20160600001161;04;01;1
20160600001161;05;10;1
20160600001161;06;09;3
20160600001162;01;09;8
20160600001163;01;09;21
20160600001164;01;09;3
20160600001164;02;09;2
20160600001165;01;09;2
20160600001166;01;01;1
20160600001166;02;09;1
20160600001167;01;09;5
20160600001168;01;09;4
20160600001198;01;09;1
20160600001199;01;09;5
20160600001200;01;09;1
20160600001203;01;09;1
20160600001204;01;09;3
20160600001205;01;01;4
20160600001205;02;01;1
20160600001207;01;04;6
20160600001208;01;13;5
20160600001210;01;09;4
20160600001210;02;01;3
20160600001210;03;13;3
20160600001293;01;13;2
20160600001293;02;09;2
20160600001293;03;09;3
20160600001293;04;10;2
20160600001294;01;07;2
20160600001295;01;07;2
20160600001299;01;13;4
20160600001301;01;13;5
20160600001303;01;13;2
20160600001304;01;13;3
20160600001305;01;04;14
20160600001306;01;01;5
20160600001306;02;01;2
20160600001311;01;13;94
20160600001312;01;13;14
20160600001313;01;13;14
20160600001313;02;09;1
20160600001314;01;13;4
20160600001314;02;09;4
20160600001316;01;09;3
20160600001316;02;13;2
20160600001317;01;13;3
20160600001328;01;09;6
20160600001329;01;09;61
20160600001338;01;09;5
20160600001346;01;09;1
20160600001353;01;09;3
20160600001440;01;09;3
20160600001440;02;01;1
20160600001442;01;01;2
20160600001443;01;01;1
20160600001447;01;01;2
20160600001447;02;01;1
20160600001448;01;13;14
20160600001449;01;01;1
20160600001450;01;09;4
20160600001450;02;13;3
20160600001450;03;01;2
20160600001450;04;01;1
20160600001452;01;07;1
20160600001453;01;01;7
20160600001453;02;01;1
20160600001454;01;08;2
20160600001459;01;01;4
20160600001459;02;01;2
20160600001460;01;07;1
20160600001461;01;01;2
20160600001469;01;13;1
20160600001470;01;06;1
20160600001470;02;12;2
20160600001470;03;01;1
20160600001472;01;01;4
20160600001473;01;01;7
20160600001474;01;01;3
20160600001478;01;01;2
20160600001482;01;01;7
20160600001485;01;09;1
20160600001485;02;10;1
20160600001485;03;01;1
20160600001528;01;01;37
20160600001531;01;10;7
20160600001531;02;10;7
20160600001532;01;09;14
20160600001533;01;09;7
20160600001536;01;09;30
20160600001537;01;09;8
20160600001538;01;10;8
20160600001539;01;10;10
20160600001540;01;10;60
20160600001550;01;02;1
20160600001554;01;10;9
20160600001555;01;10;21
20160600001559;01;10;21
20160600001561;01;09;2
20160600001562;01;10;61
20160600001565;01;07;1
20160600001567;01;01;30
20160600001567;02;07;1
20160600001567;03;01;2
20160600001568;01;01;21
20160600001570;01;16;1
