mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
022017;2;0215EVA0001752;2;2;03;10;14;3;3;6;883.02291735;24.858665631
022017;2;0215EVA0001761;2;2;03;10;10;3;3;6;784.03206738;24.858665631
022017;2;0215EVA0001776;2;2;03;10;2;1;3;6;495.22548912;24.61270442
022017;2;0215EVA0001888;2;2;14;09;10;1;2;6;3083.6903699;100.98894692
022017;2;0215EVA0001893;2;2;15;09;19;3;1;6;3451.5420519;96.475513453
022017;2;0215EVA0001917;2;2;10;13;5;1;1;6;1657.7683611;655.98160492
022017;2;0215EVA0001954;2;2;04;01;3;1;1;6;851.01893405;149.6442775
022017;2;0215EVA0002128;2;2;03;14;3;2;1;6;615.16537913;91.269783376
022017;2;0215EVA0002129;2;2;05;10;7;2;1;6;982.04181473;123.2375476
022017;2;0215EVA0002333;2;2;03;04;9;3;3;6;695.09417771;10.237604283
022017;2;0215EVA0002334;2;2;03;04;7;1;1;1;1139.1153085;18.985881866
022017;2;0215EVA0002335;2;2;03;04;2;1;1;6;471.468364;23.528928215
022017;2;0215EVA0002357;2;2;03;04;6;3;3;6;522.09040523;10.237604283
022017;2;0215EVA0002358;2;2;03;04;10;1;1;6;1274.4498347;15.289698134
022017;2;0215EVA0002448;2;2;03;10;6;3;3;6;469.06456008;24.858665631
022017;2;0215EVA0002858;2;2;08;04;5;3;1;6;690.78984324;2.3695524337
022017;2;0215EVA0002860;2;2;08;04;6;3;3;6;506.8719369;1.0672731251
022017;2;0215EVA0002861;2;2;08;04;3;3;3;6;507.4241845;1.0672731251
022017;2;0215EVA0002862;2;2;08;04;4;1;2;6;857.77112665;1.0158069797
022017;2;0215EVA0002865;2;2;08;04;4;3;1;6;600.66150917;2.3695524337
022017;2;0215EVA0002866;2;2;08;04;4;1;1;6;620.50630841;1.9810713779
022017;2;0215EVA0002973;2;2;04;01;30;3;1;6;2133.2779936;138.08194351
022017;2;0215EVA0002974;2;2;04;01;7;1;1;1;1106.8732216;145.55816591
022017;2;0215EVA0002975;2;2;04;01;7;3;1;6;638.21359056;138.08194351
022017;2;0215EVA0002976;2;2;04;01;7;3;1;6;700.18742376;138.08194351
022017;2;0215EVA0002977;2;2;04;01;21;3;1;6;1735.2838886;138.08194351
022017;2;0215EVA0002978;2;2;04;01;3;1;2;6;852.41515845;105.81597736
022017;2;0215EVA0002979;2;2;04;01;14;3;1;6;1216.4418424;138.08194351
022017;2;0215EVA0002980;2;2;04;01;5;1;1;6;1267.5359649;143.59291732
022017;2;0215EVA0003005;2;2;04;01;7;3;1;6;673.77320338;138.08194351
022017;2;0215EVA0003006;2;2;04;01;7;3;1;6;673.77320338;138.08194351
022017;2;0215EVA0003007;2;2;04;01;7;3;1;6;802.33924758;138.08194351
022017;2;0215EVA0003008;2;2;04;01;11;1;1;6;1393.6611949;126.86789513
022017;2;0215EVA0003009;2;2;04;01;3;3;1;6;553.63546958;138.08194351
022017;2;0215EVA0003104;2;2;06;10;5;2;1;6;828.03152043;46.580144526
022017;2;0215EVA0003107;2;2;09;10;3;1;3;6;541.64601549;15.601485729
022017;2;0215EVA0003266;2;2;03;14;7;3;1;6;1356.2086161;54.083681337
022017;2;0215EVA0003270;2;2;05;10;21;3;2;6;1439.1154735;51.638474832
022017;2;0215EVA0003271;2;2;05;10;10;3;2;6;955.80730343;51.638474832
022017;2;0215EVA0003296;2;2;05;10;41;3;1;6;1468.6306541;73.026800398
022017;2;0215EVA0003581;2;2;03;04;30;2;1;6;2448.8097416;38.357461937
022017;2;0215EVA0003917;2;2;10;13;4;1;1;6;1500.6162715;658.14135917
022017;2;0215EVA0003918;2;2;10;01;26;2;3;6;2963.3095039;326.91113457
022017;2;0215EVA0003952;2;2;09;10;10;3;3;6;503.56329432;19.110232141
022017;2;0215EVA0003953;2;2;09;10;6;1;2;6;971.26683732;17.343389284
022017;2;0215EVA0003967;2;2;09;10;8;3;3;6;472.90159113;19.110232141
022017;2;0215EVA0004048;2;2;03;10;10;3;3;6;562.02155211;24.858665631
022017;2;0215EVA0004049;2;2;03;10;7;2;1;6;915.15578376;93.138520924
022017;2;0215EVA0004074;2;2;03;14;7;3;3;6;503.29206743;24.359899692
022017;2;0215EVA0004259;2;2;08;04;4;3;1;6;416.83114272;2.3695524337
022017;2;0215EVA0004260;2;2;08;04;3;3;1;6;321.80436609;2.3695524337
022017;2;0215EVA0004262;2;2;08;04;2;3;1;6;347.09263262;2.3695524337
022017;2;0215EVA0004264;2;2;08;04;1;3;3;6;301.04414835;1.0672731251
022017;2;0215EVA0004266;2;2;08;04;4;1;1;6;861.14921068;1.4365477251
022017;2;0215EVA0004267;2;2;08;04;1;3;2;6;281.347507;1.6755502506
022017;2;0215EVA0004340;2;2;10;13;3;1;2;6;1569.6839437;466.91501518
022017;2;0215EVA0004341;2;2;10;04;10;3;3;6;1110.3503228;206.54318714
022017;2;0215EVA0004369;2;2;04;01;7;3;1;6;697.58964456;138.08194351
022017;2;0215EVA0004370;2;2;04;01;4;3;1;6;719.55886629;138.08194351
022017;2;0215EVA0004401;2;2;04;01;30;3;1;6;1664.2365493;138.08194351
022017;2;0215EVA0004402;2;2;04;01;7;1;1;1;1239.9651891;145.55816591
022017;2;0215EVA0004549;2;2;03;10;4;3;1;6;859.66528875;55.191038036
022017;2;0215EVA0004550;2;2;03;10;4;1;1;6;703.4801014;46.926454685
022017;2;0215EVA0004551;2;2;03;10;6;1;2;6;1163.8069749;28.495516723
022017;2;0215EVA0004564;2;2;03;10;10;3;3;6;942.97306835;24.858665631
022017;2;0215EVA0004565;2;2;03;10;4;1;3;6;674.89586727;21.136204133
022017;2;0215EVA0004584;2;2;05;10;7;3;3;6;456.3890044;32.892094039
022017;2;0215EVA0004970;2;2;03;10;5;1;2;6;956.6546762;30.74982917
022017;2;0215EVA0004971;2;2;03;14;7;3;3;6;516.52716519;24.359899692
022017;2;0215EVA0005087;2;2;15;09;6;1;1;6;2923.2287185;71.658522222
022017;2;0215EVA0005167;2;2;04;01;6;3;1;6;495.48578758;138.08194351
022017;2;0215EVA0005168;2;2;04;01;35;2;1;6;2315.3158568;233.02239715
022017;2;0215EVA0005199;2;2;04;01;5;3;1;6;689.22082781;138.08194351
022017;2;0215EVA0005200;2;2;04;01;5;1;1;6;1193.2204206;143.59291732
022017;2;0215EVA0005273;2;2;03;04;4;1;1;6;819.17293034;21.125224665
022017;2;0215EVA0005346;2;2;09;10;3;1;1;1;586.91198019;36.592102038
022017;2;0215EVA0005370;2;2;09;10;6;2;2;6;752.49814671;50.630080817
022017;2;0215EVA0005459;2;2;03;10;3;1;1;6;664.50888578;50.638859407
022017;2;0215EVA0005464;2;2;03;10;4;1;1;6;798.17322704;46.926454685
022017;2;0215EVA0005558;2;2;15;01;16;3;3;6;3857.3568662;37.387602333
022017;2;0215EVA0005559;2;2;10;12;4;3;2;6;914.0260172;234.7178082
022017;2;0215EVA0005726;2;2;08;04;6;3;1;6;445.49947994;2.3695524337
022017;2;0215EVA0005727;2;2;08;04;3;3;1;6;321.80436609;2.3695524337
022017;2;0215EVA0005729;2;2;08;04;5;2;1;6;1051.5457336;3.9987761923
022017;2;0215EVA0005731;2;2;08;04;5;3;1;6;392.28459222;2.3695524337
022017;2;0215EVA0005732;2;2;08;04;4;3;3;6;600.66150917;1.0672731251
022017;2;0215EVA0005817;2;2;09;10;3;3;1;6;396.55213296;42.428405637
022017;2;0215EVA0005818;2;2;06;10;17;3;3;6;1052.3277258;12.432237772
022017;2;0215EVA0005820;2;2;06;10;7;3;1;6;717.50356192;27.601968581
022017;2;0215EVA0005836;2;2;06;10;3;1;2;6;529.1549459;24.66366448
022017;2;0215EVA0005847;2;2;06;10;4;1;2;6;847.34435758;25.428951469
022017;2;0215EVA0005849;2;2;09;10;6;3;3;6;309.56796613;19.110232141
022017;2;0215EVA0005851;2;2;06;10;4;1;1;6;673.03445948;35.961460313
022017;2;0215EVA0005853;2;2;06;10;2;1;2;6;579.34878033;23.921408884
022017;2;0215EVA0006363;2;2;06;10;3;3;3;6;487.04431811;12.432237772
022017;2;0215EVA0006364;2;2;09;10;6;1;1;1;897.24982161;25.910362493
022017;2;0215EVA0006366;2;2;06;10;3;1;1;6;724.83800593;34.879196354
022017;2;0215EVA0006367;2;2;06;10;45;2;3;6;3119.2890033;20.980222134
022017;2;0215EVA0006368;2;2;06;10;6;3;1;6;602.39317157;27.601968581
022017;2;0215EVA0006393;2;2;09;04;12;3;1;6;693.6297738;57.438238392
022017;2;0215EVA0006394;2;2;06;10;5;3;3;6;633.32168708;12.432237772
022017;2;0215EVA0006395;2;2;09;10;10;3;1;6;481.58014885;42.428405637
022017;2;0215EVA0006398;2;2;06;10;6;2;1;6;646.14273612;46.580144526
022017;2;0215EVA0006399;2;2;06;10;9;3;1;6;590.62862305;27.601968581
022017;2;0215EVA0006907;2;2;10;08;2;1;1;6;1064.2081801;476.31811204
022017;2;0215EVA0006956;2;2;15;13;6;1;2;6;2861.0907686;64.653520887
022017;2;0215EVA0007307;2;2;15;13;2;3;3;6;2105.5150962;123.6460316
022017;2;0215EVA0007381;2;2;15;09;7;1;1;1;1708.7259757;99.840452012
022017;2;0215EVB0001177;2;3;15;09;4;1;1;1;1040.1658245;45.951121233
022017;2;0215EVB0001178;2;3;08;09;2;1;1;1;478.79265669;70.001597732
022017;2;0215EVB0001182;2;3;14;13;31;3;1;1;3597.1399612;75.213926908
022017;2;0215EVB0001183;2;3;14;09;2;1;1;1;543.3560071;77.10905077
022017;2;0215EVB0001184;2;3;10;09;3;1;1;1;732.64743907;76.996619311
022017;2;0215EVB0001186;2;3;14;09;3;1;1;1;805.06842917;63.869332821
022017;2;0215EVB0001188;2;3;15;09;5;1;1;1;1294.6889154;41.491769454
022017;2;20160100000142;2;2;06;10;7;3;3;6;673.0954129;24.864475543
022017;2;20160100000143;2;2;06;10;4;3;3;6;398.20697247;49.728951086
022017;2;20160100000144;2;2;06;10;7;3;3;6;656.30302674;24.864475543
022017;2;20160100000145;2;2;06;10;7;3;3;6;732.76936752;49.728951086
022017;2;20160100000157;2;2;06;10;4;3;3;6;421.97656211;49.728951086
022017;2;20160100000158;2;2;09;10;11;3;3;6;513.02973009;19.110232141
022017;2;20160100000169;2;2;06;10;7;2;1;6;694.45181106;512.38158978
022017;2;20160100000170;2;2;06;10;4;1;1;6;836.05438079;71.922920626
022017;2;20160100000171;2;2;06;10;7;3;3;6;469.64225382;49.728951086
022017;2;20160100000172;2;2;06;10;4;1;3;6;836.05438079;64.789788294
022017;2;20160100000184;2;2;09;10;12;3;3;6;528.19939217;19.110232141
022017;2;20160100000186;2;2;09;10;13;3;3;6;524.93579442;57.330696424
022017;2;20160100000458;2;2;06;10;14;3;3;6;652.58709579;37.296713315
022017;2;20160100000459;2;2;06;10;7;3;3;6;474.53031872;37.296713315
022017;2;20160100000460;2;2;06;10;4;1;1;1;821.67255953;75.979768382
022017;2;20160100000469;2;2;09;10;5;3;3;6;391.78204457;38.220464283
022017;2;20160100000470;2;2;09;10;7;3;3;6;539.43078211;38.220464283
022017;2;20160100000471;2;2;09;10;7;3;3;6;433.34297727;19.110232141
022017;2;20160100000472;2;2;09;10;7;3;3;6;778.74761367;38.220464283
022017;2;20160100000488;2;2;06;10;7;3;3;6;656.30302674;12.432237772
022017;2;20160100000489;2;2;06;10;7;2;1;6;676.83333656;186.3205781
022017;2;20160100000490;2;2;06;10;12;3;3;6;632.96732151;37.296713315
022017;2;20160100000491;2;2;06;10;7;3;3;6;530.36163532;37.296713315
022017;2;20160100000499;2;2;09;10;12;3;3;6;606.59005063;19.110232141
022017;2;20160100000500;2;2;09;10;4;1;1;6;643.13934077;61.746936242
022017;2;20160100000501;2;2;09;10;7;3;3;6;301.87297587;57.330696424
022017;2;20160100002974;2;2;03;04;9;3;1;6;728.11928668;45.458916885
022017;2;20160100002975;2;2;03;04;6;2;1;6;897.51554287;76.714923873
022017;2;20160100002976;2;2;03;04;5;3;1;6;635.07290098;45.458916885
022017;2;20160100003001;2;2;03;04;9;3;3;6;695.09417771;10.237604283
022017;2;20160100003002;2;2;03;04;8;3;3;6;399.03467636;20.475208566
022017;2;20160100003003;2;2;03;04;7;2;1;6;886.29030066;38.357461937
022017;2;20160100003028;2;2;06;10;14;3;3;6;931.70476852;24.864475543
022017;2;20160100003029;2;2;06;10;15;3;3;6;1043.8012098;12.432237772
022017;2;20160100003030;2;2;06;10;18;3;3;6;1095.8033413;24.864475543
022017;2;20160100003031;2;2;06;10;14;3;3;6;931.70476852;12.432237772
022017;2;20160100003042;2;2;09;10;14;3;1;6;625.65704026;127.28521691
022017;2;20160100003054;2;2;06;10;21;3;3;6;923.81149881;37.296713315
022017;2;20160100003055;2;2;06;10;14;3;3;6;994.14311594;12.432237772
022017;2;20160100003056;2;2;06;10;7;1;1;6;1030.2259053;78.827882867
022017;2;20160100003069;2;2;09;10;15;3;3;6;631.67343675;19.110232141
022017;2;20160100003270;2;2;03;04;8;3;1;6;656.96884971;68.188375327
022017;2;20160100004109;2;2;05;04;4;1;1;1;687.25225095;63.333419128
022017;2;20160100004114;2;2;03;04;7;3;1;6;630.33059269;22.729458442
022017;2;20160100004115;2;2;03;04;21;3;1;6;1167.4619794;45.458916885
022017;2;20160100004116;2;2;03;04;6;2;1;6;882.13105943;76.714923873
022017;2;20160100004142;2;2;03;04;10;3;3;6;724.18727382;10.237604283
022017;2;20160100004143;2;2;03;04;20;3;3;6;560.04818807;20.475208566
022017;2;20160100004144;2;2;03;04;15;3;3;6;870.39254927;10.237604283
022017;2;20160100004246;2;2;06;10;10;3;3;6;1136.1976224;12.432237772
022017;2;20160100004247;2;2;06;10;20;3;3;6;1102.6806354;12.432237772
022017;2;20160100004248;2;2;06;10;10;3;3;6;597.66608773;37.296713315
022017;2;20160100004249;2;2;06;08;7;3;3;6;630.42151757;12.182796517
022017;2;20160100004261;2;2;09;10;5;3;3;6;391.78204457;19.110232141
022017;2;20160100004263;2;2;09;10;5;3;3;6;410.71325409;19.110232141
022017;2;20160100004272;2;2;06;10;17;3;3;6;1134.4620269;12.432237772
022017;2;20160100004273;2;2;06;10;21;3;3;6;1333.6402961;12.432237772
022017;2;20160100004274;2;2;06;10;15;3;3;6;959.64458547;12.432237772
022017;2;20160100004275;2;2;06;10;15;3;3;6;1559.7335066;9.4261500842
022017;2;20160100004319;2;2;15;01;19;3;3;6;3780.1601631;92.855370813
022017;2;20160100004340;2;2;15;13;20;3;3;6;3070.0931711;123.6460316
022017;2;20160100005282;2;2;09;10;2;1;2;6;497.87270454;54.960304103
022017;2;20160100005283;2;2;09;10;4;3;3;6;297.67629945;19.110232141
022017;2;20160100005285;2;2;09;10;17;3;3;6;889.91739692;11.079277419
022017;2;20160100005286;2;2;06;10;3;1;1;6;724.83800593;69.758392708
022017;2;20160100005287;2;2;06;10;3;1;1;1;675.77786576;73.6931492
022017;2;20160100005288;2;2;06;10;18;3;3;6;1910.9738162;49.728951086
022017;2;20160100005289;2;2;06;10;3;3;3;6;487.04431811;12.432237772
022017;2;20160100005301;2;2;09;10;20;3;1;6;679.82212818;84.856811274
022017;2;20160100005302;2;2;09;10;15;3;3;6;631.67343675;19.110232141
022017;2;20160100005303;2;2;09;10;4;1;1;6;643.13934077;61.746936242
022017;2;20160100005304;2;2;09;10;15;3;3;6;631.67343675;19.110232141
022017;2;20160100005305;2;2;06;10;17;3;3;6;1134.4620269;12.432237772
022017;2;20160100005306;2;2;06;10;6;2;1;6;802.2567705;93.160289052
022017;2;20160100005307;2;2;06;10;18;3;1;6;1856.5119952;55.203937163
022017;2;20160100005309;2;2;06;10;15;3;3;6;959.64458547;12.432237772
022017;2;20160100005398;2;2;14;13;21;3;3;6;2336.7143758;143.2019895
022017;2;20160100006397;2;2;14;10;14;3;1;6;2224.1079157;567.25155562
022017;2;20160100006906;2;2;06;10;5;2;1;6;828.03152043;139.74043358
022017;2;20160100006907;2;2;06;10;5;1;1;1;957.90704655;78.337338898
022017;2;20160100006908;2;2;06;10;7;3;3;6;647.81952265;12.432237772
022017;2;20160100006909;2;2;06;10;5;1;1;6;933.94322385;74.154611518
022017;2;20160100006916;2;2;09;10;2;3;3;6;174.00146341;19.110232141
022017;2;20160100006917;2;2;09;10;2;3;3;6;263.10025069;19.110232141
022017;2;20160100006918;2;2;09;10;5;3;3;6;366.45729038;19.110232141
022017;2;20160100006932;2;2;06;10;4;2;1;6;728.55085946;186.3205781
022017;2;20160100006933;2;2;06;10;5;1;1;6;933.94322385;74.154611518
022017;2;20160100006934;2;2;06;10;7;3;3;6;732.76936752;12.432237772
022017;2;20160100006935;2;2;06;10;15;3;3;6;964.53033532;12.432237772
022017;2;20160100006942;2;2;09;10;7;3;3;6;330.44052379;57.330696424
022017;2;20160100006943;2;2;09;10;21;3;1;6;1803.7941805;84.856811274
022017;2;20160100007227;2;2;03;14;4;2;1;6;844.56344696;182.53956675
022017;2;20160100007381;2;2;04;01;14;3;1;6;886.80519282;276.16388701
022017;2;20160100007382;2;2;04;01;9;1;1;6;1365.9863148;264.42884315
022017;2;20160100007383;2;2;04;01;2;1;1;6;607.56514;305.52985704
022017;2;20160100007384;2;2;04;01;21;3;1;6;1263.8184586;138.08194351
022017;2;20160100007385;2;2;04;01;14;3;1;6;1283.626419;276.16388701
022017;2;20160100007387;2;2;04;01;10;3;1;6;592.17297739;276.16388701
022017;2;20160100007417;2;2;04;01;15;3;1;6;1106.2351509;138.08194351
022017;2;20160100007418;2;2;04;01;20;3;1;6;1247.5990955;138.08194351
022017;2;20160100007419;2;2;04;01;14;3;3;6;743.30685771;62.19366378
022017;2;20160100007420;2;2;04;01;20;3;1;6;856.24387155;138.08194351
022017;2;20160100007422;2;2;04;01;10;3;1;6;805.33844687;276.16388701
022017;2;20160100007424;2;2;04;01;5;1;1;6;1193.2204206;574.37166927
022017;2;20160100007426;2;2;04;01;5;1;1;6;1193.2204206;574.37166927
022017;2;20160100007428;2;2;04;01;5;1;1;6;624.04970179;287.18583463
022017;2;20160100008327;2;2;04;01;28;2;1;6;1994.8472604;466.0447943
022017;2;20160100008328;2;2;04;01;7;2;1;6;1078.0167052;233.02239715
022017;2;20160100008329;2;2;04;01;28;3;3;6;1873.1039917;62.19366378
022017;2;20160100008330;2;2;04;01;6;3;1;6;770.23544531;276.16388701
022017;2;20160100008331;2;2;04;01;7;2;1;6;946.84164137;699.06719145
022017;2;20160100008360;2;2;04;01;21;3;1;6;1397.4927329;138.08194351
022017;2;20160100008361;2;2;04;01;4;3;1;6;598.92874381;138.08194351
022017;2;20160100008363;2;2;04;01;5;3;1;6;736.18994997;138.08194351
022017;2;20160100008364;2;2;04;01;21;3;1;6;899.78625008;138.08194351
022017;2;20160100008365;2;2;04;01;7;1;1;6;1024.5665631;275.5725277
022017;2;20160100009434;2;2;15;13;7;1;1;1;2286.1082434;114.6678483
022017;2;20160100009783;2;2;14;12;18;3;3;6;1840.5353935;328.73696434
022017;2;20160100009842;2;2;14;12;33;2;1;6;3018.0546435;307.92154219
022017;2;20160100009859;8;2;10;13;7;3;3;6;802.83714093;260.51015673
022017;2;20160100009902;2;2;04;01;14;2;1;6;1412.4503469;466.0447943
022017;2;20160100009903;2;2;04;01;10;3;1;6;959.0285954;276.16388701
022017;2;20160100009904;2;2;04;01;28;2;1;6;1994.8472604;466.0447943
022017;2;20160100009905;2;2;04;01;7;1;1;6;907.21838267;275.5725277
022017;2;20160100009939;2;2;04;01;30;3;3;6;1664.2365493;62.19366378
022017;2;20160100009941;2;2;04;01;2;1;1;6;558.77950533;152.76492852
022017;2;20160100009942;2;2;04;01;5;3;1;6;689.22082781;138.08194351
022017;2;20160100009943;2;2;04;01;21;3;3;6;884.38172146;62.19366378
022017;2;20160100009975;2;2;03;04;4;1;1;6;841.81928244;42.250449331
022017;2;20160100010817;2;2;05;10;5;1;1;6;617.30933224;85.550204462
022017;2;20160100010818;2;2;05;14;16;3;1;6;713.90488251;71.561585764
022017;2;20160100010819;2;2;05;10;25;3;1;6;981.43584171;73.026800398
022017;2;20160100010851;2;2;05;10;25;3;3;6;1073.689597;32.892094039
022017;2;20160100010853;2;2;05;08;30;3;3;6;1293.6006773;32.232144852
022017;2;20160100010878;2;2;03;14;14;3;3;6;756.61948216;48.719799384
022017;2;20160100010954;2;2;10;08;3;3;3;6;606.94403902;149.50790559
022017;2;20160100010956;2;2;10;13;3;1;2;6;1514.8989656;466.91501518
022017;2;20160100010997;2;2;10;13;5;3;3;6;776.97741969;260.51015673
022017;2;20160100010998;2;2;10;13;4;1;1;6;1427.569634;1974.4240775
022017;2;20160100011446;2;2;03;04;4;1;1;6;820.87085407;42.250449331
022017;2;20160100011476;2;2;03;04;7;1;1;6;976.96983414;35.944307373
022017;2;20160100012436;2;2;14;09;21;1;1;6;3568.2942996;9.6945201653
022017;2;20160100012449;2;2;14;09;10;3;3;6;1527.5700452;117.08178789
022017;2;20160100012475;2;2;14;09;13;3;3;6;1657.5182104;117.08178789
022017;2;20160100012962;2;2;04;01;8;3;1;6;707.60973928;276.16388701
022017;2;20160100012963;2;2;04;01;34;3;3;6;1589.489794;62.19366378
022017;2;20160100012964;2;2;04;01;8;2;3;6;1018.2480613;104.95591425
022017;2;20160100012965;2;2;04;01;7;3;1;6;728.32397788;276.16388701
022017;2;20160100012966;2;2;04;01;3;2;1;6;706.98249749;466.0447943
022017;2;20160100013001;2;2;04;01;7;1;1;6;991.44186429;275.5725277
022017;2;20160100013002;2;2;04;01;11;1;1;6;1393.6611949;126.86789513
022017;2;20160100013004;2;2;04;01;5;1;1;6;815.96721211;143.59291732
022017;2;20160100013006;2;2;04;01;30;1;1;6;2588.0589107;89.324671696
022017;2;20160100013302;2;2;03;14;5;3;1;6;485.18865748;108.16736267
022017;2;20160100013303;2;2;03;14;9;3;3;6;577.58305813;24.359899692
022017;2;20160100013304;2;2;03;14;15;3;1;6;700.14179519;54.083681337
022017;2;20160100013329;2;2;03;10;5;2;1;6;1004.8695784;93.138520924
022017;2;20160100013330;2;2;03;10;7;3;1;6;627.9317289;110.38207607
022017;2;20160100013331;2;2;03;10;34;3;3;6;1587.4899942;24.858665631
022017;2;20160100013332;2;2;03;10;10;3;3;6;619.0014059;24.858665631
022017;2;20160100013567;2;2;04;01;7;3;1;6;671.56786094;138.08194351
022017;2;20160100013568;2;2;04;01;30;3;1;6;1969.2866603;138.08194351
022017;2;20160100013569;2;2;04;13;3;1;1;6;779.91189372;163.02739563
022017;2;20160100013570;2;2;04;01;5;1;2;6;931.42054573;101.53695912
022017;2;20160100013571;2;2;04;01;6;3;3;6;643.04242553;62.19366378
022017;2;20160100013603;2;2;04;01;21;3;1;6;1388.8708916;276.16388701
022017;2;20160100013606;2;2;04;01;2;3;1;6;457.35726769;138.08194351
022017;2;20160100013607;2;2;04;01;30;3;1;6;1657.6227407;138.08194351
022017;2;20160100013608;2;2;04;01;14;3;1;6;1041.7267366;276.16388701
022017;2;20160100013609;2;2;04;01;6;1;1;6;920.55355731;140.65963029
022017;2;20160100013610;2;2;04;01;4;1;1;6;829.92601019;146.58737451
022017;2;20160100014320;2;2;15;16;8;3;3;6;2394.3290055;141.92198455
022017;2;20160100014326;2;2;15;16;4;1;1;6;2966.6022555;249.1715928
022017;2;20160100014757;2;2;03;10;4;1;3;6;576.32770198;42.272408266
022017;2;20160100014758;2;2;03;10;5;3;1;6;494.55567361;55.191038036
022017;2;20160100014760;2;2;03;14;15;3;3;6;773.75853462;24.359899692
022017;2;20160100014764;2;2;03;10;3;3;2;6;319.42900553;39.026508255
022017;2;20160100014765;2;2;03;10;5;3;1;6;475.00985357;55.191038036
022017;2;20160100014766;2;2;03;14;4;1;2;6;929.46377744;123.57838109
022017;2;20160100014805;2;2;03;14;7;3;1;6;655.57085058;54.083681337
022017;2;20160100014806;2;2;03;10;10;3;1;6;578.46426128;110.38207607
022017;2;20160100014808;2;2;03;10;2;1;1;6;479.5623418;109.2899133
022017;2;20160100014933;2;2;15;13;5;1;2;6;3574.7395204;79.519347097
022017;2;20160100015150;2;2;14;09;2;1;2;6;1366.0784709;436.1947097
022017;2;20160100015346;2;2;14;16;2;1;2;6;1499.4623133;157.70107305
022017;2;20160100015429;2;2;08;04;5;3;3;6;577.07384023;3.5468658292
022017;2;20160100015430;2;2;08;04;5;3;3;6;577.07384023;7.0937316584
022017;2;20160100015431;2;2;08;04;6;3;1;6;506.8719369;15.749454117
022017;2;20160100015433;2;2;08;04;9;3;3;6;674.47699523;3.5468658292
022017;2;20160100015434;2;2;08;04;7;3;1;6;571.62509576;15.749454117
022017;2;20160100015435;2;2;08;04;7;3;3;6;550.54849703;3.5468658292
