mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122015;2;1014EVA0000255;2;2;15;13;37;2;3;6;6024.1586327;303.81607461
122015;2;1014EVA0000325;2;2;14;09;8;1;1;1;1596.1250952;124.80703556
122015;2;1014EVA0000446;2;2;10;04;14;1;1;6;1903.1545703;40.056569413
122015;2;1014EVA0000479;2;2;10;09;2;1;1;6;793.74698165;197.6077282
122015;2;1014EVA0000481;2;2;10;09;5;1;1;6;1330.6349279;103.94685044
122015;2;1014EVA0000514;2;2;10;09;8;1;1;1;1593.2011742;61.49741515
122015;2;1014EVA0000517;2;2;10;06;30;3;3;6;1751.3425715;77.3789862
122015;2;1014EVA0000518;2;2;10;04;14;1;1;6;1411.1700181;40.056569413
122015;2;1014EVA0000519;2;2;10;09;11;1;1;6;1820.2075805;28.762468361
122015;2;1014EVA0000520;2;2;10;09;10;1;1;6;1722.7533666;35.630644993
122015;2;1014EVA0000521;2;2;10;09;14;1;1;6;1568.3223366;15.129813111
122015;2;1014EVA0000608;2;2;10;01;5;1;2;6;1807.1677935;276.39679821
122015;2;1014EVA0000609;2;2;10;13;14;2;3;6;2054.0263414;124.76612712
122015;2;1014EVA0000635;2;2;14;09;10;1;1;6;2740.3543435;115.32308471
122015;2;1014EVA0000636;2;2;14;12;22;2;1;6;2854.4950589;80.025002016
122015;2;1014EVA0000965;2;2;05;04;4;1;1;6;663.98453282;7.0027942128
122015;2;1014EVA0000966;2;2;05;04;120;2;2;6;5176.9383865;8.6310413446
122015;2;1014EVA0000967;2;2;05;04;6;1;1;6;799.41851322;5.0259468518
122015;2;1014EVA0000973;2;2;05;04;3;1;1;6;557.5593516;8.2660513791
122015;2;1014EVA0000974;2;2;05;04;6;3;3;6;484.27139708;4.7344315823
122015;2;1014EVA0000975;2;2;05;04;6;1;1;6;767.34163041;5.0259468518
122015;2;1014EVA0000995;2;2;05;04;6;1;1;6;767.34163041;5.0259468518
122015;2;1014EVA0000996;2;2;05;04;7;3;1;6;494.08335818;10.680687436
122015;2;1014EVA0001002;2;2;05;04;3;1;1;6;526.68724592;8.2660513791
122015;2;1014EVA0001003;2;2;05;04;90;1;2;6;5725.5773488;0.0523311438
122015;2;1014EVA0001009;2;2;05;04;20;3;1;6;681.64283534;10.680687436
122015;2;1014EVA0001243;2;2;05;04;4;1;1;6;663.98453282;7.0027942128
122015;2;1014EVA0001244;2;2;05;04;3;1;1;6;557.5593516;8.2660513791
122015;2;1014EVA0001245;2;2;05;04;4;1;1;6;663.98453282;7.0027942128
122015;2;1014EVA0001259;2;2;05;04;120;3;2;6;4888.3400386;7.0276471373
122015;2;1014EVA0001260;2;2;05;04;4;1;1;6;663.98453282;7.0027942128
122015;2;1014EVA0001261;2;2;05;04;3;3;1;6;335.14351969;10.680687436
122015;2;1014EVA0001262;2;2;05;04;2;1;1;6;444.53916453;9.757191676
122015;2;1014EVA0001273;2;2;05;04;3;1;1;6;557.5593516;8.2660513791
122015;2;1014EVA0001274;2;2;05;04;5;3;1;6;545.38104354;10.680687436
122015;2;1014EVA0001288;2;2;05;04;3;1;1;6;557.5593516;8.2660513791
122015;2;1014EVA0001289;2;2;05;04;3;2;1;6;585.81699624;13.117541767
122015;2;1014EVA0001307;2;2;14;13;12;1;1;6;2819.4826199;111.80341249
122015;2;1014EVA0001341;2;2;10;13;4;1;1;6;1455.3129526;713.98936757
122015;2;1014EVA0001342;2;2;14;09;7;3;3;6;1305.2789271;93.808752326
122015;2;1014EVA0001343;2;2;14;09;4;1;1;1;1159.139839;194.45338367
122015;2;1014EVA0001344;2;2;14;13;10;3;3;6;1428.5760082;129.79313298
122015;2;1014EVA0001345;2;2;14;09;5;1;2;6;2118.2947598;63.327737296
122015;2;1014EVA0001346;2;2;14;17;5;1;2;6;1946.5691314;78.595708608
122015;2;1014EVA0001391;2;2;10;09;12;1;3;6;1967.638802;10.291940406
122015;2;1014EVA0001392;2;2;10;09;11;1;1;1;2124.4020418;32.349254117
122015;2;1014EVA0001393;2;2;10;09;15;1;1;1;2866.5845483;13.736438652
122015;2;1014EVA0001485;2;2;14;13;7;1;1;6;1807.2636635;188.62681212
122015;2;1014EVA0001743;2;2;10;09;4;1;1;6;1174.9472038;128.76827119
122015;2;1014EVA0001758;2;2;10;09;11;1;1;1;2215.9697595;32.349254117
122015;2;1014EVA0001759;2;2;10;09;12;1;1;1;2251.4890923;26.113599634
122015;2;1014EVA0001791;2;2;10;09;8;1;1;1;1593.2011742;61.49741515
122015;2;1014EVA0001794;2;2;10;09;10;1;1;6;1748.2708716;54.67877099
122015;2;1014EVA0001825;2;2;10;09;13;1;2;6;2966.5907675;31.881733818
122015;2;1014EVA0001826;2;2;10;09;14;1;1;6;2127.2516938;15.129813111
122015;2;1014EVA0001920;2;2;14;13;21;1;1;6;3523.559116;204.2611584
122015;2;1014EVA0002256;2;2;10;13;5;1;1;6;1181.3323432;696.9381427
122015;2;1014EVA0002257;2;2;10;13;12;1;1;6;2169.0132837;299.16036996
122015;2;1014EVA0002258;2;2;10;13;4;1;2;6;1766.4012566;469.78861289
122015;2;1014EVA0002753;2;2;05;04;9;1;1;6;1000.5769862;3.055889759
122015;2;1014EVA0002754;2;2;05;04;4;1;1;6;678.73162499;7.0027942128
122015;2;1014EVA0002760;2;2;05;04;9;3;1;6;669.32239462;10.680687436
122015;2;1014EVA0002762;2;2;05;04;5;3;1;6;506.96789907;10.680687436
122015;2;1014EVA0002763;2;2;05;04;4;1;1;6;500.86803602;7.0027942128
122015;2;1014EVA0002792;2;2;05;04;4;1;1;6;663.98453282;7.0027942128
122015;2;1014EVA0002793;2;2;05;04;5;1;1;6;772.20937703;5.9325939965
122015;2;1014EVA0002795;2;2;05;04;9;1;1;6;923.07631852;3.055889759
122015;2;1014EVA0002964;2;2;05;04;7;1;1;1;1020.1157124;10.56283822
122015;2;1014EVA0002965;2;2;05;04;10;1;1;1;978.27382352;6.4224453811
122015;2;1014EVA0002983;2;2;05;04;120;3;2;6;4293.2104924;15.501056611
122015;2;1014EVA0003083;2;2;10;09;10;1;1;6;1737.0265132;35.630644993
122015;2;1014EVA0003090;2;2;10;09;7;1;1;1;1453.1898872;76.182354715
122015;2;1014EVA0003744;2;2;10;10;7;1;2;6;1812.640866;143.52950021
122015;2;1014EVA0003745;2;2;10;09;7;1;1;1;1194.7875898;76.182354715
122015;2;1014EVA0003798;2;2;05;04;4;1;1;6;615.87366808;7.0027942128
122015;2;1014EVA0003799;2;2;05;04;7;3;1;6;435.81075373;10.680687436
122015;2;1014EVA0003800;2;2;05;04;3;1;1;6;561.9511464;8.2660513791
122015;2;1014EVA0003801;2;2;05;04;4;1;1;6;663.98453282;7.0027942128
122015;2;1014EVA0003813;2;2;05;04;3;1;1;6;557.5593516;8.2660513791
122015;2;1014EVA0003814;2;2;05;04;6;1;1;6;767.34163041;5.0259468518
122015;2;1014EVA0003833;2;2;05;04;6;2;1;6;632.45049554;4.8494450022
122015;2;1014EVA0003834;2;2;05;04;7;1;1;6;739.24814394;4.2578578227
122015;2;1014EVA0003835;2;2;05;04;9;3;1;6;717.92895475;10.680687436
122015;2;1014EVA0003836;2;2;05;04;5;1;1;6;692.25934825;5.9325939965
122015;2;1014EVA0003845;2;2;05;04;7;1;1;6;851.81809551;4.2578578227
122015;2;1014EVA0003846;2;2;05;04;3;3;1;6;387.87488136;10.680687436
122015;2;1014EVA0003847;2;2;05;04;6;1;1;6;670.8531005;5.0259468518
122015;2;1014EVA0003848;2;2;05;04;3;1;1;6;557.5593516;8.2660513791
122015;2;1014EVA0003904;2;2;14;13;7;1;2;6;2269.5282892;219.43920655
122015;2;1014EVA0003920;2;2;10;09;7;1;1;6;1454.2709874;224.4867843
122015;2;1014EVA0004175;2;2;10;05;8;1;1;6;1550.124751;143.63572715
122015;2;1014EVA0004280;2;2;14;07;5;3;3;6;1131.8442359;68.734989988
122015;2;1014EVA0004313;2;2;15;09;5;1;1;6;2957.8571137;265.10308375
122015;2;1014EVA0005078;2;2;15;15;5;1;2;6;2838.0557666;120.49703512
122015;2;1014EVA0005144;2;2;14;13;20;3;3;6;2065.5471154;129.79313298
122015;2;1014EVA0005287;2;2;09;10;7;3;1;6;494.26110647;71.562172991
122015;2;1014EVA0005288;2;2;09;10;7;1;1;6;974.21900643;78.980898854
122015;2;1014EVA0005289;2;2;09;10;4;3;3;6;314.64049185;31.721386282
122015;2;1014EVA0005290;2;2;09;10;30;3;3;6;1390.621555;31.721386282
122015;2;1014EVA0005496;2;2;15;13;5;1;2;6;3652.384008;356.30412
122015;2;1014EVA0005517;2;2;14;09;5;2;1;6;1698.2416884;259.91298118
122015;2;1014EVA0005717;2;2;14;01;13;1;1;6;2798.8092399;80.979658481
122015;2;1014EVA0005936;2;2;14;09;5;1;1;6;1745.8739288;140.72889197
122015;2;1014EVA0006217;2;2;15;16;2;1;1;6;2592.6465351;291.39162116
122015;2;1014EVA0006292;2;2;10;13;7;1;1;6;1653.0624971;445.47703018
122015;2;1014EVA0007775;2;2;09;10;5;1;1;6;551.25175093;82.265808863
122015;2;1014EVA0007776;2;2;09;14;12;3;3;6;839.65827091;34.884692465
122015;2;1014EVA0007803;2;2;09;10;4;1;1;6;479.19070664;83.959147899
122015;2;1014EVA0007804;2;2;09;10;5;3;1;6;394.77933019;71.562172991
122015;2;1014EVA0007805;2;2;09;10;7;1;1;6;702.48105762;78.980898854
122015;2;1014EVA0007961;2;2;14;09;4;1;1;6;1584.1512638;172.89299084
122015;2;1014EVA0008601;2;2;09;10;7;3;3;6;604.14984716;31.721386282
122015;2;1014EVA0008602;2;2;09;10;21;3;1;6;1335.9613266;71.562172991
122015;2;1014EVA0008630;2;2;09;10;7;3;3;6;691.2970722;31.721386282
122015;2;1014EVA0009709;2;2;14;13;9;3;3;6;1385.2800251;129.79313298
122015;2;1114EVA0000012;2;2;10;09;6;1;1;6;1339.5888044;83.910016156
122015;2;1114EVA0000043;2;2;10;13;7;3;3;6;963.4060758;273.88693987
122015;2;1114EVA0000044;2;2;14;09;18;1;1;6;3445.3721523;42.201242085
122015;2;1114EVA0000326;2;2;14;13;3;1;2;6;1693.5708982;233.82482742
122015;2;1114EVA0000534;2;2;10;09;3;1;1;6;1015.1119404;159.51678763
122015;2;1114EVA0000535;2;2;10;09;14;1;1;6;2139.9584453;15.129813111
122015;2;1114EVA0000536;2;2;10;09;6;1;1;6;1037.9428257;83.910016156
122015;2;1114EVA0000537;2;2;10;09;3;1;1;6;1015.1119404;159.51678763
122015;2;1114EVA0000576;2;2;14;01;8;3;3;6;1446.9714819;82.094562473
122015;2;1114EVA0000583;2;2;14;05;10;3;1;6;1805.6512319;158.21483961
122015;2;1114EVA0001001;2;2;10;09;7;1;1;6;1128.09261;67.735489643
122015;2;1114EVA0001002;2;2;10;09;6;1;1;1;1264.7562748;94.373904266
122015;2;1114EVA0001154;2;2;09;10;7;3;3;6;571.87804513;31.721386282
122015;2;1114EVA0001155;2;2;09;10;90;2;3;6;5241.4423273;38.958785375
122015;2;1114EVA0001182;2;2;09;10;7;3;1;6;691.2970722;71.562172991
