A0_1;C9_0;ccaa_etapa;pernoc_etapa
0415EVA0007215;01;09;3
0415EVA0007238;01;09;3
0415EVA0007395;01;13;5
0415EVA0007396;01;09;4
0415EVA0007396;02;13;4
0415EVA0008352;01;09;2
0415EVA0008514;01;10;5
0415EVA0008515;01;14;10
0415EVA0008541;01;10;7
0415EVA0009006;01;14;4
0415EVA0009034;01;10;2
0415EVB0006786;01;09;1
0415EVB0006786;02;09;1
0415EVB0008984;01;09;1
0415EVC0001496;01;09;5
0415EVC0001500;01;02;1
0415EVC0001512;01;09;3
0415EVC0001685;01;10;60
0415EVC0001707;01;12;2
0415EVC0001712;01;01;1
0415EVC0001712;02;01;1
0415EVC0001712;03;07;1
0415EVC0003768;01;09;1
0415EVC0003788;01;09;11
0415EVC0003817;01;12;1
0415EVC0003862;01;12;1
0415EVC0003891;01;13;3
0415EVC0004423;01;09;1
0415EVC0004427;01;16;14
0415EVC0004427;02;13;14
0415EVC0004427;03;01;9
0415EVC0004427;04;09;9
0415EVC0004427;05;09;14
0415EVC0004438;01;10;15
0415EVC0004438;02;09;7
0415EVC0004441;01;09;2
0415EVC0004448;01;02;1
0415EVC0004452;01;10;21
0415EVC0004457;01;13;1
0415EVC0004460;01;11;3
0415EVC0004460;02;07;1
0415EVC0004468;01;13;1
0415EVC0004472;01;13;1
0415EVC0004729;01;01;5
0415EVC0004731;01;01;6
0415EVC0004735;01;01;9
0415EVC0004750;01;01;1
0415EVC0004963;01;01;7
0415EVC0004971;01;07;7
0415EVC0004971;02;07;7
0415EVC0004971;03;11;7
0415EVC0004971;04;01;7
0415EVC0004981;01;14;60
0415EVC0004992;01;14;15
0415EVC0004992;02;01;3
0415EVC0004993;01;01;7
0415EVC0005231;01;01;1
0415EVC0005236;01;01;1
0415EVC0005241;01;07;1
0415EVC0005255;01;01;15
0415EVC0005255;02;09;5
0415EVC0005255;03;01;2
0415EVC0006356;01;07;1
0415EVC0006382;01;11;7
0415EVC0006397;01;13;1
0415EVC0006397;02;11;1
0415EVC0006766;01;13;3
0415EVC0006776;01;02;1
0415EVC0007127;01;15;1
0415EVC0007461;01;16;1
0415EVC0007466;01;01;60
0415EVC0007803;01;07;1
0415EVC0008117;01;01;4
0415EVC0008117;02;13;2
0415EVC0008132;01;01;3
0415EVC0008132;02;13;3
0415EVC0008132;03;07;1
0415EVC0008132;04;16;1
0415EVC0008824;01;02;2
0415EVC0008824;02;12;3
0415EVC0008824;03;16;1
0415EVC0008850;01;13;1
0415EVC0008916;01;16;3
0415EVC0008924;01;12;1
0415EVC0008924;02;09;1
0415EVC0008924;03;10;1
0415EVC0008924;04;01;1
0415EVC0008924;05;06;1
0415EVC0009223;01;09;10
0415EVC0009226;01;09;5
0415EVC0009235;01;01;15
0415EVC0009235;02;16;15
0415EVC0009235;03;09;30
0415EVC0009252;01;09;7
0415EVC0009259;01;09;1
0415EVC0009260;01;13;1
0415EVC0009419;01;09;21
0415EVC0009420;01;01;12
0415EVC0009420;02;01;12
0415EVC0009420;03;13;12
0415EVC0009420;04;12;12
0415EVC0009420;05;09;12
0415EVC0009421;01;09;7
0415EVC0009430;01;02;1
0415EVC0009448;01;13;1
0415EVC0009530;01;13;1
0514EVA0000405;01;05;3
0514EVA0000405;02;05;2
0514EVA0000405;03;05;2
0514EVA0002065;01;10;7
0514EVA0002096;01;10;7
0514EVA0002793;01;09;4
0514EVA0005036;01;10;35
0514EVA0005037;01;14;7
0514EVA0005041;01;10;18
0514EVA0005064;01;10;6
0514EVA0005069;01;10;6
0514EVA0008472;01;13;4
0514EVA0009665;01;01;10
0514EVA0009666;01;10;45
0514EVA0009667;01;01;28
0514EVA0009681;01;10;10
0514EVA0009682;01;10;7
0514EVA0009683;01;01;7
0514EVB0003906;01;05;1
0514EVB0003906;02;05;1
0514EVB0003910;01;05;1
0514EVB0003910;02;05;1
0514EVB0005590;01;09;1
0514EVB0005592;01;09;1
0514EVB0009413;01;13;2
0514EVB0009415;01;10;1
0514EVB0009417;01;10;1
0514EVB0009418;01;10;1
0514EVB0009419;01;10;1
0514EVB0009423;01;09;1
0514EVB0009424;01;10;1
0514EVB0009425;01;10;1
0514EVB0009427;01;10;1
0514EVB0009428;01;10;1
0514EVB0009431;01;10;1
0514EVB0009433;01;10;1
0515EVA0000031;01;13;8
0515EVA0000037;01;13;4
0515EVA0000049;01;13;5
0515EVA0000050;01;01;10
0515EVA0000051;01;13;6
0515EVA0000106;01;12;14
0515EVA0000107;01;01;27
0515EVA0000277;01;13;4
0515EVA0000277;02;01;1
0515EVA0000277;03;01;3
0515EVA0000278;01;02;70
0515EVA0000278;02;09;3
0515EVA0000278;03;16;1
0515EVA0000278;04;13;4
0515EVA0000278;05;16;2
0515EVA0000301;01;13;3
0515EVA0000301;02;01;5
0515EVA0000301;03;08;2
0515EVA0000302;01;13;7
0515EVA0000311;01;13;2
0515EVA0000311;02;01;1
0515EVA0000311;03;01;2
0515EVA0000473;01;09;2
0515EVA0000473;02;01;3
0515EVA0000473;03;13;3
0515EVA0000582;01;09;3
0515EVA0000582;02;13;3
0515EVA0001128;01;01;5
0515EVA0001128;02;13;5
0515EVA0001128;03;09;4
0515EVA0001377;01;10;7
0515EVA0001388;01;14;5
0515EVA0001395;01;10;21
0515EVA0001400;01;10;30
0515EVA0001410;01;14;2
0515EVA0001451;01;01;1
0515EVA0001451;02;13;1
0515EVA0001451;03;01;1
0515EVA0001451;04;09;3
0515EVA0001452;01;09;4
0515EVA0001457;01;13;2
0515EVA0001457;02;01;2
0515EVA0001457;03;01;1
0515EVA0001457;04;09;2
0515EVA0001463;01;09;3
0515EVA0001464;01;09;4
0515EVA0001493;01;09;4
0515EVA0001521;01;13;2
0515EVA0001521;02;01;2
0515EVA0001521;03;09;2
0515EVA0001772;01;14;3
0515EVA0001772;02;10;2
0515EVA0001785;01;10;10
0515EVA0001786;01;10;2
0515EVA0001786;02;08;6
0515EVA0001801;01;10;2
0515EVA0001802;01;10;4
0515EVA0001865;01;09;5
0515EVA0002130;01;09;3
0515EVA0002130;02;13;2
0515EVA0002131;01;13;8
0515EVA0002376;01;10;2
0515EVA0002376;02;10;2
0515EVA0002377;01;10;21
0515EVA0002402;01;10;2
0515EVA0002403;01;10;3
0515EVA0002622;01;13;5
0515EVA0002636;01;12;5
0515EVA0002636;02;13;4
0515EVA0002946;01;15;2
0515EVA0003184;01;13;4
0515EVA0003185;01;01;30
0515EVA0003186;01;09;10
0515EVA0003186;02;13;4
0515EVA0003189;01;13;6
0515EVA0003191;01;13;15
0515EVA0003192;01;09;3
0515EVA0003192;02;13;3
0515EVA0003193;01;13;8
0515EVA0003540;01;09;2
0515EVA0003540;02;10;1
0515EVA0003540;03;01;1
0515EVA0003540;04;01;1
0515EVA0003540;05;13;2
0515EVA0004213;01;16;12
0515EVA0004219;01;16;8
0515EVA0005285;01;09;3
0515EVA0005285;02;13;4
0515EVA0005285;03;01;4
0515EVA0006299;01;09;3
0515EVA0006299;02;13;3
0515EVA0006335;01;13;12
0515EVA0006336;01;13;7
0515EVA0006340;01;09;3
0515EVA0006340;02;13;4
0515EVA0006341;01;13;9
0515EVA0006341;02;01;2
0515EVA0006341;03;01;3
0515EVA0006342;01;04;5
0515EVA0006342;02;01;2
0515EVA0006342;03;01;2
0515EVA0006342;04;01;1
0515EVA0006342;05;13;4
0515EVA0006626;01;14;10
0515EVA0006799;01;13;7
0515EVA0007080;01;01;8
0515EVA0007080;02;13;2
0515EVA0007337;01;13;1
0515EVA0007337;02;07;1
0515EVA0007337;03;01;1
0515EVA0007337;04;01;1
0515EVA0007337;05;01;1
0515EVA0007337;06;09;3
0515EVA0007551;01;09;4
0515EVA0007551;02;10;2
0515EVA0007551;03;13;4
0515EVA0007563;01;13;4
0515EVA0007887;01;13;2
0515EVA0007887;02;01;1
0515EVA0007887;03;01;1
0515EVA0007887;04;09;2
0515EVA0007890;01;09;4
0515EVA0007890;02;13;1
0515EVA0007890;03;01;1
0515EVA0007890;04;01;1
0515EVA0009795;01;13;3
0515EVA0009796;01;13;4
0515EVA0010138;01;09;3
0515EVA0010225;01;03;3
0515EVB0004159;01;04;4
0515EVB0004159;02;09;4
0515EVB0004159;03;09;1
0515EVB0004178;01;01;1
0515EVB0004178;02;09;1
0615EVA0001420;01;09;4
0615EVA0001420;02;13;4
0615EVA0002721;01;09;4
0615EVA0002721;02;13;3
0615EVA0002762;01;10;7
0615EVA0002763;01;10;7
0615EVA0002764;01;10;7
0615EVA0002777;01;14;6
0615EVA0002778;01;10;7
0615EVA0005981;01;10;7
0615EVA0006009;01;10;30
0615EVA0006235;01;09;4
0615EVA0006235;02;13;3
0615EVA0007041;01;13;4
0615EVA0007041;02;16;1
0615EVA0008072;01;10;2
0615EVA0008100;01;14;11
0615EVA0008101;01;01;50
0615EVC0003970;01;15;1
0615EVC0009703;01;10;6
20160300001380;01;09;1
20160300001382;01;09;4
20160300001390;01;09;14
20160300001395;01;09;4
20160300001401;01;13;2
20160300001401;02;09;4
20160300001402;01;09;4
20160300001415;01;09;5
20160300001419;01;09;3
20160300001424;01;09;4
20160300001430;01;09;4
20160300001434;01;09;10
20160300001435;01;09;13
20160300001447;01;09;5
20160300001457;01;05;15
20160300002828;01;09;7
20160300002830;01;14;3
20160300002836;01;09;3
20160300002837;01;13;3
20160300002837;02;09;2
20160300002842;01;13;3
20160300002842;02;01;1
20160300002842;03;09;4
20160300002844;01;09;5
20160300002850;01;09;7
20160300002857;01;09;1
20160300002860;01;10;7
20160300002862;01;05;1
20160300002862;02;05;1
20160300002862;03;05;1
20160300002862;04;01;1
20160300002862;05;09;1
20160300002862;06;09;7
20160300002865;01;09;7
20160300002868;01;09;4
20160300002873;01;13;3
20160300002873;02;09;2
20160300003641;01;01;6
20160300003648;01;13;4
20160300003653;01;13;3
20160300003658;01;13;2
20160300003663;01;07;5
20160300003664;01;09;1
20160300003680;01;09;1
20160300003686;01;09;3
20160300003693;01;01;3
20160300003693;02;13;4
20160300003693;03;09;4
20160300003700;01;10;7
20160300003702;01;09;3
20160300003713;01;09;5
20160300008361;01;13;30
20160300008361;02;01;5
20160300008361;03;09;4
20160300008369;01;09;2
20160300008369;02;13;3
20160300008376;01;13;180
20160300008376;02;07;2
20160300008376;03;16;1
20160300008376;04;16;2
20160300008376;05;01;3
20160300008376;06;08;1
20160300008380;01;13;3
20160300008383;01;13;1
20160300008391;01;09;3
20160300008391;02;13;1
20160300011995;01;09;3
20160300012000;01;09;2
20160300012002;01;13;3
20160300012002;02;09;3
20160300012006;01;09;5
20160300012009;01;09;2
20160300012014;01;09;3
20160300012022;01;09;7
20160300012025;01;09;3
20160300012034;01;09;4
20160300012035;01;09;2
20160300012045;01;09;2
20160300012049;01;09;14
20160300012053;01;09;2
20160300012062;01;09;4
20160300018132;01;13;5
20160300018138;01;13;1
20160300018138;02;13;1
20160300018151;01;02;30
20160300018166;01;09;4
20160300018169;01;01;4
20160300018176;01;09;130
20160300018179;01;13;10
20160300018182;01;09;2
20160300018186;01;09;3
20160300018193;01;09;2
20160300018195;01;09;2
20160300018199;01;10;1
20160300018199;02;09;1
20160300018219;01;09;4
20160300021915;01;09;1
20160300021921;01;09;3
20160300021929;01;09;1
20160300021932;01;09;3
20160300021935;01;09;2
20160300021935;02;09;1
20160300021937;01;09;3
20160300021945;01;09;3
20160300021953;01;09;3
20160300021956;01;09;2
20160300021961;01;09;1
20160300021963;01;09;7
20160300029405;01;05;6
20160300029408;01;10;4
20160300029408;02;13;2
20160300029415;01;10;7
20160300029418;01;13;9
20160300029421;01;13;3
20160300029425;01;13;3
20160300029431;01;13;3
20160300029440;01;09;4
20160300029442;01;09;9
20160300029450;01;09;2
20160300029451;01;09;2
20160300029456;01;13;2
20160300029467;01;09;1
20160300029471;01;09;2
20160300029479;01;10;6
20160300029480;01;13;1
20160300029484;01;13;10
20160300029487;01;09;2
20160300029491;01;13;4
20160300029496;01;09;3
20160300029504;01;09;2
20160300029505;01;09;3
20160300029505;02;10;4
20160300030115;01;12;3
20160300030121;01;09;6
20160300030124;01;09;2
20160300030124;02;09;5
20160300030129;01;09;35
20160300030133;01;09;3
20160300030141;01;02;1
20160300030141;02;01;1
20160300030141;03;09;1
20160300030145;01;09;3
20160300030148;01;09;3
20160300030153;01;09;4
20160300030155;01;14;10
20160300030155;02;10;1
20160300030155;03;09;1
20160300030157;01;09;4
20160400000002;01;04;30
20160400000003;01;04;6
20160400000008;01;04;7
20160400000009;01;04;14
20160400000010;01;04;14
20160400000011;01;04;28
20160400000012;01;04;5
20160400000013;01;04;3
20160400000014;01;04;5
20160400000015;01;04;5
20160400000018;01;04;14
20160400000024;01;04;7
20160400000025;01;04;14
20160400000027;01;04;8
20160400000028;01;04;14
20160400000034;01;04;6
20160400000036;01;04;4
20160400000037;01;04;1
20160400000037;02;04;3
20160400000038;01;04;6
20160400000039;01;04;7
20160400000040;01;04;6
20160400000043;01;04;5
20160400000044;01;04;3
20160400000049;01;04;7
20160400000050;01;04;7
20160400000051;01;04;7
20160400000052;01;04;7
20160400000053;01;04;4
20160400000056;01;04;4
20160400000057;01;04;7
20160400000059;01;04;5
20160400000064;01;04;7
20160400000065;01;04;7
20160400000067;01;04;7
20160400000072;01;04;9
20160400000073;01;04;5
20160400000074;01;04;5
20160400000075;01;04;5
20160400000076;01;04;7
20160400000144;01;09;3
20160400000147;01;09;5
20160400000149;01;09;12
20160400000170;01;09;20
20160400000274;01;10;14
20160400000275;01;09;6
20160400000276;01;09;5
20160400000277;01;09;5
20160400000278;01;10;15
20160400000280;01;09;1
20160400000280;02;10;30
20160400000283;01;09;5
20160400000285;01;10;14
20160400000287;01;10;30
20160400000289;01;07;8
20160400000290;01;10;14
20160400000292;01;09;8
20160400000293;01;09;7
20160400000294;01;09;7
20160400000298;01;14;14
20160400000299;01;09;7
20160400000302;01;08;7
20160400000306;01;09;3
20160400000309;01;09;3
20160400000315;01;09;1
20160400000316;01;09;1
20160400000316;02;01;13
20160400000317;01;09;8
20160400000320;01;09;3
20160400000324;01;09;3
20160400000325;01;10;7
20160400000327;01;11;20
20160400000331;01;16;2
20160400000353;01;09;4
20160400000354;01;09;2
20160400000355;01;09;7
20160400000355;02;05;7
20160400000356;01;10;10
20160400000357;01;09;2
20160400000358;01;09;4
20160400000359;01;09;6
20160400000360;01;09;3
20160400000361;01;09;4
20160400000361;02;04;6
20160400000362;01;09;4
20160400000364;01;09;2
20160400000365;01;09;4
20160400000366;01;09;4
20160400000367;01;09;14
20160400000368;01;10;7
20160400000369;01;05;10
20160400000369;02;09;2
20160400000370;01;09;2
20160400000372;01;09;4
20160400000373;01;09;4
20160400000374;01;09;4
20160400000375;01;09;4
20160400000376;01;09;7
20160400000379;01;09;5
20160400000380;01;09;7
20160400000381;01;09;4
20160400000382;01;09;3
20160400000383;01;05;7
20160400000384;01;09;4
20160400000385;01;09;3
20160400000386;01;09;4
20160400000387;01;09;7
20160400000389;01;09;7
20160400000391;01;13;3
20160400000391;02;09;3
20160400000392;01;09;7
20160400000392;02;09;1
20160400000393;01;09;4
20160400000394;01;06;14
20160400000397;01;09;7
20160400000398;01;09;10
20160400000400;01;10;7
20160400000401;01;09;10
20160400000402;01;09;2
20160400000403;01;09;3
20160400000404;01;09;7
20160400000406;01;09;3
20160400000407;01;09;5
20160400000408;01;09;3
20160400000409;01;09;7
20160400000410;01;09;5
20160400000411;01;09;7
20160400000412;01;09;4
20160400000413;01;09;4
20160400000414;01;09;4
20160400000416;01;09;6
20160400000417;01;09;7
20160400000418;01;09;14
20160400000419;01;09;7
20160400000420;01;09;5
20160400000422;01;09;4
20160400000423;01;09;7
20160400000424;01;05;7
20160400000425;01;09;4
20160400000426;01;13;4
20160400000426;02;09;2
20160400000427;01;09;4
20160400000428;01;09;5
20160400000428;02;05;7
20160400000429;01;05;7
20160400000430;01;05;192
20160400000431;01;05;60
20160400000432;01;05;7
20160400000433;01;05;1
20160400000434;01;05;14
20160400000436;01;05;10
20160400000437;01;05;7
20160400000438;01;05;90
20160400000439;01;05;9
20160400000440;01;05;10
20160400000442;01;05;7
20160400000444;01;05;7
20160400000446;01;05;17
20160400000447;01;05;14
20160400000448;01;05;7
20160400000449;01;05;7
20160400000451;01;05;7
20160400000452;01;05;7
20160400000455;01;05;7
20160400000457;01;05;10
20160400000458;01;05;7
20160400000459;01;05;7
20160400000460;01;05;7
20160400000464;01;05;2
20160400000465;01;05;7
20160400000466;01;05;7
20160400000467;01;05;16
20160400000468;01;05;7
20160400000469;01;05;7
20160400000470;01;05;7
20160400000471;01;05;7
20160400000472;01;05;10
20160400000473;01;05;9
20160400000474;01;05;17
20160400000475;01;05;9
20160400000477;01;05;9
20160400000478;01;05;9
20160400000483;01;05;7
20160400000484;01;05;14
20160400000485;01;05;7
20160400000486;01;05;7
20160400000487;01;05;7
20160400000488;01;05;7
20160400000489;01;05;7
20160400000490;01;05;7
20160400000491;01;05;7
20160400000492;01;05;7
20160400000493;01;05;1
20160400000493;02;05;1
20160400000493;03;05;1
20160400000493;04;05;1
20160400000493;05;05;3
20160400000494;01;05;14
20160400000495;01;05;7
20160400000496;01;05;10
20160400000497;01;05;7
20160400000507;01;04;5
20160400000508;01;04;6
20160400000509;01;04;6
20160400000510;01;04;4
20160400000512;01;04;3
20160400000513;01;04;4
20160400000514;01;04;4
20160400000515;01;04;3
20160400000520;01;04;5
20160400000521;01;04;4
20160400000522;01;04;3
20160400000523;01;04;5
20160400000524;01;04;7
20160400000528;01;04;6
20160400000529;01;04;4
20160400000531;01;04;5
20160400000532;01;04;6
20160400000533;01;04;3
20160400000534;01;04;8
20160400000543;01;04;5
20160400000544;01;04;6
20160400000545;01;04;6
20160400000546;01;04;6
20160400000547;01;04;4
20160400000548;01;04;5
20160400000549;01;04;6
20160400000555;01;04;6
20160400000556;01;04;6
20160400000557;01;04;4
20160400000563;01;04;5
20160400000564;01;04;6
20160400000566;01;04;3
20160400000567;01;04;4
20160400000568;01;04;10
20160400000569;01;04;5
20160400000570;01;04;14
20160400000571;01;04;7
20160400000573;01;04;7
20160400000574;01;04;3
20160400000575;01;04;7
20160400000576;01;04;7
20160400000577;01;04;6
20160400000578;01;04;7
20160400000579;01;04;6
20160400000580;01;04;6
20160400000581;01;04;7
20160400000582;01;04;7
20160400000583;01;04;8
20160400000584;01;04;7
20160400000585;01;04;6
20160400000586;01;04;6
20160400000587;01;04;5
20160400000588;01;04;7
20160400000591;01;04;7
20160400000592;01;04;7
20160400000594;01;04;11
20160400000595;01;04;7
20160400000596;01;04;7
20160400000597;01;04;7
20160400000598;01;04;5
20160400000599;01;04;4
20160400000600;01;04;6
20160400000601;01;04;7
20160400000602;01;04;7
20160400000603;01;04;14
20160400000604;01;04;5
20160400000605;01;04;4
20160400000605;02;04;2
20160400000606;01;04;6
20160400000607;01;04;10
20160400000608;01;04;14
20160400000609;01;04;14
20160400000611;01;04;7
20160400000612;01;04;6
20160400000613;01;04;7
20160400000614;01;04;8
20160400000615;01;04;4
20160400000616;01;04;9
20160400000617;01;04;8
20160400000618;01;04;7
20160400000620;01;04;12
20160400000622;01;04;6
20160400000623;01;04;7
20160400000624;01;04;6
20160400000625;01;04;6
20160400000626;01;04;14
20160400000629;01;04;11
20160400000630;01;04;11
20160400000631;01;04;6
20160400000634;01;04;11
20160400000635;01;04;7
20160400000636;01;04;4
20160400000637;01;04;5
20160400000639;01;04;6
20160400000640;01;04;15
20160400000642;01;04;7
20160400000644;01;04;7
20160400000645;01;04;3
20160400000646;01;05;7
20160400000647;01;05;14
20160400000648;01;05;14
20160400000649;01;05;14
20160400000650;01;05;7
20160400000651;01;05;6
20160400000652;01;05;8
20160400000654;01;05;4
20160400000655;01;05;7
20160400000656;01;05;7
20160400000658;01;05;14
20160400000662;01;05;14
20160400000663;01;05;7
20160400000664;01;05;21
20160400000665;01;05;7
20160400000666;01;05;7
20160400000668;01;05;7
20160400000671;01;05;7
20160400000673;01;05;4
20160400000675;01;05;14
20160400000676;01;05;7
20160400000677;01;05;7
20160400000678;01;05;7
20160400000679;01;05;12
20160400000680;01;05;21
20160400000681;01;05;7
20160400000682;01;05;9
20160400000686;01;05;14
20160400000688;01;05;14
20160400000689;01;05;11
20160400000690;01;05;14
20160400000691;01;05;11
20160400000694;01;05;14
20160400000695;01;05;14
20160400000697;01;05;14
20160400000697;02;05;1
20160400000698;01;05;7
20160400000699;01;05;7
20160400000700;01;05;7
20160400000703;01;05;7
20160400000705;01;05;7
20160400000706;01;05;7
20160400000710;01;05;6
20160400000711;01;05;6
20160400000712;01;05;14
20160400000713;01;05;7
20160400000714;01;05;14
20160400000715;01;05;18
20160400000716;01;05;14
20160400000717;01;05;7
20160400000719;01;05;7
20160400000720;01;05;9
20160400000721;01;05;8
20160400000722;01;05;8
20160400000723;01;05;10
20160400000724;01;05;7
20160400000725;01;05;14
20160400000726;01;05;6
20160400000727;01;05;11
20160400000728;01;05;9
20160400000729;01;05;7
20160400000731;01;05;10
20160400000732;01;05;14
20160400000733;01;05;14
20160400000734;01;05;11
20160400000749;01;02;6
20160400000754;01;01;21
20160400000795;01;09;1
20160400000803;01;02;1
20160400000812;01;09;10
20160400000833;01;09;7
20160400000834;01;02;5
20160400000835;01;09;1
20160400000847;01;16;1
20160400000852;01;16;1
20160400000861;01;07;7
20160400000861;02;03;7
20160400001043;01;10;10
20160400001044;01;09;10
20160400001050;01;09;1
20160400001052;01;10;6
20160400001054;01;10;10
20160400001055;01;02;10
20160400001059;01;09;8
20160400001060;01;10;2
20160400001062;01;10;8
20160400001068;01;09;9
20160400001070;01;09;8
20160400001071;01;09;8
20160400001073;01;10;10
20160400001076;01;10;7
20160400001077;01;09;6
20160400001079;01;09;10
20160400001087;01;10;1
20160400001105;01;09;6
20160400001106;01;16;1
20160400001110;01;16;1
20160400001110;02;12;1
20160400001111;01;01;14
20160400001112;01;16;3
20160400001114;01;07;1
20160400001114;02;16;1
20160400001115;01;07;6
20160400001120;01;07;1
20160400001121;01;01;1
20160400001121;02;01;1
20160400001121;03;07;1
20160400001123;01;07;1
20160400001123;02;07;1
20160400001129;01;09;3
20160400001129;02;01;2
20160400001129;03;06;2
20160400001129;04;01;2
20160400001129;05;12;1
20160400001131;01;15;3
20160400001131;02;15;2
20160400001133;01;16;10
20160400001134;01;16;14
20160400001135;01;16;1
20160400001138;01;16;10
20160400001139;01;16;3
20160400001139;02;16;2
20160400001140;01;16;1
20160400001140;02;03;1
20160400001140;03;16;2
20160400001140;04;03;1
20160400001140;05;06;1
20160400001140;06;03;1
20160400001142;01;13;5
20160400001142;02;16;1
20160400001143;01;16;3
20160400001144;01;16;7
20160400001145;01;16;1
20160400001146;01;01;2
20160400001146;02;01;1
20160400001146;03;01;6
20160400001146;04;13;2
20160400001146;05;16;2
20160400001147;01;17;12
20160400001148;01;03;7
20160400001149;01;16;5
20160400001150;01;03;5
20160400001150;02;06;2
20160400001151;01;15;14
20160400001152;01;16;2
20160400001153;01;06;6
20160400001154;01;13;3
20160400001155;01;16;7
20160400001156;01;16;3
20160400001157;01;15;1
20160400001157;02;16;2
20160400001157;03;16;1
20160400001158;01;16;3
20160400001159;01;16;3
20160400001160;01;16;7
20160400001160;02;16;1
20160400001162;01;16;4
20160400001162;02;05;4
20160400001162;03;16;1
20160400001164;01;16;11
20160400001166;01;16;8
20160400001167;01;16;14
20160400001168;01;06;10
20160400001169;01;16;3
20160400001170;01;16;3
20160400001171;01;16;3
20160400001172;01;16;3
20160400001174;01;09;1
20160400001174;02;09;3
20160400001175;01;16;5
20160400001177;01;17;14
20160400001178;01;16;2
20160400001178;02;12;3
20160400001179;01;17;10
