mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
042016;2;0415EVA0006041;2;2;14;13;5;1;2;6;2165.0169629;182.51492037
042016;2;0415EVA0006563;2;2;10;13;3;1;2;6;1548.9273576;520.44649598
042016;2;0415EVA0006658;2;2;05;04;4;1;1;6;673.96897944;126.86444079
042016;2;0415EVA0006659;2;2;05;04;3;1;1;6;518.66711651;171.02328062
042016;2;0415EVA0006660;2;2;05;04;20;3;2;6;1029.7849795;152.90210421
042016;2;0415EVA0006691;2;2;05;04;3;1;1;6;518.66711651;171.02328062
042016;2;0415EVA0006692;2;2;05;04;5;1;1;6;713.62293029;94.107575755
042016;2;0415EVA0006799;2;2;05;14;8;3;1;6;511.97530804;224.27611502
042016;2;0415EVA0006923;2;2;15;13;3;1;2;6;3083.4355563;403.94275911
042016;2;0415EVA0006940;2;2;10;13;5;1;1;6;1614.0828715;544.66461494
042016;2;0415EVA0006941;2;2;10;13;6;1;1;6;1516.3753333;478.48569729
042016;2;0415EVA0007215;2;2;15;09;3;1;1;6;2402.8938181;490.78124923
042016;2;0415EVA0007238;2;2;15;09;3;3;3;6;1737.8582602;357.10195785
042016;2;0415EVA0007395;2;2;10;13;5;1;1;6;1614.0828715;544.66461494
042016;2;0415EVA0007396;2;2;10;09;8;1;1;1;1625.9935959;233.16627201
042016;2;0415EVA0008352;2;2;15;09;2;1;1;6;2184.3055271;630.83440865
042016;2;0415EVA0008514;2;2;09;10;5;3;3;6;608.57073831;555.73237952
042016;2;0415EVA0008515;2;2;09;14;10;3;3;6;683.11872651;710.02996388
042016;2;0415EVA0008541;2;2;09;10;7;3;3;6;602.22551071;555.73237952
042016;2;0415EVA0009006;2;2;05;14;4;3;3;6;373.15873607;207.01781907
042016;2;0415EVA0009034;2;2;05;10;2;3;3;6;281.41148909;162.03049314
042016;2;0415EVB0006786;2;3;13;09;2;1;1;1;411.18170141;135.15813149
042016;2;0415EVB0008984;8;3;03;09;1;3;1;6;303.96742859;48.894152767
042016;2;0415EVC0001496;2;1;01;09;5;3;3;6;276.14317473;594.13449853
042016;2;0415EVC0001500;8;1;07;02;1;1;1;6;158.72735792;5050.1620898
042016;2;0415EVC0001512;8;1;01;09;3;3;1;6;370.39159961;858.12088169
042016;2;0415EVC0001685;2;1;01;10;60;2;1;6;2032.661078;324.55345599
042016;2;0415EVC0001707;8;1;07;12;2;1;2;6;265.59635237;1389.283161
042016;2;0415EVC0001712;8;1;15;01;3;1;1;6;385.66037678;926.40669427
042016;2;0415EVC0003768;8;1;07;09;1;3;1;6;162.37035839;3143.6453583
042016;2;0415EVC0003788;2;1;02;09;11;3;3;6;409.2859362;388.56216086
042016;2;0415EVC0003817;2;1;07;12;1;3;3;6;100.66048028;1737.2824189
042016;2;0415EVC0003862;2;1;07;12;1;3;3;6;74.482128475;1737.2824189
042016;2;0415EVC0003891;2;1;07;13;3;1;2;6;432.21521845;4952.5031067
042016;2;0415EVC0004423;8;1;07;09;1;3;1;6;147.32709493;3143.6453583
042016;2;0415EVC0004427;2;1;01;16;60;2;1;6;3532.9520323;58.553478922
042016;2;0415EVC0004438;2;1;02;10;22;3;1;6;875.31854372;350.6015311
042016;2;0415EVC0004441;8;1;02;09;2;3;1;6;219.2099645;561.20845514
042016;2;0415EVC0004448;8;1;01;02;1;1;2;6;246.73921628;924.94283548
042016;2;0415EVC0004452;2;1;01;10;21;2;1;6;910.86044403;437.61455639
042016;2;0415EVC0004457;2;1;07;13;1;1;3;6;171.41704012;2024.8488101
042016;2;0415EVC0004460;2;1;07;11;4;1;1;6;411.22573093;1868.8657241
042016;2;0415EVC0004468;2;1;07;13;1;1;2;6;208.32960225;2156.665676
042016;2;0415EVC0004472;2;1;07;13;1;1;2;6;208.32960225;2156.665676
042016;2;0415EVC0004729;8;1;01;01;5;2;1;6;429.8512961;682.39599129
042016;2;0415EVC0004731;2;1;07;01;6;2;2;6;390.73577713;3748.5124612
042016;2;0415EVC0004735;2;1;01;01;9;2;1;6;591.63122682;474.64699045
042016;2;0415EVC0004750;8;1;01;01;1;3;1;6;334.79201533;655.21736634
042016;2;0415EVC0004963;2;1;01;01;7;1;1;1;1238.7310877;738.60735326
042016;2;0415EVC0004971;2;1;02;07;28;3;1;6;872.32589084;447.94509306
042016;2;0415EVC0004981;2;1;01;14;60;2;1;6;2489.123735;45.290292945
042016;2;0415EVC0004992;2;1;01;14;18;2;1;6;971.60417518;198.44005863
042016;2;0415EVC0004993;2;1;07;01;7;2;2;6;320.36223244;3748.5124612
042016;2;0415EVC0005231;2;1;07;01;1;3;2;6;57.647886275;2286.2605497
042016;2;0415EVC0005236;2;1;07;01;1;3;3;6;57.770842739;2146.5227575
042016;2;0415EVC0005241;8;1;01;07;1;3;1;6;140.71260873;530.29841269
042016;2;0415EVC0005255;2;1;01;01;22;2;1;6;1036.3153457;110.9348192
042016;2;0415EVC0006356;8;1;01;07;1;2;1;6;170.83295968;787.91363445
042016;2;0415EVC0006382;2;1;07;11;7;2;2;6;471.33558152;1136.3075414
042016;2;0415EVC0006397;8;1;12;13;2;3;2;6;269.82579101;777.28045745
042016;2;0415EVC0006766;2;1;07;13;3;1;2;6;509.37608455;1854.9267288
042016;2;0415EVC0006776;8;1;12;02;1;1;3;6;168.36008141;781.7309519
042016;2;0415EVC0007127;2;1;03;15;1;2;1;6;148.2389151;3232.1986037
042016;2;0415EVC0007461;2;1;12;16;1;3;1;6;131.4111354;634.7712997
042016;2;0415EVC0007466;2;1;11;01;60;2;1;6;2691.9394558;46.356267167
042016;2;0415EVC0007803;8;1;13;07;1;1;1;1;399.22293642;666.4089643
042016;2;0415EVC0008117;2;1;11;01;6;1;1;6;889.8984822;500.03985649
042016;2;0415EVC0008132;8;1;02;01;8;2;1;6;506.87790406;419.1447007
042016;2;0415EVC0008824;8;1;12;12;6;3;1;6;381.55364411;634.7712997
042016;2;0415EVC0008850;8;1;15;13;1;1;3;6;187.74337365;1045.2053054
042016;2;0415EVC0008916;2;1;15;16;3;1;1;6;1773.9171523;764.57496625
042016;2;0415EVC0008924;8;1;11;12;5;3;1;6;379.58134573;401.80204068
042016;2;0415EVC0009223;2;1;01;09;10;2;1;6;678.96906497;1406.9598579
042016;2;0415EVC0009226;8;1;01;09;5;2;1;6;425.12458746;566.86214811
042016;2;0415EVC0009235;2;1;01;09;60;2;1;6;2190.6716586;82.302112392
042016;2;0415EVC0009252;2;1;02;09;7;3;1;6;416.93591651;561.20845514
042016;2;0415EVC0009259;2;1;01;09;1;1;2;6;294.15551248;1066.1747985
042016;2;0415EVC0009260;8;1;15;13;1;1;3;6;142.59406548;1045.2053054
042016;2;0415EVC0009419;2;1;02;09;21;2;1;6;963.97577832;15.352264237
042016;2;0415EVC0009420;2;1;01;01;60;2;1;6;2320.3705356;86.477682048
042016;2;0415EVC0009421;2;1;01;09;7;3;1;6;465.83217723;858.12088169
042016;2;0415EVC0009430;8;1;01;02;1;3;1;6;200.35632218;684.93450996
042016;2;0415EVC0009448;2;1;12;13;1;3;2;6;234.11237685;777.28045745
042016;2;0415EVC0009530;2;1;12;13;1;3;2;6;219.18823891;777.28045745
042016;2;0514EVA0000405;2;2;15;05;7;1;1;1;2040.7594821;293.36423343
042016;2;0514EVA0002065;2;2;09;10;7;3;1;6;570.13395852;802.65589809
042016;2;0514EVA0002096;2;2;09;10;7;3;3;6;570.13395852;555.73237952
042016;2;0514EVA0002793;2;2;15;09;4;1;1;6;2615.4264425;252.00747924
042016;2;0514EVA0005036;2;2;09;10;35;3;1;6;1732.3918441;802.65589809
042016;2;0514EVA0005037;2;2;09;14;7;3;3;6;532.64719275;710.02996388
042016;2;0514EVA0005041;2;2;09;10;18;3;1;6;1039.4292773;802.65589809
042016;2;0514EVA0005064;2;2;09;10;6;2;1;6;849.00043605;1316.0204494
042016;2;0514EVA0005069;2;2;09;10;6;1;1;6;860.06950712;957.21006285
042016;2;0514EVA0008472;2;2;15;13;4;1;2;6;3377.1878544;309.92155525
042016;2;0514EVA0009665;2;2;02;01;10;3;1;6;1052.6695823;145.14142497
042016;2;0514EVA0009666;2;2;02;10;45;3;3;6;3528.0477019;63.657801403
042016;2;0514EVA0009667;2;2;02;01;28;3;1;6;2782.5142629;145.14142497
042016;2;0514EVA0009681;2;2;02;10;10;3;1;6;804.72389259;91.942293877
042016;2;0514EVA0009682;2;2;02;10;7;3;1;6;700.62824607;91.942293877
042016;2;0514EVA0009683;2;2;02;01;7;1;1;1;1253.8058056;181.54565913
042016;2;0514EVB0003906;2;3;08;05;2;1;1;1;270.09856802;163.59941574
042016;2;0514EVB0003910;2;3;08;05;2;2;1;1;256.53407288;146.27386471
042016;2;0514EVB0005590;2;3;13;09;1;1;1;1;158.08585088;135.15813149
042016;2;0514EVB0005592;2;3;08;09;1;1;1;1;180.63855173;156.62091296
042016;2;0514EVB0009413;2;3;03;13;2;1;3;6;527.80018367;48.702862043
042016;2;0514EVB0009415;8;3;03;10;1;1;3;6;382.2992122;37.906446356
042016;2;0514EVB0009417;8;3;03;10;1;3;3;6;324.79010695;21.148658682
042016;2;0514EVB0009418;8;3;03;10;1;3;3;6;269.60659282;21.148658682
042016;2;0514EVB0009419;8;3;03;10;1;1;3;6;440.06693475;37.906446356
042016;2;0514EVB0009423;8;3;03;09;1;1;1;6;353.168043;80.26064681
042016;2;0514EVB0009424;8;3;03;10;1;3;3;6;359.28155863;21.148658682
042016;2;0514EVB0009425;8;3;03;10;1;3;1;6;359.28155863;30.545450028
042016;2;0514EVB0009427;8;3;03;10;1;1;1;6;382.2992122;54.749073231
042016;2;0514EVB0009428;8;3;03;10;1;1;1;6;382.2992122;54.749073231
042016;2;0514EVB0009431;8;3;03;10;1;3;1;6;359.28155863;30.545450028
042016;2;0514EVB0009433;8;3;03;10;1;3;3;6;324.79010695;21.148658682
042016;2;0515EVA0000031;2;2;14;13;8;2;3;6;1735.2975004;319.7363183
042016;2;0515EVA0000037;2;2;10;13;4;1;2;6;1775.1339047;457.21017613
042016;2;0515EVA0000049;2;2;10;13;5;1;1;6;1614.0828715;544.66461494
042016;2;0515EVA0000050;2;2;10;01;10;3;3;6;1351.9704603;265.38925278
042016;2;0515EVA0000051;2;2;15;13;6;1;2;6;2850.5049588;210.41932004
042016;2;0515EVA0000106;2;2;10;12;14;3;3;6;1346.2415087;214.79207775
042016;2;0515EVA0000107;2;2;10;01;27;2;3;6;2820.335505;435.12753663
042016;2;0515EVA0000277;2;2;10;13;8;1;1;6;1775.7440969;472.41260137
042016;2;0515EVA0000278;2;2;10;02;80;2;3;6;5573.996698;352.16930113
042016;2;0515EVA0000301;2;2;15;01;10;1;1;1;2062.6951963;161.72342877
042016;2;0515EVA0000302;2;2;15;13;7;1;1;6;2583.0052585;235.1126532
042016;2;0515EVA0000311;2;2;10;13;5;1;1;6;1624.7533774;655.17730883
042016;2;0515EVA0000473;2;2;15;01;8;1;1;1;1941.5618078;162.77738938
042016;2;0515EVA0000582;2;2;15;09;6;1;1;6;2870.1597746;181.21393349
042016;2;0515EVA0001128;2;2;14;01;14;1;1;6;2733.2391882;44.47798269
042016;2;0515EVA0001377;2;2;09;10;7;3;3;6;570.13395852;555.73237952
042016;2;0515EVA0001388;2;2;05;14;5;1;2;6;994.61742155;151.14542246
042016;2;0515EVA0001395;2;2;05;10;21;3;2;6;993.05660029;172.5786149
042016;2;0515EVA0001400;2;2;09;10;30;3;3;6;1547.5669705;555.73237952
042016;2;0515EVA0001410;2;2;05;14;2;1;2;6;532.06191375;289.13810616
042016;2;0515EVA0001451;2;2;15;09;6;1;1;6;2862.062607;310.54544564
042016;2;0515EVA0001452;2;2;15;09;4;1;1;6;2615.4264425;381.8216497
042016;2;0515EVA0001457;2;2;15;13;7;1;1;1;2457.8983449;402.24731291
042016;2;0515EVA0001463;2;2;15;09;3;1;1;6;2402.8938181;490.78124923
042016;2;0515EVA0001464;2;2;15;09;4;1;1;6;2615.4264425;381.8216497
042016;2;0515EVA0001493;2;2;15;09;4;1;1;6;2695.4206586;381.8216497
042016;2;0515EVA0001521;2;2;15;13;6;1;1;1;2247.6577699;459.02147882
042016;2;0515EVA0001772;2;2;05;14;5;1;2;6;1076.8749196;165.67824026
042016;2;0515EVA0001785;2;2;05;10;10;3;1;6;508.50978699;234.02402988
042016;2;0515EVA0001786;2;2;05;08;8;3;1;6;520.08546745;212.6840953
042016;2;0515EVA0001801;2;2;09;10;2;3;1;6;769.45701142;802.65589809
042016;2;0515EVA0001802;2;2;05;10;4;3;3;6;393.77746642;162.03049314
042016;2;0515EVA0001865;2;2;15;09;5;1;1;6;2823.8504027;297.05244935
042016;2;0515EVA0002130;2;2;10;09;5;1;1;6;1361.1318099;345.90884046
042016;2;0515EVA0002131;2;2;10;13;8;3;3;6;898.52987737;356.65818885
042016;2;0515EVA0002376;2;2;05;10;4;1;1;6;663.6083723;239.27751577
042016;2;0515EVA0002377;2;2;05;10;21;3;3;6;833.15029581;162.03049314
042016;2;0515EVA0002402;2;2;05;10;2;1;1;6;340.12862094;336.38630443
042016;2;0515EVA0002403;2;2;05;10;3;1;3;6;397.941464;196.42935862
042016;2;0515EVA0002622;2;2;10;13;5;3;1;6;722.00852958;515.12888116
042016;2;0515EVA0002636;2;2;14;12;9;1;1;6;2231.152422;109.37821325
042016;2;0515EVA0002946;2;2;14;15;2;3;3;6;957.09041838;117.44236619
042016;2;0515EVA0003184;2;2;10;13;4;1;2;6;1775.1339047;457.21017613
042016;2;0515EVA0003185;2;2;14;01;30;3;3;6;2774.7705558;145.10750179
042016;2;0515EVA0003186;2;2;14;09;14;3;3;6;1823.305785;75.577467102
042016;2;0515EVA0003189;2;2;14;13;6;1;3;6;1698.7217339;145.06918714
042016;2;0515EVA0003191;2;2;14;13;15;3;3;6;1783.7286942;195.01083121
042016;2;0515EVA0003192;2;2;14;09;6;1;1;1;1326.4387728;140.12007945
042016;2;0515EVA0003193;2;2;14;13;8;3;2;6;1516.1708259;207.70596008
042016;2;0515EVA0003540;2;2;15;09;7;1;1;1;1688.129893;211.78172506
042016;2;0515EVA0004213;2;2;10;16;12;3;1;6;938.49258609;310.22868996
042016;2;0515EVA0004219;2;2;10;16;8;3;3;6;1032.7260978;214.79207775
042016;2;0515EVA0005285;2;2;14;13;11;1;1;6;2557.1041862;98.110154409
042016;2;0515EVA0006299;2;2;14;09;6;1;1;6;1787.5459392;133.06730995
042016;2;0515EVA0006335;2;2;14;13;12;3;3;6;1587.5285006;195.01083121
042016;2;0515EVA0006336;2;2;14;13;7;1;1;1;2400.9895089;186.78194972
042016;2;0515EVA0006340;2;2;14;13;7;1;1;1;2229.2748831;157.2178755
042016;2;0515EVA0006341;2;2;14;13;14;3;3;1;2541.8841111;121.48957776
042016;2;0515EVA0006342;2;2;14;04;14;1;1;1;2764.5596638;49.863163312
042016;2;0515EVA0006626;2;2;05;14;10;3;1;6;551.84682518;299.00016556
042016;2;0515EVA0006799;2;2;14;13;7;1;1;6;1813.4580427;177.38051317
042016;2;0515EVA0007080;2;2;14;01;10;3;3;6;1694.7224426;103.99774545
042016;2;0515EVA0007337;2;2;15;09;8;1;1;1;1275.053635;253.5806908
042016;2;0515EVA0007551;2;2;15;09;10;1;1;6;3476.1278251;99.713810875
042016;2;0515EVA0007563;2;2;10;13;4;1;2;6;1775.1339047;457.21017613
042016;2;0515EVA0007887;2;2;15;13;6;1;1;1;1885.3388857;459.02147882
042016;2;0515EVA0007890;2;2;15;09;7;1;1;1;1769.6290029;254.40564866
042016;2;0515EVA0009795;2;2;10;13;3;1;1;6;1305.3530659;705.74784946
042016;2;0515EVA0009796;2;2;10;13;4;1;2;6;1775.1339047;457.21017613
042016;2;0515EVA0010138;2;2;15;09;3;1;1;6;2402.8938181;490.78124923
042016;2;0515EVA0010225;2;2;10;03;3;3;3;6;778.12913726;214.79207775
042016;2;0515EVB0004159;2;3;14;09;9;1;1;1;1857.5193825;39.36722681
042016;2;0515EVB0004178;2;3;15;01;2;2;1;1;284.42357056;214.46612406
042016;2;0615EVA0001420;2;2;15;09;8;1;1;6;3171.404367;116.1665497
042016;2;0615EVA0002721;2;2;15;09;7;1;1;6;3023.0200855;140.98216495
042016;2;0615EVA0002762;2;2;02;10;7;3;1;6;608.34981605;91.942293877
042016;2;0615EVA0002763;2;2;02;10;7;3;1;6;700.62824607;91.942293877
042016;2;0615EVA0002764;2;2;02;10;7;3;1;6;700.62824607;91.942293877
042016;2;0615EVA0002777;2;2;02;14;6;3;1;6;574.98897805;117.46982182
042016;2;0615EVA0002778;2;2;02;10;7;3;1;6;530.52316432;91.942293877
042016;2;0615EVA0005981;2;2;09;10;7;3;1;6;416.2695537;802.65589809
042016;2;0615EVA0006009;2;2;09;10;30;2;1;6;3053.0478535;1316.0204494
042016;2;0615EVA0006235;2;2;15;09;7;1;1;6;3023.0200855;140.98216495
042016;2;0615EVA0007041;2;2;15;13;5;1;2;6;3674.1746516;274.25443395
042016;2;0615EVA0008072;2;2;09;10;2;1;2;6;736.15190616;1003.285932
042016;2;0615EVA0008100;2;2;09;14;11;1;1;6;1546.0733557;475.62748731
042016;2;0615EVA0008101;2;2;09;01;50;2;3;6;3016.0872157;1438.3844709
042016;2;0615EVC0003970;2;1;03;15;1;3;3;6;124.88142667;1946.6148696
042016;2;0615EVC0009703;2;1;03;10;6;1;1;1;801.62968872;2280.194476
042016;2;20160300001380;2;4;14;09;1;1;1;6;924.92777148;219.96194939
042016;2;20160300001382;2;4;13;09;4;1;1;6;1398.276413;250.02892261
042016;2;20160300001390;2;4;14;09;14;1;2;6;2838.8979882;8.8200128561
042016;2;20160300001395;2;4;03;09;4;1;1;6;683.22920049;176.94538637
042016;2;20160300001401;2;4;06;09;6;1;1;1;1208.6542406;117.16786117
042016;2;20160300001402;2;4;15;09;4;3;3;6;3766.5933995;128.7470844
042016;2;20160300001415;2;4;03;09;5;3;3;6;301.92360885;278.46166688
042016;2;20160300001419;2;4;03;09;3;1;2;6;616.00486541;80.316414006
042016;2;20160300001424;2;4;14;09;4;1;1;6;1921.1968635;224.67029893
042016;2;20160300001430;2;4;03;09;4;1;1;6;547.34519823;176.94538637
042016;2;20160300001434;2;4;14;09;10;1;1;6;2340.9498735;87.896814784
042016;2;20160300001435;2;4;13;09;13;1;1;6;1977.7555412;71.799366684
042016;2;20160300001447;2;4;13;09;5;1;1;6;1259.6176725;217.66194826
042016;2;20160300001457;2;4;03;05;15;3;1;6;1231.2877569;177.62822837
042016;2;20160300002828;2;4;15;09;7;1;1;6;2966.83503;129.64431605
042016;2;20160300002830;2;4;15;14;3;1;2;6;1488.8149777;153.26680266
042016;2;20160300002836;2;4;08;09;3;1;1;6;595.50925055;294.63774395
042016;2;20160300002837;2;4;14;13;5;1;1;6;2468.4474019;282.77164979
042016;2;20160300002842;2;4;14;09;8;1;1;6;2103.9521646;122.73177359
042016;2;20160300002844;2;4;13;09;5;1;1;6;1511.3420551;108.83097413
042016;2;20160300002850;2;4;03;09;7;3;3;6;305.4256269;208.84625016
042016;2;20160300002857;2;4;14;09;1;1;1;6;2050.2020775;219.96194939
042016;2;20160300002860;2;4;08;10;7;3;1;6;536.68718699;100.78344091
042016;2;20160300002862;2;4;13;09;12;1;1;1;2038.7343356;173.69848677
042016;2;20160300002865;2;4;03;09;7;3;1;6;440.41632421;201.09400455
042016;2;20160300002868;2;4;10;09;4;1;2;6;1044.47843;209.79936311
042016;2;20160300002873;2;4;14;13;5;1;1;6;2408.8552474;282.77164979
042016;2;20160300003641;2;4;03;01;6;1;2;6;702.17048826;68.680999153
042016;2;20160300003648;2;4;03;13;4;3;1;6;497.43905015;399.783532
042016;2;20160300003653;2;4;03;13;3;3;1;6;426.5794622;266.52235467
042016;2;20160300003658;2;4;03;13;2;3;1;6;342.98901375;133.26117733
042016;2;20160300003663;2;4;03;07;5;3;3;6;322.34062885;55.56559962
042016;2;20160300003664;8;4;03;09;1;3;3;6;251.11819757;69.615416721
042016;2;20160300003680;2;4;03;09;1;3;3;6;251.58122251;69.615416721
042016;2;20160300003686;2;4;03;09;3;1;1;6;557.63965943;108.91251435
042016;2;20160300003693;2;4;15;09;11;1;1;6;2725.4948041;85.405100597
042016;2;20160300003700;2;4;03;10;7;3;1;6;353.6079789;125.62865945
042016;2;20160300003702;2;4;03;09;3;3;1;6;190.67210516;402.18800911
042016;2;20160300003713;2;4;14;09;5;1;1;6;2570.3030543;179.58429979
042016;2;20160300008361;2;4;13;13;39;2;3;6;3699.06043;162.0619245
042016;2;20160300008369;2;4;15;13;5;1;1;6;2588.7179734;168.63425926
042016;2;20160300008376;2;4;01;13;189;2;3;6;12787.469608;243.19555637
042016;2;20160300008380;2;4;15;13;3;1;1;6;2211.5766311;557.22504629
042016;2;20160300008383;2;4;07;13;1;1;2;6;219.00609648;111.70334409
042016;2;20160300008391;2;4;15;09;4;1;2;6;2008.4574324;107.51686033
042016;2;20160300011995;2;4;03;09;3;1;1;6;530.73377714;217.8250287
042016;2;20160300012000;2;4;03;09;2;1;1;6;427.24373715;134.07454158
