A0_1;C9_0;ccaa_etapa;pernoc_etapa
0815EVA0000292;02;09;4
0815EVA0000293;01;13;5
0815EVA0000293;02;01;3
0815EVA0000293;03;01;2
0815EVA0000293;04;01;5
0815EVA0000293;05;01;2
0815EVA0000306;01;13;20
0815EVA0000306;02;01;10
0815EVA0000309;01;13;30
0815EVA0000310;01;13;5
0815EVA0000310;02;09;8
0815EVA0000311;01;13;34
0815EVA0000311;02;09;1
0815EVA0000311;03;01;1
0815EVA0000311;04;01;1
0815EVA0000595;01;09;6
0815EVA0000595;02;10;2
0815EVA0000595;03;13;3
0815EVA0000628;01;01;9
0815EVA0000816;01;09;5
0815EVA0000816;02;13;5
0815EVA0000817;01;13;7
0815EVA0000817;02;04;10
0815EVA0000818;01;13;4
0815EVA0000818;02;01;3
0815EVA0000818;03;01;2
0815EVA0000820;01;10;24
0815EVA0000821;01;13;7
0815EVA0000822;01;01;33
0815EVA0000823;01;13;23
0815EVA0000823;02;01;2
0815EVA0000823;03;07;2
0815EVA0001136;01;13;5
0815EVA0001479;01;09;4
0815EVA0001479;02;13;3
0815EVA0001493;01;09;2
0815EVA0001493;02;07;3
0815EVA0001493;03;13;1
0815EVA0001494;01;02;15
0815EVA0001494;02;16;3
0815EVA0001496;01;10;7
0815EVA0001497;01;13;2
0815EVA0001497;02;10;3
0815EVA0001497;03;12;5
0815EVA0001497;04;07;3
0815EVA0001969;01;09;4
0815EVA0002001;01;09;4
0815EVA0002002;01;09;10
0815EVA0002014;01;09;6
0815EVA0002076;01;09;9
0815EVA0002193;01;09;5
0815EVA0002193;02;13;4
0815EVA0002270;01;13;2
0815EVA0002272;01;13;5
0815EVA0002634;01;16;4
0815EVA0002711;01;04;6
0815EVA0002721;01;04;6
0815EVA0002722;01;04;4
0815EVA0002723;01;04;7
0815EVA0002760;01;04;7
0815EVA0002761;01;04;7
0815EVA0002801;01;09;7
0815EVA0002801;02;13;4
0815EVA0003091;01;09;9
0815EVA0003175;01;09;4
0815EVA0003249;01;04;6
0815EVA0003250;01;04;14
0815EVA0003266;01;04;4
0815EVA0003268;01;04;5
0815EVA0003269;01;04;12
0815EVA0003270;01;04;4
0815EVA0003287;01;04;7
0815EVA0003294;01;04;5
0815EVA0003303;01;04;15
0815EVA0003304;01;04;7
0815EVA0003376;01;13;8
0815EVA0003513;01;10;7
0815EVA0003646;01;09;4
0815EVA0003740;01;04;4
0815EVA0003742;01;04;4
0815EVA0003774;01;04;5
0815EVA0003786;01;10;15
0815EVA0003787;01;13;6
0815EVA0003789;01;13;4
0815EVA0003789;02;17;2
0815EVA0003789;03;16;3
0815EVA0003789;04;01;2
0815EVA0003789;05;10;2
0815EVA0003789;06;04;4
0815EVA0003791;01;13;3
0815EVA0003791;02;16;2
0815EVA0003791;03;14;10
0815EVA0004096;01;10;7
0815EVA0004302;01;09;5
0815EVA0004407;01;13;4
0815EVA0004407;02;09;4
0815EVA0004414;01;09;4
0815EVA0004414;02;16;2
0815EVA0004414;03;16;3
0815EVA0004414;04;03;2
0815EVA0004414;05;13;3
0815EVA0004460;01;13;5
0815EVA0004460;02;10;14
0815EVA0004461;01;13;30
0815EVA0004691;01;10;4
0815EVA0004692;01;10;15
0815EVA0004716;01;01;5
0815EVA0004716;02;10;10
0815EVA0004717;01;10;9
0815EVA0004718;01;10;6
0815EVA0004719;01;10;7
0815EVA0005100;01;09;4
0815EVA0005100;02;13;4
0815EVA0005101;01;12;15
0815EVA0005102;01;13;3
0815EVA0005103;01;01;11
0815EVA0005104;01;13;6
0815EVA0005121;01;13;3
0815EVA0005133;01;05;16
0815EVA0005134;01;13;10
0815EVA0005135;01;01;7
0815EVA0005135;02;01;3
0815EVA0005135;03;01;3
0815EVA0005135;04;01;3
0815EVA0005136;01;10;7
0815EVA0005136;02;02;2
0815EVA0005136;03;08;2
0815EVA0005137;01;17;7
0815EVA0005577;01;09;3
0815EVA0005698;01;09;7
0815EVA0005708;01;04;7
0815EVA0005709;01;04;7
0815EVA0005721;01;04;7
0815EVA0005722;01;04;7
0815EVA0005736;01;04;4
0815EVA0005745;01;04;7
0815EVA0005746;01;04;7
0815EVA0005748;01;04;5
0815EVA0005756;01;04;7
0815EVA0005757;01;04;7
0815EVA0005771;01;04;7
0815EVA0005801;01;09;4
0815EVA0005801;02;16;3
0815EVA0005801;03;13;4
0815EVA0005879;01;10;7
0815EVA0005880;01;10;7
0815EVA0005880;02;10;7
0815EVA0005910;01;10;15
0815EVA0005911;01;10;10
0815EVA0006158;01;09;12
0815EVA0006159;01;09;11
0815EVA0006160;01;10;15
0815EVA0006176;01;12;1
0815EVA0006176;02;03;1
0815EVA0006176;03;16;3
0815EVA0006176;04;16;1
0815EVA0006233;01;04;7
0815EVA0006235;01;04;7
0815EVA0006236;01;04;7
0815EVA0006485;01;09;5
0815EVA0006485;02;09;3
0815EVA0006486;01;09;8
0815EVA0006487;01;09;6
0815EVA0006517;01;13;1
0815EVA0006517;02;09;2
0815EVA0006518;01;09;11
0815EVA0006562;01;16;7
0815EVA0006562;02;03;2
0815EVA0006562;03;12;2
0815EVA0006562;04;12;2
0815EVA0006562;05;07;1
0815EVA0006562;06;13;4
0815EVA0006589;01;09;2
0815EVA0006589;02;09;4
0815EVA0006589;03;10;2
0815EVA0006589;04;13;3
0815EVA0006612;01;16;4
0815EVA0006612;02;16;2
0815EVA0006612;03;03;3
0815EVA0006612;04;12;4
0815EVA0006612;05;13;3
0815EVA0006636;01;09;6
0815EVA0006636;02;13;2
0815EVA0006991;01;09;11
0815EVA0006992;01;09;19
0815EVA0006993;01;09;13
0815EVA0007029;01;09;10
0815EVA0007030;01;09;10
0815EVA0007031;01;09;9
0815EVA0007261;01;10;1
0815EVA0007261;02;10;1
0815EVA0007261;03;10;1
0815EVA0007261;04;10;2
0815EVA0007261;05;10;1
0815EVA0007291;01;10;4
0815EVA0007292;01;10;3
0815EVA0007305;01;10;5
0815EVA0007305;02;10;7
0815EVA0007305;03;10;3
0815EVA0007662;01;13;2
0815EVA0007693;01;13;7
0815EVA0007695;01;04;10
0815EVA0007696;01;16;15
0815EVA0007756;01;04;7
0815EVA0007923;01;10;3
0815EVA0007950;01;10;14
0815EVA0008451;01;04;5
0815EVA0008452;01;04;4
0815EVA0008455;01;04;7
0815EVA0008456;01;04;7
0815EVA0008460;01;04;7
0815EVA0008461;01;04;7
0815EVA0008489;01;04;5
0815EVA0008490;01;04;7
0815EVA0008493;01;04;7
0815EVA0008494;01;04;7
0815EVA0008498;01;04;7
0815EVA0008499;01;04;7
0815EVA0008586;01;01;2
0815EVA0008586;02;01;3
0815EVA0008586;03;01;3
0815EVA0008586;04;13;4
0815EVA0009164;01;01;1
0815EVA0009164;02;01;1
0815EVA0009164;03;13;1
0815EVA0009164;04;09;1
0815EVA0009205;01;01;3
0815EVA0009205;02;01;3
0815EVA0009205;03;13;3
0815EVA0009781;01;09;4
0815EVA0009800;01;09;3
0815EVA0009807;01;09;4
0815EVA0010358;01;09;14
0815EVA0010359;01;09;10
0815EVA0010373;01;09;3
0815EVA0010378;01;09;3
0815EVA0010379;01;09;14
0815EVA0010380;01;09;7
0815EVA0010410;01;09;13
0815EVA0010411;01;04;14
0815EVA0010427;01;10;14
0815EVA0010473;01;09;10
0815EVA0010474;01;09;80
0815EVA0010976;01;09;4
0815EVA0010978;01;09;7
0815EVA0010995;01;09;3
0815EVA0011134;01;13;4
0815EVA0011134;02;07;2
0815EVA0011134;03;16;3
0815EVA0011134;04;16;3
0815EVA0011134;05;03;4
0815EVA0011134;06;12;3
0815EVA0011221;01;10;7
0815EVA0011222;01;10;10
0815EVA0011223;01;10;7
0815EVA0011252;01;10;5
0815EVA0011253;01;10;4
0815EVA0011270;01;10;10
0815EVA0011646;01;13;3
0815EVA0011646;02;08;2
0815EVA0011646;03;07;2
0815EVA0011647;01;01;7
0815EVA0011647;02;09;7
0815EVA0011648;01;13;2
0815EVA0011648;02;01;2
0815EVA0011648;03;01;2
0815EVA0011648;04;01;1
0815EVA0011649;01;13;3
0815EVA0011649;02;09;4
0815EVA0011703;01;13;10
0815EVA0011724;01;13;7
0815EVA0012002;01;13;3
0815EVA0012003;01;09;1
0815EVA0012003;02;13;1
0815EVA0012003;03;01;1
0815EVA0012003;04;01;1
0815EVA0012003;05;01;1
0815EVA0012003;06;01;1
0815EVA0012003;07;08;1
0815EVA0012004;01;13;3
0815EVA0012004;02;01;1
0815EVA0012004;03;01;1
0815EVA0012004;04;07;2
0815EVA0012006;01;12;12
0815EVA0012739;01;09;3
0815EVA0012754;01;09;30
0815EVA0012755;01;09;11
0815EVA0012785;01;09;15
0815EVA0012812;01;09;6
0815EVA0012812;02;09;10
0815EVA0013006;01;09;10
0815EVA0013032;01;09;2
0815EVA0013032;02;01;2
0815EVA0013032;03;13;2
0815EVA0013032;04;10;2
0815EVA0013032;05;09;1
0815EVA0013034;01;09;2
0815EVA0013038;01;09;2
0815EVA0013038;02;09;9
0815EVA0013039;01;09;4
0815EVA0013196;01;13;2
0815EVA0013196;02;10;3
0815EVA0013196;03;04;2
0815EVA0013211;01;09;3
0815EVA0013211;02;13;3
0815EVA0013327;01;09;21
0815EVA0013328;01;09;11
0815EVA0013328;02;09;3
0815EVA0013339;01;09;28
0815EVA0013340;01;09;10
0815EVA0013341;01;09;10
0815EVA0013363;01;10;2
0815EVA0013363;02;09;11
0815EVA0013373;01;09;7
0815EVA0013374;01;09;14
0815EVA0013375;01;09;30
0815EVA0013386;01;09;3
0815EVA0013388;01;09;35
0815EVA0013389;01;13;3
0815EVA0013389;02;01;1
0815EVA0013389;03;10;2
0815EVA0013389;04;09;2
0815EVA0013390;01;09;10
0815EVA0013933;01;13;6
0815EVA0013933;02;01;2
0815EVA0013975;01;10;7
0815EVA0013976;01;10;6
0815EVA0013977;01;10;17
0815EVA0014007;01;10;15
0815EVA0014008;01;10;60
0815EVA0014200;01;04;7
0815EVA0014201;01;04;14
0815EVA0014207;01;04;5
0815EVA0014208;01;04;7
0815EVA0014215;01;04;6
0815EVA0014216;01;04;10
0815EVA0014217;01;04;4
0815EVA0014218;01;04;6
0815EVA0014223;01;04;7
0815EVA0014235;01;04;7
0815EVA0014236;01;04;5
0815EVA0014237;01;04;5
0815EVA0014241;01;04;7
0815EVA0014248;01;04;7
0815EVA0014249;01;04;5
0815EVA0014250;01;04;10
0815EVA0014251;01;04;5
0815EVA0014338;01;09;2
0815EVA0014338;02;10;2
0815EVA0014342;01;14;11
0815EVA0014345;01;13;5
0815EVA0014346;01;13;8
0815EVA0014352;01;13;2
0815EVA0014352;02;04;8
0815EVA0014353;01;01;6
0815EVC0000713;01;16;3
0815EVC0000713;02;06;5
0815EVC0000713;03;03;4
0815EVC0000713;04;06;6
0815EVC0000716;01;07;1
0815EVC0000716;02;01;1
0815EVC0000716;03;12;1
0815EVC0000716;04;16;1
0815EVC0001286;01;09;12
0815EVC0001290;01;01;1
0815EVC0001294;01;09;7
0815EVC0001299;01;09;21
0815EVC0001302;01;10;21
0815EVC0001312;01;07;1
0815EVC0001313;01;09;30
0815EVC0001893;01;10;4
0815EVC0001897;01;10;10
0815EVC0001898;01;09;10
0815EVC0001904;01;04;15
0815EVC0001908;01;09;21
0815EVC0001915;01;13;1
0815EVC0001915;02;08;1
0815EVC0002468;01;09;18
0815EVC0002470;01;09;6
0815EVC0002486;01;09;8
0815EVC0003563;01;02;1
0815EVC0003563;02;01;1
0815EVC0004116;01;09;21
0815EVC0004126;01;09;15
0815EVC0004130;01;09;20
0815EVC0004146;01;09;20
0815EVC0004179;01;07;3
0815EVC0004777;01;09;15
0815EVC0004780;01;09;10
0815EVC0005384;01;09;12
0815EVC0005392;01;13;2
0815EVC0005392;02;09;1
0815EVC0005394;01;09;10
0815EVC0005407;01;12;15
0815EVC0005947;01;06;2
0815EVC0005947;02;16;1
0815EVC0005947;03;16;1
0815EVC0005947;04;15;2
0815EVC0006355;01;16;3
0815EVC0006880;01;01;30
0815EVC0006880;02;13;2
0815EVC0007325;01;06;1
0815EVC0007325;02;16;1
0815EVC0007325;03;16;2
0815EVC0007325;04;15;1
0815EVC0009443;01;07;1
0815EVC0009452;01;01;7
0815EVC0009501;01;07;1
0815EVC0009551;01;09;4
0815EVC0009551;02;10;4
0815EVC0009551;03;01;8
0815EVC0010004;01;07;10
0815EVC0010869;01;16;1
0815EVC0011818;01;09;2
0815EVC0012102;01;09;15
0815EVC0013606;01;10;29
0815EVC0013608;01;09;14
0815EVC0014482;01;09;10
0815EVC0014500;01;09;12
0815EVC0014505;01;09;15
0815EVC0014509;01;10;15
0915EVA0000481;01;07;5
0915EVA0000853;01;16;10
0915EVA0000902;01;10;6
0915EVA0000903;01;09;9
0915EVA0001002;01;05;14
0915EVA0001002;02;13;4
0915EVA0001330;01;16;14
0915EVA0001831;01;14;15
0915EVA0001832;01;01;12
0915EVA0001832;02;01;8
0915EVA0007391;01;13;4
0915EVA0007392;01;13;7
0915EVA0007393;01;13;2
0915EVA0007394;01;13;4
0915EVB0000311;01;09;1
0915EVB0000311;02;09;1
0915EVB0000312;01;09;1
0915EVB0000312;02;09;1
0915EVB0000313;01;09;6
0915EVB0000313;02;09;1
0915EVB0000320;01;09;1
0915EVB0000320;02;09;1
0915EVB0000321;01;09;1
0915EVB0000321;02;09;1
0915EVB0000322;01;09;1
0915EVB0000322;02;09;1
0915EVB0000324;01;09;2
0915EVB0000324;02;09;1
20160700000152;01;09;7
20160700001204;01;13;1
20160700001204;02;16;2
20160700001204;03;09;2
20160700001215;01;05;1
20160700001215;02;13;1
20160700001267;01;13;12
20160700001269;01;12;1
20160700001609;01;13;4
20160700001610;01;02;11
20160700001611;01;01;2
20160700001611;02;13;1
20160700001612;01;01;7
20160700001612;02;05;7
20160700001612;03;13;3
20160700001614;01;13;7
20160700001672;01;02;14
20160700001673;01;13;4
20160700001674;01;13;2
20160700001674;02;09;3
20160700001675;01;13;14
20160700002507;01;08;9
20160700002568;01;13;60
20160700002569;01;13;2
20160700002571;01;13;4
20160700002572;01;13;9
20160700002573;01;13;3
20160700002579;01;07;5
20160700002579;02;13;2
20160700002635;01;13;2
20160700002637;01;13;3
20160700002638;01;13;2
20160700002639;01;13;2
20160700002640;01;13;2
20160700002641;01;07;15
20160700003230;01;04;3
20160700003231;01;04;14
20160700003247;01;04;4
20160700003248;01;04;5
20160700003282;01;04;4
20160700003284;01;04;3
20160700003285;01;04;4
20160700003286;01;04;2
20160700003584;01;13;2
20160700003626;01;09;3
20160700003626;02;13;6
20160700003628;01;13;3
20160700003631;01;08;185
20160700003632;01;13;6
20160700003634;01;13;3
20160700003647;01;13;3
20160700003686;01;13;3
20160700003688;01;13;1
20160700003690;01;13;1
20160700003695;01;07;30
20160700005156;01;12;40
20160700005468;01;04;10
20160700005469;01;04;7
20160700005470;01;04;7
20160700005471;01;04;7
20160700005472;01;04;7
20160700005473;01;04;7
20160700005520;01;04;7
20160700005521;01;04;2
20160700005522;01;04;2
20160700005524;01;04;7
20160700005525;01;04;3
20160700005526;01;10;30
20160700005654;01;13;4
20160700005654;02;01;5
20160700005749;01;13;6
20160700005886;01;04;7
20160700005887;01;04;7
20160700005889;01;04;7
20160700005924;01;04;10
20160700005925;01;04;7
20160700005926;01;04;8
20160700006343;01;04;4
20160700006345;01;04;4
20160700006400;01;04;4
20160700006402;01;04;4
20160700006770;01;05;14
20160700008058;01;13;4
20160700008059;01;13;3
20160700008064;01;13;30
20160700008065;01;13;1
20160700008066;01;13;3
20160700008067;01;13;7
20160700008070;01;07;2
20160700008072;01;13;3
20160700008073;01;09;5
20160700008077;01;13;8
20160700008078;01;13;7
20160700008125;01;13;3
20160700008126;01;13;4
20160700008135;01;05;10
20160700008141;01;04;7
20160700008142;01;13;5
20160700009308;01;04;4
20160700009437;01;04;4
20160700009692;01;08;10
20160700009700;01;13;3
20160700009776;01;13;8
20160700009953;01;12;1
20160700009953;02;12;1
20160700009953;03;12;1
20160700009953;04;12;1
20160700009953;05;07;1
20160700009953;06;06;1
20160700009953;07;15;1
20160700010554;01;12;3
20160700010557;01;13;3
20160700010558;01;13;2
20160700010559;01;13;3
20160700010569;01;05;8
20160700010608;01;13;3
20160700010609;01;13;3
20160700010609;02;07;6
20160700010610;01;13;7
20160700010612;01;07;13
20160700010613;01;13;3
20160700010615;01;13;2
20160700010616;01;13;2
20160700011402;01;04;6
20160700011443;01;04;3
20160700011476;01;04;3
20160700011477;01;04;1
20160700011478;01;04;3
20160700012129;01;13;6
20160700012267;01;09;30
20160700014243;01;04;7
20160700014676;01;10;9
20160700014677;01;10;7
20160700014678;01;10;3
20160700014742;01;10;7
20160700014743;01;10;4
20160700014744;01;10;5
20160700015357;01;04;11
20160700015358;01;04;2
20160700015359;01;04;12
20160700015427;01;04;7
20160700015430;01;04;4
20160700015452;01;04;5
20160700015730;01;04;7
20160700015731;01;04;14
20160700015808;01;04;7
20160700016363;01;09;4
20160700018306;01;05;7
20160700018352;01;13;7
20160700018494;01;09;1
20160700018557;01;09;3
20160700018557;02;01;1
20160700018559;01;09;2
20160700018559;02;04;1
20160700018559;03;01;1
20160700018559;04;01;1
20160700018559;05;01;1
20160700018559;06;09;1
20160700018576;01;09;3
20160700018576;02;04;1
20160700018576;03;09;1
20160700018576;04;01;1
20160700018576;05;01;1
20160700018576;06;01;1
20160700019650;01;09;1
20160700019685;01;01;4
20160700019685;02;01;2
20160700019700;01;01;14
20160700019710;01;01;2
20160700019710;02;01;3
20160700019729;01;01;2
20160700019743;01;01;2
20160700019747;01;01;10
20160700020210;01;04;7
20160700020255;01;04;7
20160700020883;01;09;5
20160700022892;01;13;1
20160700022934;01;10;3
20160700023114;01;06;1
20160700023114;02;16;1
20160700023466;01;16;3
20160700024224;01;10;6
20160700024229;01;08;1
20160700024321;01;13;1
20160700024327;01;13;2
20160700024467;01;10;6
20160700024500;01;07;1
20160700024543;01;01;30
20160700024544;01;01;6
20160700024842;01;04;5
20160700024862;01;04;5
20160700025032;01;13;14
20160700025962;01;16;1
20160700025962;02;16;1
20160700025962;03;06;1
20160700025962;04;03;1
20160700025962;05;12;1
20160700025962;06;03;1
20160700025962;07;12;1
20160700026113;01;01;3
20160700026127;01;07;1
20160700026944;01;04;7
20160700026945;01;04;7
20160700026946;01;04;7
20160700026969;01;04;7
20160700026971;01;04;7
20160700026972;01;04;7
20160700027014;01;10;21
20160700027015;01;14;10
20160700027016;01;14;3
20160700027018;01;14;7
20160700027047;01;14;4
20160700027048;01;14;15
20160700027049;01;10;10
20160700027261;01;01;10
20160700027323;01;01;17
20160700027334;01;07;2
20160700027646;01;13;5
20160700028463;01;13;5
20160700028513;01;13;8
20160700028527;01;13;42
20160700028605;01;13;83
20160700028607;01;13;10
20160700028616;01;13;5
20160700028704;01;10;14
20160700028876;01;09;16
20160700028876;02;14;7
20160700028876;03;01;4
20160700028895;01;01;30
20160700029531;01;04;3
20160700029534;01;04;4
20160700029535;01;04;6
20160700029600;01;04;7
20160700029602;01;04;2
20160700029640;01;04;9
20160700029696;01;04;4
20160700029698;01;04;7
20160700029699;01;04;7
20160700030364;01;11;1
20160700030392;01;01;5
20160700030392;02;01;5
20160700030443;01;02;10
20160700030446;01;02;14
20160700030688;01;04;7
20160700031862;01;09;3
20160700031862;02;16;2
20160700031862;03;16;2
20160700031862;04;17;2
20160700031880;01;04;7
20160700031881;01;04;8
20160700031882;01;04;5
20160700031883;01;04;7
20160700031891;01;04;4
20160700031894;01;04;21
20160700031899;01;04;4
20160700031900;01;04;7
20160700031901;01;04;10
20160700031996;01;04;3
20160700032232;01;16;5
20160700032404;01;09;7
20160700032404;02;15;11
20160700032415;01;13;2
20160700032415;02;07;2
20160700032466;01;09;9
20160700033094;01;04;3
20160700033109;01;04;3
20160700033210;01;09;11
20160700033292;01;13;30
20160700033293;01;13;2
20160700033294;01;13;4
20160700033295;01;13;10
20160700033305;01;13;18
20160700033385;01;13;30
20160700033386;01;14;83
20160700033387;01;13;4
20160700033861;01;04;6
20160700033865;01;04;4
20160700033897;01;04;5
20160700033913;01;04;14
20160700033914;01;04;15
20160700033915;01;04;3
20160700033952;01;04;2
20160700033957;01;04;6
20160700033970;01;04;7
20160700033971;01;04;4
20160700033972;01;04;3
20160700034158;01;04;7
20160700034183;01;04;11
20160700035058;01;12;18
20160700035060;01;13;4
20160700035073;01;09;4
20160700035073;02;13;5
20160700035074;01;13;9
20160700035075;01;13;5
20160700035106;01;13;14
20160700035107;01;03;10
20160700035193;01;09;1
20160700035244;01;06;8
20160700035244;02;03;4
20160700035244;03;03;2
20160700035701;01;13;30
20160700035716;01;04;7
20160700036332;01;09;1
20160700036342;01;09;7
20160700036696;01;09;10
20160700036697;01;09;14
20160700036698;01;09;14
20160700036699;01;09;11
20160700036755;01;09;13
20160700036756;01;09;14
20160700036758;01;09;10
20160700036759;01;09;13
20160700037005;01;04;12
20160700037006;01;04;10
20160700037007;01;04;8
20160700037008;01;04;3
20160700037125;01;04;12
20160700037126;01;04;7
20160700037127;01;04;7
20160700037525;01;09;2
20160700037944;01;10;16
20160700037944;02;14;5
20160700037945;01;10;6
20160700037946;01;14;18
20160700037947;01;10;5
20160700037948;01;01;9
20160700037990;01;10;3
20160700037991;01;10;14
20160700037992;01;14;13
20160700037992;02;14;1
20160700037994;01;14;7
20160800000005;01;10;16
20160800000008;01;14;10
20160800000012;01;10;14
20160800000019;01;10;7
20160800000022;01;14;31
20160800000028;01;10;17
20160800000031;01;01;14
20160800000032;01;10;21
20160800000036;01;10;14
20160800000037;01;10;14
20160800000038;01;10;15
20160800000045;01;10;18
20160800000142;01;07;1
20160800000143;01;09;1
20160800000143;02;01;1
20160800000144;01;01;90
20160800000145;01;07;2
20160800000146;01;11;1
20160800000146;02;01;3
20160800000146;03;01;3
20160800000146;04;13;1
20160800000146;05;06;3
20160800000146;06;01;3
20160800000147;01;07;1
20160800000148;01;01;27
20160800000148;02;01;1
20160800000148;03;06;2
20160800000148;04;07;1
20160800000148;05;07;2
20160800000148;06;08;1
20160800000149;01;16;2
20160800000149;02;03;5
20160800000156;01;10;13
20160800000452;01;04;21
20160800000458;01;09;14
20160800000462;01;10;21
20160800000463;01;09;3
20160800000467;01;10;14
20160800000469;01;09;21
20160800000472;01;11;1
20160800000472;02;14;2
20160800000472;03;10;3
20160800000480;01;09;7
20160800000483;01;10;14
20160800000486;01;09;5
20160800000489;01;03;15
20160800000490;01;12;21
20160800000490;02;12;4
20160800000494;01;17;6
20160800000495;01;03;5
20160800000496;01;16;2
20160800000496;02;16;2
20160800000497;01;07;1
20160800000501;01;06;5
20160800000505;01;16;4
20160800000510;01;10;30
20160800000513;01;16;7
20160800000513;02;15;7
20160800000515;01;12;28
20160800000515;02;12;4
20160800000516;01;01;12
20160800000518;01;06;6
20160800000519;01;02;5
20160800000521;01;01;15
20160800000525;01;07;1
20160800000527;01;01;10
20160800000532;01;13;2
20160800000532;02;07;4
20160800000535;01;08;1
20160800000543;01;09;1
20160800000543;02;10;1
20160800000543;03;01;1
20160800000543;04;01;1
20160800000544;01;01;9
20160800000572;01;09;6
20160800000593;01;06;13
20160800000593;02;06;3
20160800000594;01;15;11
20160800000595;01;06;2
20160800000595;02;16;1
20160800000600;01;06;11
20160800000601;01;17;6
20160800000601;02;16;1
20160800000602;01;16;3
20160800000602;02;15;3
20160800000602;03;16;3
20160800000603;01;16;6
20160800000604;01;16;6
20160800000605;01;16;7
20160800000607;01;16;25
20160800000607;02;07;4
20160800000607;03;16;1
20160800000608;01;16;4
20160800000609;01;16;9
20160800000610;01;06;7
20160800000611;01;16;5
20160800000611;02;06;2
20160800000612;01;16;2
20160800000613;01;16;6
20160800000614;01;16;8
20160800000614;02;16;2
20160800000615;01;16;9
20160800000641;01;05;7
20160800000642;01;05;7
20160800000669;01;05;7
20160800000670;01;05;7
20160800000671;01;05;7
20160800000672;01;05;7
20160800000673;01;05;7
20160800000675;01;05;14
20160800000676;01;05;7
20160800000677;01;05;21
20160800000678;01;05;7
20160800000679;01;05;8
20160800000680;01;05;7
20160800000683;01;05;9
20160800000684;01;05;8
20160800000685;01;05;12
20160800000686;01;05;7
20160800000687;01;05;12
20160800000711;01;05;7
20160800000712;01;05;7
20160800000737;01;05;14
20160800000738;01;05;7
20160800000739;01;05;7
20160800000740;01;05;7
20160800000741;01;05;7
20160800000742;01;05;14
20160800000743;01;05;14
20160800000744;01;05;14
20160800000745;01;05;19
20160800000746;01;05;1
20160800000746;02;05;3
20160800000747;01;05;7
20160800000748;01;05;7
20160800000749;01;05;14
20160800000755;01;05;11
20160800000757;01;05;14
20160800000758;01;05;7
20160800000759;01;05;7
20160800000760;01;05;7
20160800000761;01;05;12
20160800000786;01;05;9
20160800000788;01;05;13
20160800000789;01;05;7
20160800000790;01;05;9
20160800000791;01;05;14
20160800000792;01;05;7
20160800000794;01;05;14
20160800000795;01;05;10
20160800000796;01;05;7
20160800000797;01;05;10
20160800000798;01;05;21
20160800000799;01;05;5
20160800000800;01;05;7
20160800000803;01;05;13
20160800000804;01;05;8
20160800000805;01;05;14
20160800000815;01;05;14
