mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
052016;2;0515EVA0002402;2;2;05;10;2;1;1;6;342.85585504;368.27488038
052016;2;0515EVA0002403;2;2;05;10;3;1;3;6;401.59787409;187.34484094
052016;2;0515EVA0002541;2;2;02;05;7;1;1;1;1232.3700399;266.43658025
052016;2;0515EVA0002543;2;2;02;05;7;1;1;1;1232.3700399;266.43658025
052016;2;0515EVA0002622;2;2;10;13;5;3;1;6;723.82873234;256.3968565
052016;2;0515EVA0002636;2;2;14;12;9;1;1;6;2253.0498271;141.40908536
052016;2;0515EVA0002861;2;2;02;05;7;3;3;6;869.08513602;99.325685256
052016;2;0515EVA0002863;2;2;02;05;7;1;1;6;1260.8586975;208.34986783
052016;2;0515EVA0002946;2;2;14;15;2;3;3;6;964.83188054;122.63916305
052016;2;0515EVA0003050;2;2;02;05;7;1;1;1;1060.4968189;266.43658025
052016;2;0515EVA0003051;2;2;02;05;9;1;1;1;1255.8589706;239.27266386
052016;2;0515EVA0003184;2;2;10;13;4;1;2;6;1787.9892875;239.36345884
052016;2;0515EVA0003185;2;2;14;01;30;3;3;6;2779.1934024;118.79739546
052016;2;0515EVA0003186;2;2;14;09;14;3;3;6;1841.3566544;64.555991249
052016;2;0515EVA0003189;2;2;14;13;6;1;3;6;1704.0582293;148.07698941
052016;2;0515EVA0003191;2;2;14;13;15;3;3;6;1789.4288273;226.68050544
052016;2;0515EVA0003192;2;2;14;09;6;1;1;1;1330.6749783;202.30412392
052016;2;0515EVA0003193;2;2;14;13;8;3;2;6;1522.6016043;324.34414168
052016;2;0515EVA0003323;2;2;02;05;7;1;1;1;1199.9080463;266.43658025
052016;2;0515EVA0003484;2;2;10;09;14;1;1;1;2467.4848275;303.66589378
052016;2;0515EVA0003492;2;2;10;09;10;1;1;6;1753.3612353;314.66654497
052016;2;0515EVA0003540;2;2;15;09;7;1;1;1;1676.7913946;379.50350612
052016;2;0515EVA0003840;2;2;10;09;9;1;1;6;1954.1487824;496.5746387
052016;2;0515EVA0003891;2;2;02;05;28;2;1;6;3469.7895729;252.69334927
052016;2;0515EVA0003892;2;2;02;05;7;1;1;1;1232.3700399;266.43658025
052016;2;0515EVA0003903;2;2;02;05;7;1;1;1;878.45012918;266.43658025
052016;2;0515EVA0003907;2;2;02;05;7;1;1;6;1260.5115136;208.34986783
052016;2;0515EVA0003940;2;2;02;05;2;3;3;6;1314.4935147;99.325685256
052016;2;0515EVA0003941;2;2;02;05;3;1;1;6;814.26686847;258.34184778
052016;2;0515EVA0003942;2;2;02;05;7;1;1;6;1163.6485814;208.34986783
052016;2;0515EVA0003944;2;2;02;05;7;1;1;6;1260.5115136;208.34986783
052016;2;0515EVA0004213;2;2;10;16;12;3;1;6;936.82955242;138.71636571
052016;2;0515EVA0004219;2;2;10;16;8;3;3;6;1034.658815;79.222077234
052016;2;0515EVA0004246;2;2;09;04;7;3;3;6;619.63276654;171.64812159
052016;2;0515EVA0004247;2;2;09;04;3;1;1;6;693.52922905;382.5775538
052016;2;0515EVA0004281;2;2;09;04;9;1;1;6;846.63706942;203.47528531
052016;2;0515EVA0004282;2;2;09;04;4;1;1;6;752.98140213;344.364348
052016;2;0515EVA0004575;2;2;10;09;10;1;1;1;1993.954443;402.39371898
052016;2;0515EVA0004576;2;2;10;09;6;3;3;6;818.36223169;208.11537767
052016;2;0515EVA0004605;2;2;10;09;8;1;1;6;1503.8251153;362.22478201
052016;2;0515EVA0004606;2;2;10;09;7;1;1;6;1423.742709;388.63503913
052016;2;0515EVA0004631;2;2;10;10;18;3;3;6;1457.504544;190.68771842
052016;2;0515EVA0004639;2;2;10;09;7;1;1;1;1399.8363082;496.98419238
052016;2;0515EVA0004723;2;2;02;05;14;1;1;6;1631.9093734;143.00148514
052016;2;0515EVA0004802;2;2;09;10;3;2;1;6;579.72912542;266.18434693
052016;2;0515EVA0004823;2;2;02;10;5;3;3;6;613.60400083;43.594767992
052016;2;0515EVA0004826;2;2;09;10;13;1;1;1;2458.3015506;294.22820427
052016;2;0515EVA0005173;2;2;02;05;7;1;1;6;1125.326666;208.34986783
052016;2;0515EVA0005174;2;2;02;05;7;1;1;1;868.60931421;266.43658025
052016;2;0515EVA0005224;2;2;09;04;6;2;1;6;640.88586604;436.68803923
052016;2;0515EVA0005225;2;2;09;04;7;1;1;1;1077.3645634;321.15515263
052016;2;0515EVA0005226;2;2;09;04;4;3;1;6;659.61753466;300.55262924
052016;2;0515EVA0005227;2;2;03;04;4;1;1;6;786.35393682;231.0472819
052016;2;0515EVA0005228;2;2;03;04;3;1;1;6;636.98660132;237.40985909
052016;2;0515EVA0005229;2;2;03;04;7;3;1;6;540.42151067;147.56710098
052016;2;0515EVA0005259;2;2;09;04;5;1;1;6;996.46097529;309.968013
052016;2;0515EVA0005260;2;2;09;04;7;2;1;6;1042.5024127;436.68803923
052016;2;0515EVA0005261;2;2;03;04;3;3;1;6;449.98512034;147.56710098
052016;2;0515EVA0005262;2;2;03;04;5;1;1;6;788.74431469;224.8552216
052016;2;0515EVA0005263;2;2;03;04;5;1;1;6;924.14796679;224.8552216
052016;2;0515EVA0005285;2;2;14;13;11;1;1;6;2567.7602286;194.12867307
052016;2;0515EVA0005459;2;2;02;10;7;2;1;6;960.55727577;110.90895478
052016;2;0515EVA0005461;2;2;02;10;4;1;1;6;901.15505714;114.13056842
052016;2;0515EVA0005462;2;2;12;10;3;1;1;6;678.00796024;236.72911546
052016;2;0515EVA0005464;2;2;02;10;4;1;3;6;827.59919796;65.180922669
052016;2;0515EVA0005473;2;2;09;10;7;1;1;6;936.5824321;267.83111732
052016;2;0515EVA0005488;2;2;02;10;8;2;3;6;906.79201752;63.34103216
052016;2;0515EVA0005489;2;2;02;10;4;3;3;6;403.60476543;43.594767992
052016;2;0515EVA0005498;2;2;09;10;4;1;1;6;776.3141379;288.96797182
052016;2;0515EVA0005499;2;2;09;10;7;1;1;6;946.53707295;267.83111732
052016;2;0515EVA0005765;2;2;02;05;10;1;1;6;1442.6365226;177.31361336
052016;2;0515EVA0005766;2;2;02;05;7;1;1;1;1240.330158;266.43658025
052016;2;0515EVA0005782;2;2;02;05;7;1;1;6;1163.6485814;208.34986783
052016;2;0515EVA0005784;2;2;02;05;7;1;1;6;1163.6485814;208.34986783
052016;2;0515EVA0005786;2;2;02;05;7;1;1;1;1232.3700399;266.43658025
052016;2;0515EVA0005788;2;2;02;05;7;1;1;1;1082.7989594;266.43658025
052016;2;0515EVA0005807;2;2;02;05;7;1;1;6;1260.5115136;208.34986783
052016;2;0515EVA0005814;2;2;02;05;4;1;1;6;1074.7992049;244.81858217
052016;2;0515EVA0005839;2;2;02;05;7;1;1;1;1232.3700399;266.43658025
052016;2;0515EVA0005872;2;2;02;05;7;1;1;1;1232.3700399;266.43658025
052016;2;0515EVA0005875;2;2;02;05;4;1;1;6;1140.2195097;244.81858217
052016;2;0515EVA0005952;2;2;03;04;7;1;1;1;963.3183063;163.76998287
052016;2;0515EVA0005953;2;2;03;04;7;1;1;1;757.93384546;163.76998287
052016;2;0515EVA0005954;2;2;03;04;7;1;1;1;980.80799848;163.76998287
052016;2;0515EVA0005955;2;2;09;04;4;3;1;6;412.99271166;385.87928018
052016;2;0515EVA0005963;2;2;03;04;3;3;1;6;422.43732453;88.739305069
052016;2;0515EVA0005964;2;2;03;04;7;1;1;1;980.80799848;163.76998287
052016;2;0515EVA0005965;2;2;03;04;7;1;1;1;885.00102269;163.76998287
052016;2;0515EVA0006044;2;2;11;10;4;1;1;1;847.14208119;234.57008599
052016;2;0515EVA0006045;2;2;11;10;5;1;2;6;1088.9891087;142.69338182
052016;2;0515EVA0006052;2;2;09;10;3;1;2;6;773.97455017;242.19007666
052016;2;0515EVA0006069;2;2;02;10;10;2;1;6;1214.017463;110.90895478
052016;2;0515EVA0006070;2;2;02;10;4;1;1;6;827.59919796;114.13056842
052016;2;0515EVA0006072;2;2;02;10;4;1;1;1;851.77979452;145.94949672
052016;2;0515EVA0006079;2;2;09;10;4;1;1;6;776.3141379;288.96797182
052016;2;0515EVA0006081;2;2;09;10;4;1;1;1;852.34402814;369.53053543
052016;2;0515EVA0006085;2;2;12;10;3;3;3;6;302.35083524;89.87418163
052016;2;0515EVA0006086;2;2;12;10;4;2;2;6;606.31395162;186.84333045
052016;2;0515EVA0006190;2;2;10;09;4;1;1;6;1197.9732392;479.99126712
052016;2;0515EVA0006212;2;2;02;05;7;1;1;1;1267.6286552;266.43658025
052016;2;0515EVA0006213;2;2;02;05;7;1;1;1;1199.8944307;266.43658025
052016;2;0515EVA0006236;2;2;02;05;14;1;1;1;1777.7317977;182.86945449
052016;2;0515EVA0006237;2;2;02;05;7;1;1;6;1163.6485814;208.34986783
052016;2;0515EVA0006262;2;2;02;05;7;1;1;6;1260.5115136;208.34986783
052016;2;0515EVA0006299;2;2;14;09;6;1;1;6;1802.9079263;158.19913857
052016;2;0515EVA0006335;2;2;14;13;12;3;3;6;1593.0858303;226.68050544
052016;2;0515EVA0006336;2;2;14;13;7;1;1;1;2427.9836392;281.46955764
052016;2;0515EVA0006340;2;2;14;13;7;1;1;1;2254.2121861;313.17792116
052016;2;0515EVA0006341;2;2;14;13;14;3;3;1;2558.7524463;216.81471652
052016;2;0515EVA0006342;2;2;14;04;14;1;1;1;2769.055133;106.07838824
052016;2;0515EVA0006429;2;2;02;05;7;1;1;1;1232.3836555;266.43658025
052016;2;0515EVA0006455;2;2;02;05;6;3;1;6;659.75050357;173.91740486
052016;2;0515EVA0006478;2;2;02;05;7;1;1;1;1634.9713417;266.43658025
052016;2;0515EVA0006479;2;2;02;05;7;1;1;1;1232.3836555;266.43658025
052016;2;0515EVA0006481;2;2;02;05;5;3;1;6;1020.6434726;173.91740486
052016;2;0515EVA0006491;2;2;02;10;4;1;1;6;827.59919796;114.13056842
052016;2;0515EVA0006501;2;2;09;10;1;1;2;6;360.22337454;254.77029843
052016;2;0515EVA0006528;2;2;09;10;6;1;1;6;1023.3486282;272.11531264
052016;2;0515EVA0006536;2;2;12;10;5;3;3;6;615.13528718;89.87418163
052016;2;0515EVA0006626;2;2;05;14;10;3;1;6;551.33222263;286.34400653
052016;2;0515EVA0006799;2;2;14;13;7;1;1;6;1818.4755986;220.10545652
052016;2;0515EVA0007007;2;2;02;05;7;1;1;1;1261.9275515;266.43658025
052016;2;0515EVA0007022;2;2;02;05;7;3;1;6;1350.1119756;173.91740486
052016;2;0515EVA0007080;2;2;14;01;10;3;3;6;1700.0100178;85.611169997
052016;2;0515EVA0007306;2;2;10;09;5;1;1;6;1358.7624121;447.37276517
052016;2;0515EVA0007415;2;2;10;09;20;1;1;6;2777.1130598;155.67276205
052016;2;0515EVA0007551;2;2;15;09;10;1;1;6;3487.4731638;113.34350462
052016;2;0515EVA0007563;2;2;10;13;4;1;2;6;1787.9892875;239.36345884
052016;2;0515EVA0007879;2;2;10;09;3;1;2;6;1271.9421907;420.83082099
052016;2;0515EVA0007880;2;2;10;09;5;3;1;6;1033.0126791;364.40610806
052016;2;0515EVA0007910;2;2;10;09;2;1;2;6;994.94088855;451.51411694
052016;2;0515EVA0007911;2;2;10;09;5;1;2;6;1650.6447641;365.57791469
052016;2;0515EVA0007912;2;2;10;09;11;1;1;6;1827.0080721;293.28292403
052016;2;0515EVA0007938;2;2;10;09;1;1;2;6;763.96526105;484.43456997
052016;2;0515EVA0007939;2;2;10;09;6;1;1;6;1416.112021;416.97090078
052016;2;0515EVA0007940;2;2;10;09;5;1;2;6;1477.47522;365.57791469
052016;2;0515EVA0007954;2;2;10;09;5;1;2;6;1477.47522;365.57791469
052016;2;0515EVA0007981;2;2;02;05;5;3;1;6;1025.9577419;173.91740486
052016;2;0515EVA0007982;2;2;02;05;7;1;1;6;901.35367548;208.34986783
052016;2;0515EVA0007996;2;2;02;05;7;1;1;6;1260.5115136;208.34986783
052016;2;0515EVA0007997;2;2;02;05;5;1;1;6;1322.4392796;232.00321084
052016;2;0515EVA0008079;2;2;02;05;14;1;1;6;1924.710147;143.00148514
052016;2;0515EVA0008081;2;2;02;05;10;1;1;1;1508.8739314;226.74760137
052016;2;0515EVA0008097;2;2;02;05;14;3;1;6;1366.6812688;173.91740486
052016;2;0515EVA0008106;2;2;02;05;10;1;1;1;1508.8739314;226.74760137
052016;2;0515EVA0008108;2;2;02;05;7;2;1;6;801.99107959;252.69334927
052016;2;0515EVA0008314;2;2;10;05;9;1;1;6;1820.6153134;512.3518034
052016;2;0515EVA0008389;2;2;10;09;60;2;3;6;5116.8292932;302.38130485
052016;2;0515EVA0008400;2;2;10;09;14;3;1;6;1117.3632403;238.51600676
052016;2;0515EVA0008647;2;2;02;05;4;1;1;6;1140.2195097;244.81858217
052016;2;0515EVA0008735;2;2;02;05;14;1;1;1;1778.0731695;182.86945449
052016;2;0515EVA0008765;2;2;02;05;10;1;1;1;1508.8739314;226.74760137
052016;2;0515EVA0008766;2;2;02;05;14;2;1;6;1715.3003136;252.69334927
052016;2;0515EVA0008785;2;2;09;10;9;3;3;6;408.10298253;104.62856557
052016;2;0515EVA0008787;2;2;09;10;4;1;1;6;399.14355291;288.96797182
052016;2;0515EVA0008805;2;2;11;10;5;1;2;6;1271.3536104;142.69338182
052016;2;0515EVA0008814;2;2;09;10;3;1;1;6;642.26015327;296.3779811
052016;2;0515EVA0008816;2;2;09;10;6;3;3;6;543.46960651;104.62856557
052016;2;0515EVA0009026;2;2;02;05;7;3;1;6;858.26031523;173.91740486
052016;2;0515EVA0009027;2;2;02;05;7;1;1;1;1082.8001972;266.43658025
052016;2;0515EVA0009049;2;2;02;05;10;1;1;1;1502.6605705;226.74760137
052016;2;0515EVA0009050;2;2;02;05;7;1;1;1;1199.9080463;266.43658025
052016;2;0515EVA0009051;2;2;02;05;9;2;1;6;1203.090354;193.12651178
052016;2;0515EVA0009064;2;2;02;10;3;2;1;6;596.62977655;110.90895478
052016;2;0515EVA0009065;2;2;11;10;3;3;3;6;255.23239118;73.08058262
052016;2;0515EVA0009072;2;2;09;10;3;3;3;6;337.95886277;104.62856557
052016;2;0515EVA0009091;2;2;02;10;3;3;3;6;491.15472095;43.594767992
052016;2;0515EVA0009092;2;2;02;10;4;1;1;6;827.59919796;114.13056842
052016;2;0515EVA0009096;2;2;11;10;4;1;1;6;827.000899;183.43069246
052016;2;0515EVA0009098;2;2;09;10;10;2;1;6;1201.4457902;266.18434693
052016;2;0515EVA0009203;2;2;10;09;7;3;1;6;1519.5446355;364.40610806
052016;2;0515EVA0009209;2;2;10;09;3;1;1;6;1033.0490667;514.98802441
052016;2;0515EVA0009210;2;2;10;09;6;1;1;6;1336.5828572;416.97090078
