A0_1;C9_0;ccaa_etapa;pernoc_etapa
0715EVC0001266;01;09;21
0715EVC0001941;01;09;2
0715EVC0001941;02;09;1
0715EVC0001946;01;09;7
0715EVC0001950;01;10;30
0715EVC0001953;01;09;7
0715EVC0001954;01;09;10
0715EVC0001955;01;09;14
0715EVC0001956;01;09;1
0715EVC0001958;01;02;2
0715EVC0001964;01;01;45
0715EVC0001966;01;16;21
0715EVC0001974;01;09;12
0715EVC0001977;01;10;21
0715EVC0002406;01;09;3
0715EVC0002407;01;09;5
0715EVC0002410;01;09;5
0715EVC0002412;01;09;12
0715EVC0002413;01;09;10
0715EVC0003140;01;09;8
0715EVC0003161;01;09;7
0715EVC0003163;01;09;21
0715EVC0003166;01;09;21
0715EVC0003172;01;09;21
0715EVC0003181;01;09;15
0715EVC0003818;01;04;7
0715EVC0003818;02;09;5
0715EVC0003819;01;09;10
0715EVC0003820;01;09;15
0715EVC0003824;01;09;20
0715EVC0004076;01;09;10
0715EVC0004088;01;01;8
0715EVC0004088;02;09;2
0715EVC0004091;01;10;20
0715EVC0004092;01;09;25
0715EVC0004343;01;09;10
0715EVC0004346;01;09;21
0715EVC0004349;01;09;21
0715EVC0004351;01;09;21
0715EVC0004355;01;09;3
0715EVC0004641;01;09;15
0715EVC0004649;01;09;6
0715EVC0004652;01;09;21
0715EVC0005050;01;09;11
0715EVC0005052;01;10;25
0715EVC0005060;01;09;15
0715EVC0005066;01;09;21
0715EVC0005067;01;09;12
0715EVC0005150;01;01;30
0715EVC0005711;01;07;1
0715EVC0005719;01;07;1
0715EVC0005731;01;07;1
0715EVC0005732;01;06;1
0715EVC0005732;02;07;1
0715EVC0005733;01;07;1
0715EVC0005763;01;01;1
0715EVC0005769;01;01;6
0715EVC0005779;01;01;14
0715EVC0005789;01;01;10
0715EVC0005789;02;01;20
0715EVC0005790;01;09;5
0715EVC0005790;02;10;7
0715EVC0005790;03;01;3
0715EVC0005794;01;01;6
0715EVC0005794;02;10;10
0715EVC0005794;03;01;2
0715EVC0005801;01;07;1
0715EVC0006006;01;01;20
0715EVC0006006;02;09;20
0715EVC0006007;01;01;20
0715EVC0006014;01;09;21
0715EVC0006015;01;09;4
0715EVC0006017;01;09;2
0715EVC0006017;02;09;2
0715EVC0006026;01;01;3
0715EVC0006026;02;09;1
0715EVC0006031;01;09;14
0715EVC0006056;01;09;2
0715EVC0006056;02;15;2
0715EVC0006058;01;01;2
0715EVC0006058;02;01;2
0715EVC0006058;03;01;2
0715EVC0006058;04;07;2
0715EVC0006105;01;07;1
0715EVC0006107;01;07;1
0715EVC0006118;01;16;2
0715EVC0006151;01;01;90
0715EVC0006154;01;01;7
0715EVC0006166;01;13;1
0715EVC0006166;02;01;2
0715EVC0006166;03;01;1
0715EVC0006166;04;01;1
0715EVC0006175;01;09;4
0715EVC0006175;02;10;3
0715EVC0006175;03;01;1
0715EVC0006181;01;01;38
0715EVC0006785;01;09;9
0715EVC0006786;01;09;25
0715EVC0006796;01;09;10
0715EVC0006803;01;09;12
0715EVC0006833;01;02;2
0715EVC0006833;02;02;2
0715EVC0006833;03;15;2
0715EVC0006833;04;15;1
0715EVC0006839;01;01;3
0715EVC0006839;02;01;2
0715EVC0006839;03;01;1
0715EVC0006839;04;01;3
0715EVC0006839;05;01;1
0715EVC0008248;01;12;7
0715EVC0008262;01;16;1
0715EVC0008262;02;12;1
0715EVC0009667;01;01;15
0715EVC0009667;02;14;15
0715EVC0009667;03;16;1
0715EVC0011323;01;16;1
0715EVC0011684;01;16;2
0814EVA0002087;01;04;10
0814EVA0002088;01;04;7
0814EVB0001929;01;03;2
0814EVB0001929;02;12;3
0814EVB0006075;01;16;1
0815EVA0000287;01;01;16
0815EVA0000288;01;09;7
0815EVA0000288;02;13;4
0815EVA0000595;01;09;6
0815EVA0000595;02;10;2
0815EVA0000595;03;13;3
0815EVA0000628;01;01;9
0815EVA0000816;01;09;5
0815EVA0000816;02;13;5
0815EVA0000817;01;13;7
0815EVA0000817;02;04;10
0815EVA0001479;01;09;4
0815EVA0001479;02;13;3
0815EVA0002193;01;09;5
0815EVA0002193;02;13;4
0815EVA0002270;01;13;2
0815EVA0002272;01;13;5
0815EVA0002634;01;16;4
0815EVA0002801;01;09;7
0815EVA0002801;02;13;4
0815EVA0003376;01;13;8
0815EVA0003646;01;09;4
0815EVA0004460;01;13;5
0815EVA0004460;02;10;14
0815EVA0004461;01;13;30
0815EVA0005121;01;13;3
0815EVA0005708;01;04;7
0815EVA0005709;01;04;7
0815EVA0005745;01;04;7
0815EVA0005746;01;04;7
0815EVA0005801;01;09;4
0815EVA0005801;02;16;3
0815EVA0005801;03;13;4
0815EVA0006636;01;09;6
0815EVA0006636;02;13;2
0815EVA0007662;01;13;2
0815EVA0007693;01;13;7
0815EVA0007695;01;04;10
0815EVA0007696;01;16;15
0815EVA0007756;01;04;7
0815EVA0008586;01;01;2
0815EVA0008586;02;01;3
0815EVA0008586;03;01;3
0815EVA0008586;04;13;4
0815EVA0009164;01;01;1
0815EVA0009164;02;01;1
0815EVA0009164;03;13;1
0815EVA0009164;04;09;1
0815EVA0009781;01;09;4
0815EVA0009800;01;09;3
0815EVA0010373;01;09;3
0815EVA0010976;01;09;4
0815EVA0010978;01;09;7
0815EVA0010995;01;09;3
0815EVA0011724;01;13;7
0815EVA0012739;01;09;3
0815EVA0013032;01;09;2
0815EVA0013032;02;01;2
0815EVA0013032;03;13;2
0815EVA0013032;04;10;2
0815EVA0013032;05;09;1
0815EVA0013034;01;09;2
0815EVA0013196;01;13;2
0815EVA0013196;02;10;3
0815EVA0013196;03;04;2
0815EVA0013211;01;09;3
0815EVA0013211;02;13;3
0815EVA0013386;01;09;3
0815EVA0013389;01;13;3
0815EVA0013389;02;01;1
0815EVA0013389;03;10;2
0815EVA0013389;04;09;2
0815EVA0013933;01;13;6
0815EVA0013933;02;01;2
0815EVA0014342;01;14;11
0815EVA0014345;01;13;5
0815EVA0014346;01;13;8
0815EVB0004832;01;06;2
0915EVA0000120;01;13;3
0915EVA0003267;01;09;2
0915EVA0004277;01;09;10
0915EVA0004277;02;09;4
0915EVA0004293;01;01;1
0915EVA0004293;02;01;1
0915EVA0004293;03;13;2
0915EVA0004293;04;09;2
0915EVA0008231;01;13;2
0915EVA0008231;02;09;5
0915EVA0008232;01;09;3
0915EVA0008233;01;09;2
0915EVA0008235;01;13;2
0915EVA0008235;02;01;2
0915EVA0008235;03;09;4
0915EVA0008249;01;09;4
0915EVA0010546;01;09;7
0915EVA0010567;01;09;150
0915EVA0010567;02;04;2
0915EVA0010579;01;04;3
0915EVA0010579;02;16;3
0915EVA0010579;03;13;2
0915EVA0010579;04;09;1
0915EVA0011188;01;13;1
0915EVA0011188;02;09;3
0915EVA0011641;01;09;5
0915EVB0000311;01;09;1
0915EVB0000311;02;09;1
0915EVB0000312;01;09;1
0915EVB0000312;02;09;1
0915EVB0000313;01;09;6
0915EVB0000313;02;09;1
0915EVB0000320;01;09;1
0915EVB0000320;02;09;1
0915EVB0000321;01;09;1
0915EVB0000321;02;09;1
0915EVB0000322;01;09;1
0915EVB0000322;02;09;1
0915EVB0000324;01;09;2
0915EVB0000324;02;09;1
0915EVB0011519;01;06;2
0915EVB0011519;02;07;1
20160700000071;01;09;1
20160700000072;01;09;5
20160700000076;01;09;2
20160700000077;01;09;10
20160700000077;02;04;2
20160700000078;01;09;5
20160700000079;01;09;7
20160700000080;01;09;4
20160700000081;01;09;4
20160700000082;01;09;3
20160700000082;02;09;3
20160700000083;01;02;3
20160700000084;01;09;10
20160700000085;01;09;2
20160700000085;02;09;1
20160700000085;03;09;2
20160700000086;01;09;6
20160700000086;02;12;8
20160700000086;03;09;2
20160700000086;04;04;8
20160700000086;05;09;2
20160700000087;01;09;5
20160700000087;02;04;2
20160700000088;01;09;14
20160700000090;01;09;3
20160700000093;01;09;30
20160700000149;01;09;7
20160700000151;01;09;2
20160700000151;02;14;1
20160700000151;03;10;2
20160700000152;01;09;7
20160700000153;01;09;2
20160700000154;01;09;5
20160700000159;01;10;15
20160700000163;01;01;60
20160700000165;01;14;6
20160700000170;01;10;15
20160700000173;01;01;15
20160700000178;01;10;11
20160700000182;01;01;30
20160700000185;01;10;21
20160700000186;01;10;35
20160700000187;01;10;7
20160700000269;01;01;16
20160700000272;01;09;30
20160700000273;01;13;12
20160700000277;01;01;18
20160700000279;01;09;2
20160700000286;01;09;7
20160700000288;01;10;10
20160700000288;02;09;1
20160700000290;01;09;4
20160700000291;01;10;31
20160700000300;01;09;4
20160700000308;01;01;38
20160700000309;01;13;2
20160700000321;01;16;2
20160700000329;01;06;7
20160700000329;02;06;3
20160700000375;01;13;3
20160700000375;02;09;3
20160700000376;01;09;4
20160700000377;01;09;3
20160700000378;01;09;37
20160700000378;02;10;3
20160700000379;01;09;3
20160700000380;01;09;5
20160700000381;01;09;3
20160700000382;01;09;7
20160700000383;01;09;4
20160700000385;01;09;3
20160700000387;01;09;7
20160700000389;01;09;14
20160700000390;01;09;5
20160700000391;01;09;6
20160700000391;02;07;2
20160700000393;01;09;4
20160700000394;01;09;10
20160700000396;01;09;5
20160700000399;01;09;2
20160700000400;01;09;3
20160700000401;01;09;4
20160700000401;02;10;6
20160700000402;01;09;6
20160700000402;02;09;1
20160700000403;01;09;12
20160700000404;01;09;14
20160700000405;01;09;38
20160700000438;01;09;5
20160700000439;01;09;4
20160700000440;01;09;5
20160700000441;01;13;8
20160700000441;02;09;8
20160700000442;01;09;6
20160700000443;01;09;4
20160700000444;01;09;5
20160700000448;01;09;7
20160700000449;01;04;2
20160700000449;02;09;1
20160700000450;01;09;5
20160700000451;01;09;6
20160700000452;01;09;4
20160700000453;01;09;8
20160700000454;01;09;6
20160700000455;01;09;3
20160700000456;01;09;2
20160700000457;01;09;11
20160700000458;01;09;19
20160700000461;01;09;2
20160700000462;01;09;4
20160700000463;01;09;7
20160700000464;01;05;7
20160700000465;01;05;7
20160700000466;01;05;14
20160700000467;01;05;14
20160700000468;01;05;14
20160700000469;01;05;14
20160700000470;01;05;13
20160700000471;01;05;14
20160700000472;01;05;5
20160700000473;01;05;7
20160700000474;01;05;7
20160700000475;01;05;7
20160700000476;01;05;7
20160700000477;01;05;7
20160700000478;01;05;8
20160700000480;01;05;7
20160700000482;01;05;7
20160700000483;01;05;7
20160700000485;01;05;6
20160700000486;01;05;7
20160700000488;01;05;14
20160700000489;01;05;14
20160700000490;01;05;14
20160700000492;01;05;7
20160700000493;01;05;10
20160700000494;01;05;7
20160700000496;01;05;14
20160700000497;01;05;7
20160700000498;01;05;7
20160700000499;01;05;7
20160700000500;01;05;7
20160700000501;01;05;7
20160700000502;01;05;7
20160700000504;01;05;7
20160700000505;01;05;21
20160700000506;01;05;14
20160700000507;01;05;14
20160700000508;01;05;10
20160700000509;01;05;10
20160700000512;01;05;7
20160700000513;01;05;14
20160700000515;01;05;7
20160700000516;01;05;6
20160700000517;01;05;7
20160700000518;01;05;21
20160700000521;01;05;14
20160700000522;01;05;14
20160700000524;01;05;12
20160700000525;01;05;7
20160700000526;01;05;7
20160700000527;01;05;14
20160700000529;01;05;14
20160700000530;01;05;7
20160700000532;01;05;7
20160700000533;01;05;7
20160700000534;01;05;7
20160700000536;01;05;7
20160700000537;01;05;10
20160700000539;01;05;7
20160700000540;01;05;7
20160700000541;01;05;14
20160700000542;01;05;7
20160700000543;01;05;14
20160700000544;01;05;7
20160700000546;01;05;6
20160700000549;01;05;14
20160700000550;01;05;7
20160700000551;01;05;14
20160700000556;01;05;1
20160700000556;02;05;1
20160700000556;03;05;1
20160700000556;04;05;1
20160700000556;05;05;3
20160700000558;01;05;7
20160700000559;01;05;10
20160700000560;01;05;11
20160700000561;01;05;9
20160700000562;01;05;7
20160700000629;01;05;14
20160700000630;01;05;16
20160700000631;01;05;7
20160700000632;01;05;6
20160700000633;01;05;2
20160700000633;02;05;2
20160700000633;03;05;4
20160700000634;01;05;14
20160700000635;01;05;21
20160700000636;01;05;7
20160700000637;01;05;10
20160700000638;01;05;7
20160700000640;01;05;7
20160700000641;01;05;7
20160700000645;01;05;17
20160700000646;01;05;7
20160700000647;01;05;7
20160700000648;01;05;5
20160700000649;01;05;2
20160700000707;01;05;7
20160700000708;01;05;8
20160700000710;01;05;6
20160700000711;01;05;14
20160700000712;01;05;4
20160700000712;02;05;3
20160700000713;01;05;11
20160700000714;01;05;7
20160700000715;01;05;7
20160700000716;01;05;7
20160700000717;01;05;7
20160700000718;01;05;18
20160700000720;01;05;9
20160700000721;01;05;21
20160700000723;01;05;7
20160700000724;01;05;7
20160700000725;01;05;9
20160700000726;01;05;6
20160700000727;01;05;7
20160700000748;01;05;14
20160700000749;01;05;14
20160700000750;01;05;14
20160700000751;01;05;6
20160700000752;01;05;14
20160700000753;01;05;13
20160700000754;01;05;2
20160700000756;01;05;11
20160700000758;01;05;14
20160700000759;01;05;7
20160700000760;01;05;11
20160700000761;01;05;9
20160700000762;01;05;8
20160700000765;01;05;6
20160700000766;01;05;4
20160700000778;01;04;4
20160700000779;01;04;2
20160700000779;02;04;2
20160700000780;01;04;4
20160700000781;01;04;4
20160700000784;01;04;7
20160700000785;01;04;6
20160700000786;01;04;21
20160700000806;01;04;7
20160700000807;01;04;14
20160700000808;01;04;7
20160700000810;01;04;7
20160700000830;01;04;7
20160700000831;01;04;7
20160700000832;01;04;4
20160700000833;01;04;4
20160700000834;01;04;2
20160700000835;01;04;14
20160700000836;01;04;7
20160700000837;01;04;7
20160700000838;01;04;7
20160700000839;01;04;12
20160700000869;01;04;8
20160700000870;01;04;14
20160700000871;01;04;10
20160700000872;01;04;5
20160700000873;01;04;14
20160700000875;01;04;7
20160700000875;02;04;14
20160700000876;01;04;7
20160700000877;01;04;1
20160700000878;01;04;4
20160700000878;02;04;8
20160700000878;03;04;2
20160700000882;01;04;5
20160700000883;01;04;13
20160700000907;01;04;6
20160700000908;01;04;14
20160700000909;01;04;12
20160700000913;01;04;6
20160700000914;01;04;8
20160700000915;01;04;14
20160700000916;01;04;6
20160700000917;01;04;5
20160700000918;01;04;6
20160700000919;01;04;2
20160700000919;02;04;4
20160700000920;01;04;6
20160700000990;01;04;7
20160700000991;01;04;7
20160700000991;02;04;7
20160700000994;01;04;14
20160700000997;01;04;14
20160700000998;01;04;6
20160700000999;01;04;5
20160700001000;01;04;10
20160700001002;01;04;7
20160700001003;01;04;7
20160700001073;01;05;6
20160700001074;01;05;7
20160700001075;01;05;7
20160700001077;01;05;7
20160700001079;01;05;10
20160700001080;01;05;10
20160700001081;01;05;7
20160700001082;01;05;12
20160700001101;01;05;7
20160700001102;01;05;4
20160700001103;01;05;7
20160700001104;01;05;7
20160700001105;01;05;7
20160700001106;01;05;7
20160700001107;01;05;7
20160700001108;01;05;7
20160700001109;01;05;7
20160700001110;01;05;6
20160700001111;01;05;9
20160700001112;01;05;7
20160700001114;01;05;7
20160700001115;01;05;14
20160700001116;01;05;10
20160700001117;01;05;14
20160700001118;01;05;7
20160700001119;01;05;7
20160700001122;01;05;7
20160700001123;01;05;11
20160700001124;01;05;7
20160700001125;01;05;7
20160700001126;01;05;10
20160700001127;01;05;7
20160700001128;01;05;7
20160700001147;01;05;7
20160700001148;01;05;7
20160700001149;01;05;14
20160700001150;01;05;7
20160700001151;01;05;2
20160700001151;02;05;2
20160700001151;03;05;2
20160700001153;01;05;7
20160700001154;01;05;7
20160700001154;02;05;7
20160700001155;01;05;7
20160700001156;01;05;16
20160700001157;01;05;14
20160700001158;01;05;7
20160700001159;01;05;14
20160700001160;01;05;9
20160700001161;01;05;7
20160700001162;01;05;7
20160700001163;01;05;4
20160700001177;01;13;14
20160700001177;02;09;4
20160700001177;03;10;2
20160700001177;04;01;2
20160700001180;01;01;35
20160700001181;01;13;4
20160700001181;02;09;2
20160700001181;03;01;2
20160700001200;01;13;20
20160700001200;02;01;1
20160700001203;01;13;6
20160700001204;01;13;1
20160700001204;02;16;2
20160700001204;03;09;2
20160700001205;01;09;1
20160700001205;02;04;2
20160700001205;03;04;1
20160700001207;01;09;4
20160700001207;02;09;4
20160700001208;01;13;2
20160700001208;02;02;5
20160700001212;01;12;6
20160700001215;01;05;1
20160700001215;02;13;1
20160700001231;01;13;4
20160700001231;02;09;2
20160700001231;03;10;1
20160700001231;04;15;7
20160700001256;01;13;14
20160700001258;01;09;3
20160700001258;02;13;2
20160700001260;01;09;6
20160700001261;01;13;14
20160700001264;01;13;20
20160700001267;01;13;12
20160700001269;01;12;1
20160700001270;01;02;5
20160700001275;01;09;30
20160700001278;01;09;15
20160700001282;01;10;8
20160700001292;01;10;10
20160700001294;01;10;15
20160700001295;01;10;21
20160700001301;01;10;15
20160700001303;01;10;7
20160700001304;01;10;14
20160700001306;01;10;60
20160700001308;01;10;14
20160700001317;01;10;5
20160700001319;01;09;56
20160700001323;01;10;11
20160700001325;01;10;90
20160700001328;01;10;21
20160700001330;01;10;8
20160700001331;01;10;12
20160700001333;01;01;1
20160700001335;01;10;1
20160700001335;02;09;1
20160700001338;01;09;14
20160700001344;01;09;15
20160700001380;01;09;1
20160700001391;01;09;4
20160700001558;01;09;21
20160700001561;01;09;7
20160700001573;01;09;6
20160700001576;01;09;8
20160700001593;01;07;7
20160700001596;01;03;7
20160700001609;01;13;4
20160700001610;01;02;11
20160700001611;01;01;2
20160700001611;02;13;1
20160700001612;01;01;7
20160700001612;02;05;7
20160700001612;03;13;3
20160700001613;01;13;9
20160700001613;02;04;2
20160700001614;01;13;7
20160700001617;01;13;2
20160700001617;02;01;2
20160700001617;03;01;2
20160700001617;04;01;3
20160700001618;01;13;6
20160700001618;02;06;2
20160700001620;01;13;4
20160700001621;01;13;14
20160700001622;01;13;3
20160700001622;02;09;2
20160700001624;01;13;3
20160700001626;01;13;3
20160700001626;02;09;4
20160700001628;01;13;3
20160700001630;01;13;4
20160700001632;01;13;7
20160700001633;01;13;4
20160700001634;01;13;3
20160700001668;01;13;2
20160700001669;01;13;2
20160700001670;01;13;2
20160700001670;02;08;4
20160700001672;01;02;14
20160700001673;01;13;4
20160700001674;01;13;2
