mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
072016;2;0714EVA0009638;2;2;02;04;10;1;1;1;1664.720265;221.05100226
072016;2;0714EVA0009985;2;2;11;04;14;1;1;1;1451.5169112;76.955762534
072016;2;0714EVA0009986;2;2;11;04;7;1;1;1;1265.0443309;237.98983376
072016;2;0714EVA0010022;2;2;11;04;7;1;1;1;1005.2330192;237.98983376
072016;2;0714EVA0010023;2;2;11;04;7;1;1;1;1093.4236386;237.98983376
072016;2;0714EVA0010564;2;2;11;14;14;2;1;6;1646.4911415;344.75909093
072016;2;0714EVA0010565;2;2;11;14;14;2;1;6;1627.1751648;344.75909093
072016;2;0714EVA0010566;2;2;11;14;14;2;1;6;1559.9030305;344.75909093
072016;2;0714EVA0010581;2;2;11;14;14;2;1;6;1627.1751648;344.75909093
072016;2;0714EVA0010582;2;2;11;10;7;3;1;6;540.7510171;175.28331505
072016;2;0715EVA0000007;2;2;03;05;7;1;1;1;1024.4898433;1426.0409736
072016;2;0715EVA0000025;2;2;03;05;14;1;1;6;2214.919534;454.4501506
072016;2;0715EVA0000027;2;2;03;05;7;1;1;1;992.82268366;1426.0409736
072016;2;0715EVA0000135;2;2;10;13;6;1;1;6;1510.1460918;588.43264038
072016;2;0715EVA0000169;2;2;10;10;22;3;3;6;1972.6977016;233.87011529
072016;2;0715EVA0000327;2;2;10;09;11;1;1;1;2253.9345674;956.63671928
072016;2;0715EVA0000348;2;2;10;09;12;1;1;1;1872.7204255;853.21128493
072016;2;0715EVA0000672;2;2;03;05;7;1;1;6;1525.7822837;1096.535093
072016;2;0715EVA0000996;2;2;15;16;4;1;1;6;2946.8118605;778.86364321
072016;2;0715EVA0001054;2;2;10;13;21;2;3;6;2209.1608259;710.63395843
072016;2;0715EVA0001063;2;2;15;09;14;1;1;6;3609.6692325;114.33562199
072016;2;0715EVA0001066;2;2;15;09;7;1;1;1;1744.3343062;460.76803185
072016;2;0715EVA0001069;2;2;15;13;10;1;1;6;3507.8447698;268.94707921
072016;2;0715EVA0001199;2;2;03;05;28;1;1;1;2976.217886;101.51334848
072016;2;0715EVA0001203;2;2;03;05;14;3;1;6;1134.0834425;1131.9915459
072016;2;0715EVA0001232;2;2;03;05;7;3;1;6;905.29258551;1131.9915459
072016;2;0715EVA0001233;2;2;03;05;7;1;1;1;1143.0893806;1426.0409736
072016;2;0715EVA0001416;2;2;03;05;7;1;1;1;1125.6708548;1426.0409736
072016;2;0715EVA0001437;2;2;03;05;14;1;1;6;2172.6357115;454.4501506
072016;2;0715EVA0001693;2;2;03;05;6;1;1;1;967.20793913;1617.2607423
072016;2;0715EVA0001710;2;2;03;05;7;1;1;1;1041.9083691;1426.0409736
072016;2;0715EVA0001711;2;2;03;05;7;1;1;1;1143.0893806;1426.0409736
072016;2;0715EVA0001743;2;2;10;13;4;1;1;6;1488.4431125;828.15306522
072016;2;0715EVA0001744;2;2;10;13;129;2;3;6;8419.7099966;710.63395843
072016;2;0715EVA0002037;2;2;10;09;14;1;1;1;1832.8673959;678.69660934
072016;2;0715EVA0002038;2;2;10;09;10;1;1;1;1583.6841472;1072.5992833
072016;2;0715EVA0002326;2;2;06;10;4;1;1;1;897.9715913;689.76171427
072016;2;0715EVA0002333;2;2;02;10;8;3;1;6;720.71157709;174.53058673
072016;2;0715EVA0002336;2;2;12;10;2;3;3;6;323.3072837;149.78595954
072016;2;0715EVA0002337;2;2;02;10;4;1;1;1;764.00209076;378.89550907
072016;2;0715EVA0002342;2;2;02;10;3;1;2;6;837.23086418;228.22809539
072016;2;0715EVA0002351;2;2;06;10;7;3;3;6;619.87776541;164.93771481
072016;2;0715EVA0002355;2;2;02;09;5;1;3;6;1011.6319921;216.91971402
072016;2;0715EVA0002361;2;2;02;10;10;3;3;6;640.52832204;101.92755902
072016;2;0715EVA0002362;2;2;02;10;5;3;1;6;593.58198597;174.53058673
072016;2;0715EVA0002597;2;2;10;09;14;1;1;6;2182.5108507;521.87466098
072016;2;0715EVA0002751;2;2;14;13;3;1;1;6;1443.8813887;242.91089428
072016;2;0715EVA0002835;2;2;11;14;10;3;1;6;933.7575457;198.84402273
072016;2;0715EVA0002836;2;2;11;10;14;3;1;6;1186.8058008;175.28331505
072016;2;0715EVA0002837;2;2;11;12;14;2;1;6;1488.0811479;344.75909093
072016;2;0715EVA0002849;2;2;11;10;12;2;1;6;1218.4454193;303.90914206
072016;2;0715EVA0002850;2;2;11;10;10;3;1;6;1042.4686336;175.28331505
072016;2;0715EVA0003038;2;2;03;05;14;1;1;1;1730.6876968;591.01121283
072016;2;0715EVA0003074;2;2;06;10;14;1;1;6;1759.8465416;255.76231731
072016;2;0715EVA0003075;2;2;06;10;8;3;3;6;760.23685939;177.41701945
072016;2;0715EVA0003083;2;2;02;10;6;2;1;6;717.80778337;302.60404911
072016;2;0715EVA0003084;2;2;06;10;15;3;3;6;1027.8242477;177.41701945
072016;2;0715EVA0003098;2;2;06;10;14;2;1;6;1165.643437;526.71827899
072016;2;0715EVA0003099;2;2;06;10;6;1;1;6;974.87236933;458.39408446
072016;2;0715EVA0003100;2;2;06;10;3;1;1;6;729.89891767;570.51218146
072016;2;0715EVA0003107;2;2;06;10;5;2;1;6;841.30985843;526.71827899
072016;2;0715EVA0003108;2;2;02;10;8;2;1;6;1044.0067348;302.60404911
072016;2;0715EVA0003109;2;2;06;10;7;1;1;6;1264.2063639;426.15118328
072016;2;0715EVA0003225;2;2;10;09;12;1;1;1;2398.6602286;853.21128493
072016;2;0715EVA0003257;2;2;10;09;12;1;1;1;1814.7072231;853.21128493
072016;2;0715EVA0003258;2;2;10;09;10;1;1;1;1583.6841472;1072.5992833
072016;2;0715EVA0003294;2;2;10;09;11;1;1;1;2253.9345674;956.63671928
072016;2;0715EVA0003295;2;2;10;09;11;1;1;1;1728.4316968;956.63671928
072016;2;0715EVA0003322;2;2;10;09;14;1;1;6;1669.5813854;521.87466098
072016;2;0715EVA0003353;2;2;10;09;21;1;1;6;2898.1442521;234.27881607
072016;2;0715EVA0003356;2;2;10;09;2;1;1;6;879.42277439;2059.9262853
072016;2;0715EVA0003383;2;2;10;09;14;1;1;1;2556.2980522;678.69660934
072016;2;0715EVA0003384;2;2;10;09;7;1;1;1;1142.4000117;1511.8505755
072016;2;0715EVA0003612;2;2;15;09;4;1;2;6;2413.5290792;398.66710251
072016;2;0715EVA0003778;2;2;02;05;7;2;1;6;1331.6088637;460.65105347
072016;2;0715EVA0003781;2;2;02;10;5;3;3;6;592.17666879;101.92755902
072016;2;0715EVA0003782;2;2;02;10;10;3;3;6;803.44194634;101.92755902
072016;2;0715EVA0003783;2;2;02;10;3;1;2;6;832.10749316;228.22809539
072016;2;0715EVA0003784;2;2;06;10;4;1;1;6;849.22388226;530.38302511
072016;2;0715EVA0003800;2;2;06;10;5;2;1;6;841.30985843;526.71827899
072016;2;0715EVA0003801;2;2;02;10;10;3;1;6;803.44194634;174.53058673
072016;2;0715EVA0003806;2;2;06;10;1;1;2;6;554.59558071;475.36844704
072016;2;0715EVA0003808;2;2;02;10;14;3;3;6;977.35013549;101.92755902
072016;2;0715EVA0003890;2;2;11;04;7;1;1;1;1027.0243741;237.98983376
072016;2;0715EVA0003891;2;2;11;04;7;1;1;1;1288.1099342;237.98983376
072016;2;0715EVA0003921;2;2;11;04;7;1;1;1;1288.1099342;237.98983376
072016;2;0715EVA0004120;2;2;03;05;7;1;1;1;1041.9083691;1426.0409736
072016;2;0715EVA0004121;2;2;03;05;7;1;1;1;828.3324091;1426.0409736
072016;2;0715EVA0004137;2;2;03;05;14;1;1;1;1730.6876968;591.01121283
072016;2;0715EVA0004138;2;2;03;05;7;1;1;1;1143.0893806;1426.0409736
072016;2;0715EVA0004139;2;2;03;05;7;3;1;6;995.14147607;1131.9915459
072016;2;0715EVA0004168;2;2;10;09;14;1;1;6;2237.1499442;521.87466098
072016;2;0715EVA0004184;2;2;15;09;6;1;2;6;2948.1936313;288.41902449
072016;2;0715EVA0004453;2;2;15;13;3;1;1;6;2808.7524519;951.48994666
072016;2;0715EVA0004459;2;2;15;09;8;1;1;6;2792.848102;289.74942927
072016;2;0715EVA0004577;2;2;06;10;6;1;1;1;1136.4464792;596.14028832
072016;2;0715EVA0004583;2;2;02;10;2;3;2;6;723.43923228;125.68584433
072016;2;0715EVA0004587;2;2;06;10;4;3;3;6;425.05842584;177.41701945
072016;2;0715EVA0004597;2;2;06;10;6;2;1;6;913.38925111;526.71827899
072016;2;0715EVA0004598;2;2;06;10;2;2;2;6;655.14053128;379.30905327
072016;2;0715EVA0004601;2;2;12;10;2;3;1;6;380.83699903;256.47853881
072016;2;0715EVA0004604;2;2;06;10;12;3;3;6;899.72048644;177.41701945
072016;2;0715EVA0004609;2;2;12;10;4;3;2;6;541.91544996;184.699555
072016;2;0715EVA0004612;2;2;02;10;4;1;1;1;860.35112968;378.89550907
072016;2;0715EVA0004613;2;2;02;10;4;3;3;6;510.42427152;101.92755902
072016;2;0715EVA0004614;2;2;02;10;8;3;1;6;589.76043045;174.53058673
072016;2;0715EVA0004626;2;2;06;10;9;2;1;6;1102.128622;526.71827899
072016;2;0715EVA0004629;2;2;12;10;2;2;3;6;550.62749786;259.7014008
072016;2;0715EVA0004792;2;2;03;05;7;1;1;1;1041.9083691;1426.0409736
072016;2;0715EVA0004809;2;2;03;05;7;1;1;1;902.99343127;1426.0409736
072016;2;0715EVA0004810;2;2;03;05;7;1;1;1;1143.0893806;1426.0409736
072016;2;0715EVA0005203;2;2;05;10;7;2;1;6;710.0689237;281.87872362
072016;2;0715EVA0005217;2;2;05;10;25;2;3;6;1719.2555979;164.61991435
072016;2;0715EVA0005218;2;2;05;10;10;3;1;6;697.91442911;162.57700174
072016;2;0715EVA0005233;2;2;05;10;7;3;1;6;412.92734855;162.57700174
072016;2;0715EVA0005245;2;2;05;10;10;3;1;6;697.91442911;162.57700174
072016;2;0715EVA0005362;2;2;10;10;10;3;3;6;1256.9466226;233.87011529
072016;2;0715EVA0005831;2;2;05;10;60;3;1;6;2379.639577;162.57700174
072016;2;0715EVA0005858;2;2;05;10;8;3;3;6;476.87174624;94.946549204
072016;2;0715EVA0005889;2;2;10;09;14;2;1;6;1885.8199117;1920.9680507
072016;2;0715EVA0005944;2;2;03;05;7;1;1;1;1143.0893806;1426.0409736
072016;2;0715EVA0005955;2;2;03;05;7;1;1;1;885.05380751;1426.0409736
072016;2;0715EVA0005968;2;2;03;05;7;1;1;1;885.05380751;1426.0409736
072016;2;0715EVA0006356;2;2;10;09;8;1;1;6;1305.3154344;1036.8333192
072016;2;0715EVA0006394;2;2;15;09;7;1;1;1;1859.866645;762.35855641
072016;2;0715EVA0006413;2;2;10;09;18;1;1;6;2504.1320746;330.22077158
072016;2;0715EVA0006481;2;2;03;05;14;1;1;1;1350.083583;591.01121283
072016;2;0715EVA0006482;2;2;03;05;11;1;1;1;1065.9947253;862.06466058
072016;2;0715EVA0006645;2;2;10;13;3;1;2;6;1528.0877808;707.5096394
072016;2;0715EVA0006647;2;2;15;01;14;3;3;6;3928.7870102;304.7172507
072016;2;0715EVA0006743;2;2;02;04;7;1;1;1;968.84391787;313.23671958
072016;2;0715EVA0006744;2;2;02;04;7;1;1;1;1219.2501464;313.23671958
072016;2;0715EVA0006745;2;2;02;04;11;1;1;1;1203.5049011;196.80332374
072016;2;0715EVA0007035;2;2;10;09;7;1;1;6;1717.3392307;1162.5172363
072016;2;0715EVA0007036;2;2;10;09;15;2;1;6;1962.3419934;1920.9680507
072016;2;0715EVA0007040;2;2;10;09;13;1;1;6;2077.3820512;585.13579506
072016;2;0715EVA0007041;2;2;10;09;3;1;2;6;1157.8790898;1323.0493445
072016;2;0715EVA0007042;2;2;10;09;7;3;1;6;964.62010393;1107.9418202
072016;2;0715EVA0007048;2;2;10;09;11;1;1;6;1864.246603;735.59298321
072016;2;0715EVA0007063;2;2;10;09;4;1;2;6;1580.7529582;1180.0097242
072016;2;0715EVA0007105;2;2;11;04;7;1;1;1;1288.1099342;237.98983376
072016;2;0715EVA0007106;2;2;11;04;7;1;1;1;1288.1099342;237.98983376
072016;2;0715EVA0007137;2;2;11;04;7;1;1;1;1288.1099342;237.98983376
072016;2;0715EVA0007187;2;2;15;13;4;1;2;6;3287.3861906;566.58821555
072016;2;0715EVA0007567;2;2;15;09;7;1;2;6;3169.5486552;422.14789543
072016;2;0715EVA0007571;2;2;15;09;5;1;1;6;2299.3732833;765.80788334
072016;2;0715EVA0007586;2;2;10;09;10;1;1;6;1766.4016892;824.7608425
072016;2;0715EVA0007595;2;2;10;09;14;1;1;6;1669.5813854;521.87466098
072016;2;0715EVA0007596;2;2;10;09;5;1;1;1;1259.7738129;1900.5958692
072016;2;0715EVA0007942;2;2;10;09;14;3;3;6;1311.8058962;647.04879177
072016;2;0715EVA0007943;2;2;10;09;7;3;3;6;984.89196459;647.04879177
072016;2;0715EVA0008028;2;2;15;09;35;3;3;6;4450.3460913;373.24958099
072016;2;0715EVA0008112;2;2;02;10;7;3;1;6;281.13591603;174.53058673
072016;2;0715EVA0008113;2;2;02;10;7;1;1;6;606.22920807;226.34822472
072016;2;0715EVA0008124;2;2;06;10;7;1;1;1;1265.7610306;554.20848105
072016;2;0715EVA0008137;2;2;02;10;5;1;1;1;1003.9909978;348.31739121
072016;2;0715EVA0008139;2;2;02;10;5;2;1;6;718.24778892;302.60404911
072016;2;0715EVA0008313;2;2;05;10;10;3;1;6;460.34359597;162.57700174
072016;2;0715EVA0008789;2;2;05;10;30;3;1;6;1819.3820174;162.57700174
072016;2;0715EVA0008803;2;2;05;10;7;3;1;6;453.13472774;162.57700174
072016;2;0715EVA0008817;2;2;05;10;7;1;1;6;774.96748817;131.842364
072016;2;0715EVA0008830;2;2;05;10;5;3;1;6;503.77504096;162.57700174
072016;2;0715EVA0008846;2;2;10;09;7;1;1;6;1524.435996;1162.5172363
072016;2;0715EVA0008976;2;2;15;09;5;3;3;6;2067.2453408;373.24958099
072016;2;0715EVA0009026;2;2;10;05;18;1;1;1;2510.3227408;133.70155354
072016;2;0715EVA0009027;2;2;10;12;31;2;1;6;2931.9315953;787.6436994
072016;2;0715EVA0009132;2;2;02;10;3;3;1;6;389.27725151;174.53058673
072016;2;0715EVA0009133;2;2;02;10;5;1;1;6;927.31469665;267.83398937
072016;2;0715EVA0009134;2;2;02;10;3;1;1;6;604.44461261;316.9233863
072016;2;0715EVA0009155;2;2;02;10;3;1;1;1;705.96716017;412.15802143
072016;2;0715EVA0009156;2;2;02;10;10;3;1;6;852.6227716;174.53058673
072016;2;0715EVA0009157;2;2;02;10;10;2;1;6;1504.9903502;302.60404911
072016;2;0715EVA0009376;2;2;10;09;17;1;1;6;3089.9141225;370.24980933
072016;2;0715EVA0009424;2;2;03;05;7;1;1;1;1125.6708548;1426.0409736
072016;2;0715EVA0009783;2;2;10;09;23;2;1;6;3475.3503588;218.47486672
072016;2;0715EVA0009784;2;2;10;09;12;1;1;1;2381.5246094;853.21128493
072016;2;0715EVA0009785;2;2;10;09;11;1;1;1;2193.9450786;956.63671928
072016;2;0715EVA0009786;2;2;10;10;16;3;1;6;1722.0943293;800.12545658
072016;2;0715EVA0009792;2;2;03;05;7;1;1;1;1143.0893806;1426.0409736
072016;2;0715EVA0010669;2;2;10;09;5;1;1;6;1399.0542507;1461.4377194
072016;2;0715EVA0010679;2;2;10;09;35;3;3;6;4251.6036513;647.04879177
072016;2;0715EVA0010736;2;2;10;09;7;3;1;6;968.78095285;1107.9418202
072016;2;0715EVA0010737;2;2;10;09;7;3;1;6;984.89196459;1107.9418202
072016;2;0715EVA0010761;2;2;03;05;7;1;1;6;1389.7006163;1096.535093
072016;2;0715EVA0010788;2;2;03;05;14;1;1;6;2197.5867345;454.4501506
072016;2;0715EVA0010952;2;2;10;09;7;1;1;6;1524.435996;1162.5172363
072016;2;0715EVA0010953;2;2;10;09;12;1;1;6;1726.2658226;685.71288604
072016;2;0715EVA0010954;2;2;10;09;7;3;1;6;2218.2839992;1107.9418202
072016;2;0715EVA0010986;2;2;10;09;15;3;1;6;2041.783982;1107.9418202
072016;2;0715EVA0010987;2;2;10;09;11;3;1;6;1222.2394522;1107.9418202
072016;2;0715EVA0011011;2;2;15;09;2;1;1;1;719.3442992;1487.0800089
072016;2;0715EVA0011018;2;2;10;09;14;2;1;6;1467.6965876;1920.9680507
072016;2;0715EVA0011019;2;2;10;09;14;1;1;6;2182.5108507;521.87466098
072016;2;0715EVA0011020;2;2;10;09;4;3;1;6;868.25915364;1107.9418202
072016;2;0715EVA0011021;2;2;10;09;21;2;1;6;1771.5978047;1920.9680507
072016;2;0715EVA0011029;2;2;10;09;7;3;1;6;1033.1483752;1107.9418202
072016;2;0715EVA0011044;2;2;03;05;10;1;1;6;1738.9223238;751.75861494
072016;2;0715EVA0011103;2;2;10;13;5;1;1;6;1638.1122728;698.07757077
072016;2;0715EVA0011275;2;2;06;10;7;2;1;6;762.41217531;526.71827899
072016;2;0715EVA0011276;2;2;06;10;5;1;1;1;1003.6521942;641.24468592
072016;2;0715EVA0011556;2;2;02;10;9;3;1;6;546.83502828;174.53058673
072016;2;0715EVA0011561;2;2;02;10;5;3;3;6;449.75769764;101.92755902
072016;2;0715EVA0011563;2;2;02;10;4;3;3;6;534.04369525;101.92755902
072016;2;0715EVA0011564;2;2;02;10;14;3;1;6;758.29439337;174.53058673
072016;2;0715EVA0011587;2;2;06;10;10;2;1;6;1456.235012;526.71827899
072016;2;0715EVA0011741;2;2;10;09;10;1;1;6;1895.1024707;824.7608425
072016;2;0715EVA0011809;2;2;10;09;3;3;1;6;831.12502626;1107.9418202
072016;2;0715EVA0011828;2;2;10;09;7;1;1;1;1492.1147008;1511.8505755
072016;2;0715EVA0011880;2;2;10;05;20;2;1;6;2406.2716554;1056.9517805
072016;2;0715EVA0011881;2;2;15;08;8;1;2;1;2810.3457931;521.53633493
072016;2;0715EVA0011906;2;2;06;10;26;3;3;6;1454.5210249;177.41701945
072016;2;0715EVA0011908;2;2;06;10;10;2;1;6;1157.2574533;526.71827899
072016;2;0715EVA0011911;2;2;06;10;4;1;1;6;849.22388226;530.38302511
072016;2;0715EVA0011920;2;2;06;10;10;3;1;6;879.37864114;303.79121013
072016;2;0715EVA0011921;2;2;06;10;7;3;3;6;490.35461271;177.41701945
072016;2;0715EVA0011922;2;2;02;10;5;1;1;6;927.31469665;267.83398937
072016;2;0715EVA0011926;2;2;12;10;5;3;3;6;550.5135879;149.78595954
072016;2;0715EVA0012427;2;2;10;09;15;1;1;6;2286.7963591;465.4529155
072016;2;0715EVA0012633;2;2;10;10;17;2;1;6;2592.6167715;694.31706728
072016;2;0715EVA0012634;2;2;10;13;6;1;1;6;1510.1460918;588.43264038
072016;2;0715EVB0006220;8;3;07;11;2;1;3;6;259.64500593;48.104204068
072016;2;0715EVB0008759;8;3;15;16;30;2;1;6;8228.7449144;12.188950875
072016;2;0715EVC0000474;2;1;06;09;15;2;1;6;912.45185958;389.58161851
072016;2;0715EVC0000475;2;1;01;09;30;3;1;6;1096.2331074;635.51722956
072016;2;0715EVC0000481;8;1;06;02;1;1;1;6;166.4636368;1842.2649041
072016;2;0715EVC0000485;2;1;08;10;30;2;1;6;1436.5120306;21.964051316
072016;2;0715EVC0000488;2;1;08;09;15;3;3;6;645.69335669;325.01274803
072016;2;0715EVC0000500;2;1;01;09;30;2;1;6;1416.2752311;770.30511967
072016;2;0715EVC0000543;2;1;02;16;6;1;1;6;1162.4164624;1074.4748696
072016;2;0715EVC0000801;2;1;08;09;15;3;1;6;417.20876519;556.51941588
072016;2;0715EVC0000802;8;1;08;07;2;3;1;6;189.28616271;573.15795828
072016;2;0715EVC0000808;2;1;06;09;17;3;1;6;744.66250357;791.96650799
072016;2;0715EVC0000809;2;1;06;09;15;2;1;6;912.45185958;389.58161851
072016;2;0715EVC0000817;2;1;08;10;30;3;1;6;1096.2526706;505.24539584
072016;2;0715EVC0000818;2;1;02;09;30;2;1;6;1529.1882314;58.451701661
072016;2;0715EVC0000823;2;1;01;09;6;2;1;6;514.95499479;1025.7392385
072016;2;0715EVC0000828;2;1;01;09;30;3;1;6;1079.8897535;635.51722956
072016;2;0715EVC0000830;2;1;08;09;15;1;1;6;1365.2645427;153.51608609
072016;2;0715EVC0000866;8;1;05;13;13;2;1;6;854.96651576;233.73069371
072016;2;0715EVC0001246;2;1;08;09;12;2;1;6;751.67023366;174.60225717
072016;2;0715EVC0001252;2;1;08;09;21;3;1;6;793.65316729;556.51941588
072016;2;0715EVC0001256;2;1;02;09;21;3;1;6;812.69573441;586.25539348
072016;2;0715EVC0001259;2;1;02;01;16;2;1;6;902.98759896;120.58179481
072016;2;0715EVC0001262;2;1;08;09;15;3;1;6;638.92217002;556.51941588
072016;2;0715EVC0001266;2;1;01;09;21;3;3;6;837.25045181;371.14823905
072016;2;0715EVC0001941;8;1;01;09;3;3;1;6;206.51918739;635.51722956
072016;2;0715EVC0001946;2;1;08;09;7;2;1;6;538.95632423;355.95673064
072016;2;0715EVC0001950;2;1;08;10;30;3;1;6;1096.2526706;505.24539584
072016;2;0715EVC0001953;2;1;02;09;7;1;1;6;566.12973984;703.72149209
072016;2;0715EVC0001954;2;1;01;09;10;3;1;6;551.50954068;635.51722956
072016;2;0715EVC0001955;2;1;06;09;14;2;1;6;894.72086867;423.71375284
072016;2;0715EVC0001956;8;1;01;09;1;3;1;6;192.95189289;635.51722956
072016;2;0715EVC0001958;8;1;05;02;2;1;1;6;300.56898649;1679.4485517
072016;2;0715EVC0001964;2;1;08;01;45;3;1;6;2397.1113531;641.65908621
072016;2;0715EVC0001966;2;1;02;16;21;2;1;6;1163.5654862;403.16538509
072016;2;0715EVC0001974;2;1;08;09;12;2;1;6;751.67023366;174.60225717
072016;2;0715EVC0001977;2;1;05;10;21;2;1;6;1142.5230391;57.444658418
072016;2;0715EVC0002406;2;1;01;09;3;3;1;6;367.22621105;635.51722956
072016;2;0715EVC0002407;2;1;08;09;5;3;1;6;452.57460873;556.51941588
072016;2;0715EVC0002410;2;1;08;09;5;1;1;6;777.60489706;638.04101972
072016;2;0715EVC0002412;2;1;02;09;12;1;1;6;1193.7409918;437.20521652
072016;2;0715EVC0002413;2;1;01;09;10;1;1;6;717.9899265;1318.3186241
072016;2;0715EVC0003140;2;1;05;09;8;1;1;6;802.23589707;557.58997191
072016;2;0715EVC0003161;2;1;05;09;7;1;1;6;726.18401995;655.82505396
072016;2;0715EVC0003163;2;1;01;09;21;2;1;6;1086.1950125;857.63619959
072016;2;0715EVC0003166;2;1;01;09;21;2;1;6;1144.0831209;857.63619959
072016;2;0715EVC0003172;2;1;01;09;21;2;1;6;1086.1950125;857.63619959
072016;2;0715EVC0003181;2;1;08;09;15;2;1;6;834.80526389;113.87842198
072016;2;0715EVC0003818;2;1;01;04;12;1;1;6;1414.4684965;762.1740355
072016;2;0715EVC0003819;2;1;05;09;10;2;1;6;482.38409035;298.98982376
072016;2;0715EVC0003820;2;1;06;09;15;2;1;6;1321.7138554;389.58161851
072016;2;0715EVC0003824;2;1;02;09;20;1;1;6;1218.3433457;204.14585552
072016;2;0715EVC0004076;2;1;08;09;10;2;1;6;1218.2909046;232.16074886
072016;2;0715EVC0004088;2;1;06;01;10;2;1;6;706.63687537;469.83424209
072016;2;0715EVC0004091;2;1;08;10;20;2;1;6;798.91559518;75.042993531
072016;2;0715EVC0004092;2;1;01;09;25;3;1;6;921.2800819;635.51722956
072016;2;0715EVC0004343;2;1;05;09;10;2;1;6;664.36561716;298.98982376
072016;2;0715EVC0004346;2;1;08;09;21;2;1;6;1058.542813;48.44228427
072016;2;0715EVC0004349;2;1;06;09;21;2;1;6;1107.5676682;235.37148083
072016;2;0715EVC0004351;2;1;08;09;21;2;1;6;1063.2523946;48.44228427
072016;2;0715EVC0004355;8;1;02;09;3;3;1;6;339.71610654;586.25539348
072016;2;0715EVC0004641;2;1;01;09;15;2;1;6;888.32278368;921.29062097
072016;2;0715EVC0004649;2;1;02;09;6;2;1;1;772.37721996;746.69102388
072016;2;0715EVC0004652;2;1;01;09;21;2;1;6;1086.1950125;857.63619959
072016;2;0715EVC0005050;2;1;06;09;11;3;1;6;572.14858605;791.96650799
072016;2;0715EVC0005052;2;1;06;10;25;2;1;6;1492.5524094;201.30260796
072016;2;0715EVC0005060;2;1;02;09;15;2;1;6;901.80898234;243.74942408
072016;2;0715EVC0005066;2;1;06;09;21;2;1;6;1107.5676682;235.37148083
072016;2;0715EVC0005067;2;1;08;09;12;1;1;6;1184.3677034;235.37606755
072016;2;0715EVC0005150;2;1;01;01;30;3;3;6;1189.1018268;427.92871752
072016;2;0715EVC0005711;8;1;05;07;1;3;1;6;147.97683931;899.86574252
072016;2;0715EVC0005719;8;1;02;07;1;1;1;6;146.07353717;1348.5377898
072016;2;0715EVC0005731;8;1;06;07;1;2;1;6;136.34023519;1366.5943777
072016;2;0715EVC0005732;8;1;08;06;2;1;1;6;235.27726254;1277.0373605
072016;2;0715EVC0005733;8;1;02;07;1;1;1;6;81.381571013;1348.5377898
072016;2;0715EVC0005763;2;1;08;01;1;1;1;6;279.11157992;1728.806012
072016;2;0715EVC0005769;2;1;08;01;6;3;1;6;1075.2053841;841.67327249
072016;2;0715EVC0005779;2;1;08;01;14;2;1;6;1108.1654796;1459.3071911
072016;2;0715EVC0005789;2;1;08;01;30;3;1;6;2145.0974872;841.67327249
