A0_1;C9_0;ccaa_etapa;pernoc_etapa
20161000004400;01;16;3
20161000004401;01;16;9
20161000004402;01;16;4
20161000004498;01;04;10
20161000004499;01;04;7
20161000004627;01;04;7
20161000004628;01;04;4
20161000004677;01;12;6
20161000004678;01;12;14
20161000004679;01;12;2
20161000004680;01;12;5
20161000004680;02;12;1
20161000004680;03;13;1
20161000004681;01;12;4
20161000004681;02;12;5
20161000004681;03;12;4
20161000004682;01;05;7
20161000004683;01;05;7
20161000004713;01;05;10
20161000004714;01;05;7
20161000004715;01;05;7
20161000004716;01;05;14
20161000004717;01;05;7
20161000004719;01;05;7
20161000004720;01;05;10
20161000004721;01;05;7
20161000004722;01;05;10
20161000004723;01;05;5
20161000004724;01;05;7
20161000004726;01;05;8
20161000004727;01;05;7
20161000004728;01;05;7
20161000004730;01;05;7
20161000004746;01;05;7
20161000004747;01;05;7
20161000004748;01;05;7
20161000004749;01;05;7
20161000004750;01;05;7
20161000004752;01;05;12
20161000004753;01;05;7
20161000004754;01;05;5
20161000004755;01;05;5
20161000004756;01;05;7
20161000004757;01;05;12
20161000004758;01;13;2
20161000004759;01;13;2
20161000004760;01;13;6
20161000004761;01;13;2
20161000004765;01;13;2
20161000004766;01;13;87
20161000004854;01;13;4
20161000004855;01;13;4
20161000004856;01;13;3
20161000004858;01;08;4
20161000004859;01;13;89
20161000004860;01;13;2
20161000004861;01;13;3
20161000004897;01;13;4
20161000004898;01;13;4
20161000004900;01;07;3
20161000004901;01;13;2
20161000004902;01;13;1
20161000004958;01;13;1
20161000004959;01;13;4
20161000004960;01;13;1
20161000004961;01;13;1
20161000004961;02;16;1
20161000004962;01;13;1
20161000004964;01;13;1
20161000005019;01;04;7
20161000005020;01;04;7
20161000005021;01;04;5
20161000005022;01;04;7
20161000005024;01;04;7
20161000005026;01;04;7
20161000005027;01;04;4
20161000005028;01;04;7
20161000005035;01;04;7
20161000005037;01;04;7
20161000005038;01;04;14
20161000005040;01;04;11
20161000005087;01;04;7
20161000005088;01;04;6
20161000005089;01;04;30
20161000005091;01;04;7
20161000005092;01;04;7
20161000005093;01;04;7
20161000005098;01;04;7
20161000005099;01;04;7
20161000005100;01;04;4
20161000005106;01;04;7
20161000005107;01;04;7
20161000005108;01;04;7
20161000005109;01;04;7
20161000005110;01;04;7
20161000005111;01;04;5
20161000005112;01;04;7
20161000005113;01;04;12
20161000005114;01;04;4
20161000005115;01;04;13
20161000005116;01;04;4
20161000005117;01;04;9
20161000005118;01;04;11
20161000005119;01;04;3
20161000005120;01;04;5
20161000005121;01;04;10
20161000005122;01;04;5
20161000005124;01;04;9
20161000005314;01;09;3
20161000005315;01;09;3
20161000005315;02;16;1
20161000005316;01;09;7
20161000005318;01;09;6
20161000005319;01;09;1
20161000005319;02;12;2
20161000005320;01;09;5
20161000005322;01;09;4
20161000005323;01;09;4
20161000005324;01;09;4
20161000005325;01;09;12
20161000005327;01;09;15
20161000005328;01;09;6
20161000005330;01;09;4
20161000005331;01;09;4
20161000005332;01;09;5
20161000005333;01;09;7
20161000005334;01;09;4
20161000005335;01;09;7
20161000005336;01;09;5
20161000005337;01;09;3
20161000005338;01;09;2
20161000005339;01;09;5
20161000005340;01;09;2
20161000005341;01;09;5
20161000005342;01;09;3
20161000005343;01;09;5
20161000005344;01;09;2
20161000005345;01;09;2
20161000005346;01;09;3
20161000005347;01;09;6
20161000005348;01;09;4
20161000005349;01;09;5
20161000005350;01;12;4
20161000005351;01;04;5
20161000005351;02;04;1
20161000005352;01;09;4
20161000005353;01;09;6
20161000005354;01;09;6
20161000005355;01;09;5
20161000005356;01;09;4
20161000005358;01;09;2
20161000005359;01;09;3
20161000005364;01;09;2
20161000005365;01;09;7
20161000005366;01;09;1
20161000005368;01;09;4
20161000005369;01;09;4
20161000005370;01;01;1
20161000005370;02;01;2
20161000005370;03;09;10
20161000005371;01;09;14
20161000005375;01;09;3
20161000005376;01;09;2
20161000005377;01;09;3
20161000005381;01;09;7
20161000005382;01;09;2
20161000005382;02;09;12
20161000005386;01;10;13
20161000005388;01;09;3
20161000005388;02;10;3
20161000005391;01;14;18
20161000005396;01;10;40
20161000005398;01;10;22
20161000005399;01;09;1
20161000005402;01;09;2
20161000005402;02;10;10
20161000005403;01;10;14
20161000005405;01;09;1
20161000005405;02;09;6
20161000005482;01;10;3
20161000005488;01;07;2
20161000005495;01;16;30
20161000005498;01;13;8
20161000005505;01;07;1
20161000005515;01;07;5
20161000005614;01;10;1
20161000005617;01;10;24
20161000005622;01;01;1
20161000005624;01;01;4
20161000005624;02;10;13
20161000005646;01;01;3
20161000005646;02;01;2
20161000005671;01;01;1
20161000005672;01;02;2
20161000005684;01;13;10
20161000005691;01;09;3
20161000005699;01;01;12
20161000005701;01;13;10
20161000005713;01;10;1
20161000005713;02;01;1
20161000005713;03;13;48
20161000005731;01;05;7
20161000005732;01;05;7
20161000005733;01;05;7
20161000005735;01;05;7
20161000005736;01;05;7
20161000005737;01;05;14
20161000005738;01;05;7
20161000005739;01;05;7
20161000005771;01;05;7
20161000005772;01;05;7
20161000005773;01;05;14
20161000005774;01;05;7
20161000005775;01;05;14
20161000005776;01;05;7
20161000005777;01;05;7
20161000005778;01;05;5
20161000005798;01;05;10
20161000005799;01;05;7
20161000005800;01;05;7
20161000005801;01;05;7
20161000005814;01;05;7
20161000005818;01;05;7
20161000005819;01;05;7
20161000005820;01;05;7
20161000005821;01;05;14
20161000005822;01;05;14
20161000005824;01;05;7
20161000005825;01;05;14
20161000005857;01;05;7
20161000005858;01;05;14
20161000005859;01;05;7
20161000005860;01;05;7
20161000005861;01;05;7
20161000005862;01;05;7
20161000005863;01;05;7
20161000005864;01;05;11
20161000005865;01;05;7
20161000005884;01;05;21
20161000005886;01;05;7
20161000005887;01;05;7
20161000005888;01;05;7
20161000005889;01;05;7
20161000005926;01;05;7
20161000005927;01;05;6
20161000005928;01;05;20
20161000005929;01;05;8
20161000005930;01;05;7
20161000005932;01;05;7
20161000005933;01;05;7
20161000005934;01;05;7
20161000005935;01;05;7
20161000005936;01;05;9
20161000005937;01;05;9
20161000005938;01;05;14
20161000005939;01;05;14
20161000005940;01;05;14
20161000005941;01;05;7
20161000005942;01;05;7
20161000005943;01;05;10
20161000005944;01;05;7
20161000005945;01;05;8
20161000005946;01;05;5
20161000005947;01;05;7
20161000005948;01;05;7
20161000005949;01;05;14
20161000005980;01;05;12
20161000005981;01;05;7
20161000005982;01;05;8
20161000005983;01;05;7
20161000005984;01;05;14
20161000005985;01;05;7
20161000005986;01;05;7
20161000005987;01;05;7
20161000005988;01;05;10
20161000005989;01;05;7
20161000005989;02;05;7
20161000005990;01;05;7
20161000005991;01;05;14
20161000005992;01;05;7
20161000005994;01;05;7
20161000005995;01;05;7
20161000005996;01;05;7
20161000005997;01;05;14
20161000005998;01;05;14
20161000005999;01;05;7
20161000006000;01;05;7
20161000006001;01;05;7
20161000006002;01;05;14
20161000006003;01;05;7
20161000006004;01;04;9
20161000006006;01;04;6
20161000006177;01;04;5
20161000006178;01;04;6
20161000006295;01;01;13
20161000006296;01;01;7
20161000006297;01;01;7
20161000006298;01;01;7
20161000006300;01;01;3
20161000006301;01;01;7
20161000006302;01;01;24
20161000006303;01;01;10
20161000006306;01;05;7
20161000006307;01;05;7
20161000006308;01;05;7
20161000006309;01;05;7
20161000006312;01;05;14
20161000006314;01;05;7
20161000006315;01;05;7
20161000006316;01;05;7
20161000006317;01;05;7
20161000006353;01;05;11
20161000006354;01;05;7
20161000006355;01;05;7
20161000006356;01;05;4
20161000006357;01;05;14
20161000006358;01;05;7
20161000006359;01;05;7
20161000006360;01;05;9
20161000006362;01;05;14
20161000006363;01;05;7
20161000006364;01;05;8
20161000006365;01;05;11
20161000006366;01;05;21
20161000006389;01;05;14
20161000006390;01;05;11
20161000006391;01;05;7
20161000006392;01;05;7
20161000006393;01;05;7
20161000006394;01;04;7
20161000006395;01;04;7
20161000006396;01;04;7
20161000006397;01;04;7
20161000006398;01;04;7
20161000006399;01;04;7
20161000006400;01;04;7
20161000006401;01;04;14
20161000006404;01;04;7
20161000006407;01;04;9
20161000006408;01;04;14
20161000006409;01;04;10
20161000006468;01;04;7
20161000006469;01;04;7
20161000006470;01;04;7
20161000006471;01;04;7
20161000006472;01;04;7
20161000006473;01;04;7
20161000006474;01;04;7
20161000006475;01;04;7
20161000006476;01;04;7
20161000006477;01;04;6
20161000006478;01;04;14
20161000006479;01;04;14
20161000006481;01;04;8
20161000006482;01;04;14
20161000006520;01;04;7
20161000006521;01;04;6
20161000006522;01;04;5
20161000006523;01;04;8
20161000006552;01;09;1
20161000006552;02;09;5
20161000006553;01;09;5
20161000006554;01;09;2
20161000006555;01;09;20
20161000006556;01;09;7
20161000006557;01;09;7
20161000006558;01;09;10
20161000006593;01;09;15
20161000006594;01;04;2
20161000006594;02;09;2
20161000006595;01;09;3
20161000006596;01;09;3
20161000006597;01;09;5
20161000006598;01;09;7
20161000006599;01;09;2
20161000006600;01;09;2
20161000006601;01;09;19
20161000006603;01;09;8
20161000006604;01;09;3
20161000006605;01;09;4
20161000006606;01;09;5
20161000006618;01;09;5
20161000006619;01;09;7
20161000006620;01;09;2
20161000006621;01;09;7
20161000006622;01;09;4
20161000006623;01;09;7
20161000006624;01;09;5
20161000006625;01;09;4
20161000006669;01;09;35
20161000006670;01;09;30
20161000006672;01;09;24
20161000006673;01;09;21
20161000006674;01;09;21
20161000006675;01;09;3
20161000006676;01;09;3
20161000006677;01;09;2
20161000006678;01;09;2
20161000006679;01;09;7
20161000006680;01;09;10
20161000006681;01;09;5
20161000006682;01;09;7
20161000006684;01;09;2
20161000006685;01;09;7
20161000006686;01;09;5
20161000006687;01;09;2
20161000006688;01;09;4
20161000006717;01;13;90
20161000006718;01;13;2
20161000006720;01;13;3
20161000006721;01;13;3
20161000006758;01;12;7
20161000006759;01;12;19
20161000006760;01;12;21
20161000006761;01;13;4
20161000006762;01;09;2
20161000006762;02;13;4
20161000006803;01;13;3
20161000006804;01;13;8
20161000006806;01;13;6
20161000006824;01;13;3
20161000006825;01;13;4
20161000006826;01;01;4
20161000006827;01;13;1
20161000006827;02;07;3
20161000006857;01;13;12
20161000006859;01;13;5
20161000006862;01;01;3
20161000006862;02;01;3
20161000006862;03;13;2
20161000006879;01;13;3
20161000006882;01;10;14
20161000006886;01;10;15
20161000006889;01;10;15
20161000006891;01;01;1
20161000006891;02;14;1
20161000006891;03;06;3
20161000006891;04;16;1
20161000006891;05;09;5
20161000006891;06;10;3
20161000006891;07;01;2
20161000006892;01;10;12
20161000006894;01;10;90
20161000006901;01;10;22
20161000006902;01;10;14
20161000006904;01;10;6
20161000006909;01;01;4
20161000006911;01;10;7
20161000006912;01;10;14
20161000006914;01;10;9
20161000006915;01;08;25
20161000006917;01;10;14
20161000006918;01;10;3
20161000006921;01;10;21
20161000006922;01;10;7
20161000006928;01;10;22
20161000006930;01;10;8
20161000006954;01;07;1
20161000006987;01;16;1
20161000007095;01;01;3
20161000007096;01;09;1
20161000007097;01;01;1
20161000007100;01;10;1
20161000007100;02;01;2
20161000007101;01;01;7
20161000007102;01;01;1
20161000007102;02;07;1
20161000007105;01;09;1
20161000007105;02;01;3
20161000007106;01;01;30
20161000007108;01;13;3
20161000007108;02;01;5
20161000007109;01;01;1
20161000007109;02;13;1
20161000007112;01;01;3
20161000007113;01;12;3
20161000007118;01;01;7
20161000007119;01;01;6
20161000007119;02;01;6
20161000007122;01;09;2
20161000007124;01;01;2
20161000007124;02;09;2
20161000007126;01;01;6
20161000007134;01;10;1
20161000007242;01;09;30
20161000007247;01;09;7
20161000007254;01;10;30
20161000007255;01;09;7
20161000007263;01;01;3
20161000007290;01;16;2
20161000007291;01;16;35
20161000007292;01;16;3
20161000007293;01;16;3
20161000007294;01;16;4
20161000007295;01;16;3
20161000007297;01;16;1
20161000007297;02;07;1
20161000007297;03;16;1
20161000007297;04;16;3
20161000007297;05;06;2
20161000007298;01;16;2
20161000007299;01;16;3
20161000007301;01;16;6
20161000007302;01;16;3
20161000007303;01;16;2
20161000007305;01;16;3
20161000007309;01;16;2
20161000007310;01;12;15
20161000007311;01;09;5
20161000007311;02;16;3
20161000007311;03;15;1
20161000007312;01;16;4
20161000007313;01;03;1
20161000007313;02;12;1
20161000007313;03;07;1
20161000007313;04;16;1
20161000007313;05;07;1
20161000007314;01;16;2
20161000007331;01;16;2
20161000007331;02;16;2
20161000007331;03;15;2
20161000007331;04;16;1
20161000007332;01;16;5
20161000007333;01;16;1
20161000007333;02;16;1
20161000007333;03;16;7
20161000007333;04;06;1
20161000007334;01;16;5
20161000007335;01;15;9
20161000007336;01;16;2
20161000007337;01;16;1
20161000007337;02;16;10
20161000007339;01;16;2
20161000007340;01;16;2
20161000007341;01;16;2
20161000007342;01;16;2
20161000007344;01;17;2
20161000007345;01;16;3
20161000007346;01;16;2
20161000007347;01;16;2
20161000007347;02;16;2
20161000007348;01;16;3
20161000007349;01;16;3
20161000007352;01;16;3
20161000007353;01;16;3
20161000007354;01;12;2
20161000007355;01;12;2
20161000007356;01;12;7
20161000007357;01;12;5
20161000007358;01;12;6
20161000007359;01;12;2
20161000007360;01;12;15
20161000007361;01;12;7
20161000007362;01;07;8
20161000007363;01;12;7
20161000007402;01;13;2
20161000007403;01;09;3
20161000007403;02;16;1
20161000007403;03;16;2
20161000007403;04;17;2
20161000007403;05;15;4
20161000007403;06;02;2
20161000007404;01;11;15
20161000007406;01;04;3
20161000007444;01;13;2
20161000007445;01;04;4
20161000007446;01;13;3
20161000007447;01;13;3
20161000007449;01;09;15
20161000007450;01;13;1
20161000007451;01;13;7
20161000007453;01;13;6
20161000007454;01;09;8
20161000007455;01;13;6
20161000007458;01;13;3
20161000007459;01;13;2
20161000007461;01;13;3
20161000007462;01;13;2
20161000007463;01;17;4
20161000007464;01;13;3
20161000007465;01;13;3
20161000007466;01;13;3
20161000007488;01;13;7
20161000007489;01;04;35
20161000007490;01;01;1
20161000007490;02;10;2
20161000007490;03;01;1
20161000007490;04;13;2
20161000007490;05;09;2
20161000007514;01;03;3
20161000007514;02;13;5
20161000007515;01;13;2
20161000007515;02;13;6
20161000007516;01;13;1
20161000007517;01;13;5
20161000007518;01;13;4
20161000007520;01;13;9
20161000007522;01;09;6
20161000007522;02;13;6
20161000007523;01;01;4
20161000007523;02;13;1
20161000007524;01;13;3
20161000007525;01;01;4
20161000007525;02;13;1
20161000007529;01;13;3
20161000007531;01;13;2
20161000007532;01;13;2
20161000007534;01;13;5
20161000007535;01;13;3
20161000007558;01;01;5
20161000007586;01;01;7
20161000007588;01;09;5
20161000007589;01;01;3
20161000007590;01;01;14
20161000007591;01;01;4
20161000007592;01;01;4
20161000007596;01;01;8
20161000007597;01;01;2
20161000007598;01;01;6
20161000007599;01;01;5
20161000007644;01;01;3
20161000007645;01;01;7
20161000007646;01;01;4
20161000007664;01;01;9
20161000007666;01;01;7
20161000007667;01;01;4
20161000007669;01;01;3
20161000007670;01;01;3
20161000007672;01;01;7
20161000007673;01;01;3
20161000007734;01;04;7
20161000007735;01;04;5
20161000007736;01;04;7
20161000007760;01;04;8
20161000007761;01;04;14
20161000007762;01;04;10
20161000007764;01;04;7
20161000007835;01;04;7
20161000007836;01;04;7
20161000007837;01;04;7
20161000007857;01;04;7
20161000007858;01;04;10
20161000007859;01;04;14
20161000007860;01;04;10
20161000007861;01;04;10
20161000007912;01;14;5
20161000007915;01;10;4
20161000007916;01;14;7
20161000007917;01;10;14
20161000007918;01;01;7
20161000007920;01;14;10
20161000007921;01;14;4
20161000007922;01;14;4
20161000007923;01;13;2
20161000007923;02;10;6
20161000007924;01;14;7
20161000007925;01;14;4
20161000007926;01;01;8
20161000007927;01;10;8
20161000007928;01;14;2
20161000007929;01;10;4
20161000007957;01;01;2
20161000007957;02;14;7
20161000007958;01;14;3
20161000007960;01;01;17
20161000007961;01;10;28
20161000007962;01;10;7
20161000007964;01;10;20
20161000007965;01;14;5
20161000007966;01;10;9
20161000007968;01;10;10
20161000007969;01;10;10
20161000007970;01;14;10
20161000007972;01;14;9
20161000007973;01;14;2
20161000007974;01;14;2
20161000008259;01;10;6
20161000008260;01;10;4
20161000008261;01;10;3
20161000008262;01;10;2
20161000008263;01;10;5
20161000008264;01;10;2
20161000008265;01;10;5
20161000008266;01;10;6
20161000008267;01;10;5
20161000008268;01;10;3
20161000008291;01;10;30
20161000008292;01;10;1
20161000008293;01;10;14
20161000008294;01;10;2
20161000008295;01;10;2
20161000008296;01;10;2
20161000008297;01;10;3
20161000008298;01;10;3
20161000008299;01;10;2
20161000008300;01;10;3
20161000008301;01;10;3
20161000008302;01;01;2
20161000008302;02;10;3
20161000008302;03;01;1
20161000008303;01;10;3
20161000008304;01;10;5
20161000008305;01;10;3
20161000008308;01;10;3
20161000008309;01;10;5
20161000008310;01;10;3
20161000008311;01;10;2
20161000008314;01;10;6
20161000008346;01;10;15
20161000008347;01;10;60
20161000008348;01;10;1
20161000008348;02;01;2
20161000008348;03;01;2
20161000008348;04;10;7
20161000008348;05;01;2
20161000008349;01;10;4
20161000008350;01;10;2
20161000008351;01;10;2
20161000008352;01;13;2
20161000008352;02;10;2
20161000008353;01;10;2
20161000008354;01;10;1
20161000008375;01;09;4
20161000008376;01;04;3
20161000008377;01;09;2
20161000008406;01;09;2
20161000008407;01;09;4
20161000008408;01;09;4
20161000008461;01;09;2
20161000008462;01;04;4
20161000008463;01;09;3
20161000008464;01;05;8
20161000008466;01;10;5
20161000008468;01;10;4
20161000008472;01;14;30
20161000008474;01;01;5
20161000008474;02;01;4
20161000008478;01;10;36
20161000008482;01;10;2
20161000008488;01;01;6
20161000008491;01;08;1
20161000008512;01;07;1
20161000008529;01;07;2
20161000008550;01;09;30
20161000008565;01;10;4
20161000008568;01;02;2
20161000008576;01;09;2
20161000008659;01;12;5
20161000008659;02;06;7
20161000008659;03;03;5
20161000008660;01;07;2
20161000008661;01;07;2
20161000008661;02;14;7
20161000008661;03;01;7
20161000008663;01;12;5
20161000008663;02;06;4
20161000008665;01;01;42
20161000008666;01;01;7
20161000008668;01;09;5
20161000008668;02;16;4
20161000008668;03;17;1
20161000008668;04;10;3
20161000008669;01;12;4
20161000008670;01;09;21
20161000008671;01;11;2
20161000008671;02;01;21
20161000008671;03;07;2
20161000008671;04;01;2
20161000008672;01;09;3
20161000008672;02;10;1
20161000008672;03;02;1
20161000008672;04;06;1
20161000008672;05;07;1
20161000008672;06;08;1
20161000008674;01;14;8
20161000008674;02;01;1
20161000008674;03;01;25
20161000008675;01;07;1
20161000008677;01;06;1
20161000008677;02;08;1
20161000008677;03;13;2
20161000008677;04;01;6
20161000008678;01;01;90
20161000008688;01;09;7
20161000008694;01;09;10
20161000008700;01;10;8
20161000008704;01;09;2
20161000008714;01;01;2
20161000008716;01;13;3
20161000008771;01;16;4
20161000008771;02;16;3
20161000008772;01;16;2
20161000008773;01;09;5
20161000008773;02;16;5
20161000008774;01;16;1
20161000008774;02;16;3
20161000008775;01;16;2
20161000008775;02;16;2
20161000008776;01;16;3
20161000008776;02;16;3
20161000008777;01;06;10
20161000008778;01;16;3
20161000008779;01;16;3
20161000008781;01;16;1
20161000008782;01;16;3
20161000008867;01;16;1
20161000008867;02;09;2
20161000008868;01;17;3
20161000008869;01;16;2
20161000008871;01;16;3
20161000008873;01;16;2
20161000008875;01;16;6
20161000008876;01;06;1
20161000008876;02;16;3
20161000008876;03;16;2
20161000008876;04;06;1
20161000008876;05;06;2
20161000008876;06;16;1
20161000008878;01;16;3
20161000008878;02;16;3
20161000008879;01;16;4
20161000008919;01;05;14
20161000008921;01;05;7
20161000008922;01;05;7
20161000008923;01;05;7
20161000008924;01;05;7
20161000008968;01;05;6
20161000008970;01;05;4
20161000008971;01;05;5
20161000008972;01;05;11
20161000008974;01;05;7
20161000008976;01;05;7
20161000008977;01;05;14
20161000008978;01;05;5
20161000008978;02;05;7
20161000008979;01;05;12
20161000008981;01;05;12
20161000008983;01;05;14
20161000008985;01;05;7
20161000008986;01;05;11
20161000008987;01;05;7
20161000008989;01;05;7
20161000008991;01;05;7
20161000008992;01;05;9
20161000008994;01;05;7
20161000008995;01;05;7
20161000009036;01;05;11
20161000009037;01;05;6
20161000009038;01;05;7
20161000009040;01;05;7
20161000009041;01;05;7
20161000009043;01;05;7
20161000009045;01;05;7
20161000009047;01;05;7
20161000009049;01;05;10
20161000009051;01;05;7
20161000009053;01;05;11
20161000009054;01;05;19
20161000009057;01;05;7
20161000009059;01;05;13
20161000009060;01;05;10
20161000009061;01;05;8
20161000009094;01;05;7
20161000009095;01;05;7
20161000009096;01;05;7
20161000009097;01;05;7
20161000009098;01;05;7
20161000009192;01;05;7
20161000009193;01;05;7
20161000009194;01;05;8
20161000009195;01;05;14
20161000009196;01;05;10
20161000009220;01;05;7
20161000009221;01;05;7
20161000009222;01;05;7
20161000009223;01;05;7
20161000009224;01;05;7
20161000009310;01;05;9
20161000009311;01;05;5
20161000009312;01;04;10
20161000009314;01;04;6
20161000009315;01;04;7
20161000009316;01;04;10
20161000009317;01;04;14
20161000009318;01;04;7
20161000009351;01;04;7
20161000009352;01;04;7
20161000009353;01;04;7
20161000009354;01;04;7
20161000009386;01;04;7
20161000009387;01;04;3
20161000009388;01;04;6
20161000009389;01;04;3
20161000009391;01;04;3
20161000009392;01;04;7
20161000009393;01;04;9
20161000009394;01;04;6
20161000009395;01;04;3
20161000009396;01;04;7
20161000009397;01;04;7
20161000009398;01;04;10
20161000009399;01;04;10
20161000009421;01;04;14
20161000009423;01;04;7
20161000009424;01;04;7
20161000009445;01;04;4
20161000009446;01;04;10
20161000009447;01;04;3
20161000009448;01;04;7
20161000009449;01;04;4
20161000009450;01;04;10
20161000009451;01;04;14
20161000009452;01;04;4
20161000009453;01;04;4
20161000009709;01;07;9
20161000009709;02;06;81
20161000009710;01;06;4
20161000009805;01;10;3
20161000009806;01;10;5
20161000009807;01;10;6
20161000009808;01;10;3
20161000009809;01;10;10
20161000009810;01;10;5
20161000009810;02;10;5
20161000009811;01;10;9
20161000009811;02;10;1
20161000009812;01;09;7
20161000009812;02;10;3
20161000009813;01;13;3
20161000009813;02;10;3
20161000009813;03;10;1
20161000009814;01;10;9
20161000009815;01;10;3
20161000009853;01;10;3
20161000009854;01;10;3
20161000009855;01;10;5
20161000009856;01;10;35
20161000009857;01;10;6
20161000009858;01;10;3
20161000009859;01;10;3
20161000009860;01;10;4
20161000009861;01;10;6
20161000009862;01;10;1
20161000009862;02;10;2
20161000009863;01;10;3
20161000009864;01;10;3
20161000009865;01;10;3
20161000009889;01;09;21
20161000009890;01;09;3
20161000009891;01;09;30
20161000009892;01;09;5
20161000009893;01;09;3
20161000009894;01;09;5
20161000009896;01;09;3
20161000009896;02;13;2
20161000009897;01;09;3
20161000009898;01;09;3
20161000009899;01;09;18
20161000009900;01;09;4
20161000009901;01;04;3
20161000009901;02;09;1
20161000009902;01;09;4
20161000009903;01;09;7
20161000009904;01;09;3
20161000009905;01;09;2
20161000009907;01;09;2
20161000009907;02;09;1
20161000009908;01;09;3
20161000009908;02;13;3
20161000009936;01;09;3
20161000009937;01;09;4
20161000009938;01;09;3
20161000009976;01;09;4
20161000009978;01;09;2
20161000009979;01;09;3
20161000009980;01;09;7
20161000009981;01;09;5
20161000009981;02;09;2
20161000009981;03;09;3
20161000009981;04;04;4
20161000009982;01;09;5
20161000009983;01;05;5
20161000009985;01;09;3
20161000009986;01;09;3
20161000009986;02;13;3
20161000009987;01;09;5
20161000009988;01;09;14
20161000010008;01;12;8
20161000010008;02;09;2
20161000010008;03;10;7
20161000010009;01;09;3
20161000010090;01;14;4
20161000010092;01;10;1
20161000010095;01;01;1
20161000010099;01;09;1
20161000010100;01;01;1
20161000010101;01;01;14
20161000010112;01;09;1
20161000010112;02;04;1
20161000010112;03;10;1
20161000010112;04;01;1
20161000010112;05;01;1
20161000010279;01;10;10
20161000010283;01;10;26
20161000010287;01;09;7
20161000010294;01;09;3
20161000010300;01;01;10
20161000010300;02;16;1
20161000010311;01;01;3
20161000010311;02;03;4
20161000010311;03;10;2
20161000010311;04;09;4
20161000010311;05;11;2
20161000010311;06;01;2
20161000010314;01;16;2
20161000010314;02;03;8
20161000010320;01;16;2
20161000010320;02;07;1
20161000010323;01;05;7
20161000010325;01;05;7
20161000010326;01;05;3
20161000010327;01;05;10
20161000010329;01;05;9
20161000010330;01;05;9
20161000010331;01;05;10
20161000010334;01;05;9
20161000010335;01;05;9
20161000010336;01;05;14
20161000010338;01;05;7
20161000010340;01;05;6
20161000010341;01;05;14
20161000010342;01;05;7
20161000010343;01;05;7
20161000010344;01;05;7
20161000010345;01;05;7
20161000010346;01;05;7
20161000010347;01;05;7
20161000010348;01;05;14
20161000010349;01;05;7
20161000010350;01;05;11
20161000010351;01;05;7
20161000010352;01;05;4
20161000010353;01;05;7
20161000010354;01;05;7
20161000010355;01;05;7
20161000010356;01;05;7
20161000010357;01;05;7
20161000010358;01;05;10
20161000010359;01;05;14
20161000010360;01;05;21
20161000010361;01;05;7
20161000010362;01;05;14
20161000010363;01;05;10
20161000010364;01;05;10
20161000010365;01;05;10
20161000010366;01;05;7
20161000010369;01;05;9
20161000010370;01;05;21
20161000010372;01;05;7
20161000010373;01;05;7
20161000010374;01;05;11
20161000010375;01;05;10
20161000010376;01;05;7
20161000010377;01;05;7
20161000010378;01;05;3
20161000010379;01;05;7
20161000010380;01;05;7
20161000010381;01;05;7
20161000010430;01;05;15
20161000010432;01;13;2
20161000010434;01;05;6
20161000010456;01;13;6
20161000010460;01;10;6
20161000010461;01;13;6
20161000010462;01;13;3
20161000010463;01;13;6
20161000010464;01;13;6
20161000010467;01;13;1
20161000010468;01;13;1
20161000010469;01;13;4
20161000010473;01;13;30
20161000010475;01;13;3
20161000010476;01;07;2
20161000010476;02;16;1
20161000010476;03;13;4
20161000010478;01;07;5
20161000010478;02;07;5
20161000010482;01;05;4
20161000010484;01;13;5
20161000010485;01;13;4
20161000010486;01;13;7
20161000010486;02;13;3
20161000010487;01;13;2
20161000010535;01;13;5
20161000010537;01;13;13
20161000010558;01;01;5
20161000010559;01;08;4
20161000010560;01;13;1
20161000010561;01;01;11
20161000010562;01;13;3
20161000010563;01;13;3
20161000010564;01;13;7
20161000010565;01;13;7
20161000010566;01;13;2
20161000010568;01;13;1
20161000010569;01;13;30
20161000010570;01;05;5
20161000010571;01;13;1
20161000010572;01;13;4
20161000010572;02;08;3
20161000010572;03;07;1
20161000010573;01;09;4
20161000010573;02;13;2
20161000010574;01;10;15
20161000010575;01;13;4
20161000010576;01;09;3
20161000010576;02;13;1
20161000010577;01;13;1
20161000010578;01;01;4
20161000010579;01;01;35
20161000010580;01;01;4
20161000010581;01;01;8
20161000010582;01;01;7
20161000010582;02;01;5
20161000010584;01;01;9
20161000010585;01;01;7
20161000010586;01;01;1
20161000010587;01;01;2
20161000010587;02;01;2
20161000010587;03;01;2
20161000010587;04;01;1
20161000010588;01;01;3
20161000010589;01;01;42
20161000010592;01;01;4
20161000010593;01;01;7
20161000010595;01;01;7
20161000010596;01;01;14
20161000010599;01;01;7
20161000010601;01;01;7
20161000010602;01;01;19
20161000010603;01;01;5
20161000010604;01;01;7
20161000010605;01;01;6
20161000010606;01;01;1
20161000010607;01;01;2
20161000010607;02;01;2
20161000010608;01;01;14
20161000010609;01;01;3
20161000010609;02;01;2
20161000010609;03;01;2
20161000010610;01;01;5
20161000010611;01;01;7
20161000010612;01;01;14
20161000010613;01;01;2
20161000010614;01;01;7
20161000010615;01;01;1
20161000010615;02;01;3
20161000010615;03;10;2
20161000010615;04;10;1
20161000010617;01;01;10
20161000010618;01;01;2
20161000010619;01;01;21
20161000010620;01;01;3
20161000010623;01;01;8
