mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122016;2;20161200029814;2;2;14;09;36;3;3;6;3331.9247252;308.95256517
122016;2;20161200029837;2;2;01;09;3;1;1;1;636.15105982;816.40979772
122016;2;20161200029838;2;2;01;09;3;1;1;6;658.69205806;421.68391744
122016;2;20161200029840;2;2;01;09;6;1;3;6;795.7184688;347.11715791
122016;2;20161200029841;2;2;01;09;3;1;1;6;658.69205806;843.36783488
122016;2;20161200029842;2;2;15;13;4;1;1;1;1542.6436434;644.58710864
122016;2;20161200029843;2;2;15;13;5;1;1;1;1893.0658371;571.84854606
122016;2;20161200029845;2;2;14;09;24;3;1;6;2887.1650696;278.1340897
122016;2;20161200029846;2;2;15;09;5;1;1;1;1728.7666928;445.15147584
122016;2;20161200029847;2;2;15;01;15;3;3;6;2881.1993361;1269.4498499
122016;2;20161200029849;2;2;14;09;1;1;1;6;1084.66607;632.1712612
122016;2;20161200029850;2;2;14;09;20;3;3;6;2513.5575154;129.57655742
122016;2;20161200029851;2;2;14;13;11;3;3;6;2500.7561765;316.39547561
122016;2;20161200029852;2;2;14;13;7;1;1;6;2368.5244644;292.41312305
122016;2;20161200029853;2;2;13;09;5;2;1;6;1833.4905011;759.66141146
122016;2;20161200029854;2;2;03;09;3;1;1;6;578.99083808;764.80232012
122016;2;20161200029855;2;2;15;09;4;1;1;6;3877.2915389;737.15887539
122016;2;20161200029857;2;2;01;09;7;1;1;1;825.53223023;1038.1224344
122016;2;20161200029859;2;2;01;09;9;3;3;6;553.24193278;164.6906812
122016;2;20161200029860;2;2;12;09;6;3;3;6;541.5694074;761.98966656
122016;2;20161200029885;2;2;01;09;4;1;1;6;791.41981383;404.62183485
122016;2;20161200029886;2;2;13;09;4;1;1;1;954.05677227;1484.5108876
122016;2;20161200029887;2;2;01;09;9;1;1;6;1029.6434606;329.124871
122016;2;20161200029888;2;2;15;13;9;1;1;1;3212.3798114;789.71703076
122016;2;20161200029889;2;2;06;09;4;1;1;6;744.45707445;350.28663561
122016;2;20161200029890;2;2;15;09;9;3;3;6;2287.3452732;325.4336829
122016;2;20161200029893;2;2;03;09;6;3;3;6;492.90583752;888.33599018
122016;2;20161200029894;2;2;14;09;3;1;1;6;1989.6411401;447.84633055
122016;2;20161200029895;2;2;14;02;10;3;1;6;2740.6731978;437.58264146
122016;2;20161200029898;2;2;14;09;21;3;3;6;2762.424524;259.15311485
122016;2;20161200029899;2;2;15;10;3;1;1;6;4986.9457268;1385.45365
122016;2;20161200029908;2;2;15;13;2;1;2;6;2873.3063367;733.34415568
122016;2;20161200029909;2;2;08;13;3;1;1;1;717.13042287;691.96422382
122016;2;20161200029910;2;2;13;13;4;3;3;6;1282.8795363;504.23359612
122016;2;20161200029911;2;2;08;13;5;3;3;6;402.41369719;224.80353051
122016;2;20161200029912;2;2;08;13;11;1;1;6;1751.1660495;910.34337363
122016;2;20161200029917;2;2;03;10;3;1;1;6;601.7559057;224.44949743
122016;2;20161200029919;2;2;14;13;7;3;3;6;1584.9392693;726.37120537
122016;2;20161200029921;2;2;01;13;4;1;3;6;748.94309902;735.58261198
122016;2;20161200029922;2;2;01;13;3;1;1;6;653.57963674;1336.2263974
122016;2;20161200029924;2;2;08;13;1;1;2;6;452.42095681;382.17363491
122016;2;20161200029925;2;2;08;13;7;3;3;6;500.45855746;224.80353051
122016;2;20161200029927;2;2;08;13;10;3;3;6;416.35575548;224.80353051
122016;2;20161200029929;2;2;03;13;10;3;3;6;313.58913081;344.50659255
122016;2;20161200029935;2;2;05;10;3;1;1;1;475.20506277;1190.0592473
122016;2;20161200029940;2;2;13;13;7;1;1;6;1905.8128079;701.55597292
122016;2;20161200029946;2;2;08;13;4;3;3;6;483.27411648;674.41059153
122016;2;20161200029947;2;2;14;03;9;3;1;6;1419.2762302;177.4012718
122016;2;20161200029948;2;2;14;13;2;3;3;6;1318.0870367;1452.7424107
122016;2;20161200029949;2;2;15;13;3;1;1;1;1123.6727919;1550.1875663
122016;2;20161200029951;2;2;08;13;3;1;1;6;702.68011697;714.81303984
122016;2;20161200029952;2;2;03;13;2;3;3;6;319.07892009;344.50659255
122016;2;20161200029954;2;2;03;05;4;1;1;6;847.11568746;325.81857934
122016;2;20161200029955;2;2;15;13;2;1;1;6;2776.1590497;2046.8568456
122016;2;20161200029957;2;2;01;07;14;3;3;6;763.00224119;142.26834637
122016;2;20161200029958;2;2;13;01;22;1;3;6;3651.0003235;276.24041968
122016;2;20161200029959;2;2;01;13;7;1;1;1;1439.3841522;531.91444376
122016;2;20161200029964;2;2;08;12;9;3;3;6;544.40855468;144.84555235
122016;2;20161200029965;2;2;08;01;9;3;3;6;603.81480093;179.56527386
122016;2;20161200029971;2;2;05;01;15;3;3;6;1176.8808524;1187.3203512
122016;2;20161200029972;2;2;05;13;8;3;3;6;491.86832481;371.61111534
122016;2;20161200029977;2;2;05;13;4;1;3;6;566.15395795;1319.4365921
122016;2;20161200029980;2;1;03;09;6;2;1;6;267.80313967;4651.4428879
122016;2;20161200029986;2;1;03;09;2;1;1;6;367.70465927;2914.207567
122016;2;20161200029992;2;1;03;09;3;1;1;6;323.43135527;2449.8757933
122016;2;20161200029999;2;1;09;10;8;3;3;6;474.07276781;164.76385227
122016;2;20161200030004;2;1;01;10;7;3;3;6;497.88664516;179.601667
122016;2;20161200030005;2;1;02;10;25;3;1;6;1052.3242219;295.21894776
122016;2;20161200030007;2;1;02;09;6;2;1;6;358.30904459;208.17290221
122016;2;20161200030010;2;1;12;09;9;3;3;6;490.94962127;919.13924784
122016;2;20161200030011;2;1;01;09;4;3;1;6;458.74833347;547.40005647
122016;2;20161200030012;2;1;03;09;2;1;1;6;367.70465927;2914.207567
122016;2;20161200030015;2;1;03;09;7;3;1;6;394.986401;3054.0062107
122016;2;20161200030022;2;1;03;09;4;3;3;6;218.07984345;1422.7943492
122016;2;20161200030025;2;1;03;09;8;3;3;6;450.59519454;1422.7943492
122016;2;20161200030026;2;1;05;09;5;1;1;6;474.44994757;340.24994906
122016;2;20161200030027;2;1;15;09;5;1;1;1;1947.0819025;1247.8102921
